"","date","KTCC"
"2871","2018-05-29",8.58
"2872","2018-05-30",8.58
"2873","2018-05-31",8.41
"2874","2018-06-01",8.49
"2875","2018-06-04",8.47
"2876","2018-06-05",8.4
"2877","2018-06-06",8.36
"2878","2018-06-07",8.36
"2879","2018-06-08",8.38
"2880","2018-06-11",8.21
"2881","2018-06-12",8.26
"2882","2018-06-13",8.4
"2883","2018-06-14",8.3
"2884","2018-06-15",8.43
"2885","2018-06-18",8.39
"2886","2018-06-19",8.31
"2887","2018-06-20",8.33
"2888","2018-06-21",8.25
"2889","2018-06-22",8.2
"2890","2018-06-25",7.79
"2891","2018-06-26",7.74
"2892","2018-06-27",7.55
"2893","2018-06-28",7.51
"2894","2018-06-29",7.58
"2895","2018-07-02",7.43
"2896","2018-07-03",7.54
"2897","2018-07-05",7.58
"2898","2018-07-06",7.55
"2899","2018-07-09",7.59
"2900","2018-07-10",7.69
"2901","2018-07-11",7.65
"2902","2018-07-12",7.44
"2903","2018-07-13",7.42
"2904","2018-07-16",7.56
"2905","2018-07-17",7.83
"2906","2018-07-18",7.77
"2907","2018-07-19",8.21
"2908","2018-07-20",8.23
"2909","2018-07-23",8.02
"2910","2018-07-24",7.77
"2911","2018-07-25",7.85
"2912","2018-07-26",7.97
"2913","2018-07-27",8.17
"2914","2018-07-30",8.2
"2915","2018-07-31",8.08
"2916","2018-08-01",8.09
"2917","2018-08-02",7.83
"2918","2018-08-03",7.9
"2919","2018-08-06",7.94
"2920","2018-08-07",7.8
"2921","2018-08-08",7.75
"2922","2018-08-09",7.8
"2923","2018-08-10",7.9
"2924","2018-08-13",7.89
"2925","2018-08-14",7.86
"2926","2018-08-15",7.78
"2927","2018-08-16",7.78
"2928","2018-08-17",7.71
"2929","2018-08-20",7.74
"2930","2018-08-21",7.72
"2931","2018-08-22",7.69
"2932","2018-08-23",7.72
"2933","2018-08-24",7.66
"2934","2018-08-27",7.78
"2935","2018-08-28",7.95
"2936","2018-08-29",7.95
"2937","2018-08-30",7.88
"2938","2018-08-31",8
"2939","2018-09-04",7.93
"2940","2018-09-05",7.9
"2941","2018-09-06",7.86
"2942","2018-09-07",7.73
"2943","2018-09-10",7.66
"2944","2018-09-11",7.52
"2945","2018-09-12",7.46
"2946","2018-09-13",7.55
"2947","2018-09-14",7.55
"2948","2018-09-17",7.55
"2949","2018-09-18",7.82
"2950","2018-09-19",7.74
"2951","2018-09-20",7.81
"2952","2018-09-21",7.8
"2953","2018-09-24",7.9
"2954","2018-09-25",7.55
"2955","2018-09-26",7.47
"2956","2018-09-27",7.55
"2957","2018-09-28",7.65
"2958","2018-10-01",7.53
"2959","2018-10-02",7.51
"2960","2018-10-03",7.5
"2961","2018-10-04",7.58
"2962","2018-10-05",7.57
"2963","2018-10-08",7.27
"2964","2018-10-09",7.27
"2965","2018-10-10",7.2
"2966","2018-10-11",7.22
"2967","2018-10-12",7.31
"2968","2018-10-15",7.26
"2969","2018-10-16",7.33
"2970","2018-10-17",7.27
"2971","2018-10-18",7.3
"2972","2018-10-19",7.24
"2973","2018-10-22",7.08
"2974","2018-10-23",7.1
"2975","2018-10-24",6.98
"2976","2018-10-25",7
"2977","2018-10-26",6.99
"2978","2018-10-29",7
"2979","2018-10-30",7.04
"2980","2018-10-31",7.31
"2981","2018-11-01",7.34
"2982","2018-11-02",7.26
"2983","2018-11-05",7.26
"2984","2018-11-06",7.26
"2985","2018-11-07",7.29
"2986","2018-11-08",7.29
"2987","2018-11-09",7.19
"2988","2018-11-12",7.13
"2989","2018-11-13",7.13
"2990","2018-11-14",6.9
"2991","2018-11-15",6.96
"2992","2018-11-16",6.84
"2993","2018-11-19",6.84
"2994","2018-11-20",6.81
"2995","2018-11-21",6.86
"2996","2018-11-23",7.13
"2997","2018-11-26",6.85
"2998","2018-11-27",6.8
"2999","2018-11-28",6.8
"3000","2018-11-29",6.78
"3001","2018-11-30",6.8
"3002","2018-12-03",6.79
"3003","2018-12-04",6.73
"3004","2018-12-06",6.54
"3005","2018-12-07",6.45
"3006","2018-12-10",6.38
"3007","2018-12-11",6.54
"3008","2018-12-12",6.42
"3009","2018-12-13",6.4
"3010","2018-12-14",6.3
"3011","2018-12-17",6.28
"3012","2018-12-18",6.15
"3013","2018-12-19",6.2
"3014","2018-12-20",6.07
"3015","2018-12-21",5.9
"3016","2018-12-24",5.86
"3017","2018-12-26",5.9
"3018","2018-12-27",5.74
"3019","2018-12-28",5.74
"3020","2018-12-31",5.65
"3021","2019-01-02",5.73
"3022","2019-01-03",5.69
"3023","2019-01-04",5.81
"3024","2019-01-07",5.94
"3025","2019-01-08",6.11
"3026","2019-01-09",6.17
"3027","2019-01-10",6.04
"3028","2019-01-11",6.04
"3029","2019-01-14",6.24
"3030","2019-01-15",6.28
"3031","2019-01-16",6.25
"3032","2019-01-17",6.29
"3033","2019-01-18",6.28
"3034","2019-01-22",6.1
"3035","2019-01-23",6.16
"3036","2019-01-24",6.34
"3037","2019-01-25",6.3
"3038","2019-01-28",6.29
"3039","2019-01-29",6.62
"3040","2019-01-30",7.2
"3041","2019-01-31",7.2
"3042","2019-02-01",7.06
"3043","2019-02-04",7.06
"3044","2019-02-05",7.02
"3045","2019-02-06",7.1
"3046","2019-02-07",7.26
"3047","2019-02-08",7
"3048","2019-02-11",6.71
"3049","2019-02-12",6.7
"3050","2019-02-13",6.73
"3051","2019-02-14",6.54
"3052","2019-02-15",6.71
"3053","2019-02-19",6.68
"3054","2019-02-20",6.49
"3055","2019-02-21",6.5
"3056","2019-02-22",6.49
"3057","2019-02-25",6.65
"3058","2019-02-26",6.47
"3059","2019-02-27",6.41
"3060","2019-02-28",6.52
"3061","2019-03-01",6.5
"3062","2019-03-04",6.51
"3063","2019-03-05",6.46
"3064","2019-03-06",6.44
"3065","2019-03-07",6.51
"3066","2019-03-08",6.4
"3067","2019-03-11",6.4
"3068","2019-03-12",6.2
"3069","2019-03-13",6.44
"3070","2019-03-14",6.44
"3071","2019-03-15",6.25
"3072","2019-03-18",6.24
"3073","2019-03-19",6.21
"3074","2019-03-20",6.25
"3075","2019-03-21",6.21
"3076","2019-03-22",6.21
"3077","2019-03-25",6.21
"3078","2019-03-26",6.15
"3079","2019-03-27",6.15
"3080","2019-03-28",6.15
"3081","2019-03-29",6.17
"3082","2019-04-01",6.16
"3083","2019-04-02",6.18
"3084","2019-04-03",6.14
"3085","2019-04-04",6.04
"3086","2019-04-05",6.01
"3087","2019-04-08",6
"3088","2019-04-09",6.09
"3089","2019-04-10",6.03
"3090","2019-04-11",5.49
"3091","2019-04-12",5.44
"3092","2019-04-15",5.48
"3093","2019-04-16",5.4
"3094","2019-04-17",5.39
"3095","2019-04-18",5.41
"3096","2019-04-22",5.42
"3097","2019-04-23",5.49
"3098","2019-04-24",5.53
"3099","2019-04-25",5.46
"3100","2019-04-26",5.41
"3101","2019-04-29",5.42
"3102","2019-04-30",5.53
"3103","2019-05-01",5.72
"3104","2019-05-02",5.75
"3105","2019-05-03",5.73
"3106","2019-05-06",5.74
"3107","2019-05-07",5.57
"3108","2019-05-08",5.61
"3109","2019-05-09",5.54
"3110","2019-05-10",5.45
"3111","2019-05-13",5.43
"3112","2019-05-14",5.45
"3113","2019-05-15",5.44
"3114","2019-05-16",5.42
"3115","2019-05-17",5.36
"3116","2019-05-20",5.19
"3117","2019-05-21",5.2
"3118","2019-05-22",5.19
"3119","2019-05-23",5.22
"3120","2019-05-24",5.23
"3121","2019-05-28",5.21
"3122","2019-05-29",5.13
"3123","2019-05-30",5.12
"3124","2019-05-31",5.16
"3125","2019-06-03",5.16
"3126","2019-06-04",5.2
"3127","2019-06-05",5.2
"3128","2019-06-06",5.1
"3129","2019-06-07",5.2
"3130","2019-06-10",5.13
"3131","2019-06-11",5.1
"3132","2019-06-12",5.12
"3133","2019-06-13",5.07
"3134","2019-06-14",5.08
"3135","2019-06-17",5.05
"3136","2019-06-18",5.03
"3137","2019-06-19",5
"3138","2019-06-20",5.02
"3139","2019-06-21",4.98
"3140","2019-06-24",5.01
"3141","2019-06-25",5
"3142","2019-06-26",4.98
"3143","2019-06-27",4.99
"3144","2019-06-28",4.98
"3145","2019-07-01",5.06
"3146","2019-07-02",5.04
"3147","2019-07-03",5.02
"3148","2019-07-05",5.09
"3149","2019-07-08",5.04
"3150","2019-07-09",4.99
"3151","2019-07-10",5.06
"3152","2019-07-11",5.04
"3153","2019-07-12",4.98
"3154","2019-07-15",4.96
"3155","2019-07-16",4.93
"3156","2019-07-17",4.96
"3157","2019-07-18",4.98
"3158","2019-07-19",4.98
"3159","2019-07-22",4.98
"3160","2019-07-23",4.98
"3161","2019-07-24",4.97
"3162","2019-07-25",4.97
"3163","2019-07-26",4.93
"3164","2019-07-29",4.94
"3165","2019-07-30",4.93
"3166","2019-07-31",4.93
"3167","2019-08-01",4.93
"3168","2019-08-02",4.98
"3169","2019-08-05",4.91
"3170","2019-08-06",4.9
"3171","2019-08-07",5.59
"3172","2019-08-08",5.55
"3173","2019-08-09",5.63
"3174","2019-08-12",5.52
"3175","2019-08-13",5.35
"3176","2019-08-14",5.31
"3177","2019-08-15",5.19
"3178","2019-08-16",5.27
"3179","2019-08-19",5.26
"3180","2019-08-20",5.15
"3181","2019-08-21",5.24
"3182","2019-08-22",5.23
"3183","2019-08-23",5.23
"3184","2019-08-26",5.4
"3185","2019-08-27",5.09
"3186","2019-08-28",5.02
"3187","2019-08-29",5.05
"3188","2019-08-30",5.1
"3189","2019-09-03",5.06
"3190","2019-09-04",5.11
"3191","2019-09-05",5.1
"3192","2019-09-06",5.34
"3193","2019-09-09",5.62
"3194","2019-09-10",5.61
"3195","2019-09-11",5.76
"3196","2019-09-12",5.71
"3197","2019-09-13",5.67
"3198","2019-09-16",5.7
"3199","2019-09-17",5.8
"3200","2019-09-18",5.7
"3201","2019-09-19",5.85
"3202","2019-09-20",5.63
"3203","2019-09-23",5.73
"3204","2019-09-24",5.7
"3205","2019-09-25",5.79
"3206","2019-09-26",5.94
"3207","2019-09-27",6.02
"3208","2019-09-30",6.35
"3209","2019-10-01",6.08
"3210","2019-10-02",5.99
"3211","2019-10-03",6.09
"3212","2019-10-04",6
"3213","2019-10-07",5.99
"3214","2019-10-08",5.97
"3215","2019-10-09",5.94
"3216","2019-10-10",5.85
"3217","2019-10-11",5.89
"3218","2019-10-14",5.9
"3219","2019-10-15",6
"3220","2019-10-16",6.04
"3221","2019-10-17",6.03
"3222","2019-10-18",5.98
"3223","2019-10-21",5.98
"3224","2019-10-22",5.98
"3225","2019-10-23",5.99
"3226","2019-10-24",6.09
"3227","2019-10-25",6.1
"3228","2019-10-28",6.29
"3229","2019-10-29",6.12
"3230","2019-10-30",6.02
"3231","2019-10-31",5.99
"3232","2019-11-01",5.97
"3233","2019-11-04",6.1
"3234","2019-11-05",6.23
"3235","2019-11-06",6.21
"3236","2019-11-07",6.24
"3237","2019-11-08",6.23
"3238","2019-11-11",6.23
"3239","2019-11-12",6.22
"3240","2019-11-13",6.16
"3241","2019-11-14",6.12
"3242","2019-11-15",5.96
"3243","2019-11-18",5.85
"3244","2019-11-19",5.98
"3245","2019-11-20",5.87
"3246","2019-11-21",5.81
"3247","2019-11-22",5.52
"3248","2019-11-25",5.61
"3249","2019-11-26",5.56
"3250","2019-11-27",5.58
"3251","2019-11-29",5.59
"3252","2019-12-02",5.58
"3253","2019-12-03",5.6
"3254","2019-12-04",5.55
"3255","2019-12-05",5.41
"3256","2019-12-06",5.41
"3257","2019-12-09",5.32
"3258","2019-12-10",5.34
"3259","2019-12-11",5.32
"3260","2019-12-12",5.3
"3261","2019-12-13",5.38
"3262","2019-12-16",5.4
"3263","2019-12-17",5.58
"3264","2019-12-18",5.44
"3265","2019-12-19",5.4
"3266","2019-12-20",5.55
"3267","2019-12-23",5.52
"3268","2019-12-24",5.51
"3269","2019-12-26",5.55
"3270","2019-12-27",5.45
"3271","2019-12-30",5.44
"3272","2019-12-31",5.44
"3273","2020-01-02",5.72
"3274","2020-01-03",6.05
"3275","2020-01-06",6.18
"3276","2020-01-07",6.21
"3277","2020-01-08",6.31
"3278","2020-01-09",6.38
"3279","2020-01-10",6.43
"3280","2020-01-13",6.5
"3281","2020-01-14",6.41
"3282","2020-01-15",6.36
"3283","2020-01-16",6.71
"3284","2020-01-17",6.68
"3285","2020-01-21",6.21
"3286","2020-01-22",6.17
"3287","2020-01-23",6.17
"3288","2020-01-24",6.17
"3289","2020-01-27",6.06
"3290","2020-01-28",6.1
"3291","2020-01-29",6.1
"3292","2020-01-30",5.96
"3293","2020-01-31",5.81
"3294","2020-02-03",5.62
"3295","2020-02-04",5.6
"3296","2020-02-05",5.89
"3297","2020-02-06",5.9
"3298","2020-02-07",5.73
"3299","2020-02-10",6.06
"3300","2020-02-11",6.01
"3301","2020-02-12",6.02
"3302","2020-02-13",5.97
"3303","2020-02-14",5.97
"3304","2020-02-18",5.85
"3305","2020-02-19",5.7
"3306","2020-02-20",5.32
"3307","2020-02-21",5.43
"3308","2020-02-24",5.17
"3309","2020-02-25",5.05
"3310","2020-02-26",5.05
"3311","2020-02-27",5.07
"3312","2020-02-28",4.67
"3313","2020-03-02",4.53
"3314","2020-03-03",4.37
"3315","2020-03-04",4.31
"3316","2020-03-05",4.28
"3317","2020-03-06",4.38
"3318","2020-03-09",4.21
"3319","2020-03-10",4.65
"3320","2020-03-11",4.36
"3321","2020-03-12",4.12
"3322","2020-03-13",4.09
"3323","2020-03-16",3.53
"3324","2020-03-17",3.15
"3325","2020-03-18",3.35
"3326","2020-03-19",2.88
"3327","2020-03-20",2.75
"3328","2020-03-23",2.7
"3329","2020-03-24",2.6
"3330","2020-03-25",2.59
"3331","2020-03-26",2.77
"3332","2020-03-27",2.77
"3333","2020-03-30",2.79
"3334","2020-03-31",2.91
"3335","2020-04-01",3.13
"3336","2020-04-02",3.09
"3337","2020-04-03",2.81
"3338","2020-04-06",2.95
"3339","2020-04-07",2.85
"3340","2020-04-08",3.02
"3341","2020-04-09",4.4
"3342","2020-04-13",4.04
"3343","2020-04-14",3.95
"3344","2020-04-15",3.97
"3345","2020-04-16",3.82
"3346","2020-04-17",3.99
"3347","2020-04-20",3.98
"3348","2020-04-21",3.93
"3349","2020-04-22",4
"3350","2020-04-23",3.36
"3351","2020-04-24",3.56
"3352","2020-04-27",3.59
"3353","2020-04-28",4
"3354","2020-04-29",4.9
"3355","2020-04-30",4.63
"3356","2020-05-01",4.4
"3357","2020-05-04",4.26
"3358","2020-05-05",4.23
"3359","2020-05-06",4.35
"3360","2020-05-07",4.35
"3361","2020-05-08",4.35
"3362","2020-05-11",4.26
"3363","2020-05-12",4.38
"3364","2020-05-13",4.4
"3365","2020-05-14",4.29
"3366","2020-05-15",4.21
"3367","2020-05-18",4.31
"3368","2020-05-19",4.3
"3369","2020-05-20",4.5
"3370","2020-05-21",4.3
"3371","2020-05-22",4.34
"3372","2020-05-26",4
"3373","2020-05-27",4.15
"3374","2020-05-28",4.15
"3375","2020-05-29",4.09
"3376","2020-06-01",4.07
"3377","2020-06-02",4.22
"3378","2020-06-03",4.25
"3379","2020-06-04",4.35
"3380","2020-06-05",4.47
"3381","2020-06-08",4.54
"3382","2020-06-09",4.56
"3383","2020-06-10",4.6
"3384","2020-06-11",4.74
"3385","2020-06-12",4.94
"3386","2020-06-15",4.71
"3387","2020-06-16",4.95
"3388","2020-06-17",4.75
"3389","2020-06-18",4.64
"3390","2020-06-19",4.75
"3391","2020-06-22",4.69
"3392","2020-06-23",4.82
"3393","2020-06-24",4.75
"3394","2020-06-25",5.01
"3395","2020-06-26",5.26
"3396","2020-06-29",5.31
"3397","2020-06-30",5.3
"3398","2020-07-01",5.62
"3399","2020-07-02",5.93
"3400","2020-07-06",5.99
"3401","2020-07-07",5.38
"3402","2020-07-08",5.73
"3403","2020-07-09",5.88
"3404","2020-07-10",5.91
"3405","2020-07-13",5.87
"3406","2020-07-14",6
"3407","2020-07-15",7.24
"3408","2020-07-16",7.15
"3409","2020-07-17",7.31
"3410","2020-07-20",7.29
"3411","2020-07-21",7.15
"3412","2020-07-22",6.97
"3413","2020-07-23",6.94
"3414","2020-07-24",6.92
"3415","2020-07-27",6.81
"3416","2020-07-28",6.9
"3417","2020-07-29",6.76
"3418","2020-07-30",6.76
"3419","2020-07-31",6.77
"3420","2020-08-03",6.8
"3421","2020-08-04",7.2
"3422","2020-08-05",9.15
"3423","2020-08-06",9.2
"3424","2020-08-07",8.13
"3425","2020-08-10",7.72
"3426","2020-08-11",7.98
"3427","2020-08-12",8.18
"3428","2020-08-13",8.2
"3429","2020-08-14",8.21
"3430","2020-08-17",8.26
"3431","2020-08-18",8.73
"3432","2020-08-19",8.57
"3433","2020-08-20",8.36
"3434","2020-08-21",8.22
"3435","2020-08-24",8.19
"3436","2020-08-25",8.27
"3437","2020-08-26",8.12
"3438","2020-08-27",8.19
"3439","2020-08-28",8.25
"3440","2020-08-31",8.22
"3441","2020-09-01",8.22
"3442","2020-09-02",8.37
"3443","2020-09-03",8.29
"3444","2020-09-04",8.23
"3445","2020-09-08",8.07
"3446","2020-09-09",7.91
"3447","2020-09-10",7.93
"3448","2020-09-11",7.79
"3449","2020-09-14",7.91
"3450","2020-09-15",7.99
"3451","2020-09-16",8.64
"3452","2020-09-17",9.01
"3453","2020-09-18",9
"3454","2020-09-21",8.83
"3455","2020-09-22",8.91
"3456","2020-09-23",8.87
"3457","2020-09-24",8.74
"3458","2020-09-25",8.86
"3459","2020-09-28",9.58
"3460","2020-09-29",9.91
"3461","2020-09-30",9.85
"3462","2020-10-01",9.91
"3463","2020-10-02",9.77
"3464","2020-10-05",10.04
"3465","2020-10-06",9.9
"3466","2020-10-07",9.45
"3467","2020-10-08",9.29
"3468","2020-10-09",9.59
"3469","2020-10-12",9.36
"3470","2020-10-13",9.16
"3471","2020-10-14",9.03
"3472","2020-10-15",9.05
"3473","2020-10-16",9.14
"3474","2020-10-19",9.1
"3475","2020-10-20",9.08
"3476","2020-10-21",8.94
"3477","2020-10-22",8.96
"3478","2020-10-23",9.06
"3479","2020-10-26",9.04
"3480","2020-10-27",9.52
"3481","2020-10-28",8.09
"3482","2020-10-29",7.94
"3483","2020-10-30",7.64
"3484","2020-11-02",7.6
"3485","2020-11-03",7.65
"3486","2020-11-04",7.4
"3487","2020-11-05",7.43
"3488","2020-11-06",7.4
"3489","2020-11-09",7.47
"3490","2020-11-10",7.51
"3491","2020-11-11",7.68
"3492","2020-11-12",7.67
"3493","2020-11-13",7.71
"3494","2020-11-16",7.91
"3495","2020-11-17",7.97
"3496","2020-11-18",7.69
"3497","2020-11-19",7.65
"3498","2020-11-20",7.4
"3499","2020-11-23",7.23
"3500","2020-11-24",7.44
"3501","2020-11-25",7.6
"3502","2020-11-27",7.89
