"","date","OPK"
"1935","2014-09-09",8.55
"1936","2014-09-10",8.59
"1937","2014-09-11",8.62
"1938","2014-09-12",8.59
"1939","2014-09-15",8.52
"1940","2014-09-16",8.5
"1941","2014-09-17",8.54
"1942","2014-09-18",8.48
"1943","2014-09-19",8.42
"1944","2014-09-22",8.29
"1945","2014-09-23",8.25
"1946","2014-09-24",8.19
"1947","2014-09-25",8.53
"1948","2014-09-26",8.6
"1949","2014-09-29",8.64
"1950","2014-09-30",8.51
"1951","2014-10-01",8.39
"1952","2014-10-02",8.32
"1953","2014-10-03",8.38
"1954","2014-10-06",8.36
"1955","2014-10-07",8.25
"1956","2014-10-08",8.48
"1957","2014-10-09",8.27
"1958","2014-10-10",8.16
"1959","2014-10-13",8.18
"1960","2014-10-14",8.43
"1961","2014-10-15",8.51
"1962","2014-10-16",8.31
"1963","2014-10-17",8.25
"1964","2014-10-20",8.36
"1965","2014-10-21",8.39
"1966","2014-10-22",8.22
"1967","2014-10-23",8.36
"1968","2014-10-24",8.4
"1969","2014-10-27",8.39
"1970","2014-10-28",8.46
"1971","2014-10-29",8.39
"1972","2014-10-30",8.39
"1973","2014-10-31",8.35
"1974","2014-11-03",8.37
"1975","2014-11-04",8.36
"1976","2014-11-05",8.38
"1977","2014-11-06",8.42
"1978","2014-11-07",8.32
"1979","2014-11-10",8.63
"1980","2014-11-11",8.53
"1981","2014-11-12",8.37
"1982","2014-11-13",8.34
"1983","2014-11-14",8.29
"1984","2014-11-17",8.21
"1985","2014-11-18",8.23
"1986","2014-11-19",8.16
"1987","2014-11-20",8.13
"1988","2014-11-21",8.15
"1989","2014-11-24",8.3
"1990","2014-11-25",8.34
"1991","2014-11-26",8.37
"1992","2014-11-28",8.38
"1993","2014-12-01",8.26
"1994","2014-12-02",8.36
"1995","2014-12-03",8.33
"1996","2014-12-04",8.33
"1997","2014-12-05",8.42
"1998","2014-12-08",8.42
"1999","2014-12-09",8.55
"2000","2014-12-10",8.33
"2001","2014-12-11",8.29
"2002","2014-12-12",8.18
"2003","2014-12-15",8.86
"2004","2014-12-16",8.7
"2005","2014-12-17",9.33
"2006","2014-12-18",9.46
"2007","2014-12-19",9.6
"2008","2014-12-22",9.79
"2009","2014-12-23",9.42
"2010","2014-12-24",9.63
"2011","2014-12-26",9.65
"2012","2014-12-29",9.78
"2013","2014-12-30",9.85
"2014","2014-12-31",9.99
"2015","2015-01-02",9.93
"2016","2015-01-05",10.06
"2017","2015-01-06",9.91
"2018","2015-01-07",10.09
"2019","2015-01-08",10.06
"2020","2015-01-09",10.1
"2021","2015-01-12",10.27
"2022","2015-01-13",10.19
"2023","2015-01-14",10.3
"2024","2015-01-15",9.97
"2025","2015-01-16",10.02
"2026","2015-01-20",10.24
"2027","2015-01-21",10.29
"2028","2015-01-22",10.61
"2029","2015-01-23",10.84
"2030","2015-01-26",11.37
"2031","2015-01-27",11.38
"2032","2015-01-28",11.34
"2033","2015-01-29",11.86
"2034","2015-01-30",12.13
"2035","2015-02-02",12.63
"2036","2015-02-03",12.35
"2037","2015-02-04",12.77
"2038","2015-02-05",13.47
"2039","2015-02-06",13.5
"2040","2015-02-09",14.21
"2041","2015-02-10",14.36
"2042","2015-02-11",14.18
"2043","2015-02-12",14.08
"2044","2015-02-13",13.8
"2045","2015-02-17",14
"2046","2015-02-18",14.05
"2047","2015-02-19",14.36
"2048","2015-02-20",14.2
"2049","2015-02-23",14.71
"2050","2015-02-24",14.61
"2051","2015-02-25",15.03
"2052","2015-02-26",14.84
"2053","2015-02-27",14.56
"2054","2015-03-02",14.44
"2055","2015-03-03",14.4
"2056","2015-03-04",14.37
"2057","2015-03-05",14.32
"2058","2015-03-06",14.11
"2059","2015-03-09",13.98
"2060","2015-03-10",13.98
"2061","2015-03-11",14.09
"2062","2015-03-12",14.6
"2063","2015-03-13",14.63
"2064","2015-03-16",14.67
"2065","2015-03-17",14.66
"2066","2015-03-18",14.42
"2067","2015-03-19",14.67
"2068","2015-03-20",14.52
"2069","2015-03-23",14.93
"2070","2015-03-24",14.76
"2071","2015-03-25",13.88
"2072","2015-03-26",14.27
"2073","2015-03-27",14.49
"2074","2015-03-30",14.71
"2075","2015-03-31",14.17
"2076","2015-04-01",14.27
"2077","2015-04-02",14.33
"2078","2015-04-06",14.3
"2079","2015-04-07",14.28
"2080","2015-04-08",14.33
"2081","2015-04-09",14.26
"2082","2015-04-10",14.25
"2083","2015-04-13",14.5
"2084","2015-04-14",14.75
"2085","2015-04-15",14.76
"2086","2015-04-16",14.64
"2087","2015-04-17",14.28
"2088","2015-04-20",14.33
"2089","2015-04-21",14.43
"2090","2015-04-22",14.6
"2091","2015-04-23",14.66
"2092","2015-04-24",14.83
"2093","2015-04-27",14.39
"2094","2015-04-28",14.53
"2095","2015-04-29",14.37
"2096","2015-04-30",13.76
"2097","2015-05-01",14.03
"2098","2015-05-04",14.27
"2099","2015-05-05",13.88
"2100","2015-05-06",14
"2101","2015-05-07",14.14
"2102","2015-05-08",14.13
"2103","2015-05-11",14.3
"2104","2015-05-12",14.81
"2105","2015-05-13",15.67
"2106","2015-05-14",16.68
"2107","2015-05-15",16.92
"2108","2015-05-18",17.299999
"2109","2015-05-19",17.35
"2110","2015-05-20",18.02
"2111","2015-05-21",17.58
"2112","2015-05-22",17.780001
"2113","2015-05-26",17.73
"2114","2015-05-27",17.889999
"2115","2015-05-28",17.74
"2116","2015-05-29",17.68
"2117","2015-06-01",18.309999
"2118","2015-06-02",18.620001
"2119","2015-06-03",19.120001
"2120","2015-06-04",16.25
"2121","2015-06-05",16.190001
"2122","2015-06-08",16.719999
"2123","2015-06-09",15.92
"2124","2015-06-10",16.1
"2125","2015-06-11",15.86
"2126","2015-06-12",15.58
"2127","2015-06-15",15.41
"2128","2015-06-16",15.4
"2129","2015-06-17",15.33
"2130","2015-06-18",15.43
"2131","2015-06-19",15.5
"2132","2015-06-22",15.54
"2133","2015-06-23",15.61
"2134","2015-06-24",15.25
"2135","2015-06-25",15.41
"2136","2015-06-26",15.97
"2137","2015-06-29",15.49
"2138","2015-06-30",16.08
"2139","2015-07-01",16.27
"2140","2015-07-02",16.25
"2141","2015-07-06",16.82
"2142","2015-07-07",16.809999
"2143","2015-07-08",16.35
"2144","2015-07-09",16.559999
"2145","2015-07-10",16.549999
"2146","2015-07-13",16.57
"2147","2015-07-14",16.74
"2148","2015-07-15",16.629999
"2149","2015-07-16",16.540001
"2150","2015-07-17",16.59
"2151","2015-07-20",16.34
"2152","2015-07-21",16.139999
"2153","2015-07-22",16.76
"2154","2015-07-23",17.209999
"2155","2015-07-24",16.879999
"2156","2015-07-27",16.6
"2157","2015-07-28",16.84
"2158","2015-07-29",16.559999
"2159","2015-07-30",16.379999
"2160","2015-07-31",16.370001
"2161","2015-08-03",16.280001
"2162","2015-08-04",16.1
"2163","2015-08-05",16.110001
"2164","2015-08-06",13.9
"2165","2015-08-07",13.76
"2166","2015-08-10",13.86
"2167","2015-08-11",13.45
"2168","2015-08-12",13.45
"2169","2015-08-13",13.08
"2170","2015-08-14",13
"2171","2015-08-17",13.14
"2172","2015-08-18",12.75
"2173","2015-08-19",12.63
"2174","2015-08-20",12.38
"2175","2015-08-21",12
"2176","2015-08-24",10.33
"2177","2015-08-25",10.7
"2178","2015-08-26",11.39
"2179","2015-08-27",11.12
"2180","2015-08-28",11.42
"2181","2015-08-31",10.82
"2182","2015-09-01",10.81
"2183","2015-09-02",11.3
"2184","2015-09-03",10.94
"2185","2015-09-04",10.73
"2186","2015-09-08",10.84
"2187","2015-09-09",10.31
"2188","2015-09-10",10.55
"2189","2015-09-11",10.09
"2190","2015-09-14",10.03
"2191","2015-09-15",10.33
"2192","2015-09-16",10.2
"2193","2015-09-17",10.45
"2194","2015-09-18",10.48
"2195","2015-09-21",9.94
"2196","2015-09-22",9.75
"2197","2015-09-23",9.55
"2198","2015-09-24",9.84
"2199","2015-09-25",9.08
"2200","2015-09-28",8.58
"2201","2015-09-29",8.42
"2202","2015-09-30",8.41
"2203","2015-10-01",8.48
"2204","2015-10-02",9.1
"2205","2015-10-05",8.88
"2206","2015-10-06",8.7
"2207","2015-10-07",8.79
"2208","2015-10-08",8.64
"2209","2015-10-09",8.9
"2210","2015-10-12",8.74
"2211","2015-10-13",8.51
"2212","2015-10-14",9.05
"2213","2015-10-15",9.28
"2214","2015-10-16",9.39
"2215","2015-10-19",10.15
"2216","2015-10-20",9.52
"2217","2015-10-21",9.15
"2218","2015-10-22",9.03
"2219","2015-10-23",9.45
"2220","2015-10-26",9.29
"2221","2015-10-27",9.26
"2222","2015-10-28",9.69
"2223","2015-10-29",9.39
"2224","2015-10-30",9.45
"2225","2015-11-02",9.76
"2226","2015-11-03",9.72
"2227","2015-11-04",9.66
"2228","2015-11-05",9.66
"2229","2015-11-06",9.96
"2230","2015-11-09",9.95
"2231","2015-11-10",10.72
"2232","2015-11-11",10.9
"2233","2015-11-12",10.98
"2234","2015-11-13",10.72
"2235","2015-11-16",10.63
"2236","2015-11-17",10.81
"2237","2015-11-18",11.12
"2238","2015-11-19",10.76
"2239","2015-11-20",10.88
"2240","2015-11-23",11.07
"2241","2015-11-24",10.84
"2242","2015-11-25",11.09
"2243","2015-11-27",10.98
"2244","2015-11-30",10.94
"2245","2015-12-01",11.09
"2246","2015-12-02",11.21
"2247","2015-12-03",11.05
"2248","2015-12-04",11.28
"2249","2015-12-07",11
"2250","2015-12-08",11.18
"2251","2015-12-09",10.8
"2252","2015-12-10",10.86
"2253","2015-12-11",10.42
"2254","2015-12-14",9.6
"2255","2015-12-15",9.74
"2256","2015-12-16",10.14
"2257","2015-12-17",10.04
"2258","2015-12-18",9.98
"2259","2015-12-21",10.2
"2260","2015-12-22",9.94
"2261","2015-12-23",10.12
"2262","2015-12-24",10.18
"2263","2015-12-28",10.13
"2264","2015-12-29",10.34
"2265","2015-12-30",10.14
"2266","2015-12-31",10.05
"2267","2016-01-04",10
"2268","2016-01-05",9.82
"2269","2016-01-06",9.14
"2270","2016-01-07",8.83
"2271","2016-01-08",8.82
"2272","2016-01-11",8.6
"2273","2016-01-12",8.73
"2274","2016-01-13",8.29
"2275","2016-01-14",8.23
"2276","2016-01-15",8.23
"2277","2016-01-19",7.83
"2278","2016-01-20",7.88
"2279","2016-01-21",7.83
"2280","2016-01-22",8.24
"2281","2016-01-25",7.96
"2282","2016-01-26",8.01
"2283","2016-01-27",7.86
"2284","2016-01-28",7.69
"2285","2016-01-29",8.04
"2286","2016-02-01",7.92
"2287","2016-02-02",7.66
"2288","2016-02-03",7.79
"2289","2016-02-04",8.44
"2290","2016-02-05",8.26
"2291","2016-02-08",7.7
"2292","2016-02-09",7.76
"2293","2016-02-10",7.85
"2294","2016-02-11",8
"2295","2016-02-12",7.89
"2296","2016-02-16",7.99
"2297","2016-02-17",8.78
"2298","2016-02-18",8.73
"2299","2016-02-19",8.82
"2300","2016-02-22",9.16
"2301","2016-02-23",8.83
"2302","2016-02-24",8.84
"2303","2016-02-25",9.14
"2304","2016-02-26",9.31
"2305","2016-02-29",9.3
"2306","2016-03-01",9.35
"2307","2016-03-02",9.68
"2308","2016-03-03",9.6
"2309","2016-03-04",9.7
"2310","2016-03-07",10.21
"2311","2016-03-08",9.96
"2312","2016-03-09",10.04
"2313","2016-03-10",9.95
"2314","2016-03-11",10.21
"2315","2016-03-14",10.27
"2316","2016-03-15",9.94
"2317","2016-03-16",10.23
"2318","2016-03-17",10.99
"2319","2016-03-18",11.04
"2320","2016-03-21",11.21
"2321","2016-03-22",11.6
"2322","2016-03-23",11.33
"2323","2016-03-24",11.28
"2324","2016-03-28",11.16
"2325","2016-03-29",11.07
"2326","2016-03-30",9.9
"2327","2016-03-31",10.39
"2328","2016-04-01",10.41
"2329","2016-04-04",10.4
"2330","2016-04-05",10.28
"2331","2016-04-06",10.68
"2332","2016-04-07",10.63
"2333","2016-04-08",10.73
"2334","2016-04-11",10.75
"2335","2016-04-12",10.79
"2336","2016-04-13",10.96
"2337","2016-04-14",10.82
"2338","2016-04-15",10.8
"2339","2016-04-18",11.05
"2340","2016-04-19",10.93
"2341","2016-04-20",11.04
"2342","2016-04-21",11.29
"2343","2016-04-22",11.25
"2344","2016-04-25",11.12
"2345","2016-04-26",11.22
"2346","2016-04-27",10.89
"2347","2016-04-28",10.84
"2348","2016-04-29",10.75
"2349","2016-05-02",10.46
"2350","2016-05-03",10.34
"2351","2016-05-04",9.8
"2352","2016-05-05",9.75
"2353","2016-05-06",9.73
"2354","2016-05-09",10.26
"2355","2016-05-10",10.38
"2356","2016-05-11",9.93
"2357","2016-05-12",9.55
"2358","2016-05-13",9.75
"2359","2016-05-16",9.97
"2360","2016-05-17",9.96
"2361","2016-05-18",10
"2362","2016-05-19",9.81
"2363","2016-05-20",10.15
"2364","2016-05-23",10.05
"2365","2016-05-24",10.44
"2366","2016-05-25",10.54
"2367","2016-05-26",10.43
"2368","2016-05-27",10.42
"2369","2016-05-31",10.63
"2370","2016-06-01",10.53
"2371","2016-06-02",10.65
"2372","2016-06-03",10.01
"2373","2016-06-06",10.03
"2374","2016-06-07",9.89
"2375","2016-06-08",9.78
"2376","2016-06-09",9.61
"2377","2016-06-10",9.3
"2378","2016-06-13",9.26
"2379","2016-06-14",9.05
"2380","2016-06-15",9.23
"2381","2016-06-16",9.28
"2382","2016-06-17",9.05
"2383","2016-06-20",9.19
"2384","2016-06-21",9.7
"2385","2016-06-22",9.36
"2386","2016-06-23",9.75
"2387","2016-06-24",9.75
"2388","2016-06-27",8.82
"2389","2016-06-28",9.26
"2390","2016-06-29",9.3
"2391","2016-06-30",9.34
"2392","2016-07-01",9.72
"2393","2016-07-05",9.56
"2394","2016-07-06",9.85
"2395","2016-07-07",9.86
"2396","2016-07-08",9.87
"2397","2016-07-11",9.82
"2398","2016-07-12",9.91
"2399","2016-07-13",9.61
"2400","2016-07-14",9.85
"2401","2016-07-15",9.95
"2402","2016-07-18",10.04
"2403","2016-07-19",9.89
"2404","2016-07-20",9.93
"2405","2016-07-21",9.89
"2406","2016-07-22",9.97
"2407","2016-07-25",9.95
"2408","2016-07-26",9.97
"2409","2016-07-27",9.95
"2410","2016-07-28",9.89
"2411","2016-07-29",9.95
"2412","2016-08-01",10.07
"2413","2016-08-02",9.88
"2414","2016-08-03",9.98
"2415","2016-08-04",9.97
"2416","2016-08-05",10.11
"2417","2016-08-08",10.11
"2418","2016-08-09",10.14
"2419","2016-08-10",9.92
"2420","2016-08-11",10.05
"2421","2016-08-12",10.06
"2422","2016-08-15",10.08
"2423","2016-08-16",10
"2424","2016-08-17",9.86
"2425","2016-08-18",9.86
"2426","2016-08-19",9.83
"2427","2016-08-22",9.8
"2428","2016-08-23",9.52
"2429","2016-08-24",9.24
"2430","2016-08-25",9.03
"2431","2016-08-26",9.12
"2432","2016-08-29",9.28
"2433","2016-08-30",9.33
"2434","2016-08-31",9.1
"2435","2016-09-01",9.29
"2436","2016-09-02",9.33
"2437","2016-09-06",9.36
"2438","2016-09-07",9.59
"2439","2016-09-08",9.91
"2440","2016-09-09",9.75
"2441","2016-09-12",9.89
"2442","2016-09-13",10.04
"2443","2016-09-14",10.19
"2444","2016-09-15",10.22
"2445","2016-09-16",10.21
"2446","2016-09-19",10.31
"2447","2016-09-20",10.5
"2448","2016-09-21",10.68
"2449","2016-09-22",10.86
"2450","2016-09-23",11.09
"2451","2016-09-26",11.06
"2452","2016-09-27",11.19
"2453","2016-09-28",10.87
"2454","2016-09-29",10.6
"2455","2016-09-30",10.59
"2456","2016-10-03",10.69
"2457","2016-10-04",10.59
"2458","2016-10-05",10.74
"2459","2016-10-06",10.43
"2460","2016-10-07",9.91
"2461","2016-10-10",9.95
"2462","2016-10-11",9.66
"2463","2016-10-12",9.56
"2464","2016-10-13",9.56
"2465","2016-10-14",9.45
"2466","2016-10-17",9.31
"2467","2016-10-18",9.4
"2468","2016-10-19",9.29
"2469","2016-10-20",9.45
"2470","2016-10-21",9.39
"2471","2016-10-24",9.41
"2472","2016-10-25",9.4
"2473","2016-10-26",9.26
"2474","2016-10-27",9.41
"2475","2016-10-28",9.46
"2476","2016-10-31",9.42
"2477","2016-11-01",9.56
"2478","2016-11-02",9.44
"2479","2016-11-03",9.55
"2480","2016-11-04",9.78
"2481","2016-11-07",9.73
"2482","2016-11-08",9.13
"2483","2016-11-09",9.58
"2484","2016-11-10",9.38
"2485","2016-11-11",9.45
"2486","2016-11-14",10.38
"2487","2016-11-15",10.23
"2488","2016-11-16",10.25
"2489","2016-11-17",10.46
"2490","2016-11-18",10.48
"2491","2016-11-21",10.44
"2492","2016-11-22",10.2
"2493","2016-11-23",10.7
"2494","2016-11-25",10.83
"2495","2016-11-28",10.62
"2496","2016-11-29",10.51
"2497","2016-11-30",10.39
"2498","2016-12-01",10.31
"2499","2016-12-02",10.4
"2500","2016-12-05",10.79
"2501","2016-12-06",11.33
"2502","2016-12-07",10.93
"2503","2016-12-08",10.81
"2504","2016-12-09",10.97
"2505","2016-12-12",11.65
"2506","2016-12-13",11.91
"2507","2016-12-14",11.57
"2508","2016-12-15",11.9
"2509","2016-12-16",11.73
"2510","2016-12-19",11.67
"2511","2016-12-20",11.82
"2512","2016-12-21",11.75
"2513","2016-12-22",11.58
"2514","2016-12-23",11.91
"2515","2016-12-27",11.82
"2516","2016-12-28",11.34
"2517","2016-12-29",11.46
"2518","2016-12-30",9.3
"2519","2017-01-03",9.09
"2520","2017-01-04",9.27
"2521","2017-01-05",9.04
"2522","2017-01-06",9.38
"2523","2017-01-09",9.31
"2524","2017-01-10",9.37
"2525","2017-01-11",9.23
"2526","2017-01-12",9.19
"2527","2017-01-13",9.15
"2528","2017-01-17",8.93
"2529","2017-01-18",8.98
"2530","2017-01-19",8.75
"2531","2017-01-20",8.64
"2532","2017-01-23",8.52
"2533","2017-01-24",8.46
"2534","2017-01-25",8.58
"2535","2017-01-26",8.72
"2536","2017-01-27",8.69
"2537","2017-01-30",8.48
"2538","2017-01-31",8.69
"2539","2017-02-01",8.63
"2540","2017-02-02",8.51
"2541","2017-02-03",8.61
"2542","2017-02-06",8.27
"2543","2017-02-07",8.3
"2544","2017-02-08",8.22
"2545","2017-02-09",8.1
"2546","2017-02-10",8.22
"2547","2017-02-13",8.27
"2548","2017-02-14",8.45
"2549","2017-02-15",8.66
"2550","2017-02-16",8.75
"2551","2017-02-17",8.81
"2552","2017-02-21",8.64
"2553","2017-02-22",8.45
"2554","2017-02-23",8.52
"2555","2017-02-24",8.44
"2556","2017-02-27",8.64
"2557","2017-02-28",8.39
"2558","2017-03-01",8.37
"2559","2017-03-02",7.43
"2560","2017-03-03",7.45
"2561","2017-03-06",7.61
"2562","2017-03-07",7.77
"2563","2017-03-08",7.92
"2564","2017-03-09",7.85
"2565","2017-03-10",7.95
"2566","2017-03-13",7.92
"2567","2017-03-14",8.07
"2568","2017-03-15",8.09
"2569","2017-03-16",8.36
"2570","2017-03-17",8.12
"2571","2017-03-20",8
"2572","2017-03-21",7.86
"2573","2017-03-22",7.86
"2574","2017-03-23",7.65
"2575","2017-03-24",7.85
"2576","2017-03-27",8.14
"2577","2017-03-28",8.31
"2578","2017-03-29",8.11
"2579","2017-03-30",7.97
"2580","2017-03-31",8
"2581","2017-04-03",7.75
"2582","2017-04-04",7.73
"2583","2017-04-05",7.61
"2584","2017-04-06",7.61
"2585","2017-04-07",7.59
"2586","2017-04-10",7.59
"2587","2017-04-11",7.55
"2588","2017-04-12",7.66
"2589","2017-04-13",7.62
"2590","2017-04-17",7.46
"2591","2017-04-18",7.11
"2592","2017-04-19",7.52
"2593","2017-04-20",7.63
"2594","2017-04-21",7.47
"2595","2017-04-24",7.58
"2596","2017-04-25",7.83
"2597","2017-04-26",7.83
"2598","2017-04-27",7.83
"2599","2017-04-28",7.77
"2600","2017-05-01",7.56
"2601","2017-05-02",7.65
"2602","2017-05-03",7.52
"2603","2017-05-04",7.55
"2604","2017-05-05",7.51
"2605","2017-05-08",7.25
"2606","2017-05-09",7.53
"2607","2017-05-10",7
"2608","2017-05-11",7.07
"2609","2017-05-12",7.19
"2610","2017-05-15",6.8
"2611","2017-05-16",6.6
"2612","2017-05-17",6.64
"2613","2017-05-18",6.6
"2614","2017-05-19",6.61
"2615","2017-05-22",6.52
"2616","2017-05-23",6.54
"2617","2017-05-24",6.44
"2618","2017-05-25",6.35
"2619","2017-05-26",6.33
"2620","2017-05-30",6.28
"2621","2017-05-31",6.14
"2622","2017-06-01",6.42
"2623","2017-06-02",6.71
"2624","2017-06-05",6.29
"2625","2017-06-06",6.39
"2626","2017-06-07",6.24
"2627","2017-06-08",6.26
"2628","2017-06-09",6.38
"2629","2017-06-12",6.54
"2630","2017-06-13",6.52
"2631","2017-06-14",6.52
"2632","2017-06-15",6.45
"2633","2017-06-16",6.53
"2634","2017-06-19",6.59
"2635","2017-06-20",6.7
"2636","2017-06-21",7.08
"2637","2017-06-22",6.69
"2638","2017-06-23",6.99
"2639","2017-06-26",7.1
"2640","2017-06-27",6.7
"2641","2017-06-28",6.86
"2642","2017-06-29",6.64
"2643","2017-06-30",6.58
"2644","2017-07-03",6.43
"2645","2017-07-05",6.35
"2646","2017-07-06",6.31
"2647","2017-07-07",6.38
"2648","2017-07-10",6.18
"2649","2017-07-11",6.17
"2650","2017-07-12",6.1
"2651","2017-07-13",6.25
"2652","2017-07-14",6.13
"2653","2017-07-17",6.05
"2654","2017-07-18",6.25
"2655","2017-07-19",6.56
"2656","2017-07-20",6.42
"2657","2017-07-21",6.59
"2658","2017-07-24",6.44
"2659","2017-07-25",6.4
"2660","2017-07-26",6.41
"2661","2017-07-27",6.32
"2662","2017-07-28",6.31
"2663","2017-07-31",6.45
"2664","2017-08-01",6.19
"2665","2017-08-02",6.12
"2666","2017-08-03",6.15
"2667","2017-08-04",6.2
"2668","2017-08-07",6.32
"2669","2017-08-08",6.14
"2670","2017-08-09",6.43
"2671","2017-08-10",6.11
"2672","2017-08-11",6.24
"2673","2017-08-14",6.16
"2674","2017-08-15",6.09
"2675","2017-08-16",6.06
"2676","2017-08-17",5.88
"2677","2017-08-18",6.12
"2678","2017-08-21",6.14
"2679","2017-08-22",6.19
"2680","2017-08-23",6.13
"2681","2017-08-24",6.3
"2682","2017-08-25",6.13
"2683","2017-08-28",6.28
"2684","2017-08-29",6.23
"2685","2017-08-30",6.18
"2686","2017-08-31",6.4
"2687","2017-09-01",6.43
"2688","2017-09-05",6.32
"2689","2017-09-06",6.31
"2690","2017-09-07",6.22
"2691","2017-09-08",6.13
"2692","2017-09-11",6.21
"2693","2017-09-12",6.26
"2694","2017-09-13",6.47
"2695","2017-09-14",6.02
"2696","2017-09-15",5.97
"2697","2017-09-18",6.02
"2698","2017-09-19",6.01
"2699","2017-09-20",6.33
"2700","2017-09-21",6.48
"2701","2017-09-22",6.71
"2702","2017-09-25",6.87
"2703","2017-09-26",7.11
"2704","2017-09-27",6.86
"2705","2017-09-28",6.94
"2706","2017-09-29",6.86
"2707","2017-10-02",7.03
"2708","2017-10-03",7.04
"2709","2017-10-04",6.9
"2710","2017-10-05",6.97
"2711","2017-10-06",7
"2712","2017-10-09",6.83
"2713","2017-10-10",6.88
"2714","2017-10-11",6.81
"2715","2017-10-12",6.88
"2716","2017-10-13",6.95
"2717","2017-10-16",6.9
"2718","2017-10-17",6.8
"2719","2017-10-18",6.7
"2720","2017-10-19",6.75
"2721","2017-10-20",6.96
"2722","2017-10-23",6.87
"2723","2017-10-24",6.78
"2724","2017-10-25",6.67
"2725","2017-10-26",6.63
"2726","2017-10-27",6.81
"2727","2017-10-30",6.84
"2728","2017-10-31",6.73
"2729","2017-11-01",6.52
"2730","2017-11-02",6.54
"2731","2017-11-03",6.57
"2732","2017-11-06",6.66
"2733","2017-11-07",6.58
"2734","2017-11-08",6.45
"2735","2017-11-09",5.42
"2736","2017-11-10",5.5
"2737","2017-11-13",5.26
"2738","2017-11-14",4.61
"2739","2017-11-15",4.74
"2740","2017-11-16",4.87
"2741","2017-11-17",4.94
"2742","2017-11-20",4.8
"2743","2017-11-21",4.78
"2744","2017-11-22",4.8
"2745","2017-11-24",5.01
"2746","2017-11-27",5.08
"2747","2017-11-28",5.02
"2748","2017-11-29",4.99
"2749","2017-11-30",5.25
"2750","2017-12-01",5.21
"2751","2017-12-04",5.14
"2752","2017-12-05",5.04
"2753","2017-12-06",4.99
"2754","2017-12-07",5.08
"2755","2017-12-08",5.25
"2756","2017-12-11",5.15
"2757","2017-12-12",5.1
"2758","2017-12-13",5.13
"2759","2017-12-14",4.85
"2760","2017-12-15",4.98
"2761","2017-12-18",5.07
"2762","2017-12-19",4.81
"2763","2017-12-20",4.94
"2764","2017-12-21",5.03
"2765","2017-12-22",4.92
"2766","2017-12-26",4.92
"2767","2017-12-27",4.92
"2768","2017-12-28",4.95
"2769","2017-12-29",4.9
"2770","2018-01-02",4.97
"2771","2018-01-03",5.12
"2772","2018-01-04",5.07
"2773","2018-01-05",4.96
"2774","2018-01-08",4.92
"2775","2018-01-09",4.99
"2776","2018-01-10",5.06
"2777","2018-01-11",5.06
"2778","2018-01-12",4.98
"2779","2018-01-16",4.6
"2780","2018-01-17",4.47
"2781","2018-01-18",4.4
"2782","2018-01-19",4.47
"2783","2018-01-22",4.44
"2784","2018-01-23",4.83
"2785","2018-01-24",4.85
"2786","2018-01-25",5
"2787","2018-01-26",4.88
"2788","2018-01-29",4.79
"2789","2018-01-30",4.59
"2790","2018-01-31",4.46
"2791","2018-02-01",4.45
"2792","2018-02-02",4.25
"2793","2018-02-05",4.13
"2794","2018-02-06",4.34
"2795","2018-02-07",4.14
"2796","2018-02-08",4.03
"2797","2018-02-09",3.88
"2798","2018-02-12",3.95
"2799","2018-02-13",3.9
"2800","2018-02-14",3.93
"2801","2018-02-15",3.96
"2802","2018-02-16",3.85
"2803","2018-02-20",3.69
"2804","2018-02-21",3.57
"2805","2018-02-22",3.62
"2806","2018-02-23",3.8
"2807","2018-02-26",3.73
"2808","2018-02-27",3.71
"2809","2018-02-28",3.39
"2810","2018-03-01",3.18
"2811","2018-03-02",3.37
"2812","2018-03-05",3.54
"2813","2018-03-06",3.42
"2814","2018-03-07",3.33
"2815","2018-03-08",3.32
"2816","2018-03-09",3.59
"2817","2018-03-12",3.55
"2818","2018-03-13",3.31
"2819","2018-03-14",3.35
"2820","2018-03-15",3.27
"2821","2018-03-16",3.6
"2822","2018-03-19",3.53
"2823","2018-03-20",3.3
"2824","2018-03-21",3.36
"2825","2018-03-22",3.31
"2826","2018-03-23",3.27
"2827","2018-03-26",3.32
"2828","2018-03-27",3.19
"2829","2018-03-28",3.11
"2830","2018-03-29",3.17
"2831","2018-04-02",3.04
"2832","2018-04-03",3.04
"2833","2018-04-04",3.17
"2834","2018-04-05",3.21
"2835","2018-04-06",3.07
"2836","2018-04-09",3.04
"2837","2018-04-10",3.08
"2838","2018-04-11",3.09
"2839","2018-04-12",3.01
"2840","2018-04-13",2.99
"2841","2018-04-16",3.02
"2842","2018-04-17",3.11
"2843","2018-04-18",3.22
"2844","2018-04-19",3.17
"2845","2018-04-20",3.08
"2846","2018-04-23",3.01
"2847","2018-04-24",3
"2848","2018-04-25",3.04
"2849","2018-04-26",3.1
"2850","2018-04-27",3.16
"2851","2018-04-30",3.04
"2852","2018-05-01",3.11
"2853","2018-05-02",3.13
"2854","2018-05-03",3.06
"2855","2018-05-04",3.15
"2856","2018-05-07",3.28
"2857","2018-05-08",3.22
"2858","2018-05-09",4.16
"2859","2018-05-10",4.35
"2860","2018-05-11",4.52
"2861","2018-05-14",4.78
"2862","2018-05-15",4.72
"2863","2018-05-16",4.99
"2864","2018-05-17",4.88
"2865","2018-05-18",3.99
"2866","2018-05-21",3.72
"2867","2018-05-22",3.75
