"","date","TREE"
"2789","2019-09-10",312.519989
"2790","2019-09-11",316.220001
"2791","2019-09-12",322.26001
"2792","2019-09-13",323.519989
"2793","2019-09-16",325.730011
"2794","2019-09-17",329.149994
"2795","2019-09-18",323.040009
"2796","2019-09-19",325.459991
"2797","2019-09-20",324.98999
"2798","2019-09-23",322.799988
"2799","2019-09-24",313.380005
"2800","2019-09-25",316.799988
"2801","2019-09-26",310.380005
"2802","2019-09-27",306.720001
"2803","2019-09-30",310.429993
"2804","2019-10-01",304.579987
"2805","2019-10-02",303.709991
"2806","2019-10-03",301.339996
"2807","2019-10-04",314.100006
"2808","2019-10-07",313.5
"2809","2019-10-08",307.410004
"2810","2019-10-09",303.299988
"2811","2019-10-10",308.540009
"2812","2019-10-11",312.019989
"2813","2019-10-14",313.559998
"2814","2019-10-15",317.380005
"2815","2019-10-16",308.980011
"2816","2019-10-17",319.890015
"2817","2019-10-18",314.25
"2818","2019-10-21",317.859985
"2819","2019-10-22",313.570007
"2820","2019-10-23",317.019989
"2821","2019-10-24",313.980011
"2822","2019-10-25",323.630005
"2823","2019-10-28",328.769989
"2824","2019-10-29",323.76001
"2825","2019-10-30",315.619995
"2826","2019-10-31",359.850006
"2827","2019-11-01",374.609985
"2828","2019-11-04",386.230011
"2829","2019-11-05",369.339996
"2830","2019-11-06",361.579987
"2831","2019-11-07",364.420013
"2832","2019-11-08",363.899994
"2833","2019-11-11",365.579987
"2834","2019-11-12",372.519989
"2835","2019-11-13",375.470001
"2836","2019-11-14",370.720001
"2837","2019-11-15",369.940002
"2838","2019-11-18",367.630005
"2839","2019-11-19",366.799988
"2840","2019-11-20",370.350006
"2841","2019-11-21",365.26001
"2842","2019-11-22",369.230011
"2843","2019-11-25",367.799988
"2844","2019-11-26",371.190002
"2845","2019-11-27",364.929993
"2846","2019-11-29",360.529999
"2847","2019-12-02",359.940002
"2848","2019-12-03",353.529999
"2849","2019-12-04",355.670013
"2850","2019-12-05",354.48999
"2851","2019-12-06",350.839996
"2852","2019-12-09",337.410004
"2853","2019-12-10",325.089996
"2854","2019-12-11",306.079987
"2855","2019-12-12",293.679993
"2856","2019-12-13",288.859985
"2857","2019-12-16",290.559998
"2858","2019-12-17",285.220001
"2859","2019-12-18",284.369995
"2860","2019-12-19",283.869995
"2861","2019-12-20",294.980011
"2862","2019-12-23",290.529999
"2863","2019-12-24",292.779999
"2864","2019-12-26",294.410004
"2865","2019-12-27",294.390015
"2866","2019-12-30",303.23999
"2867","2019-12-31",303.440002
"2868","2020-01-02",306.959991
"2869","2020-01-03",305.179993
"2870","2020-01-06",300.339996
"2871","2020-01-07",301.200012
"2872","2020-01-08",304.320007
"2873","2020-01-09",305.640015
"2874","2020-01-10",306
"2875","2020-01-13",314.019989
"2876","2020-01-14",313.700012
"2877","2020-01-15",310.25
"2878","2020-01-16",310.519989
"2879","2020-01-17",310.380005
"2880","2020-01-21",311.399994
"2881","2020-01-22",308.820007
"2882","2020-01-23",309.089996
"2883","2020-01-24",311.769989
"2884","2020-01-27",305.329987
"2885","2020-01-28",313.5
"2886","2020-01-29",310.420013
"2887","2020-01-30",313.690002
"2888","2020-01-31",311.200012
"2889","2020-02-03",307.959991
"2890","2020-02-04",318.399994
"2891","2020-02-05",313.679993
"2892","2020-02-06",317.269989
"2893","2020-02-07",314.170013
"2894","2020-02-10",316.100006
"2895","2020-02-11",324.320007
"2896","2020-02-12",326.709991
"2897","2020-02-13",326.660004
"2898","2020-02-14",327.100006
"2899","2020-02-18",331.459991
"2900","2020-02-19",330.859985
"2901","2020-02-20",343.179993
"2902","2020-02-21",337.48999
"2903","2020-02-24",341.329987
"2904","2020-02-25",292.869995
"2905","2020-02-26",289.73999
"2906","2020-02-27",272.570007
"2907","2020-02-28",275.820007
"2908","2020-03-02",283.910004
"2909","2020-03-03",265.630005
"2910","2020-03-04",284.350006
"2911","2020-03-05",272.700012
"2912","2020-03-06",283.119995
"2913","2020-03-09",267.720001
"2914","2020-03-10",270.290009
"2915","2020-03-11",249.770004
"2916","2020-03-12",223.339996
"2917","2020-03-13",247.559998
"2918","2020-03-16",253.869995
"2919","2020-03-17",241.440002
"2920","2020-03-18",197.580002
"2921","2020-03-19",198.839996
"2922","2020-03-20",188.210007
"2923","2020-03-23",164.25
"2924","2020-03-24",188.820007
"2925","2020-03-25",199.75
"2926","2020-03-26",200.990005
"2927","2020-03-27",192.179993
"2928","2020-03-30",190.559998
"2929","2020-03-31",183.389999
"2930","2020-04-01",157.830002
"2931","2020-04-02",149.589996
"2932","2020-04-03",137.119995
"2933","2020-04-06",166.800003
"2934","2020-04-07",194.399994
"2935","2020-04-08",185.970001
"2936","2020-04-09",200.529999
"2937","2020-04-13",190.089996
"2938","2020-04-14",198.720001
"2939","2020-04-15",180.350006
"2940","2020-04-16",192.160004
"2941","2020-04-17",198.300003
"2942","2020-04-20",202.929993
"2943","2020-04-21",203.470001
"2944","2020-04-22",206.330002
"2945","2020-04-23",211.25
"2946","2020-04-24",215.639999
"2947","2020-04-27",223.300003
"2948","2020-04-28",223.429993
"2949","2020-04-29",249.589996
"2950","2020-04-30",249.369995
"2951","2020-05-01",241.130005
"2952","2020-05-04",245.389999
"2953","2020-05-05",234.199997
"2954","2020-05-06",230.149994
"2955","2020-05-07",233.600006
"2956","2020-05-08",244.380005
"2957","2020-05-11",244.600006
"2958","2020-05-12",242.550003
"2959","2020-05-13",233.100006
"2960","2020-05-14",241.160004
"2961","2020-05-15",239.149994
"2962","2020-05-18",250.350006
"2963","2020-05-19",254.199997
"2964","2020-05-20",257.079987
"2965","2020-05-21",257.279999
"2966","2020-05-22",252.259995
"2967","2020-05-26",257.299988
"2968","2020-05-27",269.390015
"2969","2020-05-28",265.299988
"2970","2020-05-29",260.019989
"2971","2020-06-01",267.899994
"2972","2020-06-02",268.23999
"2973","2020-06-03",269.570007
"2974","2020-06-04",284.390015
"2975","2020-06-05",285.910004
"2976","2020-06-08",294.920013
"2977","2020-06-09",295.25
"2978","2020-06-10",288.23999
"2979","2020-06-11",263.130005
"2980","2020-06-12",271.619995
"2981","2020-06-15",272.690002
"2982","2020-06-16",277.799988
"2983","2020-06-17",275.200012
"2984","2020-06-18",274.309998
"2985","2020-06-19",278.829987
"2986","2020-06-22",276.459991
"2987","2020-06-23",284.899994
"2988","2020-06-24",280.299988
"2989","2020-06-25",285.100006
"2990","2020-06-26",270.279999
"2991","2020-06-29",272.75
"2992","2020-06-30",289.529999
"2993","2020-07-01",293.519989
"2994","2020-07-02",295.690002
"2995","2020-07-06",305.329987
"2996","2020-07-07",301.200012
"2997","2020-07-08",306.880005
"2998","2020-07-09",300.160004
"2999","2020-07-10",302.399994
"3000","2020-07-13",296.829987
"3001","2020-07-14",305.440002
"3002","2020-07-15",315.48999
"3003","2020-07-16",317.679993
"3004","2020-07-17",324.820007
"3005","2020-07-20",338.700012
"3006","2020-07-21",354.76001
"3007","2020-07-22",355.420013
"3008","2020-07-23",355.420013
"3009","2020-07-24",353.799988
"3010","2020-07-27",353.26001
"3011","2020-07-28",358.119995
"3012","2020-07-29",357.839996
"3013","2020-07-30",356.339996
"3014","2020-07-31",346.290009
"3015","2020-08-03",360.5
"3016","2020-08-04",336.880005
"3017","2020-08-05",335.290009
"3018","2020-08-06",337.839996
"3019","2020-08-07",334.380005
"3020","2020-08-10",326.540009
"3021","2020-08-11",323.420013
"3022","2020-08-12",323.950012
"3023","2020-08-13",317.940002
"3024","2020-08-14",314.100006
"3025","2020-08-17",313.390015
"3026","2020-08-18",308.880005
"3027","2020-08-19",309.98999
"3028","2020-08-20",304.720001
"3029","2020-08-21",301
"3030","2020-08-24",304.230011
"3031","2020-08-25",305.049988
"3032","2020-08-26",299.25
"3033","2020-08-27",306.049988
"3034","2020-08-28",314.899994
"3035","2020-08-31",308.940002
"3036","2020-09-01",312.209991
"3037","2020-09-02",317.559998
"3038","2020-09-03",306.75
"3039","2020-09-04",305.25
"3040","2020-09-08",295.25
"3041","2020-09-09",306.480011
"3042","2020-09-10",303.299988
"3043","2020-09-11",306.709991
"3044","2020-09-14",314.309998
"3045","2020-09-15",316.880005
"3046","2020-09-16",318.730011
"3047","2020-09-17",315.730011
"3048","2020-09-18",305
"3049","2020-09-21",299.540009
"3050","2020-09-22",299.540009
"3051","2020-09-23",296.230011
"3052","2020-09-24",301.170013
"3053","2020-09-25",302.839996
"3054","2020-09-28",301.119995
"3055","2020-09-29",305.570007
"3056","2020-09-30",306.890015
"3057","2020-10-01",314.029999
"3058","2020-10-02",310
"3059","2020-10-05",310.839996
"3060","2020-10-06",314.290009
"3061","2020-10-07",320.809998
"3062","2020-10-08",327.75
"3063","2020-10-09",326.529999
"3064","2020-10-12",327.339996
"3065","2020-10-13",339.440002
"3066","2020-10-14",335.420013
"3067","2020-10-15",339.450012
"3068","2020-10-16",337.519989
"3069","2020-10-19",335.660004
"3070","2020-10-20",345.170013
"3071","2020-10-21",340.980011
"3072","2020-10-22",345.170013
"3073","2020-10-23",344.910004
"3074","2020-10-26",336.829987
"3075","2020-10-27",337.029999
"3076","2020-10-28",335.559998
"3077","2020-10-29",344.23999
"3078","2020-10-30",323.589996
"3079","2020-11-02",328
"3080","2020-11-03",339.820007
"3081","2020-11-04",348.779999
"3082","2020-11-05",295
"3083","2020-11-06",292.410004
"3084","2020-11-09",300.769989
"3085","2020-11-10",306.609985
"3086","2020-11-11",312.119995
"3087","2020-11-12",315.679993
"3088","2020-11-13",321.179993
"3089","2020-11-16",324.279999
"3090","2020-11-17",290.019989
"3091","2020-11-18",286.670013
"3092","2020-11-19",270.149994
"3093","2020-11-20",269.959991
"3094","2020-11-23",255.570007
"3095","2020-11-24",261.200012
"3096","2020-11-25",260.089996
"3097","2020-11-27",259.470001
