"","date","FCF"
"1936","2014-09-10",8.98
"1937","2014-09-11",9.12
"1938","2014-09-12",9.15
"1939","2014-09-15",9
"1940","2014-09-16",8.87
"1941","2014-09-17",8.92
"1942","2014-09-18",9.1
"1943","2014-09-19",8.96
"1944","2014-09-22",8.79
"1945","2014-09-23",8.66
"1946","2014-09-24",8.66
"1947","2014-09-25",8.6
"1948","2014-09-26",8.6
"1949","2014-09-29",8.53
"1950","2014-09-30",8.39
"1951","2014-10-01",8.37
"1952","2014-10-02",8.44
"1953","2014-10-03",8.45
"1954","2014-10-06",8.38
"1955","2014-10-07",8.36
"1956","2014-10-08",8.77
"1957","2014-10-09",8.55
"1958","2014-10-10",8.6
"1959","2014-10-13",8.74
"1960","2014-10-14",8.95
"1961","2014-10-15",8.77
"1962","2014-10-16",8.91
"1963","2014-10-17",8.69
"1964","2014-10-20",8.72
"1965","2014-10-21",8.85
"1966","2014-10-22",8.8
"1967","2014-10-23",8.81
"1968","2014-10-24",8.8
"1969","2014-10-27",8.83
"1970","2014-10-28",9.16
"1971","2014-10-29",9.11
"1972","2014-10-30",9.16
"1973","2014-10-31",9.35
"1974","2014-11-03",9.35
"1975","2014-11-04",9.35
"1976","2014-11-05",9.41
"1977","2014-11-06",9.43
"1978","2014-11-07",9.42
"1979","2014-11-10",9.45
"1980","2014-11-11",9.38
"1981","2014-11-12",9.55
"1982","2014-11-13",9.37
"1983","2014-11-14",9.31
"1984","2014-11-17",9.26
"1985","2014-11-18",9.24
"1986","2014-11-19",9.15
"1987","2014-11-20",9.19
"1988","2014-11-21",9.09
"1989","2014-11-24",9.16
"1990","2014-11-25",9.2
"1991","2014-11-26",9.29
"1992","2014-11-28",9.08
"1993","2014-12-01",8.78
"1994","2014-12-02",8.84
"1995","2014-12-03",8.83
"1996","2014-12-04",8.83
"1997","2014-12-05",9
"1998","2014-12-08",8.95
"1999","2014-12-09",9.08
"2000","2014-12-10",8.77
"2001","2014-12-11",8.74
"2002","2014-12-12",8.61
"2003","2014-12-15",8.51
"2004","2014-12-16",8.6
"2005","2014-12-17",8.97
"2006","2014-12-18",9.11
"2007","2014-12-19",9.13
"2008","2014-12-22",9.19
"2009","2014-12-23",9.25
"2010","2014-12-24",9.21
"2011","2014-12-26",9.22
"2012","2014-12-29",9.3
"2013","2014-12-30",9.33
"2014","2014-12-31",9.22
"2015","2015-01-02",9.14
"2016","2015-01-05",8.85
"2017","2015-01-06",8.67
"2018","2015-01-07",8.73
"2019","2015-01-08",8.87
"2020","2015-01-09",8.68
"2021","2015-01-12",8.6
"2022","2015-01-13",8.59
"2023","2015-01-14",8.45
"2024","2015-01-15",8.38
"2025","2015-01-16",8.57
"2026","2015-01-20",8.47
"2027","2015-01-21",8.31
"2028","2015-01-22",8.74
"2029","2015-01-23",8.57
"2030","2015-01-26",8.63
"2031","2015-01-27",8.53
"2032","2015-01-28",7.85
"2033","2015-01-29",7.93
"2034","2015-01-30",7.89
"2035","2015-02-02",8.11
"2036","2015-02-03",8.39
"2037","2015-02-04",8.34
"2038","2015-02-05",8.55
"2039","2015-02-06",8.72
"2040","2015-02-09",8.53
"2041","2015-02-10",8.46
"2042","2015-02-11",8.47
"2043","2015-02-12",8.72
"2044","2015-02-13",8.62
"2045","2015-02-17",8.63
"2046","2015-02-18",8.49
"2047","2015-02-19",8.47
"2048","2015-02-20",8.45
"2049","2015-02-23",8.42
"2050","2015-02-24",8.48
"2051","2015-02-25",8.46
"2052","2015-02-26",8.49
"2053","2015-02-27",8.48
"2054","2015-03-02",8.53
"2055","2015-03-03",8.53
"2056","2015-03-04",8.5
"2057","2015-03-05",8.56
"2058","2015-03-06",8.62
"2059","2015-03-09",8.76
"2060","2015-03-10",8.56
"2061","2015-03-11",8.55
"2062","2015-03-12",8.99
"2063","2015-03-13",8.96
"2064","2015-03-16",8.87
"2065","2015-03-17",8.89
"2066","2015-03-18",8.73
"2067","2015-03-19",8.73
"2068","2015-03-20",8.89
"2069","2015-03-23",8.88
"2070","2015-03-24",8.9
"2071","2015-03-25",8.76
"2072","2015-03-26",8.78
"2073","2015-03-27",8.8
"2074","2015-03-30",8.97
"2075","2015-03-31",9
"2076","2015-04-01",8.99
"2077","2015-04-02",9.06
"2078","2015-04-06",9.04
"2079","2015-04-07",9.02
"2080","2015-04-08",9
"2081","2015-04-09",9.01
"2082","2015-04-10",9.06
"2083","2015-04-13",9.14
"2084","2015-04-14",9.08
"2085","2015-04-15",9.15
"2086","2015-04-16",9.1
"2087","2015-04-17",8.9
"2088","2015-04-20",9.06
"2089","2015-04-21",9.12
"2090","2015-04-22",9.12
"2091","2015-04-23",9.05
"2092","2015-04-24",8.97
"2093","2015-04-27",8.9
"2094","2015-04-28",9.17
"2095","2015-04-29",9.25
"2096","2015-04-30",9.02
"2097","2015-05-01",8.98
"2098","2015-05-04",9.09
"2099","2015-05-05",9.05
"2100","2015-05-06",9.07
"2101","2015-05-07",9.01
"2102","2015-05-08",9.04
"2103","2015-05-11",9.12
"2104","2015-05-12",9.09
"2105","2015-05-13",9
"2106","2015-05-14",9.07
"2107","2015-05-15",8.93
"2108","2015-05-18",9.16
"2109","2015-05-19",9.25
"2110","2015-05-20",9.2
"2111","2015-05-21",9.19
"2112","2015-05-22",9.13
"2113","2015-05-26",8.99
"2114","2015-05-27",9.11
"2115","2015-05-28",9.14
"2116","2015-05-29",9.1
"2117","2015-06-01",9.07
"2118","2015-06-02",9.2
"2119","2015-06-03",9.31
"2120","2015-06-04",9.15
"2121","2015-06-05",9.31
"2122","2015-06-08",9.28
"2123","2015-06-09",9.36
"2124","2015-06-10",9.49
"2125","2015-06-11",9.58
"2126","2015-06-12",9.57
"2127","2015-06-15",9.5
"2128","2015-06-16",9.5
"2129","2015-06-17",9.36
"2130","2015-06-18",9.48
"2131","2015-06-19",9.52
"2132","2015-06-22",9.62
"2133","2015-06-23",9.78
"2134","2015-06-24",9.72
"2135","2015-06-25",9.78
"2136","2015-06-26",9.84
"2137","2015-06-29",9.58
"2138","2015-06-30",9.59
"2139","2015-07-01",9.7
"2140","2015-07-02",9.54
"2141","2015-07-06",9.6
"2142","2015-07-07",9.45
"2143","2015-07-08",9.48
"2144","2015-07-09",9.47
"2145","2015-07-10",9.62
"2146","2015-07-13",9.68
"2147","2015-07-14",9.68
"2148","2015-07-15",9.72
"2149","2015-07-16",9.77
"2150","2015-07-17",9.68
"2151","2015-07-20",9.76
"2152","2015-07-21",9.64
"2153","2015-07-22",9.72
"2154","2015-07-23",9.51
"2155","2015-07-24",9.33
"2156","2015-07-27",9.21
"2157","2015-07-28",9.16
"2158","2015-07-29",9.19
"2159","2015-07-30",9.13
"2160","2015-07-31",9.2
"2161","2015-08-03",9.24
"2162","2015-08-04",9.26
"2163","2015-08-05",9.39
"2164","2015-08-06",9.31
"2165","2015-08-07",9.22
"2166","2015-08-10",9.34
"2167","2015-08-11",9.21
"2168","2015-08-12",9.02
"2169","2015-08-13",9.11
"2170","2015-08-14",9.24
"2171","2015-08-17",9.31
"2172","2015-08-18",9.29
"2173","2015-08-19",9.15
"2174","2015-08-20",8.91
"2175","2015-08-21",8.93
"2176","2015-08-24",8.44
"2177","2015-08-25",8.31
"2178","2015-08-26",8.65
"2179","2015-08-27",8.73
"2180","2015-08-28",8.74
"2181","2015-08-31",8.85
"2182","2015-09-01",8.54
"2183","2015-09-02",8.67
"2184","2015-09-03",8.71
"2185","2015-09-04",8.65
"2186","2015-09-08",8.85
"2187","2015-09-09",8.78
"2188","2015-09-10",8.86
"2189","2015-09-11",9.07
"2190","2015-09-14",9.04
"2191","2015-09-15",9.18
"2192","2015-09-16",9.16
"2193","2015-09-17",8.93
"2194","2015-09-18",8.72
"2195","2015-09-21",8.91
"2196","2015-09-22",8.84
"2197","2015-09-23",8.87
"2198","2015-09-24",8.99
"2199","2015-09-25",9.08
"2200","2015-09-28",9.1
"2201","2015-09-29",9.05
"2202","2015-09-30",9.09
"2203","2015-10-01",9.11
"2204","2015-10-02",8.85
"2205","2015-10-05",9.1
"2206","2015-10-06",9.06
"2207","2015-10-07",9.29
"2208","2015-10-08",9.36
"2209","2015-10-09",9.24
"2210","2015-10-12",9.3
"2211","2015-10-13",9.2
"2212","2015-10-14",8.91
"2213","2015-10-15",9.14
"2214","2015-10-16",9.12
"2215","2015-10-19",9.13
"2216","2015-10-20",9.25
"2217","2015-10-21",9.17
"2218","2015-10-22",9.39
"2219","2015-10-23",9.56
"2220","2015-10-26",9.46
"2221","2015-10-27",9.37
"2222","2015-10-28",9.58
"2223","2015-10-29",9.5
"2224","2015-10-30",9.19
"2225","2015-11-02",9.36
"2226","2015-11-03",9.44
"2227","2015-11-04",9.46
"2228","2015-11-05",9.56
"2229","2015-11-06",9.77
"2230","2015-11-09",9.66
"2231","2015-11-10",9.68
"2232","2015-11-11",9.61
"2233","2015-11-12",9.4
"2234","2015-11-13",9.34
"2235","2015-11-16",9.45
"2236","2015-11-17",9.52
"2237","2015-11-18",9.64
"2238","2015-11-19",9.61
"2239","2015-11-20",9.67
"2240","2015-11-23",9.74
"2241","2015-11-24",9.82
"2242","2015-11-25",9.84
"2243","2015-11-27",9.87
"2244","2015-11-30",9.84
"2245","2015-12-01",9.88
"2246","2015-12-02",9.71
"2247","2015-12-03",9.49
"2248","2015-12-04",9.6
"2249","2015-12-07",9.34
"2250","2015-12-08",9.26
"2251","2015-12-09",9.11
"2252","2015-12-10",9.12
"2253","2015-12-11",8.86
"2254","2015-12-14",8.87
"2255","2015-12-15",9.15
"2256","2015-12-16",9.2
"2257","2015-12-17",9.08
"2258","2015-12-18",8.91
"2259","2015-12-21",9.03
"2260","2015-12-22",9.05
"2261","2015-12-23",9.13
"2262","2015-12-24",9.18
"2263","2015-12-28",9.14
"2264","2015-12-29",9.29
"2265","2015-12-30",9.18
"2266","2015-12-31",9.07
"2267","2016-01-04",8.82
"2268","2016-01-05",8.93
"2269","2016-01-06",8.84
"2270","2016-01-07",8.72
"2271","2016-01-08",8.61
"2272","2016-01-11",8.6
"2273","2016-01-12",8.61
"2274","2016-01-13",8.27
"2275","2016-01-14",8.38
"2276","2016-01-15",8.29
"2277","2016-01-19",8.2
"2278","2016-01-20",8.18
"2279","2016-01-21",8.09
"2280","2016-01-22",8.19
"2281","2016-01-25",7.89
"2282","2016-01-26",8.15
"2283","2016-01-27",8.07
"2284","2016-01-28",8.49
"2285","2016-01-29",8.73
"2286","2016-02-01",8.56
"2287","2016-02-02",8.35
"2288","2016-02-03",8.43
"2289","2016-02-04",8.34
"2290","2016-02-05",8.21
"2291","2016-02-08",8.3
"2292","2016-02-09",8.29
"2293","2016-02-10",8.17
"2294","2016-02-11",8.02
"2295","2016-02-12",8.29
"2296","2016-02-16",8.45
"2297","2016-02-17",8.43
"2298","2016-02-18",8.43
"2299","2016-02-19",8.47
"2300","2016-02-22",8.67
"2301","2016-02-23",8.48
"2302","2016-02-24",8.5
"2303","2016-02-25",8.58
"2304","2016-02-26",8.73
"2305","2016-02-29",8.59
"2306","2016-03-01",8.84
"2307","2016-03-02",8.98
"2308","2016-03-03",9.13
"2309","2016-03-04",9.23
"2310","2016-03-07",9.28
"2311","2016-03-08",9.09
"2312","2016-03-09",8.83
"2313","2016-03-10",8.91
"2314","2016-03-11",9.15
"2315","2016-03-14",8.99
"2316","2016-03-15",8.76
"2317","2016-03-16",8.62
"2318","2016-03-17",8.82
"2319","2016-03-18",8.95
"2320","2016-03-21",8.98
"2321","2016-03-22",8.91
"2322","2016-03-23",8.77
"2323","2016-03-24",8.76
"2324","2016-03-28",8.79
"2325","2016-03-29",8.94
"2326","2016-03-30",9.01
"2327","2016-03-31",8.86
"2328","2016-04-01",8.81
"2329","2016-04-04",8.7
"2330","2016-04-05",8.48
"2331","2016-04-06",8.58
"2332","2016-04-07",8.35
"2333","2016-04-08",8.46
"2334","2016-04-11",8.58
"2335","2016-04-12",8.74
"2336","2016-04-13",9.05
"2337","2016-04-14",9.07
"2338","2016-04-15",9.03
"2339","2016-04-18",8.98
"2340","2016-04-19",9.11
"2341","2016-04-20",9.23
"2342","2016-04-21",9.17
"2343","2016-04-22",9.29
"2344","2016-04-25",9.17
"2345","2016-04-26",9.33
"2346","2016-04-27",9.3
"2347","2016-04-28",9.18
"2348","2016-04-29",9.18
"2349","2016-05-02",9.23
"2350","2016-05-03",8.99
"2351","2016-05-04",8.8
"2352","2016-05-05",8.72
"2353","2016-05-06",8.88
"2354","2016-05-09",8.79
"2355","2016-05-10",8.95
"2356","2016-05-11",8.89
"2357","2016-05-12",8.88
"2358","2016-05-13",8.71
"2359","2016-05-16",8.86
"2360","2016-05-17",8.71
"2361","2016-05-18",9.02
"2362","2016-05-19",8.9
"2363","2016-05-20",9.05
"2364","2016-05-23",9.07
"2365","2016-05-24",9.3
"2366","2016-05-25",9.37
"2367","2016-05-26",9.26
"2368","2016-05-27",9.37
"2369","2016-05-31",9.39
"2370","2016-06-01",9.42
"2371","2016-06-02",9.47
"2372","2016-06-03",9.35
"2373","2016-06-06",9.42
"2374","2016-06-07",9.34
"2375","2016-06-08",9.43
"2376","2016-06-09",9.33
"2377","2016-06-10",9.23
"2378","2016-06-13",9.13
"2379","2016-06-14",9.03
"2380","2016-06-15",9.04
"2381","2016-06-16",8.96
"2382","2016-06-17",8.91
"2383","2016-06-20",9.09
"2384","2016-06-21",9.14
"2385","2016-06-22",9.07
"2386","2016-06-23",9.42
"2387","2016-06-24",8.81
"2388","2016-06-27",8.49
"2389","2016-06-28",8.64
"2390","2016-06-29",8.91
"2391","2016-06-30",9.2
"2392","2016-07-01",9.13
"2393","2016-07-05",8.87
"2394","2016-07-06",8.9
"2395","2016-07-07",8.95
"2396","2016-07-08",9.13
"2397","2016-07-11",9.32
"2398","2016-07-12",9.55
"2399","2016-07-13",9.54
"2400","2016-07-14",9.62
"2401","2016-07-15",9.68
"2402","2016-07-18",9.58
"2403","2016-07-19",9.52
"2404","2016-07-20",9.52
"2405","2016-07-21",9.43
"2406","2016-07-22",9.52
"2407","2016-07-25",9.47
"2408","2016-07-26",9.49
"2409","2016-07-27",9.55
"2410","2016-07-28",9.66
"2411","2016-07-29",9.65
"2412","2016-08-01",9.61
"2413","2016-08-02",9.56
"2414","2016-08-03",9.71
"2415","2016-08-04",9.66
"2416","2016-08-05",9.9
"2417","2016-08-08",9.82
"2418","2016-08-09",9.86
"2419","2016-08-10",9.78
"2420","2016-08-11",9.83
"2421","2016-08-12",9.82
"2422","2016-08-15",9.91
"2423","2016-08-16",9.88
"2424","2016-08-17",9.87
"2425","2016-08-18",9.94
"2426","2016-08-19",9.92
"2427","2016-08-22",9.94
"2428","2016-08-23",9.93
"2429","2016-08-24",9.94
"2430","2016-08-25",9.98
"2431","2016-08-26",9.98
"2432","2016-08-29",10.03
"2433","2016-08-30",10.21
"2434","2016-08-31",10.21
"2435","2016-09-01",10.21
"2436","2016-09-02",10.33
"2437","2016-09-06",10.13
"2438","2016-09-07",10.28
"2439","2016-09-08",10.32
"2440","2016-09-09",10.17
"2441","2016-09-12",10.23
"2442","2016-09-13",10.09
"2443","2016-09-14",9.95
"2444","2016-09-15",10.06
"2445","2016-09-16",10
"2446","2016-09-19",10.02
"2447","2016-09-20",10.01
"2448","2016-09-21",10.16
"2449","2016-09-22",10.29
"2450","2016-09-23",10.21
"2451","2016-09-26",9.93
"2452","2016-09-27",10.01
"2453","2016-09-28",10.16
"2454","2016-09-29",9.94
"2455","2016-09-30",10.09
"2456","2016-10-03",9.76
"2457","2016-10-04",9.77
"2458","2016-10-05",9.97
"2459","2016-10-06",9.94
"2460","2016-10-07",9.92
"2461","2016-10-10",10.02
"2462","2016-10-11",9.9
"2463","2016-10-12",9.89
"2464","2016-10-13",9.71
"2465","2016-10-14",9.78
"2466","2016-10-17",9.77
"2467","2016-10-18",9.83
"2468","2016-10-19",9.91
"2469","2016-10-20",9.91
"2470","2016-10-21",9.91
"2471","2016-10-24",10
"2472","2016-10-25",9.98
"2473","2016-10-26",9.91
"2474","2016-10-27",10.19
"2475","2016-10-28",10.1
"2476","2016-10-31",10.16
"2477","2016-11-01",10.13
"2478","2016-11-02",9.99
"2479","2016-11-03",10.03
"2480","2016-11-04",10.03
"2481","2016-11-07",10.08
"2482","2016-11-08",10.12
"2483","2016-11-09",10.47
"2484","2016-11-10",10.84
"2485","2016-11-11",11.22
"2486","2016-11-14",11.54
"2487","2016-11-15",11.55
"2488","2016-11-16",11.65
"2489","2016-11-17",11.88
"2490","2016-11-18",12.11
"2491","2016-11-21",12.15
"2492","2016-11-22",12.31
"2493","2016-11-23",12.47
"2494","2016-11-25",12.53
"2495","2016-11-28",12.41
"2496","2016-11-29",12.61
"2497","2016-11-30",12.62
"2498","2016-12-01",12.81
"2499","2016-12-02",12.74
"2500","2016-12-05",13.01
"2501","2016-12-06",13.33
"2502","2016-12-07",13.43
"2503","2016-12-08",13.81
"2504","2016-12-09",13.8
"2505","2016-12-12",13.6
"2506","2016-12-13",13.75
"2507","2016-12-14",13.65
"2508","2016-12-15",13.86
"2509","2016-12-16",13.68
"2510","2016-12-19",13.96
"2511","2016-12-20",14.25
"2512","2016-12-21",14.14
"2513","2016-12-22",14.14
"2514","2016-12-23",14.09
"2515","2016-12-27",14.18
"2516","2016-12-28",14.13
"2517","2016-12-29",14.15
"2518","2016-12-30",14.18
"2519","2017-01-03",14.19
"2520","2017-01-04",14.27
"2521","2017-01-05",13.9
"2522","2017-01-06",13.89
"2523","2017-01-09",13.64
"2524","2017-01-10",14.02
"2525","2017-01-11",14.11
"2526","2017-01-12",13.87
"2527","2017-01-13",14.07
"2528","2017-01-17",13.44
"2529","2017-01-18",13.69
"2530","2017-01-19",13.51
"2531","2017-01-20",13.64
"2532","2017-01-23",13.58
"2533","2017-01-24",13.86
"2534","2017-01-25",14.4
"2535","2017-01-26",14.39
"2536","2017-01-27",14.45
"2537","2017-01-30",14.04
"2538","2017-01-31",14.12
"2539","2017-02-01",14.16
"2540","2017-02-02",13.91
"2541","2017-02-03",14.11
"2542","2017-02-06",13.86
"2543","2017-02-07",13.61
"2544","2017-02-08",13.45
"2545","2017-02-09",13.62
"2546","2017-02-10",13.66
"2547","2017-02-13",13.8
"2548","2017-02-14",14.05
"2549","2017-02-15",14.08
"2550","2017-02-16",14.21
"2551","2017-02-17",14.28
"2552","2017-02-21",14.38
"2553","2017-02-22",14.59
"2554","2017-02-23",14.23
"2555","2017-02-24",14.05
"2556","2017-02-27",14.13
"2557","2017-02-28",13.93
"2558","2017-03-01",14.33
"2559","2017-03-02",13.99
"2560","2017-03-03",14.1
"2561","2017-03-06",14.09
"2562","2017-03-07",14.02
"2563","2017-03-08",13.84
"2564","2017-03-09",13.82
"2565","2017-03-10",13.72
"2566","2017-03-13",13.73
"2567","2017-03-14",13.68
"2568","2017-03-15",13.52
"2569","2017-03-16",13.71
"2570","2017-03-17",13.84
"2571","2017-03-20",13.6
"2572","2017-03-21",12.91
"2573","2017-03-22",12.81
"2574","2017-03-23",12.99
"2575","2017-03-24",12.99
"2576","2017-03-27",12.87
"2577","2017-03-28",13.11
"2578","2017-03-29",12.87
"2579","2017-03-30",13.37
"2580","2017-03-31",13.26
"2581","2017-04-03",13.03
"2582","2017-04-04",13.05
"2583","2017-04-05",12.74
"2584","2017-04-06",12.93
"2585","2017-04-07",12.95
"2586","2017-04-10",12.65
"2587","2017-04-11",12.91
"2588","2017-04-12",12.69
"2589","2017-04-13",12.28
"2590","2017-04-17",12.6
"2591","2017-04-18",12.61
"2592","2017-04-19",12.68
"2593","2017-04-20",13.07
"2594","2017-04-21",13
"2595","2017-04-24",13.12
"2596","2017-04-25",13.3
"2597","2017-04-26",13.46
"2598","2017-04-27",13.21
"2599","2017-04-28",12.91
"2600","2017-05-01",13.06
"2601","2017-05-02",12.92
"2602","2017-05-03",12.95
"2603","2017-05-04",12.94
"2604","2017-05-05",12.88
"2605","2017-05-08",12.93
"2606","2017-05-09",12.84
"2607","2017-05-10",12.88
"2608","2017-05-11",12.71
"2609","2017-05-12",12.74
"2610","2017-05-15",12.87
"2611","2017-05-16",12.95
"2612","2017-05-17",12.29
"2613","2017-05-18",12.47
"2614","2017-05-19",12.31
"2615","2017-05-22",12.41
"2616","2017-05-23",12.57
"2617","2017-05-24",12.57
"2618","2017-05-25",12.58
"2619","2017-05-26",12.47
"2620","2017-05-30",12.35
"2621","2017-05-31",12.28
"2622","2017-06-01",12.58
"2623","2017-06-02",12.44
"2624","2017-06-05",12.48
"2625","2017-06-06",12.36
"2626","2017-06-07",12.48
"2627","2017-06-08",12.77
"2628","2017-06-09",13.14
"2629","2017-06-12",13.11
"2630","2017-06-13",13.19
"2631","2017-06-14",13.18
"2632","2017-06-15",13.17
"2633","2017-06-16",12.9
"2634","2017-06-19",12.79
"2635","2017-06-20",12.62
"2636","2017-06-21",12.46
"2637","2017-06-22",12.43
"2638","2017-06-23",12.34
"2639","2017-06-26",12.37
"2640","2017-06-27",12.46
"2641","2017-06-28",12.68
"2642","2017-06-29",12.8
"2643","2017-06-30",12.68
"2644","2017-07-03",13.09
"2645","2017-07-05",12.86
"2646","2017-07-06",12.68
"2647","2017-07-07",13.05
"2648","2017-07-10",12.83
"2649","2017-07-11",12.83
"2650","2017-07-12",12.86
"2651","2017-07-13",12.89
"2652","2017-07-14",12.78
"2653","2017-07-17",12.87
"2654","2017-07-18",12.96
"2655","2017-07-19",12.98
"2656","2017-07-20",13.01
"2657","2017-07-21",12.79
"2658","2017-07-24",12.91
"2659","2017-07-25",13.18
"2660","2017-07-26",12.81
"2661","2017-07-27",12.95
"2662","2017-07-28",12.93
"2663","2017-07-31",13.03
"2664","2017-08-01",13.05
"2665","2017-08-02",12.98
"2666","2017-08-03",12.77
"2667","2017-08-04",12.94
"2668","2017-08-07",12.82
"2669","2017-08-08",12.83
"2670","2017-08-09",12.81
"2671","2017-08-10",12.48
"2672","2017-08-11",12.42
"2673","2017-08-14",12.79
"2674","2017-08-15",12.74
"2675","2017-08-16",12.76
"2676","2017-08-17",12.45
"2677","2017-08-18",12.49
"2678","2017-08-21",12.51
"2679","2017-08-22",12.62
"2680","2017-08-23",12.61
"2681","2017-08-24",12.63
"2682","2017-08-25",12.77
"2683","2017-08-28",12.71
"2684","2017-08-29",12.62
"2685","2017-08-30",12.61
"2686","2017-08-31",12.61
"2687","2017-09-01",12.69
"2688","2017-09-05",12.56
"2689","2017-09-06",12.5
"2690","2017-09-07",12.14
"2691","2017-09-08",12.28
"2692","2017-09-11",12.52
"2693","2017-09-12",12.97
"2694","2017-09-13",13.07
"2695","2017-09-14",13.01
"2696","2017-09-15",13.13
"2697","2017-09-18",13.09
"2698","2017-09-19",13.11
"2699","2017-09-20",13.24
"2700","2017-09-21",13.28
"2701","2017-09-22",13.38
"2702","2017-09-25",13.48
"2703","2017-09-26",13.58
"2704","2017-09-27",14.07
"2705","2017-09-28",14.13
"2706","2017-09-29",14.13
"2707","2017-10-02",14.29
"2708","2017-10-03",14.33
"2709","2017-10-04",14.03
"2710","2017-10-05",14.23
"2711","2017-10-06",14.19
"2712","2017-10-09",14.15
"2713","2017-10-10",14.29
"2714","2017-10-11",14.17
"2715","2017-10-12",14.13
"2716","2017-10-13",14.1
"2717","2017-10-16",14.2
"2718","2017-10-17",13.94
"2719","2017-10-18",14.02
"2720","2017-10-19",14.13
"2721","2017-10-20",14.13
"2722","2017-10-23",14.03
"2723","2017-10-24",14.12
"2724","2017-10-25",14.06
"2725","2017-10-26",14.54
"2726","2017-10-27",14.64
"2727","2017-10-30",14.38
"2728","2017-10-31",14.56
"2729","2017-11-01",14.49
"2730","2017-11-02",14.64
"2731","2017-11-03",14.46
"2732","2017-11-06",14.42
"2733","2017-11-07",13.98
"2734","2017-11-08",13.82
"2735","2017-11-09",13.78
"2736","2017-11-10",13.78
"2737","2017-11-13",14.16
"2738","2017-11-14",14.14
"2739","2017-11-15",14.11
"2740","2017-11-16",14.18
"2741","2017-11-17",14.22
"2742","2017-11-20",14.39
"2743","2017-11-21",14.54
"2744","2017-11-22",14.46
"2745","2017-11-24",14.33
"2746","2017-11-27",14.34
"2747","2017-11-28",14.82
"2748","2017-11-29",15.3
"2749","2017-11-30",15.1
"2750","2017-12-01",15.15
"2751","2017-12-04",15.32
"2752","2017-12-05",14.99
"2753","2017-12-06",14.89
"2754","2017-12-07",14.88
"2755","2017-12-08",14.84
"2756","2017-12-11",14.67
"2757","2017-12-12",14.75
"2758","2017-12-13",14.5
"2759","2017-12-14",14.35
"2760","2017-12-15",14.79
"2761","2017-12-18",14.94
"2762","2017-12-19",14.83
"2763","2017-12-20",14.74
"2764","2017-12-21",14.86
"2765","2017-12-22",14.72
"2766","2017-12-26",14.6
"2767","2017-12-27",14.49
"2768","2017-12-28",14.48
"2769","2017-12-29",14.32
"2770","2018-01-02",14.24
"2771","2018-01-03",14.13
"2772","2018-01-04",14.4
"2773","2018-01-05",14.49
"2774","2018-01-08",14.5
"2775","2018-01-09",14.62
"2776","2018-01-10",14.62
"2777","2018-01-11",14.97
"2778","2018-01-12",15.09
"2779","2018-01-16",14.95
"2780","2018-01-17",15.02
"2781","2018-01-18",14.89
"2782","2018-01-19",15.14
"2783","2018-01-22",15.1
"2784","2018-01-23",14.98
"2785","2018-01-24",14.88
"2786","2018-01-25",14.84
"2787","2018-01-26",14.83
"2788","2018-01-29",14.67
"2789","2018-01-30",14.44
"2790","2018-01-31",14.47
"2791","2018-02-01",14.59
"2792","2018-02-02",14.51
"2793","2018-02-05",13.86
"2794","2018-02-06",13.93
"2795","2018-02-07",13.96
"2796","2018-02-08",13.59
"2797","2018-02-09",13.91
"2798","2018-02-12",13.89
"2799","2018-02-13",13.93
"2800","2018-02-14",14.19
"2801","2018-02-15",14.29
"2802","2018-02-16",14.44
"2803","2018-02-20",14.24
"2804","2018-02-21",14.37
"2805","2018-02-22",14.17
"2806","2018-02-23",14.37
"2807","2018-02-26",14.49
"2808","2018-02-27",14.24
"2809","2018-02-28",13.97
"2810","2018-03-01",13.93
"2811","2018-03-02",14.23
"2812","2018-03-05",14.42
"2813","2018-03-06",14.6
"2814","2018-03-07",14.74
"2815","2018-03-08",14.48
"2816","2018-03-09",14.89
"2817","2018-03-12",14.95
"2818","2018-03-13",14.79
"2819","2018-03-14",14.6
"2820","2018-03-15",14.69
"2821","2018-03-16",14.81
"2822","2018-03-19",14.76
"2823","2018-03-20",14.64
"2824","2018-03-21",14.66
"2825","2018-03-22",14.18
"2826","2018-03-23",13.72
"2827","2018-03-26",14.08
"2828","2018-03-27",13.86
"2829","2018-03-28",14.07
"2830","2018-03-29",14.13
"2831","2018-04-02",13.88
"2832","2018-04-03",14.07
"2833","2018-04-04",14.32
"2834","2018-04-05",14.4
"2835","2018-04-06",14.01
"2836","2018-04-09",14.03
"2837","2018-04-10",14.25
"2838","2018-04-11",14.21
"2839","2018-04-12",14.43
"2840","2018-04-13",14.26
"2841","2018-04-16",14.41
"2842","2018-04-17",14.28
"2843","2018-04-18",14.26
"2844","2018-04-19",14.47
"2845","2018-04-20",14.75
"2846","2018-04-23",14.95
"2847","2018-04-24",15.23
"2848","2018-04-25",15.27
"2849","2018-04-26",15.32
"2850","2018-04-27",15.29
"2851","2018-04-30",15.14
"2852","2018-05-01",15.25
"2853","2018-05-02",15.21
"2854","2018-05-03",15.01
"2855","2018-05-04",15.2
"2856","2018-05-07",15.3
"2857","2018-05-08",15.5
"2858","2018-05-09",15.72
"2859","2018-05-10",15.67
"2860","2018-05-11",15.68
"2861","2018-05-14",15.47
"2862","2018-05-15",15.59
"2863","2018-05-16",15.61
"2864","2018-05-17",15.75
"2865","2018-05-18",15.6
"2866","2018-05-21",15.79
"2867","2018-05-22",15.85
"2868","2018-05-23",15.76
