"","date","BPY"
"1877","2020-09-02",11.46
"1878","2020-09-03",11.26
"1879","2020-09-04",11.24
"1880","2020-09-08",10.98
"1881","2020-09-09",11.01
"1882","2020-09-10",10.75
"1883","2020-09-11",10.48
"1884","2020-09-14",10.8
"1885","2020-09-15",11.32
"1886","2020-09-16",11.75
"1887","2020-09-17",11.75
"1888","2020-09-18",11.45
"1889","2020-09-21",10.7
"1890","2020-09-22",10.79
"1891","2020-09-23",10.7
"1892","2020-09-24",10.99
"1893","2020-09-25",11.2
"1894","2020-09-28",11.73
"1895","2020-09-29",11.73
"1896","2020-09-30",12.03
"1897","2020-10-01",12.65
"1898","2020-10-02",12.91
"1899","2020-10-05",13.05
"1900","2020-10-06",12.86
"1901","2020-10-07",13.53
"1902","2020-10-08",13.88
"1903","2020-10-09",13.78
"1904","2020-10-12",13.59
"1905","2020-10-13",13.1
"1906","2020-10-14",13.13
"1907","2020-10-15",12.86
"1908","2020-10-16",12.88
"1909","2020-10-19",13.13
"1910","2020-10-20",13.72
"1911","2020-10-21",14.04
"1912","2020-10-22",14.35
"1913","2020-10-23",14.45
"1914","2020-10-26",14.28
"1915","2020-10-27",13.86
"1916","2020-10-28",13.65
"1917","2020-10-29",14.19
"1918","2020-10-30",13.89
"1919","2020-11-02",13.96
"1920","2020-11-03",14.48
"1921","2020-11-04",14.58
"1922","2020-11-05",14.76
"1923","2020-11-06",14.05
"1924","2020-11-09",15
"1925","2020-11-10",15.17
"1926","2020-11-11",15.2
"1927","2020-11-12",14.9
"1928","2020-11-13",15.29
"1929","2020-11-16",15.74
"1930","2020-11-17",16.41
"1931","2020-11-18",16.440001
"1932","2020-11-19",16.200001
"1933","2020-11-20",15.75
"1934","2020-11-23",16.01
"1935","2020-11-24",16.540001
"1936","2020-11-25",16.49
"1937","2020-11-27",16.18
