"","date","MICT"
"1936","2020-06-29",1.3
"1937","2020-06-30",1.47
"1938","2020-07-01",1.41
"1939","2020-07-02",1.7
"1940","2020-07-06",1.8
"1941","2020-07-07",2.07
"1942","2020-07-08",2.58
"1943","2020-07-09",2.31
"1944","2020-07-10",2.18
"1945","2020-07-13",2.33
"1946","2020-07-14",2.82
"1947","2020-07-15",2.52
"1948","2020-07-16",2.29
"1949","2020-07-17",2.48
"1950","2020-07-20",2.36
"1951","2020-07-21",2.29
"1952","2020-07-22",2.32
"1953","2020-07-23",2.52
"1954","2020-07-24",3.24
"1955","2020-07-27",3.62
"1956","2020-07-28",3.22
"1957","2020-07-29",3.46
"1958","2020-07-30",3.3
"1959","2020-07-31",3.07
"1960","2020-08-03",3.2
"1961","2020-08-04",3.2
"1962","2020-08-05",3.6
"1963","2020-08-06",3.68
"1964","2020-08-07",3.6
"1965","2020-08-10",3.4
"1966","2020-08-11",3.74
"1967","2020-08-12",4.08
"1968","2020-08-13",4.08
"1969","2020-08-14",3.95
"1970","2020-08-17",3.5
"1971","2020-08-18",5.1
"1972","2020-08-19",4.43
"1973","2020-08-20",3.77
"1974","2020-08-21",3.26
"1975","2020-08-24",3.59
"1976","2020-08-25",4.24
"1977","2020-08-26",5.1
"1978","2020-08-27",4.77
"1979","2020-08-28",4.9
"1980","2020-08-31",4.66
"1981","2020-09-01",4.77
"1982","2020-09-02",4.69
"1983","2020-09-03",4.88
"1984","2020-09-04",4.58
"1985","2020-09-08",5.93
"1986","2020-09-09",5.67
"1987","2020-09-10",4.85
"1988","2020-09-11",5.11
"1989","2020-09-14",5.25
"1990","2020-09-15",5.6
"1991","2020-09-16",5.3
"1992","2020-09-17",4.82
"1993","2020-09-18",5.63
"1994","2020-09-21",5.31
"1995","2020-09-22",4.94
"1996","2020-09-23",3.85
"1997","2020-09-24",3.08
"1998","2020-09-25",3.45
"1999","2020-09-28",3.57
"2000","2020-09-29",4.05
"2001","2020-09-30",3.87
"2002","2020-10-01",3.94
"2003","2020-10-02",3.59
"2004","2020-10-05",3.48
"2005","2020-10-06",3.62
"2006","2020-10-07",3.63
"2007","2020-10-08",3.47
"2008","2020-10-09",3.51
"2009","2020-10-12",3.44
"2010","2020-10-13",3.28
"2011","2020-10-14",3.19
"2012","2020-10-15",3.13
"2013","2020-10-16",2.97
"2014","2020-10-19",2.8
"2015","2020-10-20",2.69
"2016","2020-10-21",2.49
"2017","2020-10-22",2.63
"2018","2020-10-23",2.75
"2019","2020-10-26",2.4
"2020","2020-10-27",2.42
"2021","2020-10-28",2.55
"2022","2020-10-29",2.56
"2023","2020-10-30",3.12
"2024","2020-11-02",1.8
"2025","2020-11-03",1.73
"2026","2020-11-04",1.6
"2027","2020-11-05",1.65
"2028","2020-11-06",1.65
"2029","2020-11-09",1.6
"2030","2020-11-10",1.59
"2031","2020-11-11",1.52
"2032","2020-11-12",1.5
"2033","2020-11-13",1.5
"2034","2020-11-16",1.54
"2035","2020-11-17",1.58
"2036","2020-11-18",1.55
"2037","2020-11-19",1.57
"2038","2020-11-20",1.74
"2039","2020-11-23",1.82
"2040","2020-11-24",1.75
"2041","2020-11-25",1.68
"2042","2020-11-27",1.63
