"","date","RPAI"
"1929","2019-12-05",13.91
"1930","2019-12-06",13.89
"1931","2019-12-09",13.88
"1932","2019-12-10",13.79
"1933","2019-12-11",13.57
"1934","2019-12-12",13.29
"1935","2019-12-13",13.1
"1936","2019-12-16",13.22
"1937","2019-12-17",13.06
"1938","2019-12-18",13.22
"1939","2019-12-19",13.38
"1940","2019-12-20",13.29
"1941","2019-12-23",13.26
"1942","2019-12-24",13.07
"1943","2019-12-26",13.23
"1944","2019-12-27",13.26
"1945","2019-12-30",13.32
"1946","2019-12-31",13.4
"1947","2020-01-02",13.02
"1948","2020-01-03",13.07
"1949","2020-01-06",13.1
"1950","2020-01-07",12.92
"1951","2020-01-08",12.86
"1952","2020-01-09",12.75
"1953","2020-01-10",12.83
"1954","2020-01-13",12.85
"1955","2020-01-14",12.93
"1956","2020-01-15",13.07
"1957","2020-01-16",13.16
"1958","2020-01-17",13.12
"1959","2020-01-21",13.29
"1960","2020-01-22",13.32
"1961","2020-01-23",13.24
"1962","2020-01-24",13.1
"1963","2020-01-27",12.93
"1964","2020-01-28",12.87
"1965","2020-01-29",12.71
"1966","2020-01-30",12.28
"1967","2020-01-31",12.15
"1968","2020-02-03",12.29
"1969","2020-02-04",12.4
"1970","2020-02-05",12.45
"1971","2020-02-06",12.39
"1972","2020-02-07",12.32
"1973","2020-02-10",12.61
"1974","2020-02-11",12.39
"1975","2020-02-12",12.34
"1976","2020-02-13",12.43
"1977","2020-02-14",12.7
"1978","2020-02-18",12.62
"1979","2020-02-19",11.84
"1980","2020-02-20",12.12
"1981","2020-02-21",12.21
"1982","2020-02-24",12.09
"1983","2020-02-25",11.53
"1984","2020-02-26",11.19
"1985","2020-02-27",10.63
"1986","2020-02-28",10.47
"1987","2020-03-02",10.69
"1988","2020-03-03",10.58
"1989","2020-03-04",10.67
"1990","2020-03-05",10.34
"1991","2020-03-06",10.07
"1992","2020-03-09",9.37
"1993","2020-03-10",9.59
"1994","2020-03-11",8.79
"1995","2020-03-12",8
"1996","2020-03-13",8.02
"1997","2020-03-16",5.5
"1998","2020-03-17",4.77
"1999","2020-03-18",3.01
"2000","2020-03-19",4
"2001","2020-03-20",4.79
"2002","2020-03-23",4.58
"2003","2020-03-24",4.99
"2004","2020-03-25",5.34
"2005","2020-03-26",5.26
"2006","2020-03-27",5.07
"2007","2020-03-30",4.97
"2008","2020-03-31",5.17
"2009","2020-04-01",4.73
"2010","2020-04-02",4.81
"2011","2020-04-03",4.62
"2012","2020-04-06",4.82
"2013","2020-04-07",5.34
"2014","2020-04-08",5.34
"2015","2020-04-09",5.49
"2016","2020-04-13",5.31
"2017","2020-04-14",5.5
"2018","2020-04-15",5.12
"2019","2020-04-16",4.62
"2020","2020-04-17",5.16
"2021","2020-04-20",4.61
"2022","2020-04-21",4.32
"2023","2020-04-22",4.46
"2024","2020-04-23",4.68
"2025","2020-04-24",4.75
"2026","2020-04-27",5.21
"2027","2020-04-28",5.68
"2028","2020-04-29",6.38
"2029","2020-04-30",6.2
"2030","2020-05-01",5.9
"2031","2020-05-04",5.81
"2032","2020-05-05",5.68
"2033","2020-05-06",5
"2034","2020-05-07",5.14
"2035","2020-05-08",5.36
"2036","2020-05-11",4.95
"2037","2020-05-12",4.62
"2038","2020-05-13",4.2
"2039","2020-05-14",4.48
"2040","2020-05-15",4.22
"2041","2020-05-18",4.91
"2042","2020-05-19",4.8
"2043","2020-05-20",4.85
"2044","2020-05-21",5.25
"2045","2020-05-22",5.24
"2046","2020-05-26",5.79
"2047","2020-05-27",6.03
"2048","2020-05-28",5.78
"2049","2020-05-29",5.42
"2050","2020-06-01",5.83
"2051","2020-06-02",6.22
"2052","2020-06-03",6.87
"2053","2020-06-04",7.08
"2054","2020-06-05",7.8
"2055","2020-06-08",8.16
"2056","2020-06-09",7.64
"2057","2020-06-10",7.05
"2058","2020-06-11",6.27
"2059","2020-06-12",6.76
"2060","2020-06-15",7
"2061","2020-06-16",7.35
"2062","2020-06-17",6.84
"2063","2020-06-18",6.81
"2064","2020-06-19",6.47
"2065","2020-06-22",6.6
"2066","2020-06-23",6.56
"2067","2020-06-24",6.41
"2068","2020-06-25",7.12
"2069","2020-06-26",7.03
"2070","2020-06-29",7.33
"2071","2020-06-30",7.32
"2072","2020-07-01",7.21
"2073","2020-07-02",7.15
"2074","2020-07-06",7.17
"2075","2020-07-07",6.86
"2076","2020-07-08",6.67
"2077","2020-07-09",6.37
"2078","2020-07-10",6.66
"2079","2020-07-13",6.46
"2080","2020-07-14",6.29
"2081","2020-07-15",6.57
"2082","2020-07-16",6.47
"2083","2020-07-17",6.38
"2084","2020-07-20",6.27
"2085","2020-07-21",6.35
"2086","2020-07-22",6.52
"2087","2020-07-23",6.38
"2088","2020-07-24",6.12
"2089","2020-07-27",6.06
"2090","2020-07-28",6.46
"2091","2020-07-29",6.62
"2092","2020-07-30",6.49
"2093","2020-07-31",6.36
"2094","2020-08-03",6.18
"2095","2020-08-04",6.49
"2096","2020-08-05",6.46
"2097","2020-08-06",6.46
"2098","2020-08-07",6.65
"2099","2020-08-10",6.88
"2100","2020-08-11",7.01
"2101","2020-08-12",7.01
"2102","2020-08-13",6.77
"2103","2020-08-14",6.83
"2104","2020-08-17",6.88
"2105","2020-08-18",6.58
"2106","2020-08-19",6.23
"2107","2020-08-20",6.38
"2108","2020-08-21",6.2
"2109","2020-08-24",6.59
"2110","2020-08-25",6.6
"2111","2020-08-26",6.37
"2112","2020-08-27",6.56
"2113","2020-08-28",6.54
"2114","2020-08-31",6.31
"2115","2020-09-01",6.39
"2116","2020-09-02",6.58
"2117","2020-09-03",6.71
"2118","2020-09-04",6.91
"2119","2020-09-08",6.61
"2120","2020-09-09",6.52
"2121","2020-09-10",6.28
"2122","2020-09-11",6.06
"2123","2020-09-14",6.27
"2124","2020-09-15",6.62
"2125","2020-09-16",6.66
"2126","2020-09-17",6.55
"2127","2020-09-18",6.29
"2128","2020-09-21",5.81
"2129","2020-09-22",5.66
"2130","2020-09-23",5.33
"2131","2020-09-24",5.33
"2132","2020-09-25",5.51
"2133","2020-09-28",5.86
"2134","2020-09-29",5.66
"2135","2020-09-30",5.81
"2136","2020-10-01",6.02
"2137","2020-10-02",6.15
"2138","2020-10-05",6.12
"2139","2020-10-06",6.08
"2140","2020-10-07",6.01
"2141","2020-10-08",6.23
"2142","2020-10-09",5.98
"2143","2020-10-12",5.98
"2144","2020-10-13",5.71
"2145","2020-10-14",5.64
"2146","2020-10-15",5.74
"2147","2020-10-16",5.6
"2148","2020-10-19",5.46
"2149","2020-10-20",5.52
"2150","2020-10-21",5.55
"2151","2020-10-22",5.74
"2152","2020-10-23",5.88
"2153","2020-10-26",5.67
"2154","2020-10-27",5.47
"2155","2020-10-28",5.28
"2156","2020-10-29",5.43
"2157","2020-10-30",5.24
"2158","2020-11-02",5.46
"2159","2020-11-03",5.62
"2160","2020-11-04",5.56
"2161","2020-11-05",5.54
"2162","2020-11-06",5.36
"2163","2020-11-09",7.09
"2164","2020-11-10",7.62
"2165","2020-11-11",7.42
"2166","2020-11-12",7.08
"2167","2020-11-13",7.66
"2168","2020-11-16",8.14
"2169","2020-11-17",8.13
"2170","2020-11-18",7.97
"2171","2020-11-19",8
"2172","2020-11-20",8.06
"2173","2020-11-23",8.4
"2174","2020-11-24",8.92
"2175","2020-11-25",8.63
"2176","2020-11-27",8.44
