"","date","INO"
"1944","2014-09-22",10.12
"1945","2014-09-23",9.77
"1946","2014-09-24",10.29
"1947","2014-09-25",10.44
"1948","2014-09-26",10.1
"1949","2014-09-29",9.96
"1950","2014-09-30",9.85
"1951","2014-10-01",9.8
"1952","2014-10-02",10.45
"1953","2014-10-03",11.03
"1954","2014-10-06",11.15
"1955","2014-10-07",10.34
"1956","2014-10-08",10.52
"1957","2014-10-09",10.09
"1958","2014-10-10",10.04
"1959","2014-10-13",10.52
"1960","2014-10-14",10.94
"1961","2014-10-15",11.24
"1962","2014-10-16",11.84
"1963","2014-10-17",12.31
"1964","2014-10-20",12.19
"1965","2014-10-21",11.55
"1966","2014-10-22",10.95
"1967","2014-10-23",11.2
"1968","2014-10-24",11.31
"1969","2014-10-27",11.31
"1970","2014-10-28",11.38
"1971","2014-10-29",11.2
"1972","2014-10-30",11.43
"1973","2014-10-31",11.36
"1974","2014-11-03",11.65
"1975","2014-11-04",11.53
"1976","2014-11-05",11.23
"1977","2014-11-06",11.07
"1978","2014-11-07",11.23
"1979","2014-11-10",11.24
"1980","2014-11-11",11.3
"1981","2014-11-12",11.1
"1982","2014-11-13",11.01
"1983","2014-11-14",11
"1984","2014-11-17",9.93
"1985","2014-11-18",9.86
"1986","2014-11-19",9.44
"1987","2014-11-20",9.95
"1988","2014-11-21",9.98
"1989","2014-11-24",10.18
"1990","2014-11-25",10.04
"1991","2014-11-26",9.89
"1992","2014-11-28",9.68
"1993","2014-12-01",9.25
"1994","2014-12-02",9.4
"1995","2014-12-03",9.24
"1996","2014-12-04",8.78
"1997","2014-12-05",8.89
"1998","2014-12-08",8.57
"1999","2014-12-09",8.56
"2000","2014-12-10",8.21
"2001","2014-12-11",8.22
"2002","2014-12-12",8.49
"2003","2014-12-15",8.26
"2004","2014-12-16",8.34
"2005","2014-12-17",8.78
"2006","2014-12-18",9.01
"2007","2014-12-19",9.48
"2008","2014-12-22",9.45
"2009","2014-12-23",9.2
"2010","2014-12-24",9.11
"2011","2014-12-26",9.36
"2012","2014-12-29",9.28
"2013","2014-12-30",9.18
"2014","2014-12-31",9.18
"2015","2015-01-02",9.32
"2016","2015-01-05",9.28
"2017","2015-01-06",9.23
"2018","2015-01-07",9.34
"2019","2015-01-08",9.36
"2020","2015-01-09",9.49
"2021","2015-01-12",9.3
"2022","2015-01-13",8.97
"2023","2015-01-14",9.07
"2024","2015-01-15",8.78
"2025","2015-01-16",8.77
"2026","2015-01-20",8.94
"2027","2015-01-21",8.66
"2028","2015-01-22",8.5
"2029","2015-01-23",8.61
"2030","2015-01-26",8.88
"2031","2015-01-27",8.94
"2032","2015-01-28",8.5
"2033","2015-01-29",8.5
"2034","2015-01-30",8.34
"2035","2015-02-02",8.21
"2036","2015-02-03",8.29
"2037","2015-02-04",8.03
"2038","2015-02-05",8.23
"2039","2015-02-06",8.2
"2040","2015-02-09",7.91
"2041","2015-02-10",7.66
"2042","2015-02-11",6.81
"2043","2015-02-12",6.95
"2044","2015-02-13",6.8
"2045","2015-02-17",6.79
"2046","2015-02-18",6.99
"2047","2015-02-19",6.85
"2048","2015-02-20",6.88
"2049","2015-02-23",6.82
"2050","2015-02-24",6.45
"2051","2015-02-25",6.94
"2052","2015-02-26",7.03
"2053","2015-02-27",7.08
"2054","2015-03-02",7.17
"2055","2015-03-03",7.05
"2056","2015-03-04",7.36
"2057","2015-03-05",7.56
"2058","2015-03-06",7.35
"2059","2015-03-09",7.14
"2060","2015-03-10",7.09
"2061","2015-03-11",7.17
"2062","2015-03-12",7.3
"2063","2015-03-13",7.04
"2064","2015-03-16",8.42
"2065","2015-03-17",8.56
"2066","2015-03-18",8.38
"2067","2015-03-19",9.45
"2068","2015-03-20",9.09
"2069","2015-03-23",8.86
"2070","2015-03-24",8.73
"2071","2015-03-25",8.19
"2072","2015-03-26",8.09
"2073","2015-03-27",8.29
"2074","2015-03-30",8.33
"2075","2015-03-31",8.16
"2076","2015-04-01",8.47
"2077","2015-04-02",8.69
"2078","2015-04-06",9.07
"2079","2015-04-07",9.08
"2080","2015-04-08",9.72
"2081","2015-04-09",9.96
"2082","2015-04-10",9.78
"2083","2015-04-13",9.88
"2084","2015-04-14",10.48
"2085","2015-04-15",10.39
"2086","2015-04-16",10.33
"2087","2015-04-17",10.04
"2088","2015-04-20",10.32
"2089","2015-04-21",10.48
"2090","2015-04-22",10.39
"2091","2015-04-23",10.6
"2092","2015-04-24",10.35
"2093","2015-04-27",10.06
"2094","2015-04-28",9.71
"2095","2015-04-29",9.85
"2096","2015-04-30",8.16
"2097","2015-05-01",8.42
"2098","2015-05-04",8.46
"2099","2015-05-05",8.27
"2100","2015-05-06",8.09
"2101","2015-05-07",8.08
"2102","2015-05-08",8.01
"2103","2015-05-11",8.01
"2104","2015-05-12",8.1
"2105","2015-05-13",7.86
"2106","2015-05-14",7.99
"2107","2015-05-15",7.97
"2108","2015-05-18",8.11
"2109","2015-05-19",8.26
"2110","2015-05-20",8.21
"2111","2015-05-21",8.26
"2112","2015-05-22",8.83
"2113","2015-05-26",8.36
"2114","2015-05-27",8.39
"2115","2015-05-28",8.58
"2116","2015-05-29",8.41
"2117","2015-06-01",8.34
"2118","2015-06-02",8.42
"2119","2015-06-03",8.6
"2120","2015-06-04",9.03
"2121","2015-06-05",8.7
"2122","2015-06-08",8.76
"2123","2015-06-09",8.83
"2124","2015-06-10",8.86
"2125","2015-06-11",8.93
"2126","2015-06-12",8.62
"2127","2015-06-15",8.5
"2128","2015-06-16",8.63
"2129","2015-06-17",8.68
"2130","2015-06-18",8.73
"2131","2015-06-19",8.92
"2132","2015-06-22",8.98
"2133","2015-06-23",9.09
"2134","2015-06-24",8.8
"2135","2015-06-25",8.38
"2136","2015-06-26",8.5
"2137","2015-06-29",7.99
"2138","2015-06-30",8.16
"2139","2015-07-01",8.14
"2140","2015-07-02",7.92
"2141","2015-07-06",7.87
"2142","2015-07-07",7.65
"2143","2015-07-08",7.04
"2144","2015-07-09",7.27
"2145","2015-07-10",7.46
"2146","2015-07-13",7.6
"2147","2015-07-14",7.88
"2148","2015-07-15",7.76
"2149","2015-07-16",7.71
"2150","2015-07-17",7.67
"2151","2015-07-20",7.5
"2152","2015-07-21",7.31
"2153","2015-07-22",7.32
"2154","2015-07-23",7.23
"2155","2015-07-24",7.06
"2156","2015-07-27",7.18
"2157","2015-07-28",7.4
"2158","2015-07-29",7.4
"2159","2015-07-30",7.21
"2160","2015-07-31",7.29
"2161","2015-08-03",7.25
"2162","2015-08-04",7.15
"2163","2015-08-05",7.18
"2164","2015-08-06",6.8
"2165","2015-08-07",6.49
"2166","2015-08-10",8.19
"2167","2015-08-11",7.82
"2168","2015-08-12",7.82
"2169","2015-08-13",7.34
"2170","2015-08-14",7.37
"2171","2015-08-17",7.88
"2172","2015-08-18",7.44
"2173","2015-08-19",7.64
"2174","2015-08-20",7.05
"2175","2015-08-21",7.04
"2176","2015-08-24",6.54
"2177","2015-08-25",6.59
"2178","2015-08-26",6.8
"2179","2015-08-27",6.98
"2180","2015-08-28",7.73
"2181","2015-08-31",7.49
"2182","2015-09-01",7.1
"2183","2015-09-02",7.23
"2184","2015-09-03",7.09
"2185","2015-09-04",7.11
"2186","2015-09-08",7.15
"2187","2015-09-09",6.9
"2188","2015-09-10",7.11
"2189","2015-09-11",7.34
"2190","2015-09-14",7.35
"2191","2015-09-15",7.47
"2192","2015-09-16",7.47
"2193","2015-09-17",7.64
"2194","2015-09-18",7.39
"2195","2015-09-21",7.29
"2196","2015-09-22",7.19
"2197","2015-09-23",7.08
"2198","2015-09-24",7.17
"2199","2015-09-25",6.57
"2200","2015-09-28",6.12
"2201","2015-09-29",5.69
"2202","2015-09-30",5.78
"2203","2015-10-01",5.68
"2204","2015-10-02",5.91
"2205","2015-10-05",6.15
"2206","2015-10-06",5.82
"2207","2015-10-07",6.02
"2208","2015-10-08",5.96
"2209","2015-10-09",6.16
"2210","2015-10-12",5.91
"2211","2015-10-13",5.65
"2212","2015-10-14",5.9
"2213","2015-10-15",6.29
"2214","2015-10-16",6.23
"2215","2015-10-19",6.26
"2216","2015-10-20",6.28
"2217","2015-10-21",6.24
"2218","2015-10-22",6.39
"2219","2015-10-23",6.61
"2220","2015-10-26",6.57
"2221","2015-10-27",6.43
"2222","2015-10-28",6.67
"2223","2015-10-29",6.46
"2224","2015-10-30",6.33
"2225","2015-11-02",6.66
"2226","2015-11-03",6.6
"2227","2015-11-04",6.58
"2228","2015-11-05",6.82
"2229","2015-11-06",6.73
"2230","2015-11-09",7.02
"2231","2015-11-10",6.94
"2232","2015-11-11",7.11
"2233","2015-11-12",7.05
"2234","2015-11-13",7.08
"2235","2015-11-16",6.94
"2236","2015-11-17",6.87
"2237","2015-11-18",6.73
"2238","2015-11-19",6.81
"2239","2015-11-20",6.8
"2240","2015-11-23",6.88
"2241","2015-11-24",7.07
"2242","2015-11-25",7.23
"2243","2015-11-27",7.36
"2244","2015-11-30",7.41
"2245","2015-12-01",7.35
"2246","2015-12-02",7.3
"2247","2015-12-03",6.94
"2248","2015-12-04",7.12
"2249","2015-12-07",6.77
"2250","2015-12-08",6.71
"2251","2015-12-09",6.7
"2252","2015-12-10",6.69
"2253","2015-12-11",6.22
"2254","2015-12-14",6.14
"2255","2015-12-15",6.26
"2256","2015-12-16",6.63
"2257","2015-12-17",6.62
"2258","2015-12-18",6.87
"2259","2015-12-21",6.89
"2260","2015-12-22",6.95
"2261","2015-12-23",6.94
"2262","2015-12-24",7.07
"2263","2015-12-28",7.03
"2264","2015-12-29",7.08
"2265","2015-12-30",7
"2266","2015-12-31",6.72
"2267","2016-01-04",6.4
"2268","2016-01-05",6.3
"2269","2016-01-06",6.12
"2270","2016-01-07",5.75
"2271","2016-01-08",5.76
"2272","2016-01-11",5.35
"2273","2016-01-12",5.54
"2274","2016-01-13",5.17
"2275","2016-01-14",5.16
"2276","2016-01-15",5.21
"2277","2016-01-19",4.92
"2278","2016-01-20",4.99
"2279","2016-01-21",5.06
"2280","2016-01-22",5.07
"2281","2016-01-25",5.14
"2282","2016-01-26",5.24
"2283","2016-01-27",5.37
"2284","2016-01-28",5.78
"2285","2016-01-29",6.68
"2286","2016-02-01",6.73
"2287","2016-02-02",6.5
"2288","2016-02-03",6.04
"2289","2016-02-04",6.26
"2290","2016-02-05",6.01
"2291","2016-02-08",6
"2292","2016-02-09",5.84
"2293","2016-02-10",5.78
"2294","2016-02-11",6.19
"2295","2016-02-12",6.27
"2296","2016-02-16",6.57
"2297","2016-02-17",6.92
"2298","2016-02-18",6.45
"2299","2016-02-19",6.45
"2300","2016-02-22",6.68
"2301","2016-02-23",6.44
"2302","2016-02-24",6.45
"2303","2016-02-25",6.48
"2304","2016-02-26",6.5
"2305","2016-02-29",6.3
"2306","2016-03-01",6.58
"2307","2016-03-02",6.97
"2308","2016-03-03",7.04
"2309","2016-03-04",7
"2310","2016-03-07",7.48
"2311","2016-03-08",6.9
"2312","2016-03-09",7.02
"2313","2016-03-10",6.7
"2314","2016-03-11",6.88
"2315","2016-03-14",6.68
"2316","2016-03-15",6.54
"2317","2016-03-16",6.58
"2318","2016-03-17",6.98
"2319","2016-03-18",7.12
"2320","2016-03-21",7.25
"2321","2016-03-22",7.85
"2322","2016-03-23",7.62
"2323","2016-03-24",7.9
"2324","2016-03-28",8.02
"2325","2016-03-29",8.14
"2326","2016-03-30",8.63
"2327","2016-03-31",8.71
"2328","2016-04-01",9.25
"2329","2016-04-04",9.66
"2330","2016-04-05",8.89
"2331","2016-04-06",9.48
"2332","2016-04-07",9.34
"2333","2016-04-08",9.21
"2334","2016-04-11",9.05
"2335","2016-04-12",9.3
"2336","2016-04-13",9.28
"2337","2016-04-14",9.53
"2338","2016-04-15",9.49
"2339","2016-04-18",10.07
"2340","2016-04-19",10
"2341","2016-04-20",9.74
"2342","2016-04-21",10.19
"2343","2016-04-22",10.33
"2344","2016-04-25",10.49
"2345","2016-04-26",10.47
"2346","2016-04-27",10.93
"2347","2016-04-28",11.18
"2348","2016-04-29",10.48
"2349","2016-05-02",10.88
"2350","2016-05-03",10.36
"2351","2016-05-04",9.39
"2352","2016-05-05",9.08
"2353","2016-05-06",8.96
"2354","2016-05-09",9.52
"2355","2016-05-10",9.38
"2356","2016-05-11",9.49
"2357","2016-05-12",9.39
"2358","2016-05-13",9.33
"2359","2016-05-16",9.93
"2360","2016-05-17",10.06
"2361","2016-05-18",10.31
"2362","2016-05-19",10.1
"2363","2016-05-20",10.45
"2364","2016-05-23",10.81
"2365","2016-05-24",11.13
"2366","2016-05-25",11.16
"2367","2016-05-26",10.69
"2368","2016-05-27",10.61
"2369","2016-05-31",11.32
"2370","2016-06-01",11.23
"2371","2016-06-02",11.39
"2372","2016-06-03",11.08
"2373","2016-06-06",11.33
"2374","2016-06-07",11.09
"2375","2016-06-08",11.24
"2376","2016-06-09",11.01
"2377","2016-06-10",10.62
"2378","2016-06-13",10.2
"2379","2016-06-14",10.27
"2380","2016-06-15",10.69
"2381","2016-06-16",10.74
"2382","2016-06-17",10.47
"2383","2016-06-20",11.2
"2384","2016-06-21",11.26
"2385","2016-06-22",10.2
"2386","2016-06-23",9.85
"2387","2016-06-24",9.17
"2388","2016-06-27",8.29
"2389","2016-06-28",9.21
"2390","2016-06-29",9.43
"2391","2016-06-30",9.24
"2392","2016-07-01",9.35
"2393","2016-07-05",9.17
"2394","2016-07-06",9.2
"2395","2016-07-07",9.08
"2396","2016-07-08",9.11
"2397","2016-07-11",9.12
"2398","2016-07-12",9.08
"2399","2016-07-13",8.68
"2400","2016-07-14",8.81
"2401","2016-07-15",8.88
"2402","2016-07-18",9.09
"2403","2016-07-19",8.81
"2404","2016-07-20",9.22
"2405","2016-07-21",9.05
"2406","2016-07-22",9.13
"2407","2016-07-25",9.15
"2408","2016-07-26",9.55
"2409","2016-07-27",9.65
"2410","2016-07-28",9.62
"2411","2016-07-29",9.88
"2412","2016-08-01",10.42
"2413","2016-08-02",10.16
"2414","2016-08-03",9.6
"2415","2016-08-04",9.64
"2416","2016-08-05",9.85
"2417","2016-08-08",9.35
"2418","2016-08-09",9.05
"2419","2016-08-10",8.78
"2420","2016-08-11",8.96
"2421","2016-08-12",8.95
"2422","2016-08-15",8.88
"2423","2016-08-16",8.76
"2424","2016-08-17",8.58
"2425","2016-08-18",8.69
"2426","2016-08-19",8.57
"2427","2016-08-22",9.06
"2428","2016-08-23",9.14
"2429","2016-08-24",8.57
"2430","2016-08-25",8.67
"2431","2016-08-26",8.86
"2432","2016-08-29",9.27
"2433","2016-08-30",9.45
"2434","2016-08-31",9.17
"2435","2016-09-01",9.14
"2436","2016-09-02",9.08
"2437","2016-09-06",9
"2438","2016-09-07",9.05
"2439","2016-09-08",8.94
"2440","2016-09-09",8.52
"2441","2016-09-12",9.27
"2442","2016-09-13",9.22
"2443","2016-09-14",9.47
"2444","2016-09-15",9.48
"2445","2016-09-16",9.24
"2446","2016-09-19",9.21
"2447","2016-09-20",9.37
"2448","2016-09-21",9.8
"2449","2016-09-22",9.74
"2450","2016-09-23",9.5
"2451","2016-09-26",9.44
"2452","2016-09-27",9.59
"2453","2016-09-28",9.54
"2454","2016-09-29",9.26
"2455","2016-09-30",9.32
"2456","2016-10-03",9.52
"2457","2016-10-04",9.4
"2458","2016-10-05",9.43
"2459","2016-10-06",9.36
"2460","2016-10-07",9.34
"2461","2016-10-10",9.5
"2462","2016-10-11",9.07
"2463","2016-10-12",8.84
"2464","2016-10-13",8.75
"2465","2016-10-14",8.54
"2466","2016-10-17",8.15
"2467","2016-10-18",8.27
"2468","2016-10-19",8.17
"2469","2016-10-20",8.39
"2470","2016-10-21",8.36
"2471","2016-10-24",6.99
"2472","2016-10-25",6.82
"2473","2016-10-26",6.8
"2474","2016-10-27",6.41
"2475","2016-10-28",6.43
"2476","2016-10-31",6.47
"2477","2016-11-01",6.59
"2478","2016-11-02",6.5
"2479","2016-11-03",5.98
"2480","2016-11-04",6.34
"2481","2016-11-07",6.57
"2482","2016-11-08",6.57
"2483","2016-11-09",7.43
"2484","2016-11-10",7.8
"2485","2016-11-11",7.82
"2486","2016-11-14",8.33
"2487","2016-11-15",8.05
"2488","2016-11-16",7.77
"2489","2016-11-17",8.02
"2490","2016-11-18",7.98
"2491","2016-11-21",7.96
"2492","2016-11-22",7.76
"2493","2016-11-23",7.75
"2494","2016-11-25",7.68
"2495","2016-11-28",7.15
"2496","2016-11-29",7.15
"2497","2016-11-30",7.08
"2498","2016-12-01",6.82
"2499","2016-12-02",6.86
"2500","2016-12-05",7.08
"2501","2016-12-06",7.31
"2502","2016-12-07",6.97
"2503","2016-12-08",7.13
"2504","2016-12-09",7.14
"2505","2016-12-12",7.03
"2506","2016-12-13",7.06
"2507","2016-12-14",6.94
"2508","2016-12-15",6.94
"2509","2016-12-16",6.92
"2510","2016-12-19",6.95
"2511","2016-12-20",6.93
"2512","2016-12-21",7.03
"2513","2016-12-22",6.91
"2514","2016-12-23",7.31
"2515","2016-12-27",7.19
"2516","2016-12-28",7.04
"2517","2016-12-29",6.92
"2518","2016-12-30",6.94
"2519","2017-01-03",7.07
"2520","2017-01-04",7.33
"2521","2017-01-05",7.38
"2522","2017-01-06",7.28
"2523","2017-01-09",7.25
"2524","2017-01-10",7.18
"2525","2017-01-11",7.05
"2526","2017-01-12",7.03
"2527","2017-01-13",6.98
"2528","2017-01-17",6.7
"2529","2017-01-18",6.74
"2530","2017-01-19",6.58
"2531","2017-01-20",6.28
"2532","2017-01-23",5.98
"2533","2017-01-24",6.19
"2534","2017-01-25",6.35
"2535","2017-01-26",6.21
"2536","2017-01-27",6.38
"2537","2017-01-30",6.15
"2538","2017-01-31",6.6
"2539","2017-02-01",6.52
"2540","2017-02-02",6.58
"2541","2017-02-03",6.71
"2542","2017-02-06",6.52
"2543","2017-02-07",6.38
"2544","2017-02-08",6.39
"2545","2017-02-09",6.5
"2546","2017-02-10",6.39
"2547","2017-02-13",6.81
"2548","2017-02-14",6.86
"2549","2017-02-15",7.01
"2550","2017-02-16",7
"2551","2017-02-17",6.96
"2552","2017-02-21",6.8
"2553","2017-02-22",6.6
"2554","2017-02-23",6.9
"2555","2017-02-24",6.68
"2556","2017-02-27",7.17
"2557","2017-02-28",7.05
"2558","2017-03-01",7.07
"2559","2017-03-02",6.88
"2560","2017-03-03",6.95
"2561","2017-03-06",6.84
"2562","2017-03-07",6.64
"2563","2017-03-08",6.65
"2564","2017-03-09",6.61
"2565","2017-03-10",6.68
"2566","2017-03-13",6.7
"2567","2017-03-14",6.61
"2568","2017-03-15",6.87
"2569","2017-03-16",6.21
"2570","2017-03-17",6.13
"2571","2017-03-20",6.1
"2572","2017-03-21",5.86
"2573","2017-03-22",5.92
"2574","2017-03-23",5.95
"2575","2017-03-24",6.05
"2576","2017-03-27",6.26
"2577","2017-03-28",6.4
"2578","2017-03-29",6.57
"2579","2017-03-30",6.54
"2580","2017-03-31",6.62
"2581","2017-04-03",6.36
"2582","2017-04-04",6.25
"2583","2017-04-05",6.04
"2584","2017-04-06",6.07
"2585","2017-04-07",6.26
"2586","2017-04-10",6.17
"2587","2017-04-11",6.15
"2588","2017-04-12",6.07
"2589","2017-04-13",6.09
"2590","2017-04-17",6.14
"2591","2017-04-18",6.12
"2592","2017-04-19",6.1
"2593","2017-04-20",6.13
"2594","2017-04-21",6.27
"2595","2017-04-24",6.53
"2596","2017-04-25",6.79
"2597","2017-04-26",6.67
"2598","2017-04-27",6.43
"2599","2017-04-28",6.29
"2600","2017-05-01",6.37
"2601","2017-05-02",6.29
"2602","2017-05-03",6.31
"2603","2017-05-04",6.56
"2604","2017-05-05",6.47
"2605","2017-05-08",6.29
"2606","2017-05-09",6.38
"2607","2017-05-10",6.39
"2608","2017-05-11",6.75
"2609","2017-05-12",7.14
"2610","2017-05-15",7.35
"2611","2017-05-16",7.34
"2612","2017-05-17",7.22
"2613","2017-05-18",7.37
"2614","2017-05-19",7.17
"2615","2017-05-22",7.09
"2616","2017-05-23",7.13
"2617","2017-05-24",8.68
"2618","2017-05-25",7.99
"2619","2017-05-26",7.88
"2620","2017-05-30",7.57
"2621","2017-05-31",7.55
"2622","2017-06-01",7.64
"2623","2017-06-02",7.74
"2624","2017-06-05",7.47
"2625","2017-06-06",7.48
"2626","2017-06-07",7.39
"2627","2017-06-08",8.19
"2628","2017-06-09",8.1
"2629","2017-06-12",8.18
"2630","2017-06-13",8.2
"2631","2017-06-14",8
"2632","2017-06-15",7.76
"2633","2017-06-16",7.84
"2634","2017-06-19",7.99
"2635","2017-06-20",7.97
"2636","2017-06-21",8.06
"2637","2017-06-22",8.08
"2638","2017-06-23",8.2
"2639","2017-06-26",8.38
"2640","2017-06-27",8.12
"2641","2017-06-28",8.23
"2642","2017-06-29",7.92
"2643","2017-06-30",7.84
"2644","2017-07-03",8.03
"2645","2017-07-05",8.06
"2646","2017-07-06",7.77
"2647","2017-07-07",7.88
"2648","2017-07-10",7.72
"2649","2017-07-11",7.8
"2650","2017-07-12",7.86
"2651","2017-07-13",7.96
"2652","2017-07-14",7.96
"2653","2017-07-17",7.77
"2654","2017-07-18",7.83
"2655","2017-07-19",6.78
"2656","2017-07-20",6.01
"2657","2017-07-21",6.01
"2658","2017-07-24",5.96
"2659","2017-07-25",5.97
"2660","2017-07-26",5.94
"2661","2017-07-27",5.51
"2662","2017-07-28",5.52
"2663","2017-07-31",5.56
"2664","2017-08-01",5.56
"2665","2017-08-02",5.39
"2666","2017-08-03",5.48
"2667","2017-08-04",5.63
"2668","2017-08-07",5.64
"2669","2017-08-08",5.43
"2670","2017-08-09",5.63
"2671","2017-08-10",5.49
"2672","2017-08-11",5.56
"2673","2017-08-14",5.64
"2674","2017-08-15",5.64
"2675","2017-08-16",5.52
"2676","2017-08-17",5.36
"2677","2017-08-18",5.45
"2678","2017-08-21",5.46
"2679","2017-08-22",5.56
"2680","2017-08-23",5.55
"2681","2017-08-24",5.79
"2682","2017-08-25",5.61
"2683","2017-08-28",5.73
"2684","2017-08-29",5.95
"2685","2017-08-30",5.86
"2686","2017-08-31",5.94
"2687","2017-09-01",5.94
"2688","2017-09-05",5.81
"2689","2017-09-06",5.99
"2690","2017-09-07",6.08
"2691","2017-09-08",6.05
"2692","2017-09-11",6.03
"2693","2017-09-12",6
"2694","2017-09-13",5.92
"2695","2017-09-14",5.92
"2696","2017-09-15",5.97
"2697","2017-09-18",6
"2698","2017-09-19",6.07
"2699","2017-09-20",6.05
"2700","2017-09-21",6.29
"2701","2017-09-22",6.15
"2702","2017-09-25",6.29
"2703","2017-09-26",6.31
"2704","2017-09-27",6.37
"2705","2017-09-28",6.31
"2706","2017-09-29",6.34
"2707","2017-10-02",6.58
"2708","2017-10-03",6.51
"2709","2017-10-04",6.48
"2710","2017-10-05",6.68
"2711","2017-10-06",6.65
"2712","2017-10-09",6.51
"2713","2017-10-10",6.44
"2714","2017-10-11",6.29
"2715","2017-10-12",6.33
"2716","2017-10-13",6.24
"2717","2017-10-16",6.21
"2718","2017-10-17",6.24
"2719","2017-10-18",6.32
"2720","2017-10-19",6.25
"2721","2017-10-20",6.23
"2722","2017-10-23",5.92
"2723","2017-10-24",5.79
"2724","2017-10-25",5.68
"2725","2017-10-26",5.62
"2726","2017-10-27",5.83
"2727","2017-10-30",5.82
"2728","2017-10-31",5.83
"2729","2017-11-01",5.7
"2730","2017-11-02",5.75
"2731","2017-11-03",5.77
"2732","2017-11-06",5.66
"2733","2017-11-07",5.31
"2734","2017-11-08",5.33
"2735","2017-11-09",4.43
"2736","2017-11-10",4.74
"2737","2017-11-13",4.55
"2738","2017-11-14",4.31
"2739","2017-11-15",4.48
"2740","2017-11-16",4.64
"2741","2017-11-17",4.72
"2742","2017-11-20",4.56
"2743","2017-11-21",4.64
"2744","2017-11-22",4.59
"2745","2017-11-24",4.59
"2746","2017-11-27",4.52
"2747","2017-11-28",4.63
"2748","2017-11-29",4.49
"2749","2017-11-30",4.59
"2750","2017-12-01",4.58
"2751","2017-12-04",4.49
"2752","2017-12-05",4.38
"2753","2017-12-06",4.38
"2754","2017-12-07",4.38
"2755","2017-12-08",4.5
"2756","2017-12-11",4.5
"2757","2017-12-12",4.25
"2758","2017-12-13",4.46
"2759","2017-12-14",4.28
"2760","2017-12-15",4.4
"2761","2017-12-18",4.3
"2762","2017-12-19",4.33
"2763","2017-12-20",4.27
"2764","2017-12-21",4.33
"2765","2017-12-22",4.32
"2766","2017-12-26",4.28
"2767","2017-12-27",4.26
"2768","2017-12-28",4.14
"2769","2017-12-29",4.13
"2770","2018-01-02",4.68
"2771","2018-01-03",4.57
"2772","2018-01-04",4.58
"2773","2018-01-05",4.48
"2774","2018-01-08",4.32
"2775","2018-01-09",4.36
"2776","2018-01-10",4.35
"2777","2018-01-11",4.47
"2778","2018-01-12",4.48
"2779","2018-01-16",4.38
"2780","2018-01-17",4.4
"2781","2018-01-18",4.33
"2782","2018-01-19",4.39
"2783","2018-01-22",4.64
"2784","2018-01-23",5.69
"2785","2018-01-24",5.09
"2786","2018-01-25",5.14
"2787","2018-01-26",5.05
"2788","2018-01-29",4.85
"2789","2018-01-30",4.72
"2790","2018-01-31",4.56
"2791","2018-02-01",4.42
"2792","2018-02-02",4.25
"2793","2018-02-05",4.1
"2794","2018-02-06",4.22
"2795","2018-02-07",4.26
"2796","2018-02-08",4.06
"2797","2018-02-09",4.07
"2798","2018-02-12",4.05
"2799","2018-02-13",4.12
"2800","2018-02-14",4.18
"2801","2018-02-15",4.11
"2802","2018-02-16",4.2
"2803","2018-02-20",4.22
"2804","2018-02-21",4.22
"2805","2018-02-22",4.18
"2806","2018-02-23",4.24
"2807","2018-02-26",4.28
"2808","2018-02-27",4.13
"2809","2018-02-28",4.1
"2810","2018-03-01",4.08
"2811","2018-03-02",4.21
"2812","2018-03-05",4.29
"2813","2018-03-06",4.39
"2814","2018-03-07",4.44
"2815","2018-03-08",4.46
"2816","2018-03-09",4.51
"2817","2018-03-12",4.68
"2818","2018-03-13",4.54
"2819","2018-03-14",4.47
"2820","2018-03-15",4.84
"2821","2018-03-16",5.15
"2822","2018-03-19",5.11
"2823","2018-03-20",5
"2824","2018-03-21",5.1
"2825","2018-03-22",5.25
"2826","2018-03-23",4.77
"2827","2018-03-26",4.73
"2828","2018-03-27",4.73
"2829","2018-03-28",4.71
"2830","2018-03-29",4.71
"2831","2018-04-02",4.42
"2832","2018-04-03",4.62
"2833","2018-04-04",4.78
"2834","2018-04-05",4.8
"2835","2018-04-06",4.62
"2836","2018-04-09",4.67
"2837","2018-04-10",4.76
"2838","2018-04-11",4.9
"2839","2018-04-12",5.16
"2840","2018-04-13",5.06
"2841","2018-04-16",4.9
"2842","2018-04-17",5.02
"2843","2018-04-18",4.9
"2844","2018-04-19",4.63
"2845","2018-04-20",4.64
"2846","2018-04-23",4.67
"2847","2018-04-24",4.56
"2848","2018-04-25",4.46
"2849","2018-04-26",4.47
"2850","2018-04-27",4.44
"2851","2018-04-30",4.39
"2852","2018-05-01",4.45
"2853","2018-05-02",4.5
"2854","2018-05-03",4.47
"2855","2018-05-04",4.54
"2856","2018-05-07",4.61
"2857","2018-05-08",4.68
"2858","2018-05-09",4.83
"2859","2018-05-10",4.39
"2860","2018-05-11",4.56
"2861","2018-05-14",4.73
"2862","2018-05-15",5
"2863","2018-05-16",5.1
"2864","2018-05-17",5.04
"2865","2018-05-18",4.99
"2866","2018-05-21",4.81
"2867","2018-05-22",4.84
"2868","2018-05-23",4.86
"2869","2018-05-24",4.84
"2870","2018-05-25",4.9
"2871","2018-05-29",4.59
"2872","2018-05-30",4.68
"2873","2018-05-31",4.76
"2874","2018-06-01",4.65
"2875","2018-06-04",4.62
"2876","2018-06-05",4.56
"2877","2018-06-06",4.55
