"","date","DGII"
"1936","2014-09-10",8.46
"1937","2014-09-11",8.44
"1938","2014-09-12",8.39
"1939","2014-09-15",8.22
"1940","2014-09-16",8.27
"1941","2014-09-17",8.1
"1942","2014-09-18",8.2
"1943","2014-09-19",7.96
"1944","2014-09-22",7.9
"1945","2014-09-23",7.72
"1946","2014-09-24",7.71
"1947","2014-09-25",7.48
"1948","2014-09-26",7.62
"1949","2014-09-29",7.58
"1950","2014-09-30",7.5
"1951","2014-10-01",7.42
"1952","2014-10-02",7.75
"1953","2014-10-03",7.61
"1954","2014-10-06",7.5
"1955","2014-10-07",7.67
"1956","2014-10-08",7.82
"1957","2014-10-09",7.42
"1958","2014-10-10",7.26
"1959","2014-10-13",7.44
"1960","2014-10-14",7.48
"1961","2014-10-15",7.88
"1962","2014-10-16",7.82
"1963","2014-10-17",7.75
"1964","2014-10-20",7.9
"1965","2014-10-21",7.95
"1966","2014-10-22",7.87
"1967","2014-10-23",7.92
"1968","2014-10-24",8
"1969","2014-10-27",7.98
"1970","2014-10-28",8.19
"1971","2014-10-29",7.95
"1972","2014-10-30",8.2
"1973","2014-10-31",8.28
"1974","2014-11-03",7.97
"1975","2014-11-04",7.82
"1976","2014-11-05",7.86
"1977","2014-11-06",7.88
"1978","2014-11-07",7.72
"1979","2014-11-10",7.85
"1980","2014-11-11",7.86
"1981","2014-11-12",7.59
"1982","2014-11-13",7.54
"1983","2014-11-14",7.5
"1984","2014-11-17",7.25
"1985","2014-11-18",7.37
"1986","2014-11-19",7.23
"1987","2014-11-20",7.4
"1988","2014-11-21",7.35
"1989","2014-11-24",7.5
"1990","2014-11-25",7.22
"1991","2014-11-26",7.25
"1992","2014-11-28",7.14
"1993","2014-12-01",7.26
"1994","2014-12-02",7.25
"1995","2014-12-03",7.41
"1996","2014-12-04",7.35
"1997","2014-12-05",8.01
"1998","2014-12-08",8.26
"1999","2014-12-09",8.45
"2000","2014-12-10",8.09
"2001","2014-12-11",7.91
"2002","2014-12-12",7.9
"2003","2014-12-15",7.93
"2004","2014-12-16",8.11
"2005","2014-12-17",8.3
"2006","2014-12-18",8.51
"2007","2014-12-19",8.71
"2008","2014-12-22",8.92
"2009","2014-12-23",9
"2010","2014-12-24",9.15
"2011","2014-12-26",9.07
"2012","2014-12-29",9.28
"2013","2014-12-30",9.19
"2014","2014-12-31",9.29
"2015","2015-01-02",9.26
"2016","2015-01-05",9.23
"2017","2015-01-06",8.94
"2018","2015-01-07",9.02
"2019","2015-01-08",8.9
"2020","2015-01-09",8.59
"2021","2015-01-12",8.63
"2022","2015-01-13",8.76
"2023","2015-01-14",8.7
"2024","2015-01-15",8.38
"2025","2015-01-16",8.49
"2026","2015-01-20",8.26
"2027","2015-01-21",8.35
"2028","2015-01-22",8.91
"2029","2015-01-23",9.04
"2030","2015-01-26",9.42
"2031","2015-01-27",9.46
"2032","2015-01-28",9.26
"2033","2015-01-29",9.5
"2034","2015-01-30",9.55
"2035","2015-02-02",10.2
"2036","2015-02-03",10.11
"2037","2015-02-04",10.23
"2038","2015-02-05",10.2
"2039","2015-02-06",10.33
"2040","2015-02-09",10.15
"2041","2015-02-10",10.16
"2042","2015-02-11",10.14
"2043","2015-02-12",10.15
"2044","2015-02-13",10.31
"2045","2015-02-17",10.23
"2046","2015-02-18",10.28
"2047","2015-02-19",10.32
"2048","2015-02-20",10.2
"2049","2015-02-23",10.24
"2050","2015-02-24",10.3
"2051","2015-02-25",10.39
"2052","2015-02-26",10.74
"2053","2015-02-27",10.58
"2054","2015-03-02",10.62
"2055","2015-03-03",10.53
"2056","2015-03-04",10.45
"2057","2015-03-05",10.25
"2058","2015-03-06",10.08
"2059","2015-03-09",10.15
"2060","2015-03-10",10
"2061","2015-03-11",10.09
"2062","2015-03-12",10.28
"2063","2015-03-13",10.24
"2064","2015-03-16",10.18
"2065","2015-03-17",10.42
"2066","2015-03-18",10.33
"2067","2015-03-19",10.24
"2068","2015-03-20",10.34
"2069","2015-03-23",10.33
"2070","2015-03-24",10.39
"2071","2015-03-25",9.73
"2072","2015-03-26",9.83
"2073","2015-03-27",10.02
"2074","2015-03-30",10
"2075","2015-03-31",9.98
"2076","2015-04-01",10.23
"2077","2015-04-02",10.16
"2078","2015-04-06",10.16
"2079","2015-04-07",10.09
"2080","2015-04-08",10.02
"2081","2015-04-09",9.98
"2082","2015-04-10",9.94
"2083","2015-04-13",9.75
"2084","2015-04-14",9.71
"2085","2015-04-15",9.42
"2086","2015-04-16",9.15
"2087","2015-04-17",9.12
"2088","2015-04-20",9.25
"2089","2015-04-21",9.29
"2090","2015-04-22",9.4
"2091","2015-04-23",9.64
"2092","2015-04-24",10
"2093","2015-04-27",10.06
"2094","2015-04-28",10.18
"2095","2015-04-29",10.04
"2096","2015-04-30",10.1
"2097","2015-05-01",9.91
"2098","2015-05-04",9.84
"2099","2015-05-05",9.68
"2100","2015-05-06",9.81
"2101","2015-05-07",9.66
"2102","2015-05-08",9.75
"2103","2015-05-11",9.56
"2104","2015-05-12",9.42
"2105","2015-05-13",9.34
"2106","2015-05-14",9.52
"2107","2015-05-15",9.39
"2108","2015-05-18",9.47
"2109","2015-05-19",9.52
"2110","2015-05-20",9.29
"2111","2015-05-21",9.16
"2112","2015-05-22",9.5
"2113","2015-05-26",9.34
"2114","2015-05-27",9.8
"2115","2015-05-28",9.99
"2116","2015-05-29",9.96
"2117","2015-06-01",10.04
"2118","2015-06-02",9.61
"2119","2015-06-03",9.95
"2120","2015-06-04",9.91
"2121","2015-06-05",9.97
"2122","2015-06-08",9.94
"2123","2015-06-09",9.86
"2124","2015-06-10",10.06
"2125","2015-06-11",10.11
"2126","2015-06-12",10.06
"2127","2015-06-15",10.06
"2128","2015-06-16",9.81
"2129","2015-06-17",10.06
"2130","2015-06-18",10.28
"2131","2015-06-19",10.16
"2132","2015-06-22",9.97
"2133","2015-06-23",9.9
"2134","2015-06-24",9.69
"2135","2015-06-25",9.69
"2136","2015-06-26",9.58
"2137","2015-06-29",9.51
"2138","2015-06-30",9.55
"2139","2015-07-01",9.75
"2140","2015-07-02",9.92
"2141","2015-07-06",9.98
"2142","2015-07-07",9.94
"2143","2015-07-08",9.81
"2144","2015-07-09",9.78
"2145","2015-07-10",10.08
"2146","2015-07-13",10.19
"2147","2015-07-14",10.18
"2148","2015-07-15",10.09
"2149","2015-07-16",10.16
"2150","2015-07-17",10.15
"2151","2015-07-20",9.94
"2152","2015-07-21",9.74
"2153","2015-07-22",9.61
"2154","2015-07-23",9.53
"2155","2015-07-24",9.9
"2156","2015-07-27",10.06
"2157","2015-07-28",10
"2158","2015-07-29",9.97
"2159","2015-07-30",9.98
"2160","2015-07-31",10.12
"2161","2015-08-03",10.03
"2162","2015-08-04",9.94
"2163","2015-08-05",9.99
"2164","2015-08-06",9.83
"2165","2015-08-07",9.99
"2166","2015-08-10",9.99
"2167","2015-08-11",9.86
"2168","2015-08-12",9.82
"2169","2015-08-13",9.86
"2170","2015-08-14",10.03
"2171","2015-08-17",10.08
"2172","2015-08-18",9.94
"2173","2015-08-19",10.06
"2174","2015-08-20",9.99
"2175","2015-08-21",9.95
"2176","2015-08-24",9.55
"2177","2015-08-25",9.51
"2178","2015-08-26",9.7
"2179","2015-08-27",9.87
"2180","2015-08-28",10.06
"2181","2015-08-31",10.24
"2182","2015-09-01",10.02
"2183","2015-09-02",10.16
"2184","2015-09-03",10.27
"2185","2015-09-04",10.19
"2186","2015-09-08",10.29
"2187","2015-09-09",10.31
"2188","2015-09-10",10.3
"2189","2015-09-11",10.41
"2190","2015-09-14",10.34
"2191","2015-09-15",10.48
"2192","2015-09-16",10.57
"2193","2015-09-17",10.69
"2194","2015-09-18",10.57
"2195","2015-09-21",10.7
"2196","2015-09-22",10.53
"2197","2015-09-23",10.76
"2198","2015-09-24",11
"2199","2015-09-25",11.82
"2200","2015-09-28",11.86
"2201","2015-09-29",11.47
"2202","2015-09-30",11.79
"2203","2015-10-01",11.49
"2204","2015-10-02",11.65
"2205","2015-10-05",11.92
"2206","2015-10-06",11.86
"2207","2015-10-07",12.02
"2208","2015-10-08",12.35
"2209","2015-10-09",12.48
"2210","2015-10-12",12.68
"2211","2015-10-13",12.29
"2212","2015-10-14",12.2
"2213","2015-10-15",12.4
"2214","2015-10-16",12.35
"2215","2015-10-19",12.47
"2216","2015-10-20",12.51
"2217","2015-10-21",12.27
"2218","2015-10-22",12.33
"2219","2015-10-23",12.4
"2220","2015-10-26",12.07
"2221","2015-10-27",11.82
"2222","2015-10-28",11.87
"2223","2015-10-29",11.73
"2224","2015-10-30",12.9
"2225","2015-11-02",13
"2226","2015-11-03",12.68
"2227","2015-11-04",12.77
"2228","2015-11-05",12.83
"2229","2015-11-06",12.67
"2230","2015-11-09",12.8
"2231","2015-11-10",12.78
"2232","2015-11-11",12.5
"2233","2015-11-12",12.37
"2234","2015-11-13",12.09
"2235","2015-11-16",12.62
"2236","2015-11-17",12.57
"2237","2015-11-18",12.65
"2238","2015-11-19",12.63
"2239","2015-11-20",12.6
"2240","2015-11-23",12.5
"2241","2015-11-24",12.45
"2242","2015-11-25",12.35
"2243","2015-11-27",12.54
"2244","2015-11-30",12.51
"2245","2015-12-01",12.64
"2246","2015-12-02",12.73
"2247","2015-12-03",12.51
"2248","2015-12-04",12.61
"2249","2015-12-07",12.64
"2250","2015-12-08",12.54
"2251","2015-12-09",12.49
"2252","2015-12-10",12.27
"2253","2015-12-11",12.02
"2254","2015-12-14",11.8
"2255","2015-12-15",12.08
"2256","2015-12-16",12.09
"2257","2015-12-17",11.93
"2258","2015-12-18",11.74
"2259","2015-12-21",11.64
"2260","2015-12-22",11.88
"2261","2015-12-23",11.76
"2262","2015-12-24",11.94
"2263","2015-12-28",11.4
"2264","2015-12-29",11.67
"2265","2015-12-30",11.67
"2266","2015-12-31",11.38
"2267","2016-01-04",10.83
"2268","2016-01-05",11.03
"2269","2016-01-06",11.04
"2270","2016-01-07",10.85
"2271","2016-01-08",10.74
"2272","2016-01-11",10.88
"2273","2016-01-12",10.8
"2274","2016-01-13",10.45
"2275","2016-01-14",10.62
"2276","2016-01-15",10.47
"2277","2016-01-19",10.41
"2278","2016-01-20",10.4
"2279","2016-01-21",10.45
"2280","2016-01-22",8.78
"2281","2016-01-25",8.62
"2282","2016-01-26",9.03
"2283","2016-01-27",8.83
"2284","2016-01-28",8.91
"2285","2016-01-29",9.12
"2286","2016-02-01",9.19
"2287","2016-02-02",8.74
"2288","2016-02-03",8.89
"2289","2016-02-04",8.83
"2290","2016-02-05",8.56
"2291","2016-02-08",8.48
"2292","2016-02-09",8.29
"2293","2016-02-10",8.29
"2294","2016-02-11",7.88
"2295","2016-02-12",8.27
"2296","2016-02-16",8.47
"2297","2016-02-17",8.56
"2298","2016-02-18",8.59
"2299","2016-02-19",8.59
"2300","2016-02-22",8.5
"2301","2016-02-23",8.47
"2302","2016-02-24",8.41
"2303","2016-02-25",8.49
"2304","2016-02-26",8.58
"2305","2016-02-29",8.49
"2306","2016-03-01",8.69
"2307","2016-03-02",8.75
"2308","2016-03-03",8.67
"2309","2016-03-04",8.65
"2310","2016-03-07",8.82
"2311","2016-03-08",8.82
"2312","2016-03-09",8.75
"2313","2016-03-10",8.55
"2314","2016-03-11",8.66
"2315","2016-03-14",8.64
"2316","2016-03-15",8.36
"2317","2016-03-16",8.49
"2318","2016-03-17",8.94
"2319","2016-03-18",8.73
"2320","2016-03-21",9.3
"2321","2016-03-22",8.85
"2322","2016-03-23",8.8
"2323","2016-03-24",8.85
"2324","2016-03-28",8.66
"2325","2016-03-29",8.95
"2326","2016-03-30",8.85
"2327","2016-03-31",9.43
"2328","2016-04-01",8.89
"2329","2016-04-04",8.81
"2330","2016-04-05",8.77
"2331","2016-04-06",8.67
"2332","2016-04-07",8.46
"2333","2016-04-08",8.69
"2334","2016-04-11",8.87
"2335","2016-04-12",9
"2336","2016-04-13",9.17
"2337","2016-04-14",9.04
"2338","2016-04-15",8.92
"2339","2016-04-18",9.1
"2340","2016-04-19",9.09
"2341","2016-04-20",9.17
"2342","2016-04-21",9.21
"2343","2016-04-22",9.4
"2344","2016-04-25",9.21
"2345","2016-04-26",9.24
"2346","2016-04-27",9.31
"2347","2016-04-28",9.26
"2348","2016-04-29",10.57
"2349","2016-05-02",10.78
"2350","2016-05-03",10.52
"2351","2016-05-04",10.55
"2352","2016-05-05",10.28
"2353","2016-05-06",10.81
"2354","2016-05-09",11.01
"2355","2016-05-10",11.29
"2356","2016-05-11",11.2
"2357","2016-05-12",11.19
"2358","2016-05-13",11.09
"2359","2016-05-16",11.12
"2360","2016-05-17",10.6
"2361","2016-05-18",10.83
"2362","2016-05-19",10.59
"2363","2016-05-20",11.01
"2364","2016-05-23",10.8
"2365","2016-05-24",11.17
"2366","2016-05-25",11.21
"2367","2016-05-26",11.15
"2368","2016-05-27",11.09
"2369","2016-05-31",11.04
"2370","2016-06-01",11.19
"2371","2016-06-02",11.58
"2372","2016-06-03",11.3
"2373","2016-06-06",11.42
"2374","2016-06-07",11.25
"2375","2016-06-08",11.27
"2376","2016-06-09",11.08
"2377","2016-06-10",11.04
"2378","2016-06-13",11.02
"2379","2016-06-14",11.12
"2380","2016-06-15",10.95
"2381","2016-06-16",11.1
"2382","2016-06-17",10.81
"2383","2016-06-20",11.15
"2384","2016-06-21",11.07
"2385","2016-06-22",10.97
"2386","2016-06-23",11.12
"2387","2016-06-24",10.4
"2388","2016-06-27",9.71
"2389","2016-06-28",10.05
"2390","2016-06-29",10.34
"2391","2016-06-30",10.73
"2392","2016-07-01",10.37
"2393","2016-07-05",10.22
"2394","2016-07-06",10.22
"2395","2016-07-07",10.23
"2396","2016-07-08",10.3
"2397","2016-07-11",10.52
"2398","2016-07-12",10.81
"2399","2016-07-13",10.97
"2400","2016-07-14",10.93
"2401","2016-07-15",11.03
"2402","2016-07-18",10.89
"2403","2016-07-19",10.86
"2404","2016-07-20",10.92
"2405","2016-07-21",10.9
"2406","2016-07-22",10.92
"2407","2016-07-25",10.92
"2408","2016-07-26",11.05
"2409","2016-07-27",11.3
"2410","2016-07-28",11.32
"2411","2016-07-29",11.11
"2412","2016-08-01",11
"2413","2016-08-02",10.96
"2414","2016-08-03",11.16
"2415","2016-08-04",11.33
"2416","2016-08-05",11.6
"2417","2016-08-08",11.72
"2418","2016-08-09",11.76
"2419","2016-08-10",11.76
"2420","2016-08-11",11.81
"2421","2016-08-12",11.64
"2422","2016-08-15",11.72
"2423","2016-08-16",11.83
"2424","2016-08-17",11.63
"2425","2016-08-18",11.77
"2426","2016-08-19",12.33
"2427","2016-08-22",12.2
"2428","2016-08-23",12.38
"2429","2016-08-24",12.09
"2430","2016-08-25",11.7
"2431","2016-08-26",11.72
"2432","2016-08-29",11.66
"2433","2016-08-30",11.72
"2434","2016-08-31",11.47
"2435","2016-09-01",11.47
"2436","2016-09-02",11.95
"2437","2016-09-06",12.05
"2438","2016-09-07",11.99
"2439","2016-09-08",11.96
"2440","2016-09-09",11.29
"2441","2016-09-12",11.48
"2442","2016-09-13",11.13
"2443","2016-09-14",11.12
"2444","2016-09-15",11.46
"2445","2016-09-16",11.7
"2446","2016-09-19",11.47
"2447","2016-09-20",11.04
"2448","2016-09-21",11.39
"2449","2016-09-22",11.94
"2450","2016-09-23",11.64
"2451","2016-09-26",11.48
"2452","2016-09-27",11.49
"2453","2016-09-28",11.67
"2454","2016-09-29",11.57
"2455","2016-09-30",11.4
"2456","2016-10-03",11.69
"2457","2016-10-04",11.61
"2458","2016-10-05",11.66
"2459","2016-10-06",11.65
"2460","2016-10-07",11.53
"2461","2016-10-10",11.4
"2462","2016-10-11",11.08
"2463","2016-10-12",11.02
"2464","2016-10-13",10.66
"2465","2016-10-14",10.74
"2466","2016-10-17",10.83
"2467","2016-10-18",10.77
"2468","2016-10-19",10.97
"2469","2016-10-20",10.88
"2470","2016-10-21",10.85
"2471","2016-10-24",11
"2472","2016-10-25",10.95
"2473","2016-10-26",10.85
"2474","2016-10-27",10.45
"2475","2016-10-28",9.7
"2476","2016-10-31",9.15
"2477","2016-11-01",9.75
"2478","2016-11-02",9.2
"2479","2016-11-03",9.65
"2480","2016-11-04",9.5
"2481","2016-11-07",9.95
"2482","2016-11-08",10.2
"2483","2016-11-09",10.75
"2484","2016-11-10",11.05
"2485","2016-11-11",11.65
"2486","2016-11-14",13.4
"2487","2016-11-15",13.5
"2488","2016-11-16",13.45
"2489","2016-11-17",13.5
"2490","2016-11-18",13.5
"2491","2016-11-21",13.5
"2492","2016-11-22",13.5
"2493","2016-11-23",13.5
"2494","2016-11-25",13.55
"2495","2016-11-28",14
"2496","2016-11-29",13.8
"2497","2016-11-30",13.4
"2498","2016-12-01",13.4
"2499","2016-12-02",13.55
"2500","2016-12-05",13.65
"2501","2016-12-06",13.65
"2502","2016-12-07",13.45
"2503","2016-12-08",13.55
"2504","2016-12-09",13.65
"2505","2016-12-12",13.65
"2506","2016-12-13",13.6
"2507","2016-12-14",13.6
"2508","2016-12-15",13.7
"2509","2016-12-16",13.7
"2510","2016-12-19",14.1
"2511","2016-12-20",13.95
"2512","2016-12-21",13.95
"2513","2016-12-22",13.85
"2514","2016-12-23",13.95
"2515","2016-12-27",13.9
"2516","2016-12-28",13.85
"2517","2016-12-29",13.95
"2518","2016-12-30",13.75
"2519","2017-01-03",13.85
"2520","2017-01-04",13.95
"2521","2017-01-05",13.9
"2522","2017-01-06",13.8
"2523","2017-01-09",13.7
"2524","2017-01-10",13.7
"2525","2017-01-11",13.75
"2526","2017-01-12",13.6
"2527","2017-01-13",13.6
"2528","2017-01-17",13.35
"2529","2017-01-18",13.5
"2530","2017-01-19",13.4
"2531","2017-01-20",13.5
"2532","2017-01-23",13.5
"2533","2017-01-24",13.65
"2534","2017-01-25",13.6
"2535","2017-01-26",13.6
"2536","2017-01-27",13.45
"2537","2017-01-30",12.85
"2538","2017-01-31",13.05
"2539","2017-02-01",13
"2540","2017-02-02",12.55
"2541","2017-02-03",12.55
"2542","2017-02-06",12.5
"2543","2017-02-07",12.5
"2544","2017-02-08",12.15
"2545","2017-02-09",12.35
"2546","2017-02-10",12.7
"2547","2017-02-13",12.8
"2548","2017-02-14",12.7
"2549","2017-02-15",13
"2550","2017-02-16",13
"2551","2017-02-17",13.05
"2552","2017-02-21",12.95
"2553","2017-02-22",12.7
"2554","2017-02-23",12.85
"2555","2017-02-24",12.9
"2556","2017-02-27",12.75
"2557","2017-02-28",12.3
"2558","2017-03-01",12.6
"2559","2017-03-02",12.65
"2560","2017-03-03",12.65
"2561","2017-03-06",12.4
"2562","2017-03-07",12.55
"2563","2017-03-08",12.35
"2564","2017-03-09",12.45
"2565","2017-03-10",12.45
"2566","2017-03-13",12.85
"2567","2017-03-14",12.6
"2568","2017-03-15",12.45
"2569","2017-03-16",12.75
"2570","2017-03-17",12.8
"2571","2017-03-20",12.55
"2572","2017-03-21",12.05
"2573","2017-03-22",11.95
"2574","2017-03-23",11.85
"2575","2017-03-24",11.75
"2576","2017-03-27",12.05
"2577","2017-03-28",11.85
"2578","2017-03-29",11.75
"2579","2017-03-30",11.8
"2580","2017-03-31",11.9
"2581","2017-04-03",11.65
"2582","2017-04-04",11.55
"2583","2017-04-05",11.7
"2584","2017-04-06",11.7
"2585","2017-04-07",11.65
"2586","2017-04-10",11.75
"2587","2017-04-11",12.05
"2588","2017-04-12",11.9
"2589","2017-04-13",11.8
"2590","2017-04-17",12.1
"2591","2017-04-18",12.05
"2592","2017-04-19",12.2
"2593","2017-04-20",12.35
"2594","2017-04-21",12
"2595","2017-04-24",12
"2596","2017-04-25",12.4
"2597","2017-04-26",12.25
"2598","2017-04-27",12.35
"2599","2017-04-28",12.4
"2600","2017-05-01",12.35
"2601","2017-05-02",12.4
"2602","2017-05-03",12.3
"2603","2017-05-04",12.3
"2604","2017-05-05",10.7
"2605","2017-05-08",9.95
"2606","2017-05-09",9.98
"2607","2017-05-10",9.95
"2608","2017-05-11",10
"2609","2017-05-12",10
"2610","2017-05-15",10.05
"2611","2017-05-16",10.15
"2612","2017-05-17",9.6
"2613","2017-05-18",9.6
"2614","2017-05-19",9.3
"2615","2017-05-22",9.7
"2616","2017-05-23",10.05
"2617","2017-05-24",9.38
"2618","2017-05-25",9.28
"2619","2017-05-26",9.25
"2620","2017-05-30",9.25
"2621","2017-05-31",9.55
"2622","2017-06-01",9.65
"2623","2017-06-02",9.9
"2624","2017-06-05",9.75
"2625","2017-06-06",9.85
"2626","2017-06-07",9.78
"2627","2017-06-08",9.95
"2628","2017-06-09",9.95
"2629","2017-06-12",9.8
"2630","2017-06-13",9.75
"2631","2017-06-14",9.65
"2632","2017-06-15",9.65
"2633","2017-06-16",9.65
"2634","2017-06-19",9.7
"2635","2017-06-20",9.7
"2636","2017-06-21",9.55
"2637","2017-06-22",9.65
"2638","2017-06-23",9.9
"2639","2017-06-26",9.95
"2640","2017-06-27",9.85
"2641","2017-06-28",10.15
"2642","2017-06-29",10
"2643","2017-06-30",10.15
"2644","2017-07-03",9.9
"2645","2017-07-05",10
"2646","2017-07-06",9.95
"2647","2017-07-07",10.05
"2648","2017-07-10",10
"2649","2017-07-11",10.1
"2650","2017-07-12",10.05
"2651","2017-07-13",10.05
"2652","2017-07-14",10.15
"2653","2017-07-17",10.03
"2654","2017-07-18",10
"2655","2017-07-19",10.15
"2656","2017-07-20",10.05
"2657","2017-07-21",10.05
"2658","2017-07-24",10.1
"2659","2017-07-25",10.1
"2660","2017-07-26",10
"2661","2017-07-27",10.05
"2662","2017-07-28",9.9
"2663","2017-07-31",10.45
"2664","2017-08-01",10.25
"2665","2017-08-02",9.95
"2666","2017-08-03",9.45
"2667","2017-08-04",9.55
"2668","2017-08-07",9.35
"2669","2017-08-08",9.35
"2670","2017-08-09",9.25
"2671","2017-08-10",9.2
"2672","2017-08-11",9.05
"2673","2017-08-14",9.2
"2674","2017-08-15",9.05
"2675","2017-08-16",8.9
"2676","2017-08-17",8.85
"2677","2017-08-18",8.6
"2678","2017-08-21",8.85
"2679","2017-08-22",8.9
"2680","2017-08-23",9.03
"2681","2017-08-24",9.2
"2682","2017-08-25",9.28
"2683","2017-08-28",9.1
"2684","2017-08-29",9.2
"2685","2017-08-30",9.1
"2686","2017-08-31",9.2
"2687","2017-09-01",9.25
"2688","2017-09-05",9.2
"2689","2017-09-06",9.25
"2690","2017-09-07",9.2
"2691","2017-09-08",9.15
"2692","2017-09-11",9.15
"2693","2017-09-12",9.3
"2694","2017-09-13",9.3
"2695","2017-09-14",9.25
"2696","2017-09-15",9.35
"2697","2017-09-18",9.45
"2698","2017-09-19",9.85
"2699","2017-09-20",9.7
"2700","2017-09-21",9.7
"2701","2017-09-22",9.95
"2702","2017-09-25",9.95
"2703","2017-09-26",10.2
"2704","2017-09-27",10.9
"2705","2017-09-28",10.95
"2706","2017-09-29",10.6
"2707","2017-10-02",10.7
"2708","2017-10-03",10.85
"2709","2017-10-04",10.8
"2710","2017-10-05",11
"2711","2017-10-06",10.95
"2712","2017-10-09",11.1
"2713","2017-10-10",11.2
"2714","2017-10-11",11.25
"2715","2017-10-12",11.45
"2716","2017-10-13",11.5
"2717","2017-10-16",11.05
"2718","2017-10-17",10.85
"2719","2017-10-18",10.8
"2720","2017-10-19",10.6
"2721","2017-10-20",10.75
"2722","2017-10-23",10.45
"2723","2017-10-24",10.4
"2724","2017-10-25",10.35
"2725","2017-10-26",10.2
"2726","2017-10-27",10.5
"2727","2017-10-30",10.5
"2728","2017-10-31",10.4
"2729","2017-11-01",10
"2730","2017-11-02",9.75
"2731","2017-11-03",9.8
"2732","2017-11-06",10.25
"2733","2017-11-07",10.15
"2734","2017-11-08",10.1
"2735","2017-11-09",10.1
"2736","2017-11-10",10
"2737","2017-11-13",9.75
"2738","2017-11-14",9.7
"2739","2017-11-15",9.7
"2740","2017-11-16",9.85
"2741","2017-11-17",9.75
"2742","2017-11-20",10.15
"2743","2017-11-21",10.05
"2744","2017-11-22",10.35
"2745","2017-11-24",10.4
"2746","2017-11-27",10.3
"2747","2017-11-28",10.33
"2748","2017-11-29",10.45
"2749","2017-11-30",10.25
"2750","2017-12-01",9.95
"2751","2017-12-04",9.8
"2752","2017-12-05",9.65
"2753","2017-12-06",9.7
"2754","2017-12-07",9.7
"2755","2017-12-08",9.45
"2756","2017-12-11",10
"2757","2017-12-12",10.07
"2758","2017-12-13",9.95
"2759","2017-12-14",9.8
"2760","2017-12-15",9.8
"2761","2017-12-18",9.9
"2762","2017-12-19",9.75
"2763","2017-12-20",9.8
"2764","2017-12-21",9.85
"2765","2017-12-22",9.75
"2766","2017-12-26",9.65
"2767","2017-12-27",9.65
"2768","2017-12-28",9.6
"2769","2017-12-29",9.55
"2770","2018-01-02",9.9
"2771","2018-01-03",10.55
"2772","2018-01-04",10
"2773","2018-01-05",10.1
"2774","2018-01-08",10.2
"2775","2018-01-09",9.6
"2776","2018-01-10",9.85
"2777","2018-01-11",9.95
"2778","2018-01-12",10.25
"2779","2018-01-16",10.15
"2780","2018-01-17",10.2
"2781","2018-01-18",9.9
"2782","2018-01-19",10.15
"2783","2018-01-22",10
"2784","2018-01-23",10.15
"2785","2018-01-24",10.3
"2786","2018-01-25",10.4
"2787","2018-01-26",10.4
"2788","2018-01-29",10.4
"2789","2018-01-30",10.35
"2790","2018-01-31",10.35
"2791","2018-02-01",10.4
"2792","2018-02-02",10.7
"2793","2018-02-05",10.25
"2794","2018-02-06",10.35
"2795","2018-02-07",10.35
"2796","2018-02-08",10.2
"2797","2018-02-09",10.4
"2798","2018-02-12",10.15
"2799","2018-02-13",10.15
"2800","2018-02-14",10.35
"2801","2018-02-15",10.5
"2802","2018-02-16",10.55
"2803","2018-02-20",10.3
"2804","2018-02-21",10.35
"2805","2018-02-22",10.3
"2806","2018-02-23",10.55
"2807","2018-02-26",10.65
"2808","2018-02-27",10.65
"2809","2018-02-28",10.45
"2810","2018-03-01",10.25
"2811","2018-03-02",10.33
"2812","2018-03-05",10.5
"2813","2018-03-06",10.65
"2814","2018-03-07",10.8
"2815","2018-03-08",11.05
"2816","2018-03-09",11.25
"2817","2018-03-12",11.05
"2818","2018-03-13",10.75
"2819","2018-03-14",10.65
"2820","2018-03-15",10.5
"2821","2018-03-16",10.75
"2822","2018-03-19",10.5
"2823","2018-03-20",10.55
"2824","2018-03-21",10.6
"2825","2018-03-22",10.4
"2826","2018-03-23",10.3
"2827","2018-03-26",10.3
"2828","2018-03-27",10.65
"2829","2018-03-28",10.55
"2830","2018-03-29",10.3
"2831","2018-04-02",10.2
"2832","2018-04-03",10.25
"2833","2018-04-04",10.5
"2834","2018-04-05",10.65
"2835","2018-04-06",10.6
"2836","2018-04-09",10.55
"2837","2018-04-10",10.9
"2838","2018-04-11",10.8
"2839","2018-04-12",10.65
"2840","2018-04-13",10.65
"2841","2018-04-16",10.75
"2842","2018-04-17",11.2
"2843","2018-04-18",11.5
"2844","2018-04-19",11.5
"2845","2018-04-20",11.95
"2846","2018-04-23",11.9
"2847","2018-04-24",11.9
"2848","2018-04-25",11.45
"2849","2018-04-26",11.15
"2850","2018-04-27",11.3
"2851","2018-04-30",11.5
"2852","2018-05-01",11.6
"2853","2018-05-02",11.7
"2854","2018-05-03",11.65
"2855","2018-05-04",12
"2856","2018-05-07",12.2
"2857","2018-05-08",12.3
"2858","2018-05-09",12.4
"2859","2018-05-10",12.35
"2860","2018-05-11",12.15
"2861","2018-05-14",11.9
"2862","2018-05-15",11.9
"2863","2018-05-16",11.8
"2864","2018-05-17",11.95
"2865","2018-05-18",11.9
"2866","2018-05-21",12
"2867","2018-05-22",11.95
"2868","2018-05-23",12.25
"2869","2018-05-24",12.35
"2870","2018-05-25",12
"2871","2018-05-29",12.15
"2872","2018-05-30",11.9
