"","date","KNDI"
"2872","2019-01-30",5.71
"2873","2019-01-31",5.54
"2874","2019-02-01",5.57
"2875","2019-02-04",5.45
"2876","2019-02-05",5.37
"2877","2019-02-06",5.39
"2878","2019-02-07",5.26
"2879","2019-02-08",5.12
"2880","2019-02-11",5.24
"2881","2019-02-12",5.32
"2882","2019-02-13",5.79
"2883","2019-02-14",5.86
"2884","2019-02-15",5.72
"2885","2019-02-19",5.94
"2886","2019-02-20",7.98
"2887","2019-02-21",8.68
"2888","2019-02-22",9.02
"2889","2019-02-25",8.25
"2890","2019-02-26",7.97
"2891","2019-02-27",7.97
"2892","2019-02-28",7.23
"2893","2019-03-01",7.75
"2894","2019-03-04",8.01
"2895","2019-03-05",7.89
"2896","2019-03-06",7.36
"2897","2019-03-07",7.21
"2898","2019-03-08",7.29
"2899","2019-03-11",7.36
"2900","2019-03-12",7.42
"2901","2019-03-13",7.71
"2902","2019-03-14",7.45
"2903","2019-03-15",7.77
"2904","2019-03-18",7.53
"2905","2019-03-19",7.67
"2906","2019-03-20",7.39
"2907","2019-03-21",7.29
"2908","2019-03-22",6.86
"2909","2019-03-25",6.1
"2910","2019-03-26",5.33
"2911","2019-03-27",5.52
"2912","2019-03-28",5.62
"2913","2019-03-29",5.61
"2914","2019-04-01",5.71
"2915","2019-04-02",5.7
"2916","2019-04-03",5.67
"2917","2019-04-04",5.82
"2918","2019-04-05",5.79
"2919","2019-04-08",5.89
"2920","2019-04-09",5.62
"2921","2019-04-10",5.69
"2922","2019-04-11",5.68
"2923","2019-04-12",5.72
"2924","2019-04-15",5.63
"2925","2019-04-16",5.42
"2926","2019-04-17",5.36
"2927","2019-04-18",5.43
"2928","2019-04-22",5.41
"2929","2019-04-23",5.5
"2930","2019-04-24",5.68
"2931","2019-04-25",5.39
"2932","2019-04-26",5.4
"2933","2019-04-29",5.4
"2934","2019-04-30",5.28
"2935","2019-05-01",5.13
"2936","2019-05-02",5.27
"2937","2019-05-03",5.2
"2938","2019-05-06",5.11
"2939","2019-05-07",4.94
"2940","2019-05-08",5.22
"2941","2019-05-09",5.1
"2942","2019-05-10",4.77
"2943","2019-05-13",4.56
"2944","2019-05-14",4.82
"2945","2019-05-15",4.88
"2946","2019-05-16",5.16
"2947","2019-05-17",4.89
"2948","2019-05-20",4.85
"2949","2019-05-21",5.02
"2950","2019-05-22",4.88
"2951","2019-05-23",4.87
"2952","2019-05-24",4.98
"2953","2019-05-28",5.06
"2954","2019-05-29",5.08
"2955","2019-05-30",4.87
"2956","2019-05-31",4.72
"2957","2019-06-03",4.66
"2958","2019-06-04",4.7
"2959","2019-06-05",4.65
"2960","2019-06-06",4.29
"2961","2019-06-07",4.51
"2962","2019-06-10",4.53
"2963","2019-06-11",4.58
"2964","2019-06-12",4.42
"2965","2019-06-13",4.45
"2966","2019-06-14",4.47
"2967","2019-06-17",4.48
"2968","2019-06-18",4.69
"2969","2019-06-19",5.16
"2970","2019-06-20",4.91
"2971","2019-06-21",5.06
"2972","2019-06-24",4.75
"2973","2019-06-25",4.7
"2974","2019-06-26",4.69
"2975","2019-06-27",4.86
"2976","2019-06-28",4.93
"2977","2019-07-01",5.19
"2978","2019-07-02",5.22
"2979","2019-07-03",5.14
"2980","2019-07-05",4.79
"2981","2019-07-08",5.17
"2982","2019-07-09",5.54
"2983","2019-07-10",5.67
"2984","2019-07-11",5.16
"2985","2019-07-12",5.13
"2986","2019-07-15",5.31
"2987","2019-07-16",5.39
"2988","2019-07-17",5.35
"2989","2019-07-18",5.25
"2990","2019-07-19",5.3
"2991","2019-07-22",5.32
"2992","2019-07-23",5.53
"2993","2019-07-24",5.52
"2994","2019-07-25",5.28
"2995","2019-07-26",5.38
"2996","2019-07-29",5.41
"2997","2019-07-30",5.44
"2998","2019-07-31",5.32
"2999","2019-08-01",5.27
"3000","2019-08-02",5.22
"3001","2019-08-05",4.99
"3002","2019-08-06",5.25
"3003","2019-08-07",5.12
"3004","2019-08-08",5.06
"3005","2019-08-09",4.97
"3006","2019-08-12",4.85
"3007","2019-08-13",5.07
"3008","2019-08-14",4.95
"3009","2019-08-15",4.96
"3010","2019-08-16",5.02
"3011","2019-08-19",5
"3012","2019-08-20",5.15
"3013","2019-08-21",5.26
"3014","2019-08-22",5.17
"3015","2019-08-23",5.04
"3016","2019-08-26",4.96
"3017","2019-08-27",4.99
"3018","2019-08-28",4.93
"3019","2019-08-29",5.08
"3020","2019-08-30",5.11
"3021","2019-09-03",4.98
"3022","2019-09-04",5.06
"3023","2019-09-05",5.32
"3024","2019-09-06",5.44
"3025","2019-09-09",5.4
"3026","2019-09-10",5.3
"3027","2019-09-11",5.18
"3028","2019-09-12",5.04
"3029","2019-09-13",5.13
"3030","2019-09-16",5.19
"3031","2019-09-17",5.1
"3032","2019-09-18",5.1
"3033","2019-09-19",5.1
"3034","2019-09-20",5.08
"3035","2019-09-23",5.07
"3036","2019-09-24",5.02
"3037","2019-09-25",5.06
"3038","2019-09-26",5.04
"3039","2019-09-27",4.73
"3040","2019-09-30",4.66
"3041","2019-10-01",4.5
"3042","2019-10-02",4.5
"3043","2019-10-03",4.52
"3044","2019-10-04",4.59
"3045","2019-10-07",4.73
"3046","2019-10-08",4.59
"3047","2019-10-09",4.62
"3048","2019-10-10",4.56
"3049","2019-10-11",4.71
"3050","2019-10-14",4.94
"3051","2019-10-15",5.07
"3052","2019-10-16",5.08
"3053","2019-10-17",5.35
"3054","2019-10-18",5.24
"3055","2019-10-21",5.24
"3056","2019-10-22",5.28
"3057","2019-10-23",5.4
"3058","2019-10-24",5.38
"3059","2019-10-25",5.38
"3060","2019-10-28",5.26
"3061","2019-10-29",5.24
"3062","2019-10-30",5.12
"3063","2019-10-31",4.98
"3064","2019-11-01",5.04
"3065","2019-11-04",5.04
"3066","2019-11-05",4.94
"3067","2019-11-06",4.64
"3068","2019-11-07",4.7
"3069","2019-11-08",4.73
"3070","2019-11-11",4.83
"3071","2019-11-12",4.78
"3072","2019-11-13",4.61
"3073","2019-11-14",4.62
"3074","2019-11-15",4.62
"3075","2019-11-18",4.62
"3076","2019-11-19",4.64
"3077","2019-11-20",4.66
"3078","2019-11-21",4.67
"3079","2019-11-22",4.86
"3080","2019-11-25",4.94
"3081","2019-11-26",4.91
"3082","2019-11-27",4.82
"3083","2019-11-29",4.77
"3084","2019-12-02",4.85
"3085","2019-12-03",4.9
"3086","2019-12-04",4.95
"3087","2019-12-05",4.95
"3088","2019-12-06",4.99
"3089","2019-12-09",5
"3090","2019-12-10",5
"3091","2019-12-11",5.03
"3092","2019-12-12",4.98
"3093","2019-12-13",5
"3094","2019-12-16",4.77
"3095","2019-12-17",4.82
"3096","2019-12-18",4.79
"3097","2019-12-19",4.78
"3098","2019-12-20",4.66
"3099","2019-12-23",4.68
"3100","2019-12-24",4.71
"3101","2019-12-26",4.75
"3102","2019-12-27",4.7
"3103","2019-12-30",4.87
"3104","2019-12-31",4.73
"3105","2020-01-02",4.85
"3106","2020-01-03",4.81
"3107","2020-01-06",4.81
"3108","2020-01-07",4.71
"3109","2020-01-08",4.65
"3110","2020-01-09",4.7
"3111","2020-01-10",4.64
"3112","2020-01-13",4.7
"3113","2020-01-14",4.69
"3114","2020-01-15",4.75
"3115","2020-01-16",4.75
"3116","2020-01-17",4.72
"3117","2020-01-21",4.61
"3118","2020-01-22",4.49
"3119","2020-01-23",4.38
"3120","2020-01-24",4.4
"3121","2020-01-27",4.13
"3122","2020-01-28",4.17
"3123","2020-01-29",4.15
"3124","2020-01-30",4.09
"3125","2020-01-31",3.98
"3126","2020-02-03",4
"3127","2020-02-04",4.31
"3128","2020-02-05",4.21
"3129","2020-02-06",4.11
"3130","2020-02-07",4.04
"3131","2020-02-10",4.04
"3132","2020-02-11",4.19
"3133","2020-02-12",4.36
"3134","2020-02-13",4.27
"3135","2020-02-14",4.16
"3136","2020-02-18",4.31
"3137","2020-02-19",4.2
"3138","2020-02-20",4.29
"3139","2020-02-21",4.26
"3140","2020-02-24",4.03
"3141","2020-02-25",3.91
"3142","2020-02-26",3.79
"3143","2020-02-27",3.69
"3144","2020-02-28",3.76
"3145","2020-03-02",3.12
"3146","2020-03-03",3.28
"3147","2020-03-04",3.38
"3148","2020-03-05",3.25
"3149","2020-03-06",3
"3150","2020-03-09",2.96
"3151","2020-03-10",2.96
"3152","2020-03-11",2.9
"3153","2020-03-12",2.63
"3154","2020-03-13",2.82
"3155","2020-03-16",2.56
"3156","2020-03-17",2.62
"3157","2020-03-18",2.33
"3158","2020-03-19",2.25
"3159","2020-03-20",2.36
"3160","2020-03-23",2.44
"3161","2020-03-24",2.67
"3162","2020-03-25",2.86
"3163","2020-03-26",3.03
"3164","2020-03-27",2.75
"3165","2020-03-30",2.4
"3166","2020-03-31",2.62
"3167","2020-04-01",2.56
"3168","2020-04-02",2.45
"3169","2020-04-03",2.45
"3170","2020-04-06",2.58
"3171","2020-04-07",2.53
"3172","2020-04-08",2.63
"3173","2020-04-09",2.71
"3174","2020-04-13",3.78
"3175","2020-04-14",3.8
"3176","2020-04-15",3.75
"3177","2020-04-16",3.68
"3178","2020-04-17",3.5
"3179","2020-04-20",3.62
"3180","2020-04-21",3.71
"3181","2020-04-22",3.99
"3182","2020-04-23",3.87
"3183","2020-04-24",3.97
"3184","2020-04-27",4.02
"3185","2020-04-28",3.97
"3186","2020-04-29",3.96
"3187","2020-04-30",3.56
"3188","2020-05-01",3.42
"3189","2020-05-04",3.46
"3190","2020-05-05",3.43
"3191","2020-05-06",3.46
"3192","2020-05-07",3.13
"3193","2020-05-08",3.42
"3194","2020-05-11",3.36
"3195","2020-05-12",3.26
"3196","2020-05-13",3.14
"3197","2020-05-14",2.94
"3198","2020-05-15",3.09
"3199","2020-05-18",3.17
"3200","2020-05-19",3.2
"3201","2020-05-20",3.16
"3202","2020-05-21",3.11
"3203","2020-05-22",3
"3204","2020-05-26",3.09
"3205","2020-05-27",3.17
"3206","2020-05-28",3.08
"3207","2020-05-29",3.09
"3208","2020-06-01",3.25
"3209","2020-06-02",3.21
"3210","2020-06-03",3.44
"3211","2020-06-04",3.57
"3212","2020-06-05",3.37
"3213","2020-06-08",3.1
"3214","2020-06-09",3.34
"3215","2020-06-10",3.21
"3216","2020-06-11",2.96
"3217","2020-06-12",3.16
"3218","2020-06-15",3.16
"3219","2020-06-16",3.12
"3220","2020-06-17",3.14
"3221","2020-06-18",3.06
"3222","2020-06-19",3.13
"3223","2020-06-22",3.08
"3224","2020-06-23",3.06
"3225","2020-06-24",3.05
"3226","2020-06-25",3.29
"3227","2020-06-26",3.44
"3228","2020-06-29",4
"3229","2020-06-30",4.2
"3230","2020-07-01",3.8
"3231","2020-07-02",3.99
"3232","2020-07-06",4.6
"3233","2020-07-07",4.27
"3234","2020-07-08",4.58
"3235","2020-07-09",4.75
"3236","2020-07-10",4.89
"3237","2020-07-13",4.49
"3238","2020-07-14",4.67
"3239","2020-07-15",4.5
"3240","2020-07-16",4.28
"3241","2020-07-17",4.12
"3242","2020-07-20",4.22
"3243","2020-07-21",4.07
"3244","2020-07-22",4.44
"3245","2020-07-23",4.28
"3246","2020-07-24",4.09
"3247","2020-07-27",3.99
"3248","2020-07-28",3.87
"3249","2020-07-29",9.32
"3250","2020-07-30",8.66
"3251","2020-07-31",7.22
"3252","2020-08-03",8.14
"3253","2020-08-04",8.71
"3254","2020-08-05",8.71
"3255","2020-08-06",9.75
"3256","2020-08-07",9.06
"3257","2020-08-10",8.9
"3258","2020-08-11",8.67
"3259","2020-08-12",8.68
"3260","2020-08-13",8.83
"3261","2020-08-14",9.23
"3262","2020-08-17",10.19
"3263","2020-08-18",8.82
"3264","2020-08-19",8.04
"3265","2020-08-20",7.48
"3266","2020-08-21",6.98
"3267","2020-08-24",6.71
"3268","2020-08-25",6.67
"3269","2020-08-26",6.99
"3270","2020-08-27",6.77
"3271","2020-08-28",6.66
"3272","2020-08-31",6.73
"3273","2020-09-01",6.89
"3274","2020-09-02",6.65
"3275","2020-09-03",6.36
"3276","2020-09-04",6.28
"3277","2020-09-08",6.2
"3278","2020-09-09",6.37
"3279","2020-09-10",5.96
"3280","2020-09-11",6.1
"3281","2020-09-14",6.28
"3282","2020-09-15",6.2
"3283","2020-09-16",6.17
"3284","2020-09-17",6.14
"3285","2020-09-18",6.14
"3286","2020-09-21",5.95
"3287","2020-09-22",6.15
"3288","2020-09-23",5.56
"3289","2020-09-24",5.51
"3290","2020-09-25",5.85
"3291","2020-09-28",6.63
"3292","2020-09-29",7.18
"3293","2020-09-30",6.2
"3294","2020-10-01",6.1
"3295","2020-10-02",6.27
"3296","2020-10-05",7.11
"3297","2020-10-06",6.69
"3298","2020-10-07",7.09
"3299","2020-10-08",7.58
"3300","2020-10-09",7.46
"3301","2020-10-12",7.81
"3302","2020-10-13",7.45
"3303","2020-10-14",8.04
"3304","2020-10-15",7.41
"3305","2020-10-16",7.23
"3306","2020-10-19",7.34
"3307","2020-10-20",7.45
"3308","2020-10-21",7.2
"3309","2020-10-22",7.28
"3310","2020-10-23",7.09
"3311","2020-10-26",6.83
"3312","2020-10-27",6.9
"3313","2020-10-28",6.5
"3314","2020-10-29",6.82
"3315","2020-10-30",6.26
"3316","2020-11-02",6.72
"3317","2020-11-03",6.92
"3318","2020-11-04",8.21
"3319","2020-11-05",8.92
"3320","2020-11-06",9.39
"3321","2020-11-09",7.78
"3322","2020-11-10",6.02
"3323","2020-11-11",6.22
"3324","2020-11-12",6.92
"3325","2020-11-13",7.22
"3326","2020-11-16",8.02
"3327","2020-11-17",9.41
"3328","2020-11-18",11.34
"3329","2020-11-19",14.41
"3330","2020-11-20",12.06
"3331","2020-11-23",14.93
"3332","2020-11-24",14.44
"3333","2020-11-25",14.5
"3334","2020-11-27",13.62
