"","date","MERC"
"1936","2014-09-10",10.03
"1937","2014-09-11",10
"1938","2014-09-12",9.98
"1939","2014-09-15",9.86
"1940","2014-09-16",9.99
"1941","2014-09-17",10.02
"1942","2014-09-18",10.17
"1943","2014-09-19",10.26
"1944","2014-09-22",9.89
"1945","2014-09-23",9.92
"1946","2014-09-24",9.66
"1947","2014-09-25",9.41
"1948","2014-09-26",9.52
"1949","2014-09-29",9.51
"1950","2014-09-30",9.75
"1951","2014-10-01",9.61
"1952","2014-10-02",9.84
"1953","2014-10-03",9.99
"1954","2014-10-06",10.18
"1955","2014-10-07",10.11
"1956","2014-10-08",9.95
"1957","2014-10-09",9.95
"1958","2014-10-10",9.93
"1959","2014-10-13",9.83
"1960","2014-10-14",10.05
"1961","2014-10-15",10.11
"1962","2014-10-16",10.26
"1963","2014-10-17",10.46
"1964","2014-10-20",11.01
"1965","2014-10-21",11.37
"1966","2014-10-22",11.09
"1967","2014-10-23",11.22
"1968","2014-10-24",10.9
"1969","2014-10-27",10.74
"1970","2014-10-28",11.3
"1971","2014-10-29",11.29
"1972","2014-10-30",11.76
"1973","2014-10-31",12.58
"1974","2014-11-03",12.78
"1975","2014-11-04",13.1
"1976","2014-11-05",12.99
"1977","2014-11-06",13.03
"1978","2014-11-07",13.14
"1979","2014-11-10",13.4
"1980","2014-11-11",13.29
"1981","2014-11-12",13.33
"1982","2014-11-13",13.5
"1983","2014-11-14",13.51
"1984","2014-11-17",13.72
"1985","2014-11-18",13.68
"1986","2014-11-19",13.8
"1987","2014-11-20",13.79
"1988","2014-11-21",13.72
"1989","2014-11-24",13.7
"1990","2014-11-25",13.78
"1991","2014-11-26",13.93
"1992","2014-11-28",13.29
"1993","2014-12-01",13.19
"1994","2014-12-02",13.19
"1995","2014-12-03",13.87
"1996","2014-12-04",13.48
"1997","2014-12-05",13.63
"1998","2014-12-08",12.07
"1999","2014-12-09",12.4
"2000","2014-12-10",12.08
"2001","2014-12-11",11.89
"2002","2014-12-12",11.52
"2003","2014-12-15",11.93
"2004","2014-12-16",11.88
"2005","2014-12-17",12.01
"2006","2014-12-18",12.39
"2007","2014-12-19",12.82
"2008","2014-12-22",12.64
"2009","2014-12-23",12.86
"2010","2014-12-24",12.84
"2011","2014-12-26",12.81
"2012","2014-12-29",12.72
"2013","2014-12-30",12.65
"2014","2014-12-31",12.29
"2015","2015-01-02",12.55
"2016","2015-01-05",12.49
"2017","2015-01-06",12.39
"2018","2015-01-07",12.05
"2019","2015-01-08",12.48
"2020","2015-01-09",12.69
"2021","2015-01-12",12.58
"2022","2015-01-13",12.63
"2023","2015-01-14",12.94
"2024","2015-01-15",12.67
"2025","2015-01-16",12.62
"2026","2015-01-20",12.23
"2027","2015-01-21",12.11
"2028","2015-01-22",12.68
"2029","2015-01-23",12.19
"2030","2015-01-26",12.37
"2031","2015-01-27",12.41
"2032","2015-01-28",12.31
"2033","2015-01-29",12.45
"2034","2015-01-30",12.68
"2035","2015-02-02",12.49
"2036","2015-02-03",13.23
"2037","2015-02-04",12.99
"2038","2015-02-05",13.4
"2039","2015-02-06",13.4
"2040","2015-02-09",13.47
"2041","2015-02-10",13.6
"2042","2015-02-11",13.52
"2043","2015-02-12",13.78
"2044","2015-02-13",13.64
"2045","2015-02-17",13.89
"2046","2015-02-18",13.78
"2047","2015-02-19",14.19
"2048","2015-02-20",14.42
"2049","2015-02-23",13.99
"2050","2015-02-24",13.73
"2051","2015-02-25",14.1
"2052","2015-02-26",14.08
"2053","2015-02-27",14.27
"2054","2015-03-02",14
"2055","2015-03-03",13.73
"2056","2015-03-04",13.79
"2057","2015-03-05",13.8
"2058","2015-03-06",14.3
"2059","2015-03-09",14.51
"2060","2015-03-10",13.77
"2061","2015-03-11",14.05
"2062","2015-03-12",14
"2063","2015-03-13",13.94
"2064","2015-03-16",13.96
"2065","2015-03-17",14.07
"2066","2015-03-18",14.1
"2067","2015-03-19",14.02
"2068","2015-03-20",14.34
"2069","2015-03-23",13.88
"2070","2015-03-24",14.3
"2071","2015-03-25",14.29
"2072","2015-03-26",14.35
"2073","2015-03-27",14.39
"2074","2015-03-30",14.77
"2075","2015-03-31",15.36
"2076","2015-04-01",15.69
"2077","2015-04-02",15.42
"2078","2015-04-06",15.23
"2079","2015-04-07",14.71
"2080","2015-04-08",14.82
"2081","2015-04-09",14.88
"2082","2015-04-10",14.7
"2083","2015-04-13",15.12
"2084","2015-04-14",15.11
"2085","2015-04-15",15.22
"2086","2015-04-16",14.89
"2087","2015-04-17",14.92
"2088","2015-04-20",14.23
"2089","2015-04-21",14.29
"2090","2015-04-22",14.1
"2091","2015-04-23",14.53
"2092","2015-04-24",14.43
"2093","2015-04-27",14.17
"2094","2015-04-28",14.41
"2095","2015-04-29",14.61
"2096","2015-04-30",14.3
"2097","2015-05-01",14.26
"2098","2015-05-04",14.23
"2099","2015-05-05",14.18
"2100","2015-05-06",13.94
"2101","2015-05-07",13.85
"2102","2015-05-08",14.08
"2103","2015-05-11",13.97
"2104","2015-05-12",14.26
"2105","2015-05-13",14.33
"2106","2015-05-14",14.53
"2107","2015-05-15",14.17
"2108","2015-05-18",14.58
"2109","2015-05-19",14.49
"2110","2015-05-20",14.36
"2111","2015-05-21",14.41
"2112","2015-05-22",14.3
"2113","2015-05-26",13.94
"2114","2015-05-27",14.15
"2115","2015-05-28",14.14
"2116","2015-05-29",14.18
"2117","2015-06-01",14.48
"2118","2015-06-02",14.45
"2119","2015-06-03",14.48
"2120","2015-06-04",14.2
"2121","2015-06-05",14.24
"2122","2015-06-08",13.98
"2123","2015-06-09",14.08
"2124","2015-06-10",14
"2125","2015-06-11",14.22
"2126","2015-06-12",14.25
"2127","2015-06-15",13.98
"2128","2015-06-16",13.89
"2129","2015-06-17",13.55
"2130","2015-06-18",13.5
"2131","2015-06-19",14.03
"2132","2015-06-22",14.16
"2133","2015-06-23",14.17
"2134","2015-06-24",14.22
"2135","2015-06-25",14.12
"2136","2015-06-26",14.08
"2137","2015-06-29",13.74
"2138","2015-06-30",13.68
"2139","2015-07-01",13.62
"2140","2015-07-02",14.03
"2141","2015-07-06",13.7
"2142","2015-07-07",13.49
"2143","2015-07-08",12.98
"2144","2015-07-09",13.01
"2145","2015-07-10",12.87
"2146","2015-07-13",13.2
"2147","2015-07-14",13.18
"2148","2015-07-15",13.35
"2149","2015-07-16",13.43
"2150","2015-07-17",12.94
"2151","2015-07-20",13.01
"2152","2015-07-21",12.98
"2153","2015-07-22",12.94
"2154","2015-07-23",12.37
"2155","2015-07-24",11.88
"2156","2015-07-27",11.49
"2157","2015-07-28",12.06
"2158","2015-07-29",12.2
"2159","2015-07-30",12.58
"2160","2015-07-31",12.09
"2161","2015-08-03",12.69
"2162","2015-08-04",12.41
"2163","2015-08-05",12.06
"2164","2015-08-06",11.85
"2165","2015-08-07",12.12
"2166","2015-08-10",12.29
"2167","2015-08-11",12.25
"2168","2015-08-12",11.98
"2169","2015-08-13",11.55
"2170","2015-08-14",11.32
"2171","2015-08-17",11.68
"2172","2015-08-18",11.34
"2173","2015-08-19",11.6
"2174","2015-08-20",11.15
"2175","2015-08-21",10.68
"2176","2015-08-24",10.23
"2177","2015-08-25",9.99
"2178","2015-08-26",10.42
"2179","2015-08-27",11.46
"2180","2015-08-28",11.42
"2181","2015-08-31",11.45
"2182","2015-09-01",10.86
"2183","2015-09-02",11.36
"2184","2015-09-03",11.39
"2185","2015-09-04",11.55
"2186","2015-09-08",11.84
"2187","2015-09-09",11.6
"2188","2015-09-10",11.31
"2189","2015-09-11",11.42
"2190","2015-09-14",11.16
"2191","2015-09-15",11.05
"2192","2015-09-16",11
"2193","2015-09-17",10.9
"2194","2015-09-18",11.08
"2195","2015-09-21",10.76
"2196","2015-09-22",10.78
"2197","2015-09-23",10.58
"2198","2015-09-24",10.09
"2199","2015-09-25",9.85
"2200","2015-09-28",9.53
"2201","2015-09-29",9.7
"2202","2015-09-30",10.03
"2203","2015-10-01",10.2
"2204","2015-10-02",10.33
"2205","2015-10-05",10.52
"2206","2015-10-06",10.16
"2207","2015-10-07",10.29
"2208","2015-10-08",10.72
"2209","2015-10-09",10.5
"2210","2015-10-12",10.82
"2211","2015-10-13",10.69
"2212","2015-10-14",10.6
"2213","2015-10-15",10.61
"2214","2015-10-16",10.58
"2215","2015-10-19",10.54
"2216","2015-10-20",10.48
"2217","2015-10-21",10.52
"2218","2015-10-22",10.64
"2219","2015-10-23",10.73
"2220","2015-10-26",10.61
"2221","2015-10-27",10.17
"2222","2015-10-28",10.62
"2223","2015-10-29",10.49
"2224","2015-10-30",10.8
"2225","2015-11-02",11.03
"2226","2015-11-03",11.02
"2227","2015-11-04",11
"2228","2015-11-05",10.9
"2229","2015-11-06",10.96
"2230","2015-11-09",10.87
"2231","2015-11-10",10.95
"2232","2015-11-11",10.88
"2233","2015-11-12",10.66
"2234","2015-11-13",10.65
"2235","2015-11-16",10.69
"2236","2015-11-17",10.44
"2237","2015-11-18",10.62
"2238","2015-11-19",10.79
"2239","2015-11-20",10.73
"2240","2015-11-23",10.67
"2241","2015-11-24",10.18
"2242","2015-11-25",10.48
"2243","2015-11-27",10.83
"2244","2015-11-30",10.65
"2245","2015-12-01",10.5
"2246","2015-12-02",10.34
"2247","2015-12-03",10.17
"2248","2015-12-04",10.29
"2249","2015-12-07",9.99
"2250","2015-12-08",9.62
"2251","2015-12-09",9.84
"2252","2015-12-10",9.59
"2253","2015-12-11",9.26
"2254","2015-12-14",9.05
"2255","2015-12-15",8.95
"2256","2015-12-16",9.17
"2257","2015-12-17",9.08
"2258","2015-12-18",8.88
"2259","2015-12-21",8.99
"2260","2015-12-22",9.26
"2261","2015-12-23",9.31
"2262","2015-12-24",9.34
"2263","2015-12-28",9.12
"2264","2015-12-29",9.21
"2265","2015-12-30",9.15
"2266","2015-12-31",9.05
"2267","2016-01-04",9.16
"2268","2016-01-05",8.75
"2269","2016-01-06",8.68
"2270","2016-01-07",8.56
"2271","2016-01-08",8.37
"2272","2016-01-11",7.99
"2273","2016-01-12",7.88
"2274","2016-01-13",8.11
"2275","2016-01-14",8.2
"2276","2016-01-15",8.03
"2277","2016-01-19",7.54
"2278","2016-01-20",7.41
"2279","2016-01-21",7.37
"2280","2016-01-22",7.64
"2281","2016-01-25",7.17
"2282","2016-01-26",7.4
"2283","2016-01-27",6.95
"2284","2016-01-28",6.9
"2285","2016-01-29",7.35
"2286","2016-02-01",7.24
"2287","2016-02-02",6.91
"2288","2016-02-03",6.85
"2289","2016-02-04",6.51
"2290","2016-02-05",6.7
"2291","2016-02-08",6.27
"2292","2016-02-09",6.02
"2293","2016-02-10",6.53
"2294","2016-02-11",6.14
"2295","2016-02-12",8.13
"2296","2016-02-16",7.69
"2297","2016-02-17",7.92
"2298","2016-02-18",8.16
"2299","2016-02-19",7.8
"2300","2016-02-22",8.23
"2301","2016-02-23",8.43
"2302","2016-02-24",8.3
"2303","2016-02-25",8.35
"2304","2016-02-26",8.39
"2305","2016-02-29",9.1
"2306","2016-03-01",8.85
"2307","2016-03-02",8.83
"2308","2016-03-03",9
"2309","2016-03-04",8.88
"2310","2016-03-07",8.95
"2311","2016-03-08",8.89
"2312","2016-03-09",8.73
"2313","2016-03-10",8.34
"2314","2016-03-11",8.81
"2315","2016-03-14",8.63
"2316","2016-03-15",8.31
"2317","2016-03-16",8.52
"2318","2016-03-17",8.76
"2319","2016-03-18",8.95
"2320","2016-03-21",8.92
"2321","2016-03-22",8.68
"2322","2016-03-23",8.27
"2323","2016-03-24",8.6
"2324","2016-03-28",8.71
"2325","2016-03-29",9.16
"2326","2016-03-30",9.03
"2327","2016-03-31",9.45
"2328","2016-04-01",9.26
"2329","2016-04-04",9.29
"2330","2016-04-05",9.18
"2331","2016-04-06",9.28
"2332","2016-04-07",9.09
"2333","2016-04-08",8.92
"2334","2016-04-11",9.03
"2335","2016-04-12",9.26
"2336","2016-04-13",9.39
"2337","2016-04-14",9.36
"2338","2016-04-15",9.63
"2339","2016-04-18",10.08
"2340","2016-04-19",9.99
"2341","2016-04-20",9.88
"2342","2016-04-21",9.67
"2343","2016-04-22",9.76
"2344","2016-04-25",9.45
"2345","2016-04-26",9.69
"2346","2016-04-27",9.63
"2347","2016-04-28",9.56
"2348","2016-04-29",8.4
"2349","2016-05-02",8.57
"2350","2016-05-03",8.46
"2351","2016-05-04",8.52
"2352","2016-05-05",8.6
"2353","2016-05-06",8.73
"2354","2016-05-09",8.89
"2355","2016-05-10",8.83
"2356","2016-05-11",8.74
"2357","2016-05-12",8.54
"2358","2016-05-13",8.53
"2359","2016-05-16",8.63
"2360","2016-05-17",8.56
"2361","2016-05-18",8.42
"2362","2016-05-19",8.9
"2363","2016-05-20",8.91
"2364","2016-05-23",8.85
"2365","2016-05-24",8.74
"2366","2016-05-25",8.93
"2367","2016-05-26",8.94
"2368","2016-05-27",9.12
"2369","2016-05-31",9.01
"2370","2016-06-01",9.01
"2371","2016-06-02",8.99
"2372","2016-06-03",9.12
"2373","2016-06-06",9.41
"2374","2016-06-07",9.35
"2375","2016-06-08",9.32
"2376","2016-06-09",9.08
"2377","2016-06-10",8.9
"2378","2016-06-13",8.43
"2379","2016-06-14",8.09
"2380","2016-06-15",8.12
"2381","2016-06-16",8.17
"2382","2016-06-17",8.16
"2383","2016-06-20",8.2
"2384","2016-06-21",8.05
"2385","2016-06-22",8.09
"2386","2016-06-23",8.13
"2387","2016-06-24",7.72
"2388","2016-06-27",7.7
"2389","2016-06-28",7.68
"2390","2016-06-29",7.78
"2391","2016-06-30",7.98
"2392","2016-07-01",8.19
"2393","2016-07-05",7.99
"2394","2016-07-06",8.07
"2395","2016-07-07",8.1
"2396","2016-07-08",8.17
"2397","2016-07-11",8.25
"2398","2016-07-12",8.46
"2399","2016-07-13",8.53
"2400","2016-07-14",8.51
"2401","2016-07-15",8.64
"2402","2016-07-18",8.46
"2403","2016-07-19",8.3
"2404","2016-07-20",8.16
"2405","2016-07-21",8.11
"2406","2016-07-22",8.19
"2407","2016-07-25",8.09
"2408","2016-07-26",8.18
"2409","2016-07-27",8.15
"2410","2016-07-28",8.11
"2411","2016-07-29",7.89
"2412","2016-08-01",8.12
"2413","2016-08-02",7.93
"2414","2016-08-03",8.08
"2415","2016-08-04",8.11
"2416","2016-08-05",7.91
"2417","2016-08-08",8.19
"2418","2016-08-09",8.09
"2419","2016-08-10",8.13
"2420","2016-08-11",8.29
"2421","2016-08-12",8.17
"2422","2016-08-15",8.19
"2423","2016-08-16",8.13
"2424","2016-08-17",8.12
"2425","2016-08-18",8.3
"2426","2016-08-19",8.35
"2427","2016-08-22",8.22
"2428","2016-08-23",8.39
"2429","2016-08-24",8.27
"2430","2016-08-25",8.48
"2431","2016-08-26",8.39
"2432","2016-08-29",8.26
"2433","2016-08-30",8.29
"2434","2016-08-31",8.31
"2435","2016-09-01",8.39
"2436","2016-09-02",8.7
"2437","2016-09-06",8.55
"2438","2016-09-07",8.64
"2439","2016-09-08",8.72
"2440","2016-09-09",8.41
"2441","2016-09-12",8.46
"2442","2016-09-13",8.35
"2443","2016-09-14",8.36
"2444","2016-09-15",8.48
"2445","2016-09-16",8.6
"2446","2016-09-19",8.62
"2447","2016-09-20",8.63
"2448","2016-09-21",8.73
"2449","2016-09-22",8.77
"2450","2016-09-23",8.5
"2451","2016-09-26",8.35
"2452","2016-09-27",8.31
"2453","2016-09-28",8.39
"2454","2016-09-29",8.33
"2455","2016-09-30",8.47
"2456","2016-10-03",8.42
"2457","2016-10-04",8.2
"2458","2016-10-05",8.18
"2459","2016-10-06",8.22
"2460","2016-10-07",8.35
"2461","2016-10-10",8.32
"2462","2016-10-11",8.29
"2463","2016-10-12",8.25
"2464","2016-10-13",7.98
"2465","2016-10-14",8.32
"2466","2016-10-17",8.1
"2467","2016-10-18",8
"2468","2016-10-19",8
"2469","2016-10-20",7.85
"2470","2016-10-21",7.8
"2471","2016-10-24",7.9
"2472","2016-10-25",7.85
"2473","2016-10-26",7.75
"2474","2016-10-27",7.95
"2475","2016-10-28",7.9
"2476","2016-10-31",7.9
"2477","2016-11-01",7.85
"2478","2016-11-02",7.9
"2479","2016-11-03",7.9
"2480","2016-11-04",8.5
"2481","2016-11-07",8.35
"2482","2016-11-08",8.35
"2483","2016-11-09",8.45
"2484","2016-11-10",8.4
"2485","2016-11-11",8.5
"2486","2016-11-14",8.6
"2487","2016-11-15",8.85
"2488","2016-11-16",8.95
"2489","2016-11-17",9.05
"2490","2016-11-18",9.25
"2491","2016-11-21",9.4
"2492","2016-11-22",9.55
"2493","2016-11-23",9.65
"2494","2016-11-25",9.55
"2495","2016-11-28",9.5
"2496","2016-11-29",9.55
"2497","2016-11-30",9.5
"2498","2016-12-01",9.5
"2499","2016-12-02",9.65
"2500","2016-12-05",9.9
"2501","2016-12-06",10
"2502","2016-12-07",10.3
"2503","2016-12-08",10.2
"2504","2016-12-09",10.2
"2505","2016-12-12",10.05
"2506","2016-12-13",10.1
"2507","2016-12-14",10
"2508","2016-12-15",10.15
"2509","2016-12-16",10.65
"2510","2016-12-19",10.5
"2511","2016-12-20",10.55
"2512","2016-12-21",10.4
"2513","2016-12-22",10.55
"2514","2016-12-23",10.7
"2515","2016-12-27",10.7
"2516","2016-12-28",10.4
"2517","2016-12-29",10.5
"2518","2016-12-30",10.65
"2519","2017-01-03",11.4
"2520","2017-01-04",11.55
"2521","2017-01-05",11.45
"2522","2017-01-06",10.8
"2523","2017-01-09",10.55
"2524","2017-01-10",10.8
"2525","2017-01-11",11.45
"2526","2017-01-12",11
"2527","2017-01-13",11.05
"2528","2017-01-17",11.2
"2529","2017-01-18",11.05
"2530","2017-01-19",11.5
"2531","2017-01-20",11.4
"2532","2017-01-23",11.4
"2533","2017-01-24",11.7
"2534","2017-01-25",12.03
"2535","2017-01-26",11.7
"2536","2017-01-27",12
"2537","2017-01-30",11.85
"2538","2017-01-31",11.95
"2539","2017-02-01",12.2
"2540","2017-02-02",12.25
"2541","2017-02-03",12.5
"2542","2017-02-06",12.4
"2543","2017-02-07",12.3
"2544","2017-02-08",12.5
"2545","2017-02-09",12.4
"2546","2017-02-10",12.55
"2547","2017-02-13",12.7
"2548","2017-02-14",12.65
"2549","2017-02-15",12.5
"2550","2017-02-16",12.3
"2551","2017-02-17",12.5
"2552","2017-02-21",12.6
"2553","2017-02-22",12.25
"2554","2017-02-23",12
"2555","2017-02-24",12.15
"2556","2017-02-27",12.2
"2557","2017-02-28",12.05
"2558","2017-03-01",12.25
"2559","2017-03-02",12.1
"2560","2017-03-03",12.15
"2561","2017-03-06",11.75
"2562","2017-03-07",11.85
"2563","2017-03-08",11.75
"2564","2017-03-09",11.45
"2565","2017-03-10",11.25
"2566","2017-03-13",11.45
"2567","2017-03-14",11.3
"2568","2017-03-15",11.35
"2569","2017-03-16",11.2
"2570","2017-03-17",11.2
"2571","2017-03-20",11.4
"2572","2017-03-21",11.3
"2573","2017-03-22",11.35
"2574","2017-03-23",11.6
"2575","2017-03-24",11.7
"2576","2017-03-27",11.85
"2577","2017-03-28",11.85
"2578","2017-03-29",11.85
"2579","2017-03-30",11.8
"2580","2017-03-31",11.7
"2581","2017-04-03",11.6
"2582","2017-04-04",11.65
"2583","2017-04-05",11.35
"2584","2017-04-06",11.7
"2585","2017-04-07",11.45
"2586","2017-04-10",11.5
"2587","2017-04-11",11.65
"2588","2017-04-12",11.6
"2589","2017-04-13",11.45
"2590","2017-04-17",11.5
"2591","2017-04-18",11.7
"2592","2017-04-19",11.6
"2593","2017-04-20",11.7
"2594","2017-04-21",11.65
"2595","2017-04-24",11.8
"2596","2017-04-25",12.35
"2597","2017-04-26",12.45
"2598","2017-04-27",12.55
"2599","2017-04-28",12.2
"2600","2017-05-01",11.8
"2601","2017-05-02",11.8
"2602","2017-05-03",11.55
"2603","2017-05-04",11.15
"2604","2017-05-05",11.2
"2605","2017-05-08",11.15
"2606","2017-05-09",11.1
"2607","2017-05-10",11.35
"2608","2017-05-11",11.15
"2609","2017-05-12",11.15
"2610","2017-05-15",11.35
"2611","2017-05-16",11.3
"2612","2017-05-17",11.05
"2613","2017-05-18",11.15
"2614","2017-05-19",11.15
"2615","2017-05-22",11.2
"2616","2017-05-23",11.25
"2617","2017-05-24",11.4
"2618","2017-05-25",11.35
"2619","2017-05-26",11.5
"2620","2017-05-30",11.65
"2621","2017-05-31",11.65
"2622","2017-06-01",11.8
"2623","2017-06-02",11.9
"2624","2017-06-05",11.5
"2625","2017-06-06",11.4
"2626","2017-06-07",11.35
"2627","2017-06-08",11.75
"2628","2017-06-09",12
"2629","2017-06-12",11.7
"2630","2017-06-13",11.85
"2631","2017-06-14",11.7
"2632","2017-06-15",11.8
"2633","2017-06-16",11.85
"2634","2017-06-19",11.8
"2635","2017-06-20",11.9
"2636","2017-06-21",11.75
"2637","2017-06-22",11.75
"2638","2017-06-23",11.45
"2639","2017-06-26",11.45
"2640","2017-06-27",11.25
"2641","2017-06-28",11.55
"2642","2017-06-29",11.4
"2643","2017-06-30",11.5
"2644","2017-07-03",11.6
"2645","2017-07-05",11.3
"2646","2017-07-06",11.1
"2647","2017-07-07",11.1
"2648","2017-07-10",11.25
"2649","2017-07-11",11.25
"2650","2017-07-12",11.4
"2651","2017-07-13",11.45
"2652","2017-07-14",11.55
"2653","2017-07-17",11.7
"2654","2017-07-18",11.95
"2655","2017-07-19",12.05
"2656","2017-07-20",12.25
"2657","2017-07-21",12.05
"2658","2017-07-24",12.1
"2659","2017-07-25",12.15
"2660","2017-07-26",12.2
"2661","2017-07-27",11.95
"2662","2017-07-28",11.35
"2663","2017-07-31",11
"2664","2017-08-01",11.1
"2665","2017-08-02",11
"2666","2017-08-03",10.85
"2667","2017-08-04",10.85
"2668","2017-08-07",11
"2669","2017-08-08",10.9
"2670","2017-08-09",10.75
"2671","2017-08-10",10.65
"2672","2017-08-11",10.75
"2673","2017-08-14",11
"2674","2017-08-15",10.85
"2675","2017-08-16",11.2
"2676","2017-08-17",10.95
"2677","2017-08-18",10.95
"2678","2017-08-21",11
"2679","2017-08-22",10.95
"2680","2017-08-23",10.9
"2681","2017-08-24",10.9
"2682","2017-08-25",11.1
"2683","2017-08-28",11.25
"2684","2017-08-29",11
"2685","2017-08-30",11
"2686","2017-08-31",11.05
"2687","2017-09-01",11.2
"2688","2017-09-05",10.95
"2689","2017-09-06",10.9
"2690","2017-09-07",10.95
"2691","2017-09-08",11.1
"2692","2017-09-11",11.15
"2693","2017-09-12",11.1
"2694","2017-09-13",11
"2695","2017-09-14",10.9
"2696","2017-09-15",10.75
"2697","2017-09-18",10.9
"2698","2017-09-19",10.95
"2699","2017-09-20",10.85
"2700","2017-09-21",10.55
"2701","2017-09-22",10.6
"2702","2017-09-25",10.85
"2703","2017-09-26",11.65
"2704","2017-09-27",11.55
"2705","2017-09-28",11.7
"2706","2017-09-29",11.85
"2707","2017-10-02",11.8
"2708","2017-10-03",11.95
"2709","2017-10-04",11.8
"2710","2017-10-05",11.8
"2711","2017-10-06",11.95
"2712","2017-10-09",11.85
"2713","2017-10-10",12.9
"2714","2017-10-11",12.8
"2715","2017-10-12",13.45
"2716","2017-10-13",13.2
"2717","2017-10-16",13.45
"2718","2017-10-17",13.55
"2719","2017-10-18",13.5
"2720","2017-10-19",14.2
"2721","2017-10-20",14.3
"2722","2017-10-23",14.2
"2723","2017-10-24",14.4
"2724","2017-10-25",14.3
"2725","2017-10-26",14.1
"2726","2017-10-27",13.95
"2727","2017-10-30",14.25
"2728","2017-10-31",14.7
"2729","2017-11-01",14.25
"2730","2017-11-02",15
"2731","2017-11-03",14.45
"2732","2017-11-06",14.55
"2733","2017-11-07",14.3
"2734","2017-11-08",14.5
"2735","2017-11-09",14.2
"2736","2017-11-10",14.3
"2737","2017-11-13",14.15
"2738","2017-11-14",14
"2739","2017-11-15",14.1
"2740","2017-11-16",14.15
"2741","2017-11-17",14.2
"2742","2017-11-20",14.05
"2743","2017-11-21",14.4
"2744","2017-11-22",14.3
"2745","2017-11-24",14.3
"2746","2017-11-27",14.2
"2747","2017-11-28",13.9
"2748","2017-11-29",14.05
"2749","2017-11-30",14.15
"2750","2017-12-01",13.8
"2751","2017-12-04",13.55
"2752","2017-12-05",13.4
"2753","2017-12-06",13.5
"2754","2017-12-07",13.48
"2755","2017-12-08",13.35
"2756","2017-12-11",13.2
"2757","2017-12-12",13.3
"2758","2017-12-13",13.4
"2759","2017-12-14",13.3
"2760","2017-12-15",12.9
"2761","2017-12-18",13.1
"2762","2017-12-19",13.65
"2763","2017-12-20",13.75
"2764","2017-12-21",13.75
"2765","2017-12-22",14.2
"2766","2017-12-26",14.3
"2767","2017-12-27",14.3
"2768","2017-12-28",14.25
"2769","2017-12-29",14.3
"2770","2018-01-02",14.3
"2771","2018-01-03",14.35
"2772","2018-01-04",14.1
"2773","2018-01-05",14.15
"2774","2018-01-08",14.15
"2775","2018-01-09",14.15
"2776","2018-01-10",14.1
"2777","2018-01-11",14.38
"2778","2018-01-12",14.75
"2779","2018-01-16",14.4
"2780","2018-01-17",14.55
"2781","2018-01-18",14.4
"2782","2018-01-19",14.8
"2783","2018-01-22",14.6
"2784","2018-01-23",14.43
"2785","2018-01-24",14.4
"2786","2018-01-25",14.45
"2787","2018-01-26",14.45
"2788","2018-01-29",14.6
"2789","2018-01-30",14.75
"2790","2018-01-31",14.7
"2791","2018-02-01",14.2
"2792","2018-02-02",14
"2793","2018-02-05",13.3
"2794","2018-02-06",13.15
"2795","2018-02-07",13
"2796","2018-02-08",12.45
"2797","2018-02-09",12.7
"2798","2018-02-12",12.7
"2799","2018-02-13",12.75
"2800","2018-02-14",13.3
"2801","2018-02-15",13.15
"2802","2018-02-16",13.5
"2803","2018-02-20",13
"2804","2018-02-21",13.55
"2805","2018-02-22",13.7
"2806","2018-02-23",13.55
"2807","2018-02-26",13.6
"2808","2018-02-27",13.4
"2809","2018-02-28",13.2
"2810","2018-03-01",12.9
"2811","2018-03-02",13
"2812","2018-03-05",12.7
"2813","2018-03-06",13.3
"2814","2018-03-07",12.6
"2815","2018-03-08",12.7
"2816","2018-03-09",13
"2817","2018-03-12",12.75
"2818","2018-03-13",12.85
"2819","2018-03-14",12.9
"2820","2018-03-15",12.55
"2821","2018-03-16",13.2
"2822","2018-03-19",12.9
"2823","2018-03-20",13.1
"2824","2018-03-21",13.3
"2825","2018-03-22",12.75
"2826","2018-03-23",12.4
"2827","2018-03-26",12.55
"2828","2018-03-27",12.4
"2829","2018-03-28",12.35
"2830","2018-03-29",12.45
"2831","2018-04-02",12.4
"2832","2018-04-03",12.4
"2833","2018-04-04",12.75
"2834","2018-04-05",12.8
"2835","2018-04-06",12.6
"2836","2018-04-09",13
"2837","2018-04-10",13.2
"2838","2018-04-11",13.35
"2839","2018-04-12",13.4
"2840","2018-04-13",13.3
"2841","2018-04-16",13.65
"2842","2018-04-17",13.7
"2843","2018-04-18",13.85
"2844","2018-04-19",13.9
"2845","2018-04-20",13.7
"2846","2018-04-23",13.65
"2847","2018-04-24",13.55
"2848","2018-04-25",13.5
"2849","2018-04-26",13.45
"2850","2018-04-27",13.5
"2851","2018-04-30",13.4
"2852","2018-05-01",13.3
"2853","2018-05-02",13.35
"2854","2018-05-03",13.2
"2855","2018-05-04",13.55
"2856","2018-05-07",13.7
"2857","2018-05-08",14.3
"2858","2018-05-09",14.35
"2859","2018-05-10",14.55
"2860","2018-05-11",14.9
"2861","2018-05-14",15.1
"2862","2018-05-15",15.1
"2863","2018-05-16",15.95
"2864","2018-05-17",16.049999
"2865","2018-05-18",16
"2866","2018-05-21",16.200001
"2867","2018-05-22",16.15
"2868","2018-05-23",16.27
"2869","2018-05-24",16.299999
"2870","2018-05-25",16.15
"2871","2018-05-29",16.200001
