"","date","NAII"
"1938","2014-09-12",5.6
"1939","2014-09-15",5.42
"1940","2014-09-16",5.41
"1941","2014-09-17",5.64
"1942","2014-09-18",5.61
"1943","2014-09-19",5.57
"1944","2014-09-22",5.65
"1945","2014-09-23",5.65
"1946","2014-09-24",5.65
"1947","2014-09-25",5.19
"1948","2014-09-26",5.97
"1949","2014-09-29",6.4
"1950","2014-09-30",6.48
"1951","2014-10-01",6.23
"1952","2014-10-02",6.3
"1953","2014-10-03",6.24
"1954","2014-10-06",6.28
"1955","2014-10-07",6.3
"1956","2014-10-08",6.32
"1957","2014-10-09",5.96
"1958","2014-10-10",5.87
"1959","2014-10-13",5.94
"1960","2014-10-14",6.16
"1961","2014-10-15",6.09
"1962","2014-10-16",6.1
"1963","2014-10-17",5.98
"1964","2014-10-20",6.1
"1965","2014-10-21",6.16
"1966","2014-10-22",6.19
"1967","2014-10-23",6.21
"1968","2014-10-24",6.18
"1969","2014-10-27",6.19
"1970","2014-10-28",6.19
"1971","2014-10-29",6.06
"1972","2014-10-30",6.1
"1973","2014-10-31",6.12
"1974","2014-11-03",5.93
"1975","2014-11-04",6.13
"1976","2014-11-05",6.17
"1977","2014-11-06",5.94
"1978","2014-11-07",6
"1979","2014-11-10",6
"1980","2014-11-11",6.21
"1981","2014-11-12",6.27
"1982","2014-11-13",5.64
"1983","2014-11-14",5.68
"1984","2014-11-17",5.7
"1985","2014-11-18",5.66
"1986","2014-11-19",5.51
"1987","2014-11-20",5.67
"1988","2014-11-21",5.6
"1989","2014-11-24",5.45
"1990","2014-11-25",5.43
"1991","2014-11-26",5.43
"1992","2014-11-28",5.48
"1993","2014-12-01",5.49
"1994","2014-12-02",5.43
"1995","2014-12-03",5.46
"1996","2014-12-04",5.49
"1997","2014-12-05",5.36
"1998","2014-12-08",5.38
"1999","2014-12-09",5.35
"2000","2014-12-10",5.15
"2001","2014-12-11",5.3
"2002","2014-12-12",5.1
"2003","2014-12-15",5.03
"2004","2014-12-16",5.07
"2005","2014-12-17",5.15
"2006","2014-12-18",5.32
"2007","2014-12-19",5.35
"2008","2014-12-22",5.34
"2009","2014-12-23",5.31
"2010","2014-12-24",5.3
"2011","2014-12-26",5.26
"2012","2014-12-29",5.29
"2013","2014-12-30",5.17
"2014","2014-12-31",5.35
"2015","2015-01-02",5.32
"2016","2015-01-05",5.35
"2017","2015-01-06",5.34
"2018","2015-01-07",5.31
"2019","2015-01-08",5.36
"2020","2015-01-09",5.36
"2021","2015-01-12",5.32
"2022","2015-01-13",5.18
"2023","2015-01-14",5.16
"2024","2015-01-15",5.1
"2025","2015-01-16",5.19
"2026","2015-01-20",5.12
"2027","2015-01-21",5.12
"2028","2015-01-22",5.29
"2029","2015-01-23",5.29
"2030","2015-01-26",5.16
"2031","2015-01-27",5.37
"2032","2015-01-28",5.34
"2033","2015-01-29",5.36
"2034","2015-01-30",5.32
"2035","2015-02-02",5.36
"2036","2015-02-03",5.29
"2037","2015-02-04",5.21
"2038","2015-02-05",5.24
"2039","2015-02-06",5.24
"2040","2015-02-09",5.34
"2041","2015-02-10",5.34
"2042","2015-02-11",5.34
"2043","2015-02-12",5.35
"2044","2015-02-13",5.19
"2045","2015-02-17",5.2
"2046","2015-02-18",5.25
"2047","2015-02-19",5.31
"2048","2015-02-20",5.28
"2049","2015-02-23",5.35
"2050","2015-02-24",5.34
"2051","2015-02-25",5.45
"2052","2015-02-26",5.48
"2053","2015-02-27",5.53
"2054","2015-03-02",5.6
"2055","2015-03-03",5.65
"2056","2015-03-04",5.56
"2057","2015-03-05",5.62
"2058","2015-03-06",5.5
"2059","2015-03-09",5.54
"2060","2015-03-10",5.53
"2061","2015-03-11",5.59
"2062","2015-03-12",5.58
"2063","2015-03-13",5.52
"2064","2015-03-16",5.53
"2065","2015-03-17",5.52
"2066","2015-03-18",5.55
"2067","2015-03-19",5.51
"2068","2015-03-20",5.4
"2069","2015-03-23",5.47
"2070","2015-03-24",5.4
"2071","2015-03-25",5.33
"2072","2015-03-26",5.44
"2073","2015-03-27",5.4
"2074","2015-03-30",5.4
"2075","2015-03-31",5.48
"2076","2015-04-01",5.36
"2077","2015-04-02",5.36
"2078","2015-04-06",5.37
"2079","2015-04-07",5.31
"2080","2015-04-08",5.36
"2081","2015-04-09",5.36
"2082","2015-04-10",5.44
"2083","2015-04-13",5.5
"2084","2015-04-14",5.42
"2085","2015-04-15",5.5
"2086","2015-04-16",5.51
"2087","2015-04-17",5.55
"2088","2015-04-20",5.49
"2089","2015-04-21",5.5
"2090","2015-04-22",5.54
"2091","2015-04-23",5.53
"2092","2015-04-24",5.53
"2093","2015-04-27",5.56
"2094","2015-04-28",5.56
"2095","2015-04-29",5.69
"2096","2015-04-30",5.64
"2097","2015-05-01",5.59
"2098","2015-05-04",5.59
"2099","2015-05-05",5.64
"2100","2015-05-06",5.63
"2101","2015-05-07",5.6
"2102","2015-05-08",5.59
"2103","2015-05-11",5.67
"2104","2015-05-12",5.61
"2105","2015-05-13",5.72
"2106","2015-05-14",5.67
"2107","2015-05-15",5.67
"2108","2015-05-18",5.76
"2109","2015-05-19",5.77
"2110","2015-05-20",5.64
"2111","2015-05-21",5.7
"2112","2015-05-22",5.76
"2113","2015-05-26",5.63
"2114","2015-05-27",5.73
"2115","2015-05-28",5.79
"2116","2015-05-29",5.76
"2117","2015-06-01",5.64
"2118","2015-06-02",5.64
"2119","2015-06-03",5.68
"2120","2015-06-04",5.63
"2121","2015-06-05",5.79
"2122","2015-06-08",5.74
"2123","2015-06-09",5.66
"2124","2015-06-10",5.67
"2125","2015-06-11",5.75
"2126","2015-06-12",5.77
"2127","2015-06-15",5.67
"2128","2015-06-16",5.66
"2129","2015-06-17",5.56
"2130","2015-06-18",5.6
"2131","2015-06-19",5.69
"2132","2015-06-22",5.56
"2133","2015-06-23",5.61
"2134","2015-06-24",5.54
"2135","2015-06-25",5.55
"2136","2015-06-26",5.78
"2137","2015-06-29",5.65
"2138","2015-06-30",5.67
"2139","2015-07-01",5.75
"2140","2015-07-02",5.7
"2141","2015-07-06",5.75
"2142","2015-07-07",5.77
"2143","2015-07-08",5.71
"2144","2015-07-09",5.78
"2145","2015-07-10",5.75
"2146","2015-07-13",5.78
"2147","2015-07-14",5.75
"2148","2015-07-15",5.77
"2149","2015-07-16",5.78
"2150","2015-07-17",5.81
"2151","2015-07-20",5.85
"2152","2015-07-21",5.84
"2153","2015-07-22",5.8
"2154","2015-07-23",5.85
"2155","2015-07-24",5.8
"2156","2015-07-27",6.08
"2157","2015-07-28",6.1
"2158","2015-07-29",6.1
"2159","2015-07-30",6
"2160","2015-07-31",6.02
"2161","2015-08-03",5.88
"2162","2015-08-04",5.95
"2163","2015-08-05",5.99
"2164","2015-08-06",5.98
"2165","2015-08-07",5.98
"2166","2015-08-10",5.9
"2167","2015-08-11",5.97
"2168","2015-08-12",5.95
"2169","2015-08-13",5.83
"2170","2015-08-14",5.83
"2171","2015-08-17",5.96
"2172","2015-08-18",5.95
"2173","2015-08-19",5.99
"2174","2015-08-20",5.88
"2175","2015-08-21",5.88
"2176","2015-08-24",5.71
"2177","2015-08-25",5.71
"2178","2015-08-26",5.71
"2179","2015-08-27",5.95
"2180","2015-08-28",5.78
"2181","2015-08-31",5.9
"2182","2015-09-01",5.91
"2183","2015-09-02",5.8
"2184","2015-09-03",5.87
"2185","2015-09-04",5.85
"2186","2015-09-08",5.79
"2187","2015-09-09",5.83
"2188","2015-09-10",5.85
"2189","2015-09-11",5.91
"2190","2015-09-14",5.95
"2191","2015-09-15",5.91
"2192","2015-09-16",6
"2193","2015-09-17",5.97
"2194","2015-09-18",6.4
"2195","2015-09-21",6.2
"2196","2015-09-22",6.3
"2197","2015-09-23",6.35
"2198","2015-09-24",6.3
"2199","2015-09-25",6.34
"2200","2015-09-28",6.33
"2201","2015-09-29",6.15
"2202","2015-09-30",6.29
"2203","2015-10-01",6.26
"2204","2015-10-02",6.23
"2205","2015-10-05",6.14
"2206","2015-10-06",6.28
"2207","2015-10-07",6.14
"2208","2015-10-08",6.25
"2209","2015-10-09",6.44
"2210","2015-10-12",6.39
"2211","2015-10-13",6.77
"2212","2015-10-14",6.79
"2213","2015-10-15",6.79
"2214","2015-10-16",6.79
"2215","2015-10-19",6.57
"2216","2015-10-20",6.79
"2217","2015-10-21",6.12
"2218","2015-10-22",6.14
"2219","2015-10-23",6.26
"2220","2015-10-26",6.22
"2221","2015-10-27",5.96
"2222","2015-10-28",6.05
"2223","2015-10-29",5.89
"2224","2015-10-30",5.9
"2225","2015-11-02",5.85
"2226","2015-11-03",5.99
"2227","2015-11-04",5.95
"2228","2015-11-05",6.16
"2229","2015-11-06",6.2
"2230","2015-11-09",5.99
"2231","2015-11-10",6.16
"2232","2015-11-11",6.14
"2233","2015-11-12",6.11
"2234","2015-11-13",6.94
"2235","2015-11-16",7.4
"2236","2015-11-17",7.17
"2237","2015-11-18",7.16
"2238","2015-11-19",7.03
"2239","2015-11-20",7.02
"2240","2015-11-23",7.2
"2241","2015-11-24",7.1
"2242","2015-11-25",7.5
"2243","2015-11-27",7.5
"2244","2015-11-30",7.68
"2245","2015-12-01",7.86
"2246","2015-12-02",7.72
"2247","2015-12-03",7.89
"2248","2015-12-04",7.85
"2249","2015-12-07",8.02
"2250","2015-12-08",8.09
"2251","2015-12-09",8.22
"2252","2015-12-10",8.5
"2253","2015-12-11",8.2
"2254","2015-12-14",8.47
"2255","2015-12-15",8.46
"2256","2015-12-16",8.47
"2257","2015-12-17",8.75
"2258","2015-12-18",8.65
"2259","2015-12-21",8.82
"2260","2015-12-22",9.29
"2261","2015-12-23",9.91
"2262","2015-12-24",10.33
"2263","2015-12-28",10.36
"2264","2015-12-29",10.43
"2265","2015-12-30",10.29
"2266","2015-12-31",10.34
"2267","2016-01-04",10.42
"2268","2016-01-05",10.5
"2269","2016-01-06",10.58
"2270","2016-01-07",10.64
"2271","2016-01-08",11.24
"2272","2016-01-11",8.45
"2273","2016-01-12",8.45
"2274","2016-01-13",8.49
"2275","2016-01-14",7.99
"2276","2016-01-15",7.34
"2277","2016-01-19",7.03
"2278","2016-01-20",6.97
"2279","2016-01-21",7.16
"2280","2016-01-22",7.82
"2281","2016-01-25",7.82
"2282","2016-01-26",7.7
"2283","2016-01-27",7.7
"2284","2016-01-28",7.81
"2285","2016-01-29",7.95
"2286","2016-02-01",7.79
"2287","2016-02-02",7.76
"2288","2016-02-03",7.86
"2289","2016-02-04",7.81
"2290","2016-02-05",7.87
"2291","2016-02-08",7.65
"2292","2016-02-09",7.18
"2293","2016-02-10",9.1
"2294","2016-02-11",9.82
"2295","2016-02-12",9.94
"2296","2016-02-16",10.71
"2297","2016-02-17",11
"2298","2016-02-18",10.9
"2299","2016-02-19",10.88
"2300","2016-02-22",11.01
"2301","2016-02-23",11.03
"2302","2016-02-24",11.18
"2303","2016-02-25",11.48
"2304","2016-02-26",12.2
"2305","2016-02-29",12.38
"2306","2016-03-01",12.86
"2307","2016-03-02",12.07
"2308","2016-03-03",11.9
"2309","2016-03-04",12.02
"2310","2016-03-07",11.7
"2311","2016-03-08",11.72
"2312","2016-03-09",11.77
"2313","2016-03-10",11.05
"2314","2016-03-11",10.98
"2315","2016-03-14",10.74
"2316","2016-03-15",11.37
"2317","2016-03-16",11.81
"2318","2016-03-17",12.35
"2319","2016-03-18",11.7
"2320","2016-03-21",11.8
"2321","2016-03-22",11.89
"2322","2016-03-23",11.99
"2323","2016-03-24",11.95
"2324","2016-03-28",12.03
"2325","2016-03-29",12.03
"2326","2016-03-30",13.38
"2327","2016-03-31",13.53
"2328","2016-04-01",13.57
"2329","2016-04-04",13.42
"2330","2016-04-05",13.25
"2331","2016-04-06",13.79
"2332","2016-04-07",13.78
"2333","2016-04-08",13.66
"2334","2016-04-11",13.82
"2335","2016-04-12",14.29
"2336","2016-04-13",14.24
"2337","2016-04-14",13.92
"2338","2016-04-15",13.35
"2339","2016-04-18",12.15
"2340","2016-04-19",12.12
"2341","2016-04-20",11.95
"2342","2016-04-21",11.66
"2343","2016-04-22",11.98
"2344","2016-04-25",12.55
"2345","2016-04-26",11.78
"2346","2016-04-27",11.87
"2347","2016-04-28",11.6
"2348","2016-04-29",10.51
"2349","2016-05-02",11.05
"2350","2016-05-03",11.52
"2351","2016-05-04",11.18
"2352","2016-05-05",11.12
"2353","2016-05-06",11.35
"2354","2016-05-09",11.5
"2355","2016-05-10",11.5
"2356","2016-05-11",12.62
"2357","2016-05-12",12.78
"2358","2016-05-13",12.6
"2359","2016-05-16",12.96
"2360","2016-05-17",12.76
"2361","2016-05-18",12.29
"2362","2016-05-19",12.41
"2363","2016-05-20",12.29
"2364","2016-05-23",12.65
"2365","2016-05-24",12.68
"2366","2016-05-25",12.46
"2367","2016-05-26",12.25
"2368","2016-05-27",12.47
"2369","2016-05-31",12.37
"2370","2016-06-01",12.42
"2371","2016-06-02",12.26
"2372","2016-06-03",11.37
"2373","2016-06-06",11.9
"2374","2016-06-07",12
"2375","2016-06-08",11.99
"2376","2016-06-09",11.94
"2377","2016-06-10",11.66
"2378","2016-06-13",11.44
"2379","2016-06-14",11.37
"2380","2016-06-15",11.52
"2381","2016-06-16",11.32
"2382","2016-06-17",11.07
"2383","2016-06-20",11.11
"2384","2016-06-21",11.21
"2385","2016-06-22",11.19
"2386","2016-06-23",10.95
"2387","2016-06-24",10.74
"2388","2016-06-27",10.6
"2389","2016-06-28",10.73
"2390","2016-06-29",10.79
"2391","2016-06-30",11.04
"2392","2016-07-01",10.89
"2393","2016-07-05",10.79
"2394","2016-07-06",10.7
"2395","2016-07-07",10.81
"2396","2016-07-08",10.73
"2397","2016-07-11",10.89
"2398","2016-07-12",10.76
"2399","2016-07-13",10.71
"2400","2016-07-14",10.75
"2401","2016-07-15",10.56
"2402","2016-07-18",10.6
"2403","2016-07-19",10.61
"2404","2016-07-20",10.53
"2405","2016-07-21",10.53
"2406","2016-07-22",10.51
"2407","2016-07-25",10.3
"2408","2016-07-26",10.28
"2409","2016-07-27",10.34
"2410","2016-07-28",10.22
"2411","2016-07-29",10.66
"2412","2016-08-01",10.75
"2413","2016-08-02",10.8
"2414","2016-08-03",10.76
"2415","2016-08-04",10.77
"2416","2016-08-05",10.57
"2417","2016-08-08",10.47
"2418","2016-08-09",10.4
"2419","2016-08-10",10.33
"2420","2016-08-11",10.32
"2421","2016-08-12",10.32
"2422","2016-08-15",10.5
"2423","2016-08-16",10.38
"2424","2016-08-17",10.51
"2425","2016-08-18",10.33
"2426","2016-08-19",10.29
"2427","2016-08-22",10.62
"2428","2016-08-23",10.53
"2429","2016-08-24",10.45
"2430","2016-08-25",10.32
"2431","2016-08-26",10.21
"2432","2016-08-29",10.18
"2433","2016-08-30",10.25
"2434","2016-08-31",10.21
"2435","2016-09-01",10.33
"2436","2016-09-02",10.25
"2437","2016-09-06",10.78
"2438","2016-09-07",10.88
"2439","2016-09-08",10.89
"2440","2016-09-09",10.57
"2441","2016-09-12",10.57
"2442","2016-09-13",10.38
"2443","2016-09-14",10.43
"2444","2016-09-15",10.4
"2445","2016-09-16",9.92
"2446","2016-09-19",10.16
"2447","2016-09-20",11.99
"2448","2016-09-21",11.91
"2449","2016-09-22",11.99
"2450","2016-09-23",11.69
"2451","2016-09-26",11.99
"2452","2016-09-27",12.68
"2453","2016-09-28",13.14
"2454","2016-09-29",12.91
"2455","2016-09-30",13.14
"2456","2016-10-03",13.35
"2457","2016-10-04",13.29
"2458","2016-10-05",13.82
"2459","2016-10-06",13.52
"2460","2016-10-07",13.85
"2461","2016-10-10",13.97
"2462","2016-10-11",13.96
"2463","2016-10-12",13.99
"2464","2016-10-13",13.36
"2465","2016-10-14",13.18
"2466","2016-10-17",13.7
"2467","2016-10-18",13.9
"2468","2016-10-19",13.8
"2469","2016-10-20",13.3
"2470","2016-10-21",13.5
"2471","2016-10-24",13.75
"2472","2016-10-25",13.75
"2473","2016-10-26",14.05
"2474","2016-10-27",13.8
"2475","2016-10-28",13.25
"2476","2016-10-31",12.6
"2477","2016-11-01",12.8
"2478","2016-11-02",12.25
"2479","2016-11-03",11.7
"2480","2016-11-04",11.75
"2481","2016-11-07",12.2
"2482","2016-11-08",12.6
"2483","2016-11-09",11.75
"2484","2016-11-10",11.85
"2485","2016-11-11",11.75
"2486","2016-11-14",11.9
"2487","2016-11-15",11.65
"2488","2016-11-16",12.6
"2489","2016-11-17",12.55
"2490","2016-11-18",12.6
"2491","2016-11-21",12.65
"2492","2016-11-22",13.25
"2493","2016-11-23",13.2
"2494","2016-11-25",13.25
"2495","2016-11-28",13.4
"2496","2016-11-29",13.35
"2497","2016-11-30",12.25
"2498","2016-12-01",12.28
"2499","2016-12-02",12.3
"2500","2016-12-05",12
"2501","2016-12-06",11.8
"2502","2016-12-07",11.45
"2503","2016-12-08",11.3
"2504","2016-12-09",11.35
"2505","2016-12-12",11.25
"2506","2016-12-13",11.25
"2507","2016-12-14",11.1
"2508","2016-12-15",11.58
"2509","2016-12-16",11.45
"2510","2016-12-19",11.7
"2511","2016-12-20",11.6
"2512","2016-12-21",11.75
"2513","2016-12-22",11.35
"2514","2016-12-23",11.35
"2515","2016-12-27",11.5
"2516","2016-12-28",11.28
"2517","2016-12-29",11.4
"2518","2016-12-30",11.3
"2519","2017-01-03",11.45
"2520","2017-01-04",11.45
"2521","2017-01-05",11.48
"2522","2017-01-06",11.55
"2523","2017-01-09",11.65
"2524","2017-01-10",12
"2525","2017-01-11",12.03
"2526","2017-01-12",11.93
"2527","2017-01-13",11.95
"2528","2017-01-17",11.75
"2529","2017-01-18",11.65
"2530","2017-01-19",11.3
"2531","2017-01-20",11.5
"2532","2017-01-23",11.4
"2533","2017-01-24",11.45
"2534","2017-01-25",11.7
"2535","2017-01-26",11.55
"2536","2017-01-27",11.4
"2537","2017-01-30",11.35
"2538","2017-01-31",11.4
"2539","2017-02-01",11.35
"2540","2017-02-02",11.35
"2541","2017-02-03",11.4
"2542","2017-02-06",11.4
"2543","2017-02-07",11.45
"2544","2017-02-08",11.5
"2545","2017-02-09",11.75
"2546","2017-02-10",11.55
"2547","2017-02-13",11.3
"2548","2017-02-14",10.95
"2549","2017-02-15",9.35
"2550","2017-02-16",9.4
"2551","2017-02-17",9.35
"2552","2017-02-21",9.25
"2553","2017-02-22",9.1
"2554","2017-02-23",9.05
"2555","2017-02-24",9.23
"2556","2017-02-27",9.2
"2557","2017-02-28",9.1
"2558","2017-03-01",8.8
"2559","2017-03-02",9.13
"2560","2017-03-03",8.95
"2561","2017-03-06",8.75
"2562","2017-03-07",8.75
"2563","2017-03-08",8.7
"2564","2017-03-09",8.65
"2565","2017-03-10",8.6
"2566","2017-03-13",8.55
"2567","2017-03-14",8.45
"2568","2017-03-15",8.6
"2569","2017-03-16",8.65
"2570","2017-03-17",8.75
"2571","2017-03-20",8.75
"2572","2017-03-21",8.7
"2573","2017-03-22",8.65
"2574","2017-03-23",8.7
"2575","2017-03-24",8.7
"2576","2017-03-27",8.75
"2577","2017-03-28",8.7
"2578","2017-03-29",8.75
"2579","2017-03-30",8.6
"2580","2017-03-31",8.8
"2581","2017-04-03",9.4
"2582","2017-04-04",9.45
"2583","2017-04-05",9.2
"2584","2017-04-06",9.48
"2585","2017-04-07",9.5
"2586","2017-04-10",9.55
"2587","2017-04-11",9.1
"2588","2017-04-12",9.25
"2589","2017-04-13",9.3
"2590","2017-04-17",9.1
"2591","2017-04-18",9.3
"2592","2017-04-19",9.2
"2593","2017-04-20",9.35
"2594","2017-04-21",9.45
"2595","2017-04-24",9.35
"2596","2017-04-25",9.55
"2597","2017-04-26",9.6
"2598","2017-04-27",9.7
"2599","2017-04-28",9.75
"2600","2017-05-01",9.7
"2601","2017-05-02",9.65
"2602","2017-05-03",9.55
"2603","2017-05-04",9.55
"2604","2017-05-05",9.5
"2605","2017-05-08",9.7
"2606","2017-05-09",9.7
"2607","2017-05-10",9.6
"2608","2017-05-11",9.55
"2609","2017-05-12",9.75
"2610","2017-05-15",9.65
"2611","2017-05-16",9.8
"2612","2017-05-17",10.05
"2613","2017-05-18",9.9
"2614","2017-05-19",9.95
"2615","2017-05-22",10.45
"2616","2017-05-23",10.3
"2617","2017-05-24",10.7
"2618","2017-05-25",10.85
"2619","2017-05-26",10.7
"2620","2017-05-30",10.9
"2621","2017-05-31",10.8
"2622","2017-06-01",10.8
"2623","2017-06-02",10.85
"2624","2017-06-05",10.6
"2625","2017-06-06",10.5
"2626","2017-06-07",10.3
"2627","2017-06-08",10.55
"2628","2017-06-09",10.2
"2629","2017-06-12",10.2
"2630","2017-06-13",10.25
"2631","2017-06-14",10.3
"2632","2017-06-15",10.4
"2633","2017-06-16",10.45
"2634","2017-06-19",10.15
"2635","2017-06-20",10
"2636","2017-06-21",9.85
"2637","2017-06-22",9.8
"2638","2017-06-23",9.95
"2639","2017-06-26",10
"2640","2017-06-27",10.15
"2641","2017-06-28",10.25
"2642","2017-06-29",10.15
"2643","2017-06-30",9.95
"2644","2017-07-03",9.8
"2645","2017-07-05",9.75
"2646","2017-07-06",10.05
"2647","2017-07-07",10
"2648","2017-07-10",10.15
"2649","2017-07-11",10.1
"2650","2017-07-12",10.1
"2651","2017-07-13",10.05
"2652","2017-07-14",10.1
"2653","2017-07-17",10.03
"2654","2017-07-18",10
"2655","2017-07-19",10.1
"2656","2017-07-20",10
"2657","2017-07-21",9.85
"2658","2017-07-24",9.85
"2659","2017-07-25",9.95
"2660","2017-07-26",10.05
"2661","2017-07-27",10.05
"2662","2017-07-28",10.05
"2663","2017-07-31",10
"2664","2017-08-01",10
"2665","2017-08-02",10
"2666","2017-08-03",9.8
"2667","2017-08-04",9.75
"2668","2017-08-07",9.8
"2669","2017-08-08",9.8
"2670","2017-08-09",9.35
"2671","2017-08-10",9.25
"2672","2017-08-11",10.48
"2673","2017-08-14",10.9
"2674","2017-08-15",10.8
"2675","2017-08-16",10.6
"2676","2017-08-17",10.5
"2677","2017-08-18",10.6
"2678","2017-08-21",10.3
"2679","2017-08-22",10.35
"2680","2017-08-23",10.4
"2681","2017-08-24",10.35
"2682","2017-08-25",10.55
"2683","2017-08-28",10.5
"2684","2017-08-29",10.75
"2685","2017-08-30",11.15
"2686","2017-08-31",11
"2687","2017-09-01",11
"2688","2017-09-05",11.1
"2689","2017-09-06",10.8
"2690","2017-09-07",10.75
"2691","2017-09-08",10.7
"2692","2017-09-11",10.8
"2693","2017-09-12",10.75
"2694","2017-09-13",10.95
"2695","2017-09-14",10.9
"2696","2017-09-15",10.45
"2697","2017-09-18",10.7
"2698","2017-09-19",10.45
"2699","2017-09-20",10.55
"2700","2017-09-21",10.5
"2701","2017-09-22",10.6
"2702","2017-09-25",10.6
"2703","2017-09-26",10.7
"2704","2017-09-27",10.8
"2705","2017-09-28",10.8
"2706","2017-09-29",10.8
"2707","2017-10-02",10.6
"2708","2017-10-03",10.6
"2709","2017-10-04",10.57
"2710","2017-10-05",10.6
"2711","2017-10-06",10.6
"2712","2017-10-09",10.6
"2713","2017-10-10",10.6
"2714","2017-10-11",10.7
"2715","2017-10-12",10.6
"2716","2017-10-13",10.75
"2717","2017-10-16",10.6
"2718","2017-10-17",10.55
"2719","2017-10-18",10.55
"2720","2017-10-19",10.6
"2721","2017-10-20",10.6
"2722","2017-10-23",10.5
"2723","2017-10-24",10.6
"2724","2017-10-25",10.65
"2725","2017-10-26",10.55
"2726","2017-10-27",10.7
"2727","2017-10-30",10.7
"2728","2017-10-31",10.6
"2729","2017-11-01",10.6
"2730","2017-11-02",10.67
"2731","2017-11-03",10.6
"2732","2017-11-06",10.5
"2733","2017-11-07",10.55
"2734","2017-11-08",10.45
"2735","2017-11-09",10.45
"2736","2017-11-10",10.5
"2737","2017-11-13",10.5
"2738","2017-11-14",10.05
"2739","2017-11-15",10.15
"2740","2017-11-16",10.25
"2741","2017-11-17",10.1
"2742","2017-11-20",10.05
"2743","2017-11-21",10.25
"2744","2017-11-22",10.1
"2745","2017-11-24",10.15
"2746","2017-11-27",10.2
"2747","2017-11-28",10.4
"2748","2017-11-29",10.35
"2749","2017-11-30",10.3
"2750","2017-12-01",10.35
"2751","2017-12-04",10.35
"2752","2017-12-05",10.35
"2753","2017-12-06",10.22
"2754","2017-12-07",10.3
"2755","2017-12-08",10.3
"2756","2017-12-11",10.3
"2757","2017-12-12",10.35
"2758","2017-12-13",10.3
"2759","2017-12-14",10.33
"2760","2017-12-15",10.2
"2761","2017-12-18",10.3
"2762","2017-12-19",10.3
"2763","2017-12-20",10.35
"2764","2017-12-21",10.41
"2765","2017-12-22",10.4
"2766","2017-12-26",10.3
"2767","2017-12-27",10.38
"2768","2017-12-28",10.3
"2769","2017-12-29",10.3
"2770","2018-01-02",10.3
"2771","2018-01-03",10.4
"2772","2018-01-04",10.33
"2773","2018-01-05",10.38
"2774","2018-01-08",10.3
"2775","2018-01-09",10.3
"2776","2018-01-10",10.45
"2777","2018-01-11",10.4
"2778","2018-01-12",10.36
"2779","2018-01-16",10.4
"2780","2018-01-17",10.39
"2781","2018-01-18",10.6
"2782","2018-01-19",11.05
"2783","2018-01-22",10.85
"2784","2018-01-23",10.9
"2785","2018-01-24",10.95
"2786","2018-01-25",11
"2787","2018-01-26",11.2
"2788","2018-01-29",11
"2789","2018-01-30",11.05
"2790","2018-01-31",11.15
"2791","2018-02-01",11.2
"2792","2018-02-02",11.15
"2793","2018-02-05",11.1
"2794","2018-02-06",11.15
"2795","2018-02-07",11.16
"2796","2018-02-08",11.2
"2797","2018-02-09",11.35
"2798","2018-02-12",11.4
"2799","2018-02-13",11.73
"2800","2018-02-14",11.5
"2801","2018-02-15",11.55
"2802","2018-02-16",11.65
"2803","2018-02-20",11.8
"2804","2018-02-21",12
"2805","2018-02-22",12.03
"2806","2018-02-23",11.95
"2807","2018-02-26",11.7
"2808","2018-02-27",11.6
"2809","2018-02-28",11.8
"2810","2018-03-01",11.9
"2811","2018-03-02",12
"2812","2018-03-05",12.05
"2813","2018-03-06",11.9
"2814","2018-03-07",11.9
"2815","2018-03-08",11.95
"2816","2018-03-09",12.05
"2817","2018-03-12",12
"2818","2018-03-13",11.7
"2819","2018-03-14",11.3
"2820","2018-03-15",11.25
"2821","2018-03-16",11.18
"2822","2018-03-19",11.3
"2823","2018-03-20",11.4
"2824","2018-03-21",11.4
"2825","2018-03-22",11.4
"2826","2018-03-23",11.45
"2827","2018-03-26",10.9
"2828","2018-03-27",11.2
"2829","2018-03-28",11.08
"2830","2018-03-29",11
"2831","2018-04-02",11.2
"2832","2018-04-03",11.05
"2833","2018-04-04",11.08
"2834","2018-04-05",11.2
"2835","2018-04-06",11
"2836","2018-04-09",11
"2837","2018-04-10",10.95
"2838","2018-04-11",11.1
"2839","2018-04-12",10.95
"2840","2018-04-13",10.55
"2841","2018-04-16",10
"2842","2018-04-17",10.2
"2843","2018-04-18",10.45
"2844","2018-04-19",10.35
"2845","2018-04-20",10
"2846","2018-04-23",9.95
"2847","2018-04-24",10.15
"2848","2018-04-25",10.05
"2849","2018-04-26",10
"2850","2018-04-27",10
"2851","2018-04-30",10.05
"2852","2018-05-01",10.1
"2853","2018-05-02",10
"2854","2018-05-03",10.1
"2855","2018-05-04",10.05
"2856","2018-05-07",10
"2857","2018-05-08",10
"2858","2018-05-09",10
"2859","2018-05-10",10.25
"2860","2018-05-11",10.61
"2861","2018-05-14",10.55
"2862","2018-05-15",10.87
"2863","2018-05-16",10.8
"2864","2018-05-17",10.55
"2865","2018-05-18",10.75
"2866","2018-05-21",10.85
"2867","2018-05-22",10.56
"2868","2018-05-23",10.6
"2869","2018-05-24",10.85
"2870","2018-05-25",10.85
"2871","2018-05-29",10.85
"2872","2018-05-30",10.85
"2873","2018-05-31",10.95
"2874","2018-06-01",11.2
