"","date","SMP"
"1910","2014-08-04",36.700001
"1911","2014-08-05",36.630001
"1912","2014-08-06",36.950001
"1913","2014-08-07",37.02
"1914","2014-08-08",37.369999
"1915","2014-08-11",37.150002
"1916","2014-08-12",37
"1917","2014-08-13",37.360001
"1918","2014-08-14",37.5
"1919","2014-08-15",37.740002
"1920","2014-08-18",37.650002
"1921","2014-08-19",38.16
"1922","2014-08-20",38.099998
"1923","2014-08-21",38.330002
"1924","2014-08-22",37.970001
"1925","2014-08-25",37.5
"1926","2014-08-26",37.650002
"1927","2014-08-27",37.779999
"1928","2014-08-28",37.700001
"1929","2014-08-29",37.610001
"1930","2014-09-02",37.66
"1931","2014-09-03",37.48
"1932","2014-09-04",37.970001
"1933","2014-09-05",37.849998
"1934","2014-09-08",37.509998
"1935","2014-09-09",36.599998
"1936","2014-09-10",36.509998
"1937","2014-09-11",36.720001
"1938","2014-09-12",36.169998
"1939","2014-09-15",35.450001
"1940","2014-09-16",35.310001
"1941","2014-09-17",35.209999
"1942","2014-09-18",35.59
"1943","2014-09-19",35.310001
"1944","2014-09-22",34.75
"1945","2014-09-23",34.470001
"1946","2014-09-24",35
"1947","2014-09-25",35.259998
"1948","2014-09-26",35.310001
"1949","2014-09-29",35.02
"1950","2014-09-30",34.43
"1951","2014-10-01",34.119999
"1952","2014-10-02",34.380001
"1953","2014-10-03",34.740002
"1954","2014-10-06",34.709999
"1955","2014-10-07",33.990002
"1956","2014-10-08",33.799999
"1957","2014-10-09",33.049999
"1958","2014-10-10",33.43
"1959","2014-10-13",33.630001
"1960","2014-10-14",35.349998
"1961","2014-10-15",36.599998
"1962","2014-10-16",36.939999
"1963","2014-10-17",36.509998
"1964","2014-10-20",37.16
"1965","2014-10-21",38.220001
"1966","2014-10-22",37.52
"1967","2014-10-23",38.23
"1968","2014-10-24",38.200001
"1969","2014-10-27",37.889999
"1970","2014-10-28",39.919998
"1971","2014-10-29",40.099998
"1972","2014-10-30",38.209999
"1973","2014-10-31",39.52
"1974","2014-11-03",39.299999
"1975","2014-11-04",38.869999
"1976","2014-11-05",39.200001
"1977","2014-11-06",39.310001
"1978","2014-11-07",38.73
"1979","2014-11-10",38.889999
"1980","2014-11-11",38.849998
"1981","2014-11-12",38.560001
"1982","2014-11-13",38.959999
"1983","2014-11-14",38.110001
"1984","2014-11-17",38.259998
"1985","2014-11-18",37.889999
"1986","2014-11-19",37.200001
"1987","2014-11-20",37.48
"1988","2014-11-21",38.16
"1989","2014-11-24",38.669998
"1990","2014-11-25",38.650002
"1991","2014-11-26",38.310001
"1992","2014-11-28",38.150002
"1993","2014-12-01",38.169998
"1994","2014-12-02",39.02
"1995","2014-12-03",39.900002
"1996","2014-12-04",39.57
"1997","2014-12-05",38.990002
"1998","2014-12-08",37.869999
"1999","2014-12-09",37.990002
"2000","2014-12-10",36.959999
"2001","2014-12-11",37.150002
"2002","2014-12-12",35.869999
"2003","2014-12-15",35.869999
"2004","2014-12-16",35.360001
"2005","2014-12-17",35.700001
"2006","2014-12-18",36.23
"2007","2014-12-19",36.560001
"2008","2014-12-22",38.279999
"2009","2014-12-23",38.880001
"2010","2014-12-24",38.75
"2011","2014-12-26",38.799999
"2012","2014-12-29",39.07
"2013","2014-12-30",38.419998
"2014","2014-12-31",38.119999
"2015","2015-01-02",37.330002
"2016","2015-01-05",36.599998
"2017","2015-01-06",35.799999
"2018","2015-01-07",35.84
"2019","2015-01-08",36.25
"2020","2015-01-09",35.880001
"2021","2015-01-12",35.880001
"2022","2015-01-13",36.360001
"2023","2015-01-14",35.900002
"2024","2015-01-15",35.389999
"2025","2015-01-16",35.5
"2026","2015-01-20",35.580002
"2027","2015-01-21",35.540001
"2028","2015-01-22",37.110001
"2029","2015-01-23",36.919998
"2030","2015-01-26",36.560001
"2031","2015-01-27",36.360001
"2032","2015-01-28",36.240002
"2033","2015-01-29",36.889999
"2034","2015-01-30",36.459999
"2035","2015-02-02",37.5
"2036","2015-02-03",38.950001
"2037","2015-02-04",38.830002
"2038","2015-02-05",38.860001
"2039","2015-02-06",39.790001
"2040","2015-02-09",39.810001
"2041","2015-02-10",39.66
"2042","2015-02-11",38.689999
"2043","2015-02-12",39.470001
"2044","2015-02-13",39.330002
"2045","2015-02-17",38.939999
"2046","2015-02-18",39.009998
"2047","2015-02-19",38.459999
"2048","2015-02-20",38.77
"2049","2015-02-23",37.950001
"2050","2015-02-24",39.220001
"2051","2015-02-25",42.610001
"2052","2015-02-26",41.509998
"2053","2015-02-27",41.919998
"2054","2015-03-02",42.330002
"2055","2015-03-03",42.259998
"2056","2015-03-04",41.09
"2057","2015-03-05",40.860001
"2058","2015-03-06",39.869999
"2059","2015-03-09",40.849998
"2060","2015-03-10",40.57
"2061","2015-03-11",41.459999
"2062","2015-03-12",42.82
"2063","2015-03-13",41.869999
"2064","2015-03-16",40.110001
"2065","2015-03-17",40.139999
"2066","2015-03-18",40.84
"2067","2015-03-19",40.200001
"2068","2015-03-20",40.77
"2069","2015-03-23",41.349998
"2070","2015-03-24",41.98
"2071","2015-03-25",40.349998
"2072","2015-03-26",41.290001
"2073","2015-03-27",41.169998
"2074","2015-03-30",41.720001
"2075","2015-03-31",42.259998
"2076","2015-04-01",41.59
"2077","2015-04-02",42.639999
"2078","2015-04-06",42.52
"2079","2015-04-07",41.869999
"2080","2015-04-08",42.400002
"2081","2015-04-09",42.349998
"2082","2015-04-10",42.130001
"2083","2015-04-13",42.389999
"2084","2015-04-14",42.57
"2085","2015-04-15",42.529999
"2086","2015-04-16",42.07
"2087","2015-04-17",41.029999
"2088","2015-04-20",41.75
"2089","2015-04-21",41.779999
"2090","2015-04-22",41.82
"2091","2015-04-23",41.240002
"2092","2015-04-24",41.509998
"2093","2015-04-27",41.23
"2094","2015-04-28",41.330002
"2095","2015-04-29",40.43
"2096","2015-04-30",37.799999
"2097","2015-05-01",36.25
"2098","2015-05-04",36.279999
"2099","2015-05-05",36.209999
"2100","2015-05-06",36.619999
"2101","2015-05-07",36.490002
"2102","2015-05-08",36.43
"2103","2015-05-11",35.970001
"2104","2015-05-12",35.619999
"2105","2015-05-13",35.34
"2106","2015-05-14",35.669998
"2107","2015-05-15",35.880001
"2108","2015-05-18",36.240002
"2109","2015-05-19",36.080002
"2110","2015-05-20",36.130001
"2111","2015-05-21",36.130001
"2112","2015-05-22",35.599998
"2113","2015-05-26",35.279999
"2114","2015-05-27",35.419998
"2115","2015-05-28",35.34
"2116","2015-05-29",35.169998
"2117","2015-06-01",35.470001
"2118","2015-06-02",35.849998
"2119","2015-06-03",36.700001
"2120","2015-06-04",37.279999
"2121","2015-06-05",37.27
"2122","2015-06-08",36.810001
"2123","2015-06-09",36.009998
"2124","2015-06-10",37.099998
"2125","2015-06-11",37.099998
"2126","2015-06-12",36.98
"2127","2015-06-15",35.990002
"2128","2015-06-16",35.91
"2129","2015-06-17",35.75
"2130","2015-06-18",36.580002
"2131","2015-06-19",37.099998
"2132","2015-06-22",38
"2133","2015-06-23",38.759998
"2134","2015-06-24",37.220001
"2135","2015-06-25",36.509998
"2136","2015-06-26",36.400002
"2137","2015-06-29",35.34
"2138","2015-06-30",35.119999
"2139","2015-07-01",35.279999
"2140","2015-07-02",34.939999
"2141","2015-07-06",35.18
"2142","2015-07-07",35.400002
"2143","2015-07-08",34.299999
"2144","2015-07-09",33.93
"2145","2015-07-10",34.66
"2146","2015-07-13",35.389999
"2147","2015-07-14",35.369999
"2148","2015-07-15",34.060001
"2149","2015-07-16",34.43
"2150","2015-07-17",34.880001
"2151","2015-07-20",34.48
"2152","2015-07-21",34.290001
"2153","2015-07-22",33.759998
"2154","2015-07-23",33.150002
"2155","2015-07-24",32.759998
"2156","2015-07-27",32.549999
"2157","2015-07-28",33
"2158","2015-07-29",33.490002
"2159","2015-07-30",35.75
"2160","2015-07-31",36.57
"2161","2015-08-03",36.220001
"2162","2015-08-04",35.799999
"2163","2015-08-05",35.869999
"2164","2015-08-06",35.959999
"2165","2015-08-07",36.27
"2166","2015-08-10",36.470001
"2167","2015-08-11",36.139999
"2168","2015-08-12",35.23
"2169","2015-08-13",35.650002
"2170","2015-08-14",36.299999
"2171","2015-08-17",36.279999
"2172","2015-08-18",35.599998
"2173","2015-08-19",35.25
"2174","2015-08-20",34.43
"2175","2015-08-21",34.240002
"2176","2015-08-24",34.549999
"2177","2015-08-25",34.07
"2178","2015-08-26",35.02
"2179","2015-08-27",35.419998
"2180","2015-08-28",35.700001
"2181","2015-08-31",35.400002
"2182","2015-09-01",34.290001
"2183","2015-09-02",35.060001
"2184","2015-09-03",35.209999
"2185","2015-09-04",34.84
"2186","2015-09-08",35.09
"2187","2015-09-09",34.919998
"2188","2015-09-10",34.639999
"2189","2015-09-11",34.419998
"2190","2015-09-14",34.380001
"2191","2015-09-15",34.970001
"2192","2015-09-16",34.919998
"2193","2015-09-17",35.029999
"2194","2015-09-18",34.380001
"2195","2015-09-21",34.970001
"2196","2015-09-22",34.119999
"2197","2015-09-23",34.049999
"2198","2015-09-24",34.560001
"2199","2015-09-25",34.860001
"2200","2015-09-28",34.799999
"2201","2015-09-29",34.82
"2202","2015-09-30",34.880001
"2203","2015-10-01",34.799999
"2204","2015-10-02",34.990002
"2205","2015-10-05",35.529999
"2206","2015-10-06",35.32
"2207","2015-10-07",35.59
"2208","2015-10-08",35.700001
"2209","2015-10-09",36.07
"2210","2015-10-12",35.459999
"2211","2015-10-13",35.459999
"2212","2015-10-14",35.389999
"2213","2015-10-15",36.560001
"2214","2015-10-16",35.82
"2215","2015-10-19",35.470001
"2216","2015-10-20",36.82
"2217","2015-10-21",36.849998
"2218","2015-10-22",37.540001
"2219","2015-10-23",38.860001
"2220","2015-10-26",39.43
"2221","2015-10-27",39.23
"2222","2015-10-28",40.330002
"2223","2015-10-29",40.759998
"2224","2015-10-30",44.25
"2225","2015-11-02",44.290001
"2226","2015-11-03",44.740002
"2227","2015-11-04",44.470001
"2228","2015-11-05",44.369999
"2229","2015-11-06",43.759998
"2230","2015-11-09",42.93
"2231","2015-11-10",42.98
"2232","2015-11-11",42.5
"2233","2015-11-12",41.650002
"2234","2015-11-13",41.110001
"2235","2015-11-16",40.959999
"2236","2015-11-17",41.77
"2237","2015-11-18",42
"2238","2015-11-19",41.970001
"2239","2015-11-20",41.98
"2240","2015-11-23",41.889999
"2241","2015-11-24",41.919998
"2242","2015-11-25",41.900002
"2243","2015-11-27",42
"2244","2015-11-30",41.759998
"2245","2015-12-01",42
"2246","2015-12-02",42.619999
"2247","2015-12-03",41.869999
"2248","2015-12-04",42.330002
"2249","2015-12-07",41.779999
"2250","2015-12-08",40.959999
"2251","2015-12-09",40.34
"2252","2015-12-10",39.509998
"2253","2015-12-11",39.169998
"2254","2015-12-14",38.240002
"2255","2015-12-15",39.48
"2256","2015-12-16",40.5
"2257","2015-12-17",39.84
"2258","2015-12-18",38.669998
"2259","2015-12-21",38.540001
"2260","2015-12-22",39.310001
"2261","2015-12-23",39.200001
"2262","2015-12-24",39.990002
"2263","2015-12-28",39.52
"2264","2015-12-29",40.119999
"2265","2015-12-30",39.380001
"2266","2015-12-31",38.049999
"2267","2016-01-04",37.009998
"2268","2016-01-05",37.400002
"2269","2016-01-06",37.130001
"2270","2016-01-07",36.080002
"2271","2016-01-08",34.759998
"2272","2016-01-11",35.689999
"2273","2016-01-12",36.220001
"2274","2016-01-13",35.799999
"2275","2016-01-14",36.16
"2276","2016-01-15",35.279999
"2277","2016-01-19",35.48
"2278","2016-01-20",35.869999
"2279","2016-01-21",35.169998
"2280","2016-01-22",35.400002
"2281","2016-01-25",37.27
"2282","2016-01-26",37.450001
"2283","2016-01-27",36.549999
"2284","2016-01-28",36.209999
"2285","2016-01-29",37.310001
"2286","2016-02-01",37.200001
"2287","2016-02-02",36.040001
"2288","2016-02-03",35.77
"2289","2016-02-04",35.669998
"2290","2016-02-05",33.759998
"2291","2016-02-08",35.060001
"2292","2016-02-09",34.950001
"2293","2016-02-10",34.099998
"2294","2016-02-11",34.139999
"2295","2016-02-12",34.630001
"2296","2016-02-16",34.810001
"2297","2016-02-17",35.02
"2298","2016-02-18",34.82
"2299","2016-02-19",35.66
"2300","2016-02-22",37.009998
"2301","2016-02-23",36.130001
"2302","2016-02-24",36.09
"2303","2016-02-25",36.75
"2304","2016-02-26",30.02
"2305","2016-02-29",30.110001
"2306","2016-03-01",30.389999
"2307","2016-03-02",30.58
"2308","2016-03-03",30.549999
"2309","2016-03-04",30.889999
"2310","2016-03-07",32.060001
"2311","2016-03-08",31.91
"2312","2016-03-09",32.110001
"2313","2016-03-10",31.969999
"2314","2016-03-11",32.84
"2315","2016-03-14",32.639999
"2316","2016-03-15",32.439999
"2317","2016-03-16",32.84
"2318","2016-03-17",33.029999
"2319","2016-03-18",33.57
"2320","2016-03-21",33.509998
"2321","2016-03-22",33.59
"2322","2016-03-23",33.490002
"2323","2016-03-24",33.25
"2324","2016-03-28",33.529999
"2325","2016-03-29",34.049999
"2326","2016-03-30",34.490002
"2327","2016-03-31",34.650002
"2328","2016-04-01",34.09
"2329","2016-04-04",33.290001
"2330","2016-04-05",33.009998
"2331","2016-04-06",33.369999
"2332","2016-04-07",33.119999
"2333","2016-04-08",33.599998
"2334","2016-04-11",33.290001
"2335","2016-04-12",33.290001
"2336","2016-04-13",34.169998
"2337","2016-04-14",33.75
"2338","2016-04-15",34.099998
"2339","2016-04-18",35.880001
"2340","2016-04-19",35.279999
"2341","2016-04-20",34.869999
"2342","2016-04-21",34.52
"2343","2016-04-22",34.970001
"2344","2016-04-25",34.950001
"2345","2016-04-26",35.610001
"2346","2016-04-27",35.209999
"2347","2016-04-28",35.380001
"2348","2016-04-29",35.509998
"2349","2016-05-02",35.380001
"2350","2016-05-03",35.02
"2351","2016-05-04",37.529999
"2352","2016-05-05",37.400002
"2353","2016-05-06",37.66
"2354","2016-05-09",37.610001
"2355","2016-05-10",37.810001
"2356","2016-05-11",37.419998
"2357","2016-05-12",37.259998
"2358","2016-05-13",37.060001
"2359","2016-05-16",37.299999
"2360","2016-05-17",36.68
"2361","2016-05-18",37.279999
"2362","2016-05-19",36.830002
"2363","2016-05-20",37.369999
"2364","2016-05-23",36.52
"2365","2016-05-24",38.220001
"2366","2016-05-25",37.950001
"2367","2016-05-26",37.880001
"2368","2016-05-27",38.32
"2369","2016-05-31",38.639999
"2370","2016-06-01",38.259998
"2371","2016-06-02",38.349998
"2372","2016-06-03",37.740002
"2373","2016-06-06",38.07
"2374","2016-06-07",38.119999
"2375","2016-06-08",38.77
"2376","2016-06-09",38.630001
"2377","2016-06-10",38.470001
"2378","2016-06-13",37.200001
"2379","2016-06-14",37.630001
"2380","2016-06-15",37.59
"2381","2016-06-16",38.099998
"2382","2016-06-17",38.150002
"2383","2016-06-20",38.560001
"2384","2016-06-21",37.93
"2385","2016-06-22",38.419998
"2386","2016-06-23",39.240002
"2387","2016-06-24",37.900002
"2388","2016-06-27",37.259998
"2389","2016-06-28",37.310001
"2390","2016-06-29",38.790001
"2391","2016-06-30",39.779999
"2392","2016-07-01",40.009998
"2393","2016-07-05",39.77
"2394","2016-07-06",39.84
"2395","2016-07-07",39.98
"2396","2016-07-08",40.950001
"2397","2016-07-11",41.119999
"2398","2016-07-12",41.200001
"2399","2016-07-13",41.470001
"2400","2016-07-14",42.040001
"2401","2016-07-15",41.990002
"2402","2016-07-18",41.610001
"2403","2016-07-19",41.470001
"2404","2016-07-20",41.549999
"2405","2016-07-21",41.91
"2406","2016-07-22",41.549999
"2407","2016-07-25",41.650002
"2408","2016-07-26",42.060001
"2409","2016-07-27",42.16
"2410","2016-07-28",41.830002
"2411","2016-07-29",41.939999
"2412","2016-08-01",42.09
"2413","2016-08-02",41.689999
"2414","2016-08-03",43.389999
"2415","2016-08-04",43.400002
"2416","2016-08-05",43.369999
"2417","2016-08-08",43.049999
"2418","2016-08-09",42.849998
"2419","2016-08-10",42.810001
"2420","2016-08-11",42.82
"2421","2016-08-12",42.779999
"2422","2016-08-15",42.970001
"2423","2016-08-16",42.75
"2424","2016-08-17",42.700001
"2425","2016-08-18",42.700001
"2426","2016-08-19",43
"2427","2016-08-22",42.900002
"2428","2016-08-23",43.669998
"2429","2016-08-24",43.689999
"2430","2016-08-25",44.18
"2431","2016-08-26",43.75
"2432","2016-08-29",44.32
"2433","2016-08-30",44.580002
"2434","2016-08-31",44.810001
"2435","2016-09-01",45.02
"2436","2016-09-02",45.509998
"2437","2016-09-06",45.650002
"2438","2016-09-07",45.82
"2439","2016-09-08",45.82
"2440","2016-09-09",45.299999
"2441","2016-09-12",46.450001
"2442","2016-09-13",45.400002
"2443","2016-09-14",45.220001
"2444","2016-09-15",45.779999
"2445","2016-09-16",45.41
"2446","2016-09-19",45.610001
"2447","2016-09-20",45.310001
"2448","2016-09-21",46.080002
"2449","2016-09-22",46.939999
"2450","2016-09-23",46.470001
"2451","2016-09-26",46.27
"2452","2016-09-27",46.889999
"2453","2016-09-28",47.68
"2454","2016-09-29",47.57
"2455","2016-09-30",47.759998
"2456","2016-10-03",47
"2457","2016-10-04",47.060001
"2458","2016-10-05",47.73
"2459","2016-10-06",47.220001
"2460","2016-10-07",47.310001
"2461","2016-10-10",47
"2462","2016-10-11",47.259998
"2463","2016-10-12",48.110001
"2464","2016-10-13",47.279999
"2465","2016-10-14",47.68
"2466","2016-10-17",47.18
"2467","2016-10-18",47.540001
"2468","2016-10-19",47.799999
"2469","2016-10-20",47.59
"2470","2016-10-21",47.07
"2471","2016-10-24",47.669998
"2472","2016-10-25",47.540001
"2473","2016-10-26",47.790001
"2474","2016-10-27",46.98
"2475","2016-10-28",47.630001
"2476","2016-10-31",48.900002
"2477","2016-11-01",47.599998
"2478","2016-11-02",47.450001
"2479","2016-11-03",47.07
"2480","2016-11-04",47.700001
"2481","2016-11-07",47.91
"2482","2016-11-08",47.779999
"2483","2016-11-09",48.310001
"2484","2016-11-10",49.669998
"2485","2016-11-11",50.200001
"2486","2016-11-14",50.130001
"2487","2016-11-15",50.650002
"2488","2016-11-16",51.389999
"2489","2016-11-17",49.990002
"2490","2016-11-18",50.459999
"2491","2016-11-21",50.779999
"2492","2016-11-22",51.279999
"2493","2016-11-23",50.82
"2494","2016-11-25",51.5
"2495","2016-11-28",50.830002
"2496","2016-11-29",50.919998
"2497","2016-11-30",49.939999
"2498","2016-12-01",50.970001
"2499","2016-12-02",50.669998
"2500","2016-12-05",51.349998
"2501","2016-12-06",53.02
"2502","2016-12-07",53.869999
"2503","2016-12-08",54.459999
"2504","2016-12-09",54.380001
"2505","2016-12-12",54.150002
"2506","2016-12-13",55.080002
"2507","2016-12-14",54.150002
"2508","2016-12-15",54.240002
"2509","2016-12-16",53.650002
"2510","2016-12-19",53.549999
"2511","2016-12-20",53.880001
"2512","2016-12-21",53.279999
"2513","2016-12-22",51.849998
"2514","2016-12-23",52.389999
"2515","2016-12-27",53.400002
"2516","2016-12-28",53.080002
"2517","2016-12-29",52.950001
"2518","2016-12-30",53.220001
"2519","2017-01-03",53.73
"2520","2017-01-04",54.150002
"2521","2017-01-05",52.299999
"2522","2017-01-06",51.360001
"2523","2017-01-09",50.790001
"2524","2017-01-10",51.580002
"2525","2017-01-11",51.549999
"2526","2017-01-12",51.139999
"2527","2017-01-13",51.419998
"2528","2017-01-17",51.360001
"2529","2017-01-18",51.619999
"2530","2017-01-19",50.490002
"2531","2017-01-20",50.610001
"2532","2017-01-23",49.740002
"2533","2017-01-24",50.200001
"2534","2017-01-25",50.779999
"2535","2017-01-26",50.299999
"2536","2017-01-27",50.259998
"2537","2017-01-30",49.459999
"2538","2017-01-31",49.869999
"2539","2017-02-01",50.23
"2540","2017-02-02",49.889999
"2541","2017-02-03",50.09
"2542","2017-02-06",49.939999
"2543","2017-02-07",49.400002
"2544","2017-02-08",49.07
"2545","2017-02-09",49.400002
"2546","2017-02-10",49.77
"2547","2017-02-13",50.459999
"2548","2017-02-14",49.830002
"2549","2017-02-15",50.5
"2550","2017-02-16",49.68
"2551","2017-02-17",48.57
"2552","2017-02-21",49.060001
"2553","2017-02-22",49.52
"2554","2017-02-23",48.959999
"2555","2017-02-24",48.709999
"2556","2017-02-27",48.57
"2557","2017-02-28",47.970001
"2558","2017-03-01",49.029999
"2559","2017-03-02",49.169998
"2560","2017-03-03",48.77
"2561","2017-03-06",47.810001
"2562","2017-03-07",47.66
"2563","2017-03-08",47.5
"2564","2017-03-09",46.610001
"2565","2017-03-10",46.939999
"2566","2017-03-13",47.310001
"2567","2017-03-14",47.439999
"2568","2017-03-15",48.09
"2569","2017-03-16",48.18
"2570","2017-03-17",49.060001
"2571","2017-03-20",48.959999
"2572","2017-03-21",48.290001
"2573","2017-03-22",48.650002
"2574","2017-03-23",48.18
"2575","2017-03-24",48.169998
"2576","2017-03-27",48.220001
"2577","2017-03-28",48.209999
"2578","2017-03-29",48.380001
"2579","2017-03-30",49.139999
"2580","2017-03-31",49.139999
"2581","2017-04-03",48.57
"2582","2017-04-04",48
"2583","2017-04-05",47.349998
"2584","2017-04-06",47.919998
"2585","2017-04-07",47.59
"2586","2017-04-10",47.209999
"2587","2017-04-11",47.779999
"2588","2017-04-12",47.419998
"2589","2017-04-13",47.200001
"2590","2017-04-17",47.689999
"2591","2017-04-18",48.07
"2592","2017-04-19",48.709999
"2593","2017-04-20",49.900002
"2594","2017-04-21",49.330002
"2595","2017-04-24",50.220001
"2596","2017-04-25",51.110001
"2597","2017-04-26",51.810001
"2598","2017-04-27",51.639999
"2599","2017-04-28",50.830002
"2600","2017-05-01",51.060001
"2601","2017-05-02",50.939999
"2602","2017-05-03",52.669998
"2603","2017-05-04",50.360001
"2604","2017-05-05",50.389999
"2605","2017-05-08",50.43
"2606","2017-05-09",50.5
"2607","2017-05-10",51.07
"2608","2017-05-11",50.25
"2609","2017-05-12",49.73
"2610","2017-05-15",50.27
"2611","2017-05-16",50.34
"2612","2017-05-17",48.91
"2613","2017-05-18",49.060001
"2614","2017-05-19",48.669998
"2615","2017-05-22",48.610001
"2616","2017-05-23",48.560001
"2617","2017-05-24",48.639999
"2618","2017-05-25",48.450001
"2619","2017-05-26",48.549999
"2620","2017-05-30",48.09
"2621","2017-05-31",48.66
"2622","2017-06-01",49.369999
"2623","2017-06-02",50.110001
"2624","2017-06-05",50.029999
"2625","2017-06-06",49.43
"2626","2017-06-07",49.41
"2627","2017-06-08",49.580002
"2628","2017-06-09",50.619999
"2629","2017-06-12",51.639999
"2630","2017-06-13",50.919998
"2631","2017-06-14",50.82
"2632","2017-06-15",50.650002
"2633","2017-06-16",50.580002
"2634","2017-06-19",50.709999
"2635","2017-06-20",50.459999
"2636","2017-06-21",50.490002
"2637","2017-06-22",50.529999
"2638","2017-06-23",51.099998
"2639","2017-06-26",51.599998
"2640","2017-06-27",51.419998
"2641","2017-06-28",51.779999
"2642","2017-06-29",52.32
"2643","2017-06-30",52.220001
"2644","2017-07-03",53.150002
"2645","2017-07-05",52.200001
"2646","2017-07-06",50.919998
"2647","2017-07-07",51.889999
"2648","2017-07-10",51.52
"2649","2017-07-11",51.360001
"2650","2017-07-12",51.310001
"2651","2017-07-13",50.880001
"2652","2017-07-14",51.200001
"2653","2017-07-17",51.57
"2654","2017-07-18",51.919998
"2655","2017-07-19",52.560001
"2656","2017-07-20",52.639999
"2657","2017-07-21",52.220001
"2658","2017-07-24",52.369999
"2659","2017-07-25",52.450001
"2660","2017-07-26",53.369999
"2661","2017-07-27",53.369999
"2662","2017-07-28",52.790001
"2663","2017-07-31",50.380001
"2664","2017-08-01",49.52
"2665","2017-08-02",46.619999
"2666","2017-08-03",45.59
"2667","2017-08-04",45.82
"2668","2017-08-07",45.669998
"2669","2017-08-08",46.060001
"2670","2017-08-09",45.709999
"2671","2017-08-10",45.52
"2672","2017-08-11",45.32
"2673","2017-08-14",45.73
"2674","2017-08-15",44.490002
"2675","2017-08-16",44.310001
"2676","2017-08-17",43.59
"2677","2017-08-18",44.209999
"2678","2017-08-21",44.34
"2679","2017-08-22",44.330002
"2680","2017-08-23",44.490002
"2681","2017-08-24",44.639999
"2682","2017-08-25",44.779999
"2683","2017-08-28",44.240002
"2684","2017-08-29",44.099998
"2685","2017-08-30",44.009998
"2686","2017-08-31",44.099998
"2687","2017-09-01",44.810001
"2688","2017-09-05",45.439999
"2689","2017-09-06",45.549999
"2690","2017-09-07",45.060001
"2691","2017-09-08",45.09
"2692","2017-09-11",45.040001
"2693","2017-09-12",45.84
"2694","2017-09-13",46.5
"2695","2017-09-14",46.349998
"2696","2017-09-15",46.360001
"2697","2017-09-18",45.709999
"2698","2017-09-19",45.970001
"2699","2017-09-20",47.009998
"2700","2017-09-21",46.919998
"2701","2017-09-22",46.810001
"2702","2017-09-25",47.330002
"2703","2017-09-26",47.470001
"2704","2017-09-27",48.43
"2705","2017-09-28",48.400002
"2706","2017-09-29",48.25
"2707","2017-10-02",48.91
"2708","2017-10-03",49.150002
"2709","2017-10-04",49.09
"2710","2017-10-05",48.919998
"2711","2017-10-06",48.450001
"2712","2017-10-09",48.439999
"2713","2017-10-10",47.77
"2714","2017-10-11",47.669998
"2715","2017-10-12",46.919998
"2716","2017-10-13",46.91
"2717","2017-10-16",47.18
"2718","2017-10-17",47.360001
"2719","2017-10-18",47.860001
"2720","2017-10-19",47.389999
"2721","2017-10-20",47.279999
"2722","2017-10-23",47.040001
"2723","2017-10-24",47.240002
"2724","2017-10-25",46.439999
"2725","2017-10-26",44.220001
"2726","2017-10-27",45.349998
"2727","2017-10-30",44.669998
"2728","2017-10-31",43.669998
"2729","2017-11-01",42.970001
"2730","2017-11-02",43.099998
"2731","2017-11-03",42.77
"2732","2017-11-06",42.43
"2733","2017-11-07",41.709999
"2734","2017-11-08",41.349998
"2735","2017-11-09",41.130001
"2736","2017-11-10",41.240002
"2737","2017-11-13",41.27
"2738","2017-11-14",41.380001
"2739","2017-11-15",40.610001
"2740","2017-11-16",42.27
"2741","2017-11-17",42.419998
"2742","2017-11-20",42.799999
"2743","2017-11-21",43.709999
"2744","2017-11-22",43.560001
"2745","2017-11-24",43.43
"2746","2017-11-27",43.32
"2747","2017-11-28",44.419998
"2748","2017-11-29",46.66
"2749","2017-11-30",45.209999
"2750","2017-12-01",44.439999
"2751","2017-12-04",44.66
"2752","2017-12-05",43.959999
"2753","2017-12-06",43.580002
"2754","2017-12-07",43.5
"2755","2017-12-08",44
"2756","2017-12-11",44.02
"2757","2017-12-12",44.169998
"2758","2017-12-13",44.299999
"2759","2017-12-14",44.099998
"2760","2017-12-15",45
"2761","2017-12-18",45.400002
"2762","2017-12-19",45.27
"2763","2017-12-20",45.34
"2764","2017-12-21",45.59
"2765","2017-12-22",44.990002
"2766","2017-12-26",45.009998
"2767","2017-12-27",45.02
"2768","2017-12-28",45.189999
"2769","2017-12-29",44.91
"2770","2018-01-02",45.189999
"2771","2018-01-03",45.09
"2772","2018-01-04",45.610001
"2773","2018-01-05",45.970001
"2774","2018-01-08",46.009998
"2775","2018-01-09",46.060001
"2776","2018-01-10",46.080002
"2777","2018-01-11",46.509998
"2778","2018-01-12",46.5
"2779","2018-01-16",46.080002
"2780","2018-01-17",46.040001
"2781","2018-01-18",45.610001
"2782","2018-01-19",46.25
"2783","2018-01-22",46.099998
"2784","2018-01-23",46
"2785","2018-01-24",46.650002
"2786","2018-01-25",46.619999
"2787","2018-01-26",47.57
"2788","2018-01-29",47.599998
"2789","2018-01-30",47.98
"2790","2018-01-31",47.900002
"2791","2018-02-01",48.970001
"2792","2018-02-02",47.849998
"2793","2018-02-05",46.369999
"2794","2018-02-06",47.759998
"2795","2018-02-07",47.919998
"2796","2018-02-08",47.59
"2797","2018-02-09",46.919998
"2798","2018-02-12",47.07
"2799","2018-02-13",47.150002
