"","date","YPF"
"891","2010-07-16",38.509998
"892","2010-07-19",40.799999
"893","2010-07-20",39.18
"894","2010-07-21",38.73
"895","2010-07-22",39.900002
"896","2010-07-23",39.900002
"897","2010-07-26",39.900002
"898","2010-07-27",39.970001
"899","2010-07-28",39.939999
"900","2010-07-29",39.669998
"901","2010-07-30",40.630001
"902","2010-08-02",41.560001
"903","2010-08-03",42.099998
"904","2010-08-04",42.200001
"905","2010-08-05",43.450001
"906","2010-08-06",42.5
"907","2010-08-09",41.939999
"908","2010-08-10",43
"909","2010-08-11",42.200001
"910","2010-08-12",42.560001
"911","2010-08-13",42.259998
"912","2010-08-16",42.5
"913","2010-08-17",41.599998
"914","2010-08-18",41.200001
"915","2010-08-19",40.779999
"916","2010-08-20",41
"917","2010-08-23",41.279999
"918","2010-08-24",40.619999
"919","2010-08-25",40.16
"920","2010-08-26",40.330002
"921","2010-08-27",40.509998
"922","2010-08-30",40.41
"923","2010-08-31",39.810001
"924","2010-09-01",42.139999
"925","2010-09-02",41.900002
"926","2010-09-03",41.360001
"927","2010-09-07",40.869999
"928","2010-09-08",38.799999
"929","2010-09-09",39.25
"930","2010-09-10",39.5
"931","2010-09-13",40
"932","2010-09-14",40.630001
"933","2010-09-15",40.700001
"934","2010-09-16",40.700001
"935","2010-09-17",40.700001
"936","2010-09-20",40.599998
"937","2010-09-21",40.5
"938","2010-09-22",39.48
"939","2010-09-23",39.200001
"940","2010-09-24",39.5
"941","2010-09-27",39.400002
"942","2010-09-28",39.049999
"943","2010-09-29",39.400002
"944","2010-09-30",38.990002
"945","2010-10-01",39.200001
"946","2010-10-04",39.060001
"947","2010-10-05",39
"948","2010-10-06",39.700001
"949","2010-10-07",39.5
"950","2010-10-08",39.32
"951","2010-10-11",39.299999
"952","2010-10-12",39.23
"953","2010-10-13",39.32
"954","2010-10-14",39
"955","2010-10-15",39.189999
"956","2010-10-18",38.82
"957","2010-10-19",38.610001
"958","2010-10-20",38.849998
"959","2010-10-21",38.939999
"960","2010-10-22",39.049999
"961","2010-10-25",39.150002
"962","2010-10-26",39.150002
"963","2010-10-27",39.59
"964","2010-10-28",39.599998
