"","date","SSNT"
"1945","2020-01-08",3.67
"1946","2020-01-09",3.36
"1947","2020-01-10",3.45
"1948","2020-01-13",3.14
"1949","2020-01-14",3.28
"1950","2020-01-15",3.29
"1951","2020-01-16",3.28
"1952","2020-01-17",3.26
"1953","2020-01-21",3.06
"1954","2020-01-22",3.29
"1955","2020-01-23",3.28
"1956","2020-01-24",3.1
"1957","2020-01-27",3.1
"1958","2020-01-28",3.15
"1959","2020-01-29",3.1
"1960","2020-01-30",3.1
"1961","2020-01-31",3.12
"1962","2020-02-03",3.11
"1963","2020-02-04",3.07
"1964","2020-02-05",3.04
"1965","2020-02-06",3.02
"1966","2020-02-07",3.05
"1967","2020-02-10",3.04
"1968","2020-02-11",3.05
"1969","2020-02-12",3
"1970","2020-02-13",3.04
"1971","2020-02-14",3.03
"1972","2020-02-18",3.08
"1973","2020-02-19",3.06
"1974","2020-02-20",3.08
"1975","2020-02-21",3.1
"1976","2020-02-24",3.15
"1977","2020-02-25",2.99
"1978","2020-02-26",3
"1979","2020-02-27",2.9
"1980","2020-02-28",2.99
"1981","2020-03-02",2.97
"1982","2020-03-03",2.95
"1983","2020-03-04",2.92
"1984","2020-03-05",2.97
"1985","2020-03-06",2.91
"1986","2020-03-09",2.85
"1987","2020-03-10",2.83
"1988","2020-03-11",2.68
"1989","2020-03-12",2.55
"1990","2020-03-13",2.3
"1991","2020-03-16",2.01
"1992","2020-03-17",2.11
"1993","2020-03-18",2.15
"1994","2020-03-19",2.02
"1995","2020-03-20",1.97
"1996","2020-03-23",1.86
"1997","2020-03-24",2.01
"1998","2020-03-25",2.1
"1999","2020-03-26",2
"2000","2020-03-27",1.94
"2001","2020-03-30",1.95
"2002","2020-03-31",1.9
"2003","2020-04-01",1.69
"2004","2020-04-02",1.86
"2005","2020-04-03",1.68
"2006","2020-04-06",1.87
"2007","2020-04-07",1.8
"2008","2020-04-08",1.8
"2009","2020-04-09",1.83
"2010","2020-04-13",1.83
"2011","2020-04-14",1.86
"2012","2020-04-15",1.96
"2013","2020-04-16",1.74
"2014","2020-04-17",1.77
"2015","2020-04-20",2.13
"2016","2020-04-21",1.92
"2017","2020-04-22",2.04
"2018","2020-04-23",2.09
"2019","2020-04-24",2.09
"2020","2020-04-27",1.98
"2021","2020-04-28",2.17
"2022","2020-04-29",2.3
"2023","2020-04-30",2.3
"2024","2020-05-01",2.3
"2025","2020-05-04",2.3
"2026","2020-05-05",2.3
"2027","2020-05-06",2.13
"2028","2020-05-07",2.18
"2029","2020-05-08",2.35
"2030","2020-05-11",2.14
"2031","2020-05-12",2.08
"2032","2020-05-13",2.1
"2033","2020-05-14",2
"2034","2020-05-15",2.03
"2035","2020-05-18",1.96
"2036","2020-05-19",2.02
"2037","2020-05-20",1.9
"2038","2020-05-21",1.88
"2039","2020-05-22",1.84
"2040","2020-05-26",1.9
"2041","2020-05-27",1.98
"2042","2020-05-28",1.97
"2043","2020-05-29",1.92
"2044","2020-06-01",1.87
"2045","2020-06-02",1.87
"2046","2020-06-03",1.72
"2047","2020-06-04",1.8
"2048","2020-06-05",1.85
"2049","2020-06-08",1.9
"2050","2020-06-09",2.15
"2051","2020-06-10",2.13
"2052","2020-06-11",1.98
"2053","2020-06-12",2.06
"2054","2020-06-15",2.12
"2055","2020-06-16",2.29
"2056","2020-06-17",2.44
"2057","2020-06-18",2.54
"2058","2020-06-19",2.39
"2059","2020-06-22",2.41
"2060","2020-06-23",2.43
"2061","2020-06-24",2.25
"2062","2020-06-25",2.13
"2063","2020-06-26",2
"2064","2020-06-29",2.13
"2065","2020-06-30",2.01
"2066","2020-07-01",2.06
"2067","2020-07-02",2.17
"2068","2020-07-06",2.25
"2069","2020-07-07",2.44
"2070","2020-07-08",2.38
"2071","2020-07-09",2.22
"2072","2020-07-10",2.25
"2073","2020-07-13",2.07
"2074","2020-07-14",2.06
"2075","2020-07-15",2.42
"2076","2020-07-16",2.28
"2077","2020-07-17",2.31
"2078","2020-07-20",2.3
"2079","2020-07-21",2.71
"2080","2020-07-22",2.63
"2081","2020-07-23",2.6
"2082","2020-07-24",2.5
"2083","2020-07-27",2.57
"2084","2020-07-28",2.61
"2085","2020-07-29",2.74
"2086","2020-07-30",2.85
"2087","2020-07-31",2.73
"2088","2020-08-03",2.72
"2089","2020-08-04",5.4
"2090","2020-08-05",5.21
"2091","2020-08-06",4.66
"2092","2020-08-07",4.8
"2093","2020-08-10",4.64
"2094","2020-08-11",4.11
"2095","2020-08-12",3.88
"2096","2020-08-13",3.88
"2097","2020-08-14",3.69
"2098","2020-08-17",3.06
"2099","2020-08-18",2.9
"2100","2020-08-19",3.17
"2101","2020-08-20",3.26
"2102","2020-08-21",3.08
"2103","2020-08-24",2.88
"2104","2020-08-25",3
"2105","2020-08-26",3.05
"2106","2020-08-27",3.26
"2107","2020-08-28",3.13
"2108","2020-08-31",3.28
"2109","2020-09-01",3.12
"2110","2020-09-02",3.04
"2111","2020-09-03",2.78
"2112","2020-09-04",2.7
"2113","2020-09-08",2.47
"2114","2020-09-09",2.53
"2115","2020-09-10",2.55
"2116","2020-09-11",2.35
"2117","2020-09-14",2.53
"2118","2020-09-15",2.5
"2119","2020-09-16",2.55
"2120","2020-09-17",2.38
"2121","2020-09-18",2.28
"2122","2020-09-21",2.32
"2123","2020-09-22",2.38
"2124","2020-09-23",2.28
"2125","2020-09-24",2.51
"2126","2020-09-25",2.51
"2127","2020-09-28",2.56
"2128","2020-09-29",2.61
"2129","2020-09-30",2.65
"2130","2020-10-01",2.63
"2131","2020-10-02",2.5
"2132","2020-10-05",2.47
"2133","2020-10-06",2.51
"2134","2020-10-07",2.55
"2135","2020-10-08",2.6
"2136","2020-10-09",2.88
"2137","2020-10-12",2.99
"2138","2020-10-13",2.79
"2139","2020-10-14",2.86
"2140","2020-10-15",3.1
"2141","2020-10-16",2.95
"2142","2020-10-19",2.8
"2143","2020-10-20",2.91
"2144","2020-10-21",3.03
"2145","2020-10-22",2.98
"2146","2020-10-23",2.81
"2147","2020-10-26",3.27
"2148","2020-10-27",3.21
"2149","2020-10-28",2.93
"2150","2020-10-29",2.94
"2151","2020-10-30",2.77
"2152","2020-11-02",2.71
"2153","2020-11-03",2.78
"2154","2020-11-04",2.82
"2155","2020-11-05",2.85
"2156","2020-11-06",2.82
"2157","2020-11-09",2.85
"2158","2020-11-10",2.86
"2159","2020-11-11",2.83
"2160","2020-11-12",2.91
"2161","2020-11-13",2.9
"2162","2020-11-16",2.97
"2163","2020-11-17",3.04
"2164","2020-11-18",2.92
"2165","2020-11-19",2.94
"2166","2020-11-20",2.95
"2167","2020-11-23",2.92
"2168","2020-11-24",2.98
"2169","2020-11-25",3.04
"2170","2020-11-27",3.17
