"","date","PNNT"
"1936","2014-12-23",9.71
"1937","2014-12-24",9.53
"1938","2014-12-26",9.44
"1939","2014-12-29",9.54
"1940","2014-12-30",9.61
"1941","2014-12-31",9.53
"1942","2015-01-02",9.71
"1943","2015-01-05",9.68
"1944","2015-01-06",9.38
"1945","2015-01-07",9.44
"1946","2015-01-08",9.5
"1947","2015-01-09",9.42
"1948","2015-01-12",9.31
"1949","2015-01-13",9.1
"1950","2015-01-14",8.8
"1951","2015-01-15",8.87
"1952","2015-01-16",8.72
"1953","2015-01-20",8.52
"1954","2015-01-21",8.61
"1955","2015-01-22",8.53
"1956","2015-01-23",8.49
"1957","2015-01-26",8.54
"1958","2015-01-27",8.55
"1959","2015-01-28",8.49
"1960","2015-01-29",8.46
"1961","2015-01-30",8.39
"1962","2015-02-02",8.17
"1963","2015-02-03",8.47
"1964","2015-02-04",8.5
"1965","2015-02-05",8.85
"1966","2015-02-06",9.49
"1967","2015-02-09",9.44
"1968","2015-02-10",9.28
"1969","2015-02-11",9.21
"1970","2015-02-12",9.24
"1971","2015-02-13",9.4
"1972","2015-02-17",9.42
"1973","2015-02-18",9.45
"1974","2015-02-19",9.56
"1975","2015-02-20",9.49
"1976","2015-02-23",9.55
"1977","2015-02-24",9.62
"1978","2015-02-25",9.64
"1979","2015-02-26",9.65
"1980","2015-02-27",9.51
"1981","2015-03-02",9.54
"1982","2015-03-03",9.73
"1983","2015-03-04",9.65
"1984","2015-03-05",9.75
"1985","2015-03-06",9.77
"1986","2015-03-09",9.64
"1987","2015-03-10",9.56
"1988","2015-03-11",9.57
"1989","2015-03-12",9.6
"1990","2015-03-13",9.55
"1991","2015-03-16",9.52
"1992","2015-03-17",9.47
"1993","2015-03-18",9.16
"1994","2015-03-19",9.09
"1995","2015-03-20",9.2
"1996","2015-03-23",9.11
"1997","2015-03-24",9.11
"1998","2015-03-25",9.06
"1999","2015-03-26",9.1
"2000","2015-03-27",9.07
"2001","2015-03-30",9.12
"2002","2015-03-31",9.05
"2003","2015-04-01",9.07
"2004","2015-04-02",9.09
"2005","2015-04-06",9.14
"2006","2015-04-07",9.16
"2007","2015-04-08",9.16
"2008","2015-04-09",9.13
"2009","2015-04-10",9.11
"2010","2015-04-13",9.13
"2011","2015-04-14",9.11
"2012","2015-04-15",9.26
"2013","2015-04-16",9.3
"2014","2015-04-17",9.28
"2015","2015-04-20",9.32
"2016","2015-04-21",9.23
"2017","2015-04-22",9.27
"2018","2015-04-23",9.46
"2019","2015-04-24",9.37
"2020","2015-04-27",9.38
"2021","2015-04-28",9.38
"2022","2015-04-29",9.52
"2023","2015-04-30",9.42
"2024","2015-05-01",9.33
"2025","2015-05-04",9.31
"2026","2015-05-05",9.33
"2027","2015-05-06",9.26
"2028","2015-05-07",9.37
"2029","2015-05-08",9.45
"2030","2015-05-11",9.36
"2031","2015-05-12",9.43
"2032","2015-05-13",9.42
"2033","2015-05-14",9.47
"2034","2015-05-15",9.54
"2035","2015-05-18",9.59
"2036","2015-05-19",9.58
"2037","2015-05-20",9.62
"2038","2015-05-21",9.66
"2039","2015-05-22",9.66
"2040","2015-05-26",9.65
"2041","2015-05-27",9.67
"2042","2015-05-28",9.7
"2043","2015-05-29",9.65
"2044","2015-06-01",9.59
"2045","2015-06-02",9.67
"2046","2015-06-03",9.7
"2047","2015-06-04",9.61
"2048","2015-06-05",9.69
"2049","2015-06-08",9.62
"2050","2015-06-09",9.59
"2051","2015-06-10",9.56
"2052","2015-06-11",9.25
"2053","2015-06-12",9.27
"2054","2015-06-15",9.26
"2055","2015-06-16",9.26
"2056","2015-06-17",9.28
"2057","2015-06-18",9.34
"2058","2015-06-19",9.26
"2059","2015-06-22",9.26
"2060","2015-06-23",9.27
"2061","2015-06-24",9.25
"2062","2015-06-25",9.18
"2063","2015-06-26",9.12
"2064","2015-06-29",8.83
"2065","2015-06-30",8.78
"2066","2015-07-01",8.65
"2067","2015-07-02",8.69
"2068","2015-07-06",8.66
"2069","2015-07-07",8.64
"2070","2015-07-08",8.48
"2071","2015-07-09",8.42
"2072","2015-07-10",8.4
"2073","2015-07-13",8.38
"2074","2015-07-14",8.46
"2075","2015-07-15",8.5
"2076","2015-07-16",8.6
"2077","2015-07-17",8.54
"2078","2015-07-20",8.47
"2079","2015-07-21",8.46
"2080","2015-07-22",8.24
"2081","2015-07-23",8.03
"2082","2015-07-24",7.63
"2083","2015-07-27",7.75
"2084","2015-07-28",7.79
"2085","2015-07-29",8.02
"2086","2015-07-30",7.89
"2087","2015-07-31",7.92
"2088","2015-08-03",7.65
"2089","2015-08-04",7.6
"2090","2015-08-05",7.67
"2091","2015-08-06",7.81
"2092","2015-08-07",7.74
"2093","2015-08-10",7.83
"2094","2015-08-11",7.83
"2095","2015-08-12",7.75
"2096","2015-08-13",7.79
"2097","2015-08-14",7.81
"2098","2015-08-17",7.76
"2099","2015-08-18",7.76
"2100","2015-08-19",7.65
"2101","2015-08-20",7.57
"2102","2015-08-21",7.33
"2103","2015-08-24",6.96
"2104","2015-08-25",7
"2105","2015-08-26",7.07
"2106","2015-08-27",7.42
"2107","2015-08-28",7.53
"2108","2015-08-31",7.6
"2109","2015-09-01",7.48
"2110","2015-09-02",7.55
"2111","2015-09-03",7.57
"2112","2015-09-04",7.64
"2113","2015-09-08",7.86
"2114","2015-09-09",7.77
"2115","2015-09-10",7.72
"2116","2015-09-11",7.56
"2117","2015-09-14",7.47
"2118","2015-09-15",7.35
"2119","2015-09-16",7.42
"2120","2015-09-17",7.12
"2121","2015-09-18",6.77
"2122","2015-09-21",6.8
"2123","2015-09-22",6.91
"2124","2015-09-23",6.72
"2125","2015-09-24",6.74
"2126","2015-09-25",6.72
"2127","2015-09-28",6.49
"2128","2015-09-29",6.37
"2129","2015-09-30",6.47
"2130","2015-10-01",6.69
"2131","2015-10-02",6.66
"2132","2015-10-05",6.83
"2133","2015-10-06",6.94
"2134","2015-10-07",7.1
"2135","2015-10-08",7.17
"2136","2015-10-09",7.11
"2137","2015-10-12",7.15
"2138","2015-10-13",7.06
"2139","2015-10-14",7.05
"2140","2015-10-15",7.14
"2141","2015-10-16",7.17
"2142","2015-10-19",7.02
"2143","2015-10-20",7.07
"2144","2015-10-21",6.96
"2145","2015-10-22",6.99
"2146","2015-10-23",6.98
"2147","2015-10-26",6.89
"2148","2015-10-27",6.67
"2149","2015-10-28",6.84
"2150","2015-10-29",6.79
"2151","2015-10-30",6.91
"2152","2015-11-02",7.03
"2153","2015-11-03",7.17
"2154","2015-11-04",7.12
"2155","2015-11-05",6.96
"2156","2015-11-06",7.07
"2157","2015-11-09",7.06
"2158","2015-11-10",7.01
"2159","2015-11-11",6.51
"2160","2015-11-12",6.49
"2161","2015-11-13",6.52
"2162","2015-11-16",6.61
"2163","2015-11-17",6.63
"2164","2015-11-18",6.75
"2165","2015-11-19",6.9
"2166","2015-11-20",6.87
"2167","2015-11-23",6.89
"2168","2015-11-24",7.02
"2169","2015-11-25",7.1
"2170","2015-11-27",7.06
"2171","2015-11-30",7.26
"2172","2015-12-01",7.31
"2173","2015-12-02",7.31
"2174","2015-12-03",7.18
"2175","2015-12-04",7.24
"2176","2015-12-07",6.96
"2177","2015-12-08",6.7
"2178","2015-12-09",6.52
"2179","2015-12-10",6.55
"2180","2015-12-11",6.27
"2181","2015-12-14",6
"2182","2015-12-15",6.35
"2183","2015-12-16",6.63
"2184","2015-12-17",6.59
"2185","2015-12-18",6.75
"2186","2015-12-21",6.47
"2187","2015-12-22",6.25
"2188","2015-12-23",6.45
"2189","2015-12-24",6.42
"2190","2015-12-28",6.09
"2191","2015-12-29",6.21
"2192","2015-12-30",6.04
"2193","2015-12-31",6.18
"2194","2016-01-04",6.22
"2195","2016-01-05",6.29
"2196","2016-01-06",6.43
"2197","2016-01-07",6.16
"2198","2016-01-08",6.16
"2199","2016-01-11",5.95
"2200","2016-01-12",5.72
"2201","2016-01-13",5.49
"2202","2016-01-14",5.7
"2203","2016-01-15",5.47
"2204","2016-01-19",5.11
"2205","2016-01-20",4.95
"2206","2016-01-21",4.99
"2207","2016-01-22",5.17
"2208","2016-01-25",5.08
"2209","2016-01-26",5.26
"2210","2016-01-27",5.32
"2211","2016-01-28",5.31
"2212","2016-01-29",5.31
"2213","2016-02-01",5.36
"2214","2016-02-02",5.12
"2215","2016-02-03",5.24
"2216","2016-02-04",5.41
"2217","2016-02-05",5.44
"2218","2016-02-08",5.35
"2219","2016-02-09",5.16
"2220","2016-02-10",5.09
"2221","2016-02-11",5.07
"2222","2016-02-12",5.24
"2223","2016-02-16",5.31
"2224","2016-02-17",5.54
"2225","2016-02-18",5.64
"2226","2016-02-19",5.55
"2227","2016-02-22",5.41
"2228","2016-02-23",5.41
"2229","2016-02-24",5.38
"2230","2016-02-25",5.45
"2231","2016-02-26",5.6
"2232","2016-02-29",5.78
"2233","2016-03-01",5.95
"2234","2016-03-02",6.01
"2235","2016-03-03",6.07
"2236","2016-03-04",6.28
"2237","2016-03-07",6.42
"2238","2016-03-08",6.17
"2239","2016-03-09",6.08
"2240","2016-03-10",6.03
"2241","2016-03-11",6.23
"2242","2016-03-14",6.35
"2243","2016-03-15",6.28
"2244","2016-03-16",6.06
"2245","2016-03-17",6.13
"2246","2016-03-18",6.2
"2247","2016-03-21",6.1
"2248","2016-03-22",6.14
"2249","2016-03-23",6
"2250","2016-03-24",6.11
"2251","2016-03-28",5.94
"2252","2016-03-29",6.04
"2253","2016-03-30",5.99
"2254","2016-03-31",6.06
"2255","2016-04-01",6.14
"2256","2016-04-04",6.17
"2257","2016-04-05",6.23
"2258","2016-04-06",6.35
"2259","2016-04-07",6.26
"2260","2016-04-08",6.27
"2261","2016-04-11",6.28
"2262","2016-04-12",6.51
"2263","2016-04-13",6.59
"2264","2016-04-14",6.51
"2265","2016-04-15",6.43
"2266","2016-04-18",6.5
"2267","2016-04-19",6.56
"2268","2016-04-20",6.54
"2269","2016-04-21",6.32
"2270","2016-04-22",6.48
"2271","2016-04-25",6.43
"2272","2016-04-26",6.57
"2273","2016-04-27",6.61
"2274","2016-04-28",6.53
"2275","2016-04-29",6.59
"2276","2016-05-02",6.23
"2277","2016-05-03",6.1
"2278","2016-05-04",6.17
"2279","2016-05-05",6.11
"2280","2016-05-06",6.14
"2281","2016-05-09",6.13
"2282","2016-05-10",6.29
"2283","2016-05-11",6.39
"2284","2016-05-12",6.47
"2285","2016-05-13",6.36
"2286","2016-05-16",6.42
"2287","2016-05-17",6.47
"2288","2016-05-18",6.36
"2289","2016-05-19",6.17
"2290","2016-05-20",6.26
"2291","2016-05-23",6.25
"2292","2016-05-24",6.4
"2293","2016-05-25",6.52
"2294","2016-05-26",6.45
"2295","2016-05-27",6.49
"2296","2016-05-31",6.49
"2297","2016-06-01",6.51
"2298","2016-06-02",6.5
"2299","2016-06-03",6.63
"2300","2016-06-06",6.78
"2301","2016-06-07",6.75
"2302","2016-06-08",6.71
"2303","2016-06-09",6.68
"2304","2016-06-10",6.7
"2305","2016-06-13",6.65
"2306","2016-06-14",6.62
"2307","2016-06-15",6.72
"2308","2016-06-16",6.51
"2309","2016-06-17",6.59
"2310","2016-06-20",6.64
"2311","2016-06-21",6.65
"2312","2016-06-22",6.63
"2313","2016-06-23",6.7
"2314","2016-06-24",6.67
"2315","2016-06-27",6.59
"2316","2016-06-28",6.7
"2317","2016-06-29",6.7
"2318","2016-06-30",6.83
"2319","2016-07-01",6.94
"2320","2016-07-05",6.88
"2321","2016-07-06",6.92
"2322","2016-07-07",6.98
"2323","2016-07-08",6.99
"2324","2016-07-11",7.11
"2325","2016-07-12",7.23
"2326","2016-07-13",7.2
"2327","2016-07-14",7.18
"2328","2016-07-15",7.25
"2329","2016-07-18",7.2
"2330","2016-07-19",7.21
"2331","2016-07-20",7.24
"2332","2016-07-21",7.24
"2333","2016-07-22",7.3
"2334","2016-07-25",7.32
"2335","2016-07-26",7.39
"2336","2016-07-27",7.34
"2337","2016-07-28",7.27
"2338","2016-07-29",7.37
"2339","2016-08-01",7.35
"2340","2016-08-02",7.3
"2341","2016-08-03",7.35
"2342","2016-08-04",7.36
"2343","2016-08-05",7.41
"2344","2016-08-08",7.4
"2345","2016-08-09",7.56
"2346","2016-08-10",7.59
"2347","2016-08-11",7.58
"2348","2016-08-12",7.62
"2349","2016-08-15",7.65
"2350","2016-08-16",7.69
"2351","2016-08-17",7.7
"2352","2016-08-18",7.72
"2353","2016-08-19",7.7
"2354","2016-08-22",7.72
"2355","2016-08-23",7.73
"2356","2016-08-24",7.72
"2357","2016-08-25",7.62
"2358","2016-08-26",7.75
"2359","2016-08-29",7.89
"2360","2016-08-30",7.96
"2361","2016-08-31",7.97
"2362","2016-09-01",7.97
"2363","2016-09-02",8.05
"2364","2016-09-06",8.12
"2365","2016-09-07",8.16
"2366","2016-09-08",8.16
"2367","2016-09-09",7.93
"2368","2016-09-12",7.89
"2369","2016-09-13",7.67
"2370","2016-09-14",7.71
"2371","2016-09-15",7.79
"2372","2016-09-16",7.71
"2373","2016-09-19",7.51
"2374","2016-09-20",7.51
"2375","2016-09-21",7.58
"2376","2016-09-22",7.56
"2377","2016-09-23",7.53
"2378","2016-09-26",7.51
"2379","2016-09-27",7.53
"2380","2016-09-28",7.6
"2381","2016-09-29",7.58
"2382","2016-09-30",7.52
"2383","2016-10-03",7.78
"2384","2016-10-04",7.7
"2385","2016-10-05",7.7
"2386","2016-10-06",7.62
"2387","2016-10-07",7.63
"2388","2016-10-10",7.65
"2389","2016-10-11",7.62
"2390","2016-10-12",7.58
"2391","2016-10-13",7.51
"2392","2016-10-14",7.57
"2393","2016-10-17",7.51
"2394","2016-10-18",7.51
"2395","2016-10-19",7.55
"2396","2016-10-20",7.56
"2397","2016-10-21",7.65
"2398","2016-10-24",7.65
"2399","2016-10-25",7.64
"2400","2016-10-26",7.56
"2401","2016-10-27",7.51
"2402","2016-10-28",7.5
"2403","2016-10-31",7.53
"2404","2016-11-01",7.43
"2405","2016-11-02",7.23
"2406","2016-11-03",7.22
"2407","2016-11-04",7.16
"2408","2016-11-07",7.32
"2409","2016-11-08",7.27
"2410","2016-11-09",7.44
"2411","2016-11-10",7.65
"2412","2016-11-11",7.71
"2413","2016-11-14",7.5
"2414","2016-11-15",7.53
"2415","2016-11-16",7.56
"2416","2016-11-17",7.64
"2417","2016-11-18",7.71
"2418","2016-11-21",7.69
"2419","2016-11-22",7.25
"2420","2016-11-23",7.08
"2421","2016-11-25",7.26
"2422","2016-11-28",7.36
"2423","2016-11-29",7.4
"2424","2016-11-30",7.44
"2425","2016-12-01",7.52
"2426","2016-12-02",7.48
"2427","2016-12-05",7.6
"2428","2016-12-06",7.67
"2429","2016-12-07",7.7
"2430","2016-12-08",7.73
"2431","2016-12-09",7.73
"2432","2016-12-12",7.77
"2433","2016-12-13",7.82
"2434","2016-12-14",7.79
"2435","2016-12-15",7.8
"2436","2016-12-16",7.83
"2437","2016-12-19",8.04
"2438","2016-12-20",7.88
"2439","2016-12-21",7.89
"2440","2016-12-22",7.9
"2441","2016-12-23",7.74
"2442","2016-12-27",7.71
"2443","2016-12-28",7.63
"2444","2016-12-29",7.65
"2445","2016-12-30",7.66
"2446","2017-01-03",7.74
"2447","2017-01-04",7.84
"2448","2017-01-05",7.8
"2449","2017-01-06",7.76
"2450","2017-01-09",7.75
"2451","2017-01-10",7.77
"2452","2017-01-11",7.78
"2453","2017-01-12",7.79
"2454","2017-01-13",7.78
"2455","2017-01-17",7.74
"2456","2017-01-18",7.73
"2457","2017-01-19",7.71
"2458","2017-01-20",7.74
"2459","2017-01-23",7.76
"2460","2017-01-24",7.78
"2461","2017-01-25",7.81
"2462","2017-01-26",7.84
"2463","2017-01-27",7.83
"2464","2017-01-30",7.9
"2465","2017-01-31",7.89
"2466","2017-02-01",7.89
"2467","2017-02-02",7.94
"2468","2017-02-03",8.02
"2469","2017-02-06",8.15
"2470","2017-02-07",8.11
"2471","2017-02-08",8.13
"2472","2017-02-09",8.28
"2473","2017-02-10",8.45
"2474","2017-02-13",8.51
"2475","2017-02-14",8.55
"2476","2017-02-15",8.48
"2477","2017-02-16",8.4
"2478","2017-02-17",8.52
"2479","2017-02-21",8.56
"2480","2017-02-22",8.55
"2481","2017-02-23",8.57
"2482","2017-02-24",8.57
"2483","2017-02-27",8.56
"2484","2017-02-28",8.52
"2485","2017-03-01",8.53
"2486","2017-03-02",8.58
"2487","2017-03-03",8.27
"2488","2017-03-06",8.23
"2489","2017-03-07",8.16
"2490","2017-03-08",8.1
"2491","2017-03-09",7.95
"2492","2017-03-10",8
"2493","2017-03-13",8
"2494","2017-03-14",7.98
"2495","2017-03-15",8.06
"2496","2017-03-16",8.04
"2497","2017-03-17",8.07
"2498","2017-03-20",8
"2499","2017-03-21",7.86
"2500","2017-03-22",7.73
"2501","2017-03-23",7.75
"2502","2017-03-24",7.79
"2503","2017-03-27",7.8
"2504","2017-03-28",7.92
"2505","2017-03-29",8.07
"2506","2017-03-30",8.11
"2507","2017-03-31",8.14
"2508","2017-04-03",8.11
"2509","2017-04-04",8.11
"2510","2017-04-05",8
"2511","2017-04-06",8.07
"2512","2017-04-07",7.97
"2513","2017-04-10",7.95
"2514","2017-04-11",7.93
"2515","2017-04-12",7.85
"2516","2017-04-13",7.8
"2517","2017-04-17",7.84
"2518","2017-04-18",7.84
"2519","2017-04-19",7.82
"2520","2017-04-20",7.81
"2521","2017-04-21",7.85
"2522","2017-04-24",7.88
"2523","2017-04-25",7.9
"2524","2017-04-26",8.01
"2525","2017-04-27",7.98
"2526","2017-04-28",8.01
"2527","2017-05-01",8
"2528","2017-05-02",8.05
"2529","2017-05-03",7.95
"2530","2017-05-04",7.82
"2531","2017-05-05",7.8
"2532","2017-05-08",7.84
"2533","2017-05-09",8.14
"2534","2017-05-10",8.04
"2535","2017-05-11",7.84
"2536","2017-05-12",7.71
"2537","2017-05-15",7.75
"2538","2017-05-16",7.74
"2539","2017-05-17",7.63
"2540","2017-05-18",7.66
"2541","2017-05-19",7.61
"2542","2017-05-22",7.62
"2543","2017-05-23",7.59
"2544","2017-05-24",7.5
"2545","2017-05-25",7.49
"2546","2017-05-26",7.51
"2547","2017-05-30",7.53
"2548","2017-05-31",7.48
"2549","2017-06-01",7.55
"2550","2017-06-02",7.67
"2551","2017-06-05",7.65
"2552","2017-06-06",7.59
"2553","2017-06-07",7.56
"2554","2017-06-08",7.52
"2555","2017-06-09",7.6
"2556","2017-06-12",7.61
"2557","2017-06-13",7.63
"2558","2017-06-14",7.6
"2559","2017-06-15",7.57
"2560","2017-06-16",7.48
"2561","2017-06-19",7.35
"2562","2017-06-20",7.34
"2563","2017-06-21",7.37
"2564","2017-06-22",7.33
"2565","2017-06-23",7.33
"2566","2017-06-26",7.34
"2567","2017-06-27",7.35
"2568","2017-06-28",7.42
"2569","2017-06-29",7.44
"2570","2017-06-30",7.39
"2571","2017-07-03",7.48
"2572","2017-07-05",7.41
"2573","2017-07-06",7.41
"2574","2017-07-07",7.41
"2575","2017-07-10",7.41
"2576","2017-07-11",7.41
"2577","2017-07-12",7.42
"2578","2017-07-13",7.47
"2579","2017-07-14",7.41
"2580","2017-07-17",7.44
"2581","2017-07-18",7.46
"2582","2017-07-19",7.46
"2583","2017-07-20",7.48
"2584","2017-07-21",7.46
"2585","2017-07-24",7.45
"2586","2017-07-25",7.46
"2587","2017-07-26",7.46
"2588","2017-07-27",7.49
"2589","2017-07-28",7.44
"2590","2017-07-31",7.46
"2591","2017-08-01",7.5
"2592","2017-08-02",7.5
"2593","2017-08-03",7.51
"2594","2017-08-04",7.44
"2595","2017-08-07",7.35
"2596","2017-08-08",7.49
"2597","2017-08-09",7.68
"2598","2017-08-10",7.76
"2599","2017-08-11",7.71
"2600","2017-08-14",7.69
"2601","2017-08-15",7.61
"2602","2017-08-16",7.63
"2603","2017-08-17",7.59
"2604","2017-08-18",7.57
"2605","2017-08-21",7.57
"2606","2017-08-22",7.64
"2607","2017-08-23",7.58
"2608","2017-08-24",7.59
"2609","2017-08-25",7.56
"2610","2017-08-28",7.6
"2611","2017-08-29",7.62
"2612","2017-08-30",7.59
"2613","2017-08-31",7.51
"2614","2017-09-01",7.57
"2615","2017-09-05",7.52
"2616","2017-09-06",7.52
"2617","2017-09-07",7.55
"2618","2017-09-08",7.53
"2619","2017-09-11",7.52
"2620","2017-09-12",7.51
"2621","2017-09-13",7.55
"2622","2017-09-14",7.59
"2623","2017-09-15",7.52
"2624","2017-09-18",7.54
"2625","2017-09-19",7.4
"2626","2017-09-20",7.51
"2627","2017-09-21",7.49
"2628","2017-09-22",7.48
"2629","2017-09-25",7.52
"2630","2017-09-26",7.52
"2631","2017-09-27",7.47
"2632","2017-09-28",7.51
"2633","2017-09-29",7.51
"2634","2017-10-02",7.54
"2635","2017-10-03",7.62
"2636","2017-10-04",7.79
"2637","2017-10-05",7.74
"2638","2017-10-06",7.6
"2639","2017-10-09",7.62
"2640","2017-10-10",7.65
"2641","2017-10-11",7.67
"2642","2017-10-12",7.65
"2643","2017-10-13",7.64
"2644","2017-10-16",7.61
"2645","2017-10-17",7.51
"2646","2017-10-18",7.49
"2647","2017-10-19",7.59
"2648","2017-10-20",7.62
"2649","2017-10-23",7.59
"2650","2017-10-24",7.58
"2651","2017-10-25",7.49
"2652","2017-10-26",7.52
"2653","2017-10-27",7.55
"2654","2017-10-30",7.48
"2655","2017-10-31",7.47
"2656","2017-11-01",7.48
"2657","2017-11-02",7.41
"2658","2017-11-03",7.43
"2659","2017-11-06",7.41
"2660","2017-11-07",7.5
"2661","2017-11-08",7.62
"2662","2017-11-09",7.53
"2663","2017-11-10",7.49
"2664","2017-11-13",7.46
"2665","2017-11-14",7.46
"2666","2017-11-15",7.39
"2667","2017-11-16",7.44
"2668","2017-11-17",7.53
"2669","2017-11-20",7.55
"2670","2017-11-21",7.53
"2671","2017-11-22",7.57
"2672","2017-11-24",7.54
"2673","2017-11-27",7.58
"2674","2017-11-28",7.52
"2675","2017-11-29",7.42
"2676","2017-11-30",7.22
"2677","2017-12-01",7.18
"2678","2017-12-04",7.17
"2679","2017-12-05",7.13
"2680","2017-12-06",7.3
"2681","2017-12-07",7.19
"2682","2017-12-08",7.2
"2683","2017-12-11",7.18
"2684","2017-12-12",7.16
"2685","2017-12-13",7.18
"2686","2017-12-14",7.14
"2687","2017-12-15",7.04
"2688","2017-12-18",7.14
"2689","2017-12-19",7.2
"2690","2017-12-20",7.19
"2691","2017-12-21",7.17
"2692","2017-12-22",6.98
"2693","2017-12-26",6.98
"2694","2017-12-27",6.94
"2695","2017-12-28",6.98
"2696","2017-12-29",6.91
"2697","2018-01-02",7
"2698","2018-01-03",6.93
"2699","2018-01-04",6.9
"2700","2018-01-05",7
"2701","2018-01-08",7.01
"2702","2018-01-09",6.93
"2703","2018-01-10",6.85
"2704","2018-01-11",6.96
"2705","2018-01-12",7.02
"2706","2018-01-16",6.91
"2707","2018-01-17",6.91
"2708","2018-01-18",6.88
"2709","2018-01-19",6.9
"2710","2018-01-22",6.89
"2711","2018-01-23",6.91
"2712","2018-01-24",6.91
"2713","2018-01-25",6.92
"2714","2018-01-26",6.92
"2715","2018-01-29",6.88
"2716","2018-01-30",6.77
"2717","2018-01-31",6.74
"2718","2018-02-01",6.81
"2719","2018-02-02",6.7
"2720","2018-02-05",6.41
"2721","2018-02-06",6.46
"2722","2018-02-07",6.65
"2723","2018-02-08",6.77
"2724","2018-02-09",6.9
"2725","2018-02-12",6.98
"2726","2018-02-13",7.08
"2727","2018-02-14",7.01
"2728","2018-02-15",7.02
"2729","2018-02-16",7.12
"2730","2018-02-20",7.07
"2731","2018-02-21",7.12
"2732","2018-02-22",7.17
"2733","2018-02-23",7.15
"2734","2018-02-26",7.13
"2735","2018-02-27",7.06
"2736","2018-02-28",6.95
"2737","2018-03-01",6.99
"2738","2018-03-02",7.02
"2739","2018-03-05",7.04
"2740","2018-03-06",7.05
"2741","2018-03-07",7.08
"2742","2018-03-08",7.1
"2743","2018-03-09",7.1
"2744","2018-03-12",7.17
"2745","2018-03-13",7.15
"2746","2018-03-14",7.11
"2747","2018-03-15",6.97
"2748","2018-03-16",6.83
"2749","2018-03-19",6.84
"2750","2018-03-20",6.78
"2751","2018-03-21",6.8
"2752","2018-03-22",7.03
"2753","2018-03-23",6.93
"2754","2018-03-26",6.89
"2755","2018-03-27",6.75
"2756","2018-03-28",6.72
"2757","2018-03-29",6.68
"2758","2018-04-02",6.75
"2759","2018-04-03",6.82
"2760","2018-04-04",6.81
"2761","2018-04-05",6.89
"2762","2018-04-06",6.81
"2763","2018-04-09",6.82
"2764","2018-04-10",6.77
"2765","2018-04-11",6.85
"2766","2018-04-12",6.87
"2767","2018-04-13",6.91
"2768","2018-04-16",6.9
"2769","2018-04-17",6.99
"2770","2018-04-18",6.97
"2771","2018-04-19",6.89
"2772","2018-04-20",6.92
"2773","2018-04-23",6.76
"2774","2018-04-24",6.84
"2775","2018-04-25",6.78
"2776","2018-04-26",6.81
"2777","2018-04-27",6.79
"2778","2018-04-30",6.8
"2779","2018-05-01",6.75
"2780","2018-05-02",6.71
"2781","2018-05-03",6.67
"2782","2018-05-04",6.68
"2783","2018-05-07",6.64
"2784","2018-05-08",6.76
"2785","2018-05-09",6.86
"2786","2018-05-10",6.93
"2787","2018-05-11",7.02
"2788","2018-05-14",7.06
"2789","2018-05-15",7.05
"2790","2018-05-16",7.17
"2791","2018-05-17",7.23
"2792","2018-05-18",7.23
"2793","2018-05-21",7.2
"2794","2018-05-22",7.25
"2795","2018-05-23",7.28
"2796","2018-05-24",7.34
"2797","2018-05-25",7.35
"2798","2018-05-29",7.25
"2799","2018-05-30",7.29
"2800","2018-05-31",7.27
"2801","2018-06-01",7.33
"2802","2018-06-04",7.39
"2803","2018-06-05",7.22
"2804","2018-06-06",7.33
"2805","2018-06-07",7.35
"2806","2018-06-08",7.45
"2807","2018-06-11",7.35
"2808","2018-06-12",7.29
"2809","2018-06-13",7.23
"2810","2018-06-14",7.32
"2811","2018-06-15",7.15
"2812","2018-06-18",7.12
"2813","2018-06-19",7.13
"2814","2018-06-20",7.14
"2815","2018-06-21",7.06
"2816","2018-06-22",7.1
"2817","2018-06-25",7.01
"2818","2018-06-26",7.05
"2819","2018-06-27",6.98
"2820","2018-06-28",6.95
"2821","2018-06-29",7.01
"2822","2018-07-02",7.05
"2823","2018-07-03",7.14
"2824","2018-07-05",7.1
"2825","2018-07-06",7.09
"2826","2018-07-09",7.08
"2827","2018-07-10",7.07
"2828","2018-07-11",7.07
"2829","2018-07-12",7.04
"2830","2018-07-13",7.08
"2831","2018-07-16",7.08
"2832","2018-07-17",7.18
"2833","2018-07-18",7.4
"2834","2018-07-19",7.41
"2835","2018-07-20",7.41
"2836","2018-07-23",7.4
"2837","2018-07-24",7.4
"2838","2018-07-25",7.42
"2839","2018-07-26",7.42
"2840","2018-07-27",7.44
"2841","2018-07-30",7.5
"2842","2018-07-31",7.57
"2843","2018-08-01",7.53
"2844","2018-08-02",7.52
"2845","2018-08-03",7.6
"2846","2018-08-06",7.58
"2847","2018-08-07",7.57
"2848","2018-08-08",7.54
"2849","2018-08-09",7.53
"2850","2018-08-10",7.68
"2851","2018-08-13",7.68
"2852","2018-08-14",7.67
"2853","2018-08-15",7.67
"2854","2018-08-16",7.75
"2855","2018-08-17",7.72
"2856","2018-08-20",7.71
"2857","2018-08-21",7.74
"2858","2018-08-22",7.75
"2859","2018-08-23",7.76
"2860","2018-08-24",7.75
"2861","2018-08-27",7.8
"2862","2018-08-28",7.72
"2863","2018-08-29",7.79
"2864","2018-08-30",7.79
"2865","2018-08-31",7.78
"2866","2018-09-04",7.84
"2867","2018-09-05",7.84
"2868","2018-09-06",7.71
"2869","2018-09-07",7.68
