"","date","BLUE"
"1847","2020-10-16",56.099998
"1848","2020-10-19",54.549999
"1849","2020-10-20",55
"1850","2020-10-21",54.34
"1851","2020-10-22",55.509998
"1852","2020-10-23",55.529999
"1853","2020-10-26",53.52
"1854","2020-10-27",53.73
"1855","2020-10-28",52.490002
"1856","2020-10-29",52.889999
"1857","2020-10-30",51.709999
"1858","2020-11-02",53.09
"1859","2020-11-03",54.549999
"1860","2020-11-04",58.549999
"1861","2020-11-05",48.830002
"1862","2020-11-06",45.889999
"1863","2020-11-09",46.459999
"1864","2020-11-10",46.610001
"1865","2020-11-11",45.48
"1866","2020-11-12",45.41
"1867","2020-11-13",46.009998
"1868","2020-11-16",46.400002
"1869","2020-11-17",46.360001
"1870","2020-11-18",44.43
"1871","2020-11-19",44.16
"1872","2020-11-20",43.07
"1873","2020-11-23",42.73
"1874","2020-11-24",42.639999
"1875","2020-11-25",43.23
"1876","2020-11-27",44.060001
