"","date","NGHCN"
"973","2020-05-20",23.030001
"974","2020-05-21",22.985001
"975","2020-05-22",22.959999
"976","2020-05-26",23.106001
"977","2020-05-27",23.4
"978","2020-05-28",23.495001
"979","2020-05-29",23.5
"980","2020-06-01",23.629999
"981","2020-06-02",23.67
"982","2020-06-03",23.98
"983","2020-06-04",23.940001
"984","2020-06-05",23.91
"985","2020-06-08",24.35
"986","2020-06-09",24.305
"987","2020-06-10",24.280001
"988","2020-06-11",23.65
"989","2020-06-12",23.48
"990","2020-06-15",23.9
"991","2020-06-16",24.02
"992","2020-06-17",24.08
"993","2020-06-18",24.205
"994","2020-06-19",24.334
"995","2020-06-22",24.540001
"996","2020-06-23",24.389999
"997","2020-06-24",24.450001
"998","2020-06-25",24.389999
"999","2020-06-26",24.5
"1000","2020-06-29",24.539
"1001","2020-06-30",23.620001
"1002","2020-07-01",23.91
"1003","2020-07-02",23.92
"1004","2020-07-06",23.924999
"1005","2020-07-07",23.955
"1006","2020-07-08",25.65
"1007","2020-07-09",25.700001
"1008","2020-07-10",25.75
"1009","2020-07-13",25.66
"1010","2020-07-14",25.785
"1011","2020-07-15",25.75
"1012","2020-07-16",25.85
"1013","2020-07-17",25.85
"1014","2020-07-20",25.84
"1015","2020-07-21",25.799999
"1016","2020-07-22",25.809999
"1017","2020-07-23",25.83
"1018","2020-07-24",25.940001
"1019","2020-07-27",25.889999
"1020","2020-07-28",25.92
"1021","2020-07-29",25.940001
"1022","2020-07-30",25.9
"1023","2020-07-31",25.969999
"1024","2020-08-03",25.969999
"1025","2020-08-04",25.91
"1026","2020-08-05",25.969999
"1027","2020-08-06",25.950001
"1028","2020-08-07",25.93
"1029","2020-08-10",25.93
"1030","2020-08-11",25.950001
"1031","2020-08-12",25.950001
"1032","2020-08-13",25.98
"1033","2020-08-14",25.969999
"1034","2020-08-17",25.975
"1035","2020-08-18",25.995001
"1036","2020-08-19",25.997
"1037","2020-08-20",26.01
"1038","2020-08-21",26.059
"1039","2020-08-24",26.198
"1040","2020-08-25",26.24
"1041","2020-08-26",26.25
"1042","2020-08-27",26.34
"1043","2020-08-28",26.059999
"1044","2020-08-31",26.23
"1045","2020-09-01",26.15
"1046","2020-09-02",26.25
"1047","2020-09-03",26.01
"1048","2020-09-04",26.200001
"1049","2020-09-08",26.135
"1050","2020-09-09",26.26
"1051","2020-09-10",26.275
"1052","2020-09-11",26.35
"1053","2020-09-14",26.23
"1054","2020-09-15",26.299999
"1055","2020-09-16",26.35
"1056","2020-09-17",26.200001
"1057","2020-09-18",26.072001
"1058","2020-09-21",26.1
"1059","2020-09-22",26.200001
"1060","2020-09-23",26.059999
"1061","2020-09-24",26.1
"1062","2020-09-25",26.110001
"1063","2020-09-28",26.186001
"1064","2020-09-29",26.18
"1065","2020-09-30",25.530001
"1066","2020-10-01",25.950001
"1067","2020-10-02",25.950001
"1068","2020-10-05",26.004999
"1069","2020-10-06",26.07
"1070","2020-10-07",26.049999
"1071","2020-10-08",26
"1072","2020-10-09",25.9
"1073","2020-10-12",25.91
"1074","2020-10-13",25.889999
"1075","2020-10-14",25.75
"1076","2020-10-15",25.91
"1077","2020-10-16",25.790001
"1078","2020-10-19",25.84
"1079","2020-10-20",25.85
"1080","2020-10-21",25.790001
"1081","2020-10-22",25.77
"1082","2020-10-23",25.870001
"1083","2020-10-26",25.780001
"1084","2020-10-27",25.82
"1085","2020-10-28",25.940001
"1086","2020-10-29",25.780001
"1087","2020-10-30",26.030001
"1088","2020-11-02",26.08
"1089","2020-11-03",26.07
"1090","2020-11-04",26.129999
"1091","2020-11-05",25.995001
"1092","2020-11-06",26.08
"1093","2020-11-09",26.16
"1094","2020-11-10",26.209999
"1095","2020-11-11",26.09
"1096","2020-11-12",26.1
"1097","2020-11-13",26.02
"1098","2020-11-16",26.09
"1099","2020-11-17",25.9
"1100","2020-11-18",26.044001
"1101","2020-11-19",26.17
"1102","2020-11-20",26.150999
"1103","2020-11-23",26.08
"1104","2020-11-24",26.139999
"1105","2020-11-25",26.177
"1106","2020-11-27",26.18
