"","date","BKEP"
"1943","2018-09-19",2.4
"1944","2018-09-20",2.42
"1945","2018-09-21",2.4
"1946","2018-09-24",2.4
"1947","2018-09-25",2.3
"1948","2018-09-26",2.1
"1949","2018-09-27",2.13
"1950","2018-09-28",2.1
"1951","2018-10-01",2.32
"1952","2018-10-02",2.34
"1953","2018-10-03",2.33
"1954","2018-10-04",2.3
"1955","2018-10-05",2.21
"1956","2018-10-08",2.3
"1957","2018-10-09",2.19
"1958","2018-10-10",2.1
"1959","2018-10-11",2.16
"1960","2018-10-12",2.11
"1961","2018-10-15",2.14
"1962","2018-10-16",2.17
"1963","2018-10-17",2.12
"1964","2018-10-18",2.11
"1965","2018-10-19",2.11
"1966","2018-10-22",2.08
"1967","2018-10-23",2.05
"1968","2018-10-24",2.03
"1969","2018-10-25",2.08
"1970","2018-10-26",2.08
"1971","2018-10-29",2.2
"1972","2018-10-30",2.24
"1973","2018-10-31",2.24
"1974","2018-11-01",2.2
"1975","2018-11-02",2.13
"1976","2018-11-05",2.09
"1977","2018-11-06",2.05
"1978","2018-11-07",2.12
"1979","2018-11-08",2.1
"1980","2018-11-09",2.04
"1981","2018-11-12",1.98
"1982","2018-11-13",2
"1983","2018-11-14",1.99
"1984","2018-11-15",2
"1985","2018-11-16",1.99
"1986","2018-11-19",1.94
"1987","2018-11-20",1.81
"1988","2018-11-21",1.83
"1989","2018-11-23",1.85
"1990","2018-11-26",1.86
"1991","2018-11-27",1.82
"1992","2018-11-28",1.78
"1993","2018-11-29",1.75
"1994","2018-11-30",1.71
"1995","2018-12-03",1.73
"1996","2018-12-04",1.71
"1997","2018-12-06",1.63
"1998","2018-12-07",1.65
"1999","2018-12-10",1.61
"2000","2018-12-11",1.64
"2001","2018-12-12",1.65
"2002","2018-12-13",1.6
"2003","2018-12-14",1.6
"2004","2018-12-17",1.45
"2005","2018-12-18",1.35
"2006","2018-12-19",1.27
"2007","2018-12-20",1.28
"2008","2018-12-21",1.17
"2009","2018-12-24",1.11
"2010","2018-12-26",1.15
"2011","2018-12-27",1.15
"2012","2018-12-28",1.16
"2013","2018-12-31",1.15
"2014","2019-01-02",1.38
"2015","2019-01-03",1.4
"2016","2019-01-04",1.48
"2017","2019-01-07",1.45
"2018","2019-01-08",1.45
"2019","2019-01-09",1.47
"2020","2019-01-10",1.5
"2021","2019-01-11",1.69
"2022","2019-01-14",1.7
"2023","2019-01-15",1.76
"2024","2019-01-16",1.75
"2025","2019-01-17",1.76
"2026","2019-01-18",1.79
"2027","2019-01-22",1.8
"2028","2019-01-23",1.76
"2029","2019-01-24",1.84
"2030","2019-01-25",1.93
"2031","2019-01-28",2.02
"2032","2019-01-29",2.1
"2033","2019-01-30",2.23
"2034","2019-01-31",2.31
"2035","2019-02-01",2.21
"2036","2019-02-04",2.11
"2037","2019-02-05",2.11
"2038","2019-02-06",2.14
"2039","2019-02-07",2.02
"2040","2019-02-08",2
"2041","2019-02-11",1.92
"2042","2019-02-12",1.92
"2043","2019-02-13",1.94
"2044","2019-02-14",1.95
"2045","2019-02-15",1.94
"2046","2019-02-19",1.94
"2047","2019-02-20",1.99
"2048","2019-02-21",1.98
"2049","2019-02-22",1.93
"2050","2019-02-25",1.98
"2051","2019-02-26",1.52
"2052","2019-02-27",1.52
"2053","2019-02-28",1.33
"2054","2019-03-01",1.18
"2055","2019-03-04",1.23
"2056","2019-03-05",1.23
"2057","2019-03-06",1.19
"2058","2019-03-07",1.14
"2059","2019-03-08",1.14
"2060","2019-03-11",1.13
"2061","2019-03-12",1.16
"2062","2019-03-13",1.09
"2063","2019-03-14",1.11
"2064","2019-03-15",1.06
"2065","2019-03-18",1.08
"2066","2019-03-19",1.08
"2067","2019-03-20",1.04
"2068","2019-03-21",1.06
"2069","2019-03-22",1.06
"2070","2019-03-25",1.03
"2071","2019-03-26",1.03
"2072","2019-03-27",1.07
"2073","2019-03-28",1.06
"2074","2019-03-29",1.03
"2075","2019-04-01",1.05
"2076","2019-04-02",1.04
"2077","2019-04-03",1.02
"2078","2019-04-04",1.04
"2079","2019-04-05",1.04
"2080","2019-04-08",1.04
"2081","2019-04-09",1.03
"2082","2019-04-10",1.03
"2083","2019-04-11",1.11
"2084","2019-04-12",1.2
"2085","2019-04-15",1.23
"2086","2019-04-16",1.16
"2087","2019-04-17",1.1
"2088","2019-04-18",1.08
"2089","2019-04-22",1.14
"2090","2019-04-23",1.19
"2091","2019-04-24",1.19
"2092","2019-04-25",1.16
"2093","2019-04-26",1.2
"2094","2019-04-29",1.21
"2095","2019-04-30",1.2
"2096","2019-05-01",1.22
"2097","2019-05-02",1.12
"2098","2019-05-03",1.11
"2099","2019-05-06",1.12
"2100","2019-05-07",1.13
"2101","2019-05-08",1.11
"2102","2019-05-09",1.16
"2103","2019-05-10",1.18
"2104","2019-05-13",1.15
"2105","2019-05-14",1.19
"2106","2019-05-15",1.15
"2107","2019-05-16",1.15
"2108","2019-05-17",1.13
"2109","2019-05-20",1.13
"2110","2019-05-21",1.13
"2111","2019-05-22",1.11
"2112","2019-05-23",1.1
"2113","2019-05-24",1.1
"2114","2019-05-28",1.1
"2115","2019-05-29",1.11
"2116","2019-05-30",1.06
"2117","2019-05-31",1.08
"2118","2019-06-03",1.05
"2119","2019-06-04",1.08
"2120","2019-06-05",1.16
"2121","2019-06-06",1.11
"2122","2019-06-07",1.11
"2123","2019-06-10",1.12
"2124","2019-06-11",1.1
"2125","2019-06-12",1.08
"2126","2019-06-13",1.07
"2127","2019-06-14",1.08
"2128","2019-06-17",1.07
"2129","2019-06-18",1.07
"2130","2019-06-19",1.09
"2131","2019-06-20",1.1
"2132","2019-06-21",1.12
"2133","2019-06-24",1.12
"2134","2019-06-25",1.14
"2135","2019-06-26",1.12
"2136","2019-06-27",1.15
"2137","2019-06-28",1.16
"2138","2019-07-01",1.16
"2139","2019-07-02",1.17
"2140","2019-07-03",1.24
"2141","2019-07-05",1.33
"2142","2019-07-08",1.37
"2143","2019-07-09",1.3
"2144","2019-07-10",1.31
"2145","2019-07-11",1.4
"2146","2019-07-12",1.42
"2147","2019-07-15",1.46
"2148","2019-07-16",1.42
"2149","2019-07-17",1.35
"2150","2019-07-18",1.24
"2151","2019-07-19",1.32
"2152","2019-07-22",1.32
"2153","2019-07-23",1.3
"2154","2019-07-24",1.33
"2155","2019-07-25",1.32
"2156","2019-07-26",1.27
"2157","2019-07-29",1.31
"2158","2019-07-30",1.33
"2159","2019-07-31",1.35
"2160","2019-08-01",1.23
"2161","2019-08-02",1.26
"2162","2019-08-05",1.34
"2163","2019-08-06",1.32
"2164","2019-08-07",1.27
"2165","2019-08-08",1.27
"2166","2019-08-09",1.3
"2167","2019-08-12",1.28
"2168","2019-08-13",1.27
"2169","2019-08-14",1.26
"2170","2019-08-15",1.26
"2171","2019-08-16",1.26
"2172","2019-08-19",1.26
"2173","2019-08-20",1.26
"2174","2019-08-21",1.31
"2175","2019-08-22",1.27
"2176","2019-08-23",1.28
"2177","2019-08-26",1.27
"2178","2019-08-27",1.25
"2179","2019-08-28",1.25
"2180","2019-08-29",1.24
"2181","2019-08-30",1.25
"2182","2019-09-03",1.24
"2183","2019-09-04",1.27
"2184","2019-09-05",1.3
"2185","2019-09-06",1.31
"2186","2019-09-09",1.3
"2187","2019-09-10",1.32
"2188","2019-09-11",1.25
"2189","2019-09-12",1.19
"2190","2019-09-13",1.17
"2191","2019-09-16",1.18
"2192","2019-09-17",1.15
"2193","2019-09-18",1.14
"2194","2019-09-19",1.13
"2195","2019-09-20",1.15
"2196","2019-09-23",1.13
"2197","2019-09-24",1.13
"2198","2019-09-25",1.13
"2199","2019-09-26",1.12
"2200","2019-09-27",1.12
"2201","2019-09-30",1.12
"2202","2019-10-01",1.12
"2203","2019-10-02",1.15
"2204","2019-10-03",1.13
"2205","2019-10-04",1.13
"2206","2019-10-07",1.13
"2207","2019-10-08",1.11
"2208","2019-10-09",1.11
"2209","2019-10-10",1.12
"2210","2019-10-11",1.15
"2211","2019-10-14",1.15
"2212","2019-10-15",1.16
"2213","2019-10-16",1.14
"2214","2019-10-17",1.14
"2215","2019-10-18",1.14
"2216","2019-10-21",1.16
"2217","2019-10-22",1.15
"2218","2019-10-23",1.15
"2219","2019-10-24",1.17
"2220","2019-10-25",1.16
"2221","2019-10-28",1.2
"2222","2019-10-29",1.17
"2223","2019-10-30",1.18
"2224","2019-10-31",1.19
"2225","2019-11-01",1.17
"2226","2019-11-04",1.15
"2227","2019-11-05",1.14
"2228","2019-11-06",1.14
"2229","2019-11-07",1.16
"2230","2019-11-08",1.18
"2231","2019-11-11",1.16
"2232","2019-11-12",1.12
"2233","2019-11-13",1.14
"2234","2019-11-14",1.13
"2235","2019-11-15",1.14
"2236","2019-11-18",1.12
"2237","2019-11-19",1.1
"2238","2019-11-20",1.09
"2239","2019-11-21",1.09
"2240","2019-11-22",1.08
"2241","2019-11-25",1.09
"2242","2019-11-26",1.07
"2243","2019-11-27",1.07
"2244","2019-11-29",1.07
"2245","2019-12-02",1.07
"2246","2019-12-03",1.07
"2247","2019-12-04",1.07
"2248","2019-12-05",1.07
"2249","2019-12-06",1.09
"2250","2019-12-09",1.1
"2251","2019-12-10",1.1
"2252","2019-12-11",1.08
"2253","2019-12-12",1.1
"2254","2019-12-13",1.1
"2255","2019-12-16",1.07
"2256","2019-12-17",1.08
"2257","2019-12-18",1.08
"2258","2019-12-19",1.16
"2259","2019-12-20",1.16
"2260","2019-12-23",1.17
"2261","2019-12-24",1.15
"2262","2019-12-26",1.19
"2263","2019-12-27",1.2
"2264","2019-12-30",1.17
"2265","2019-12-31",1.13
"2266","2020-01-02",1.18
"2267","2020-01-03",1.16
"2268","2020-01-06",1.19
"2269","2020-01-07",1.2
"2270","2020-01-08",1.21
"2271","2020-01-09",1.19
"2272","2020-01-10",1.19
"2273","2020-01-13",1.18
"2274","2020-01-14",1.19
"2275","2020-01-15",1.2
"2276","2020-01-16",1.2
"2277","2020-01-17",1.18
"2278","2020-01-21",1.16
"2279","2020-01-22",1.18
"2280","2020-01-23",1.18
"2281","2020-01-24",1.18
"2282","2020-01-27",1.17
"2283","2020-01-28",1.16
"2284","2020-01-29",1.17
"2285","2020-01-30",1.19
"2286","2020-01-31",1.16
"2287","2020-02-03",1.14
"2288","2020-02-04",1.11
"2289","2020-02-05",1.16
"2290","2020-02-06",1.16
"2291","2020-02-07",1.15
"2292","2020-02-10",1.12
"2293","2020-02-11",1.12
"2294","2020-02-12",1.14
"2295","2020-02-13",1.12
"2296","2020-02-14",1.14
"2297","2020-02-18",1.17
"2298","2020-02-19",1.16
"2299","2020-02-20",1.15
"2300","2020-02-21",1.13
"2301","2020-02-24",1.11
"2302","2020-02-25",1.09
"2303","2020-02-26",1.09
"2304","2020-02-27",1.04
"2305","2020-02-28",1.07
"2306","2020-03-02",1.08
"2307","2020-03-03",1.1
"2308","2020-03-04",1.08
"2309","2020-03-05",1.03
"2310","2020-03-06",1.01
"2311","2020-03-09",0.93
"2312","2020-03-10",0.9
"2313","2020-03-11",0.86
"2314","2020-03-12",0.69
"2315","2020-03-13",0.72
"2316","2020-03-16",0.68
"2317","2020-03-17",0.65
"2318","2020-03-18",0.55
"2319","2020-03-19",0.65
"2320","2020-03-20",0.71
"2321","2020-03-23",0.65
"2322","2020-03-24",0.67
"2323","2020-03-25",0.72
"2324","2020-03-26",0.85
"2325","2020-03-27",0.8
"2326","2020-03-30",0.95
"2327","2020-03-31",0.88
"2328","2020-04-01",0.91
"2329","2020-04-02",0.87
"2330","2020-04-03",0.86
"2331","2020-04-06",0.87
"2332","2020-04-07",0.88
"2333","2020-04-08",0.93
"2334","2020-04-09",0.98
"2335","2020-04-13",0.99
"2336","2020-04-14",0.98
"2337","2020-04-15",0.97
"2338","2020-04-16",0.99
"2339","2020-04-17",1.09
"2340","2020-04-20",1.2
"2341","2020-04-21",1.2
"2342","2020-04-22",1.3
"2343","2020-04-23",1.41
"2344","2020-04-24",1.42
"2345","2020-04-27",1.45
"2346","2020-04-28",1.45
"2347","2020-04-29",1.48
"2348","2020-04-30",1.47
"2349","2020-05-01",1.38
"2350","2020-05-04",1.33
"2351","2020-05-05",1.4
"2352","2020-05-06",1.42
"2353","2020-05-07",1.45
"2354","2020-05-08",1.52
"2355","2020-05-11",1.45
"2356","2020-05-12",1.39
"2357","2020-05-13",1.4
"2358","2020-05-14",1.38
"2359","2020-05-15",1.4
"2360","2020-05-18",1.41
"2361","2020-05-19",1.35
"2362","2020-05-20",1.35
"2363","2020-05-21",1.36
"2364","2020-05-22",1.35
"2365","2020-05-26",1.39
"2366","2020-05-27",1.37
"2367","2020-05-28",1.37
"2368","2020-05-29",1.39
"2369","2020-06-01",1.38
"2370","2020-06-02",1.4
"2371","2020-06-03",1.39
"2372","2020-06-04",1.4
"2373","2020-06-05",1.38
"2374","2020-06-08",1.42
"2375","2020-06-09",1.4
"2376","2020-06-10",1.42
"2377","2020-06-11",1.38
"2378","2020-06-12",1.38
"2379","2020-06-15",1.4
"2380","2020-06-16",1.47
"2381","2020-06-17",1.41
"2382","2020-06-18",1.42
"2383","2020-06-19",1.44
"2384","2020-06-22",1.43
"2385","2020-06-23",1.44
"2386","2020-06-24",1.4
"2387","2020-06-25",1.36
"2388","2020-06-26",1.29
"2389","2020-06-29",1.37
"2390","2020-06-30",1.4
"2391","2020-07-01",1.39
"2392","2020-07-02",1.41
"2393","2020-07-06",1.44
"2394","2020-07-07",1.43
"2395","2020-07-08",1.45
"2396","2020-07-09",1.42
"2397","2020-07-10",1.45
"2398","2020-07-13",1.46
"2399","2020-07-14",1.46
"2400","2020-07-15",1.42
"2401","2020-07-16",1.41
"2402","2020-07-17",1.44
"2403","2020-07-20",1.44
"2404","2020-07-21",1.42
"2405","2020-07-22",1.41
"2406","2020-07-23",1.41
"2407","2020-07-24",1.4
"2408","2020-07-27",1.41
"2409","2020-07-28",1.4
"2410","2020-07-29",1.4
"2411","2020-07-30",1.41
"2412","2020-07-31",1.43
"2413","2020-08-03",1.42
"2414","2020-08-04",1.42
"2415","2020-08-05",1.42
"2416","2020-08-06",1.43
"2417","2020-08-07",1.43
"2418","2020-08-10",1.6
"2419","2020-08-11",1.69
"2420","2020-08-12",1.6
"2421","2020-08-13",1.53
"2422","2020-08-14",1.54
"2423","2020-08-17",1.63
"2424","2020-08-18",1.61
"2425","2020-08-19",1.64
"2426","2020-08-20",1.59
"2427","2020-08-21",1.58
"2428","2020-08-24",1.48
"2429","2020-08-25",1.5
"2430","2020-08-26",1.49
"2431","2020-08-27",1.51
"2432","2020-08-28",1.51
"2433","2020-08-31",1.49
"2434","2020-09-01",1.5
"2435","2020-09-02",1.47
"2436","2020-09-03",1.49
"2437","2020-09-04",1.54
"2438","2020-09-08",1.47
"2439","2020-09-09",1.45
"2440","2020-09-10",1.42
"2441","2020-09-11",1.4
"2442","2020-09-14",1.46
"2443","2020-09-15",1.48
"2444","2020-09-16",1.51
"2445","2020-09-17",1.5
"2446","2020-09-18",1.51
"2447","2020-09-21",1.45
"2448","2020-09-22",1.43
"2449","2020-09-23",1.43
"2450","2020-09-24",1.43
"2451","2020-09-25",1.48
"2452","2020-09-28",1.47
"2453","2020-09-29",1.59
"2454","2020-09-30",1.54
"2455","2020-10-01",1.39
"2456","2020-10-02",1.44
"2457","2020-10-05",1.45
"2458","2020-10-06",1.42
"2459","2020-10-07",1.46
"2460","2020-10-08",1.53
"2461","2020-10-09",1.44
"2462","2020-10-12",1.38
"2463","2020-10-13",1.35
"2464","2020-10-14",1.34
"2465","2020-10-15",1.35
"2466","2020-10-16",1.37
"2467","2020-10-19",1.35
"2468","2020-10-20",1.36
"2469","2020-10-21",1.35
"2470","2020-10-22",1.39
"2471","2020-10-23",1.42
"2472","2020-10-26",1.37
"2473","2020-10-27",1.38
"2474","2020-10-28",1.35
"2475","2020-10-29",1.37
"2476","2020-10-30",1.39
"2477","2020-11-02",1.37
"2478","2020-11-03",1.39
"2479","2020-11-04",1.34
"2480","2020-11-05",1.5
"2481","2020-11-06",1.45
"2482","2020-11-09",1.51
"2483","2020-11-10",1.49
"2484","2020-11-11",1.53
"2485","2020-11-12",1.48
"2486","2020-11-13",1.58
"2487","2020-11-16",1.64
"2488","2020-11-17",1.6
"2489","2020-11-18",1.6
"2490","2020-11-19",1.61
"2491","2020-11-20",1.63
"2492","2020-11-23",1.62
"2493","2020-11-24",1.61
"2494","2020-11-25",1.69
"2495","2020-11-27",1.7
