"","date","IDXG"
"3196","2019-09-12",7.7
"3197","2019-09-13",8.1
"3198","2019-09-16",8.3
"3199","2019-09-17",8.1
"3200","2019-09-18",7.8
"3201","2019-09-19",7.6
"3202","2019-09-20",7.9
"3203","2019-09-23",7.7
"3204","2019-09-24",7.6
"3205","2019-09-25",7.7
"3206","2019-09-26",8.2
"3207","2019-09-27",7.9
"3208","2019-09-30",7.9
"3209","2019-10-01",8
"3210","2019-10-02",7.8
"3211","2019-10-03",8
"3212","2019-10-04",7.9
"3213","2019-10-07",8.2
"3214","2019-10-08",8
"3215","2019-10-09",8.2
"3216","2019-10-10",8.3
"3217","2019-10-11",8.2
"3218","2019-10-14",8
"3219","2019-10-15",8.2
"3220","2019-10-16",8
"3221","2019-10-17",8.1
"3222","2019-10-18",8
"3223","2019-10-21",7.8
"3224","2019-10-22",7.8
"3225","2019-10-23",7.9
"3226","2019-10-24",7.8
"3227","2019-10-25",8.3
"3228","2019-10-28",7.9
"3229","2019-10-29",7.8
"3230","2019-10-30",7.7
"3231","2019-10-31",7.7
"3232","2019-11-01",7.7
"3233","2019-11-04",7.6
"3234","2019-11-05",7.8
"3235","2019-11-06",7.6
"3236","2019-11-07",7.5
"3237","2019-11-08",7.5
"3238","2019-11-11",7.6
"3239","2019-11-12",7.8
"3240","2019-11-13",7.9
"3241","2019-11-14",6.9
"3242","2019-11-15",6.6
"3243","2019-11-18",6.5
"3244","2019-11-19",6.6
"3245","2019-11-20",6.2
"3246","2019-11-21",6.2
"3247","2019-11-22",5.9
"3248","2019-11-25",4.8
"3249","2019-11-26",4
"3250","2019-11-27",4.3
"3251","2019-11-29",4.8
"3252","2019-12-02",4.5
"3253","2019-12-03",4.5
"3254","2019-12-04",4.4
"3255","2019-12-05",4.4
"3256","2019-12-06",4.3
"3257","2019-12-09",4.5
"3258","2019-12-10",4.5
"3259","2019-12-11",4.3
"3260","2019-12-12",4.5
"3261","2019-12-13",4.5
"3262","2019-12-16",4.6
"3263","2019-12-17",5.1
"3264","2019-12-18",5
"3265","2019-12-19",5
"3266","2019-12-20",4.8
"3267","2019-12-23",4.9
"3268","2019-12-24",4.9
"3269","2019-12-26",5.2
"3270","2019-12-27",5.1
"3271","2019-12-30",5.1
"3272","2019-12-31",5
"3273","2020-01-02",4.9
"3274","2020-01-03",5.2
"3275","2020-01-06",5.7
"3276","2020-01-07",6
"3277","2020-01-08",6.1
"3278","2020-01-09",6.3
"3279","2020-01-10",6.6
"3280","2020-01-13",6.2
"3281","2020-01-14",6.2
"3282","2020-01-15",6.79
"3283","2020-01-16",7.91
"3284","2020-01-17",8.19
"3285","2020-01-21",8.28
"3286","2020-01-22",8.13
"3287","2020-01-23",7.83
"3288","2020-01-24",7.4
"3289","2020-01-27",7.08
"3290","2020-01-28",8.19
"3291","2020-01-29",7.91
"3292","2020-01-30",7.64
"3293","2020-01-31",7.91
"3294","2020-02-03",7.93
"3295","2020-02-04",7.79
"3296","2020-02-05",7.99
"3297","2020-02-06",8.11
"3298","2020-02-07",7.94
"3299","2020-02-10",7.81
"3300","2020-02-11",8.37
"3301","2020-02-12",8.32
"3302","2020-02-13",8.36
"3303","2020-02-14",8.8
"3304","2020-02-18",8.95
"3305","2020-02-19",9.09
"3306","2020-02-20",10.29
"3307","2020-02-21",10.55
"3308","2020-02-24",10.1
"3309","2020-02-25",9.79
"3310","2020-02-26",9.08
"3311","2020-02-27",8.35
"3312","2020-02-28",8.22
"3313","2020-03-02",8.16
"3314","2020-03-03",7.84
"3315","2020-03-04",8
"3316","2020-03-05",7.59
"3317","2020-03-06",7.07
"3318","2020-03-09",6.59
"3319","2020-03-10",6.65
"3320","2020-03-11",6.46
"3321","2020-03-12",6.26
"3322","2020-03-13",6.48
"3323","2020-03-16",5.84
"3324","2020-03-17",6.03
"3325","2020-03-18",5.28
"3326","2020-03-19",5.57
"3327","2020-03-20",5.5
"3328","2020-03-23",5.19
"3329","2020-03-24",5.35
"3330","2020-03-25",5.62
"3331","2020-03-26",5.32
"3332","2020-03-27",5.35
"3333","2020-03-30",5.36
"3334","2020-03-31",5.18
"3335","2020-04-01",5.02
"3336","2020-04-02",4.89
"3337","2020-04-03",4.5
"3338","2020-04-06",4.6
"3339","2020-04-07",4.93
"3340","2020-04-08",5.07
"3341","2020-04-09",4.67
"3342","2020-04-13",4.82
"3343","2020-04-14",4.81
"3344","2020-04-15",5.42
"3345","2020-04-16",5.71
"3346","2020-04-17",5.83
"3347","2020-04-20",5.94
"3348","2020-04-21",5.84
"3349","2020-04-22",5.95
"3350","2020-04-23",5.89
"3351","2020-04-24",5
"3352","2020-04-27",5.58
"3353","2020-04-28",5.44
"3354","2020-04-29",5.8
"3355","2020-04-30",5.56
"3356","2020-05-01",5.15
"3357","2020-05-04",5.18
"3358","2020-05-05",5.2
"3359","2020-05-06",5.15
"3360","2020-05-07",4.98
"3361","2020-05-08",5.05
"3362","2020-05-11",4.85
"3363","2020-05-12",4.6
"3364","2020-05-13",4.79
"3365","2020-05-14",4.75
"3366","2020-05-15",4.7
"3367","2020-05-18",4.92
"3368","2020-05-19",5.54
"3369","2020-05-20",5.16
"3370","2020-05-21",5.03
"3371","2020-05-22",5.06
"3372","2020-05-26",5.15
"3373","2020-05-27",5.18
"3374","2020-05-28",5.09
"3375","2020-05-29",5
"3376","2020-06-01",5.02
"3377","2020-06-02",5.03
"3378","2020-06-03",5.21
"3379","2020-06-04",5.19
"3380","2020-06-05",5.54
"3381","2020-06-08",5.87
"3382","2020-06-09",5.75
"3383","2020-06-10",5.61
"3384","2020-06-11",5
"3385","2020-06-12",5.2
"3386","2020-06-15",5.34
"3387","2020-06-16",5.35
"3388","2020-06-17",5.26
"3389","2020-06-18",5.16
"3390","2020-06-19",5.05
"3391","2020-06-22",5.11
"3392","2020-06-23",5.33
"3393","2020-06-24",5.13
"3394","2020-06-25",5.36
"3395","2020-06-26",4.73
"3396","2020-06-29",4.8
"3397","2020-06-30",4.65
"3398","2020-07-01",4.41
"3399","2020-07-02",6.14
"3400","2020-07-06",6.36
"3401","2020-07-07",5.53
"3402","2020-07-08",5.19
"3403","2020-07-09",5.21
"3404","2020-07-10",5.17
"3405","2020-07-13",4.67
"3406","2020-07-14",4.71
"3407","2020-07-15",5.02
"3408","2020-07-16",4.94
"3409","2020-07-17",5.51
"3410","2020-07-20",5.86
"3411","2020-07-21",6.45
"3412","2020-07-22",6.26
"3413","2020-07-23",5.96
"3414","2020-07-24",6.23
"3415","2020-07-27",5.53
"3416","2020-07-28",5.87
"3417","2020-07-29",5.72
"3418","2020-07-30",5.83
"3419","2020-07-31",5.87
"3420","2020-08-03",6.13
"3421","2020-08-04",6.4
"3422","2020-08-05",6.31
"3423","2020-08-06",6.6
"3424","2020-08-07",6.36
"3425","2020-08-10",7.06
"3426","2020-08-11",6.32
"3427","2020-08-12",6.17
"3428","2020-08-13",6.04
"3429","2020-08-14",5.78
"3430","2020-08-17",3.88
"3431","2020-08-18",3.38
"3432","2020-08-19",3.34
"3433","2020-08-20",3.36
"3434","2020-08-21",3.34
"3435","2020-08-24",3.32
"3436","2020-08-25",3.45
"3437","2020-08-26",3.35
"3438","2020-08-27",3.47
"3439","2020-08-28",3.59
"3440","2020-08-31",3.5
"3441","2020-09-01",3.24
"3442","2020-09-02",3.07
"3443","2020-09-03",2.93
"3444","2020-09-04",2.84
"3445","2020-09-08",2.89
"3446","2020-09-09",3.02
"3447","2020-09-10",3.09
"3448","2020-09-11",3.2
"3449","2020-09-14",3.27
"3450","2020-09-15",3.37
"3451","2020-09-16",3.27
"3452","2020-09-17",3.32
"3453","2020-09-18",3.39
"3454","2020-09-21",3.38
"3455","2020-09-22",3.23
"3456","2020-09-23",3.16
"3457","2020-09-24",3
"3458","2020-09-25",3.08
"3459","2020-09-28",3.15
"3460","2020-09-29",3.32
"3461","2020-09-30",3.09
"3462","2020-10-01",3.06
"3463","2020-10-02",3.05
"3464","2020-10-05",3
"3465","2020-10-06",2.92
"3466","2020-10-07",3.02
"3467","2020-10-08",3.02
"3468","2020-10-09",3.04
"3469","2020-10-12",3
"3470","2020-10-13",2.98
"3471","2020-10-14",3.96
"3472","2020-10-15",4.34
"3473","2020-10-16",4.01
"3474","2020-10-19",3.99
"3475","2020-10-20",3.35
"3476","2020-10-21",3.43
"3477","2020-10-22",3.71
"3478","2020-10-23",4.08
"3479","2020-10-26",3.69
"3480","2020-10-27",3.68
"3481","2020-10-28",3.39
"3482","2020-10-29",3.45
"3483","2020-10-30",3.49
"3484","2020-11-02",3.05
"3485","2020-11-03",3.06
"3486","2020-11-04",3.01
"3487","2020-11-05",2.95
"3488","2020-11-06",3.09
"3489","2020-11-09",3.18
"3490","2020-11-10",3.17
"3491","2020-11-11",3.03
"3492","2020-11-12",3.05
"3493","2020-11-13",3.1
"3494","2020-11-16",3.15
"3495","2020-11-17",3.19
"3496","2020-11-18",2.88
"3497","2020-11-19",2.89
"3498","2020-11-20",3.05
"3499","2020-11-23",3.02
"3500","2020-11-24",3.03
"3501","2020-11-25",3.19
"3502","2020-11-27",3.31
