"","date","ITRN"
"1926","2014-08-26",21.66
"1927","2014-08-27",21.83
"1928","2014-08-28",21.83
"1929","2014-08-29",21.9
"1930","2014-09-02",21.950001
"1931","2014-09-03",21.969999
"1932","2014-09-04",21.98
"1933","2014-09-05",21.73
"1934","2014-09-08",21.860001
"1935","2014-09-09",21.75
"1936","2014-09-10",22
"1937","2014-09-11",21.75
"1938","2014-09-12",21.75
"1939","2014-09-15",21.1
"1940","2014-09-16",21.08
"1941","2014-09-17",21.07
"1942","2014-09-18",21.15
"1943","2014-09-19",21.200001
"1944","2014-09-22",21.370001
"1945","2014-09-23",21.200001
"1946","2014-09-24",21.24
"1947","2014-09-25",21.209999
"1948","2014-09-26",21.200001
"1949","2014-09-29",21.15
"1950","2014-09-30",21.15
"1951","2014-10-01",21.15
"1952","2014-10-02",21.15
"1953","2014-10-03",21.18
"1954","2014-10-06",21.389999
"1955","2014-10-07",21.110001
"1956","2014-10-08",21.280001
"1957","2014-10-09",21.200001
"1958","2014-10-10",21.219999
"1959","2014-10-13",20.969999
"1960","2014-10-14",20.940001
"1961","2014-10-15",21.02
"1962","2014-10-16",21.26
"1963","2014-10-17",21.24
"1964","2014-10-20",20.98
"1965","2014-10-21",20.969999
"1966","2014-10-22",20.809999
"1967","2014-10-23",20.530001
"1968","2014-10-24",20.58
"1969","2014-10-27",20.58
"1970","2014-10-28",20.780001
"1971","2014-10-29",20.549999
"1972","2014-10-30",20.459999
"1973","2014-10-31",20.49
"1974","2014-11-03",20.52
"1975","2014-11-04",20.219999
"1976","2014-11-05",20.309999
"1977","2014-11-06",20.129999
"1978","2014-11-07",20.379999
"1979","2014-11-10",20.49
"1980","2014-11-11",20.299999
"1981","2014-11-12",20.26
"1982","2014-11-13",20.290001
"1983","2014-11-14",20.200001
"1984","2014-11-17",20.48
"1985","2014-11-18",21.23
"1986","2014-11-19",21.27
"1987","2014-11-20",21.299999
"1988","2014-11-21",21.25
"1989","2014-11-24",21.200001
"1990","2014-11-25",21.33
"1991","2014-11-26",21.540001
"1992","2014-11-28",21.700001
"1993","2014-12-01",21.75
"1994","2014-12-02",21.549999
"1995","2014-12-03",21.809999
"1996","2014-12-04",22.030001
"1997","2014-12-05",21.67
"1998","2014-12-08",21.700001
"1999","2014-12-09",21.709999
"2000","2014-12-10",21.719999
"2001","2014-12-11",21.870001
"2002","2014-12-12",21.74
"2003","2014-12-15",21.59
"2004","2014-12-16",21.42
"2005","2014-12-17",21.59
"2006","2014-12-18",21.690001
"2007","2014-12-19",22.450001
"2008","2014-12-22",22.4
"2009","2014-12-23",22.66
"2010","2014-12-24",22.1
"2011","2014-12-26",22.09
"2012","2014-12-29",22
"2013","2014-12-30",22.059999
"2014","2014-12-31",22.040001
"2015","2015-01-02",21.690001
"2016","2015-01-05",21.33
"2017","2015-01-06",21.34
"2018","2015-01-07",21.25
"2019","2015-01-08",21.6
"2020","2015-01-09",21.6
"2021","2015-01-12",21.540001
"2022","2015-01-13",21.32
"2023","2015-01-14",21.07
"2024","2015-01-15",21.049999
"2025","2015-01-16",21.120001
"2026","2015-01-20",21.1
"2027","2015-01-21",21.030001
"2028","2015-01-22",21.5
"2029","2015-01-23",21.030001
"2030","2015-01-26",21.08
"2031","2015-01-27",21.27
"2032","2015-01-28",21
"2033","2015-01-29",20.99
"2034","2015-01-30",20.75
"2035","2015-02-02",21.07
"2036","2015-02-03",21.379999
"2037","2015-02-04",21.530001
"2038","2015-02-05",21.719999
"2039","2015-02-06",21.68
"2040","2015-02-09",21.889999
"2041","2015-02-10",22.059999
"2042","2015-02-11",22.450001
"2043","2015-02-12",21.98
"2044","2015-02-13",21.959999
"2045","2015-02-17",22.49
"2046","2015-02-18",22.799999
"2047","2015-02-19",23
"2048","2015-02-20",23.09
"2049","2015-02-23",23.190001
"2050","2015-02-24",23.08
"2051","2015-02-25",23.290001
"2052","2015-02-26",23.16
"2053","2015-02-27",23.040001
"2054","2015-03-02",23.139999
"2055","2015-03-03",22.780001
"2056","2015-03-04",22.91
"2057","2015-03-05",22.889999
"2058","2015-03-06",22.540001
"2059","2015-03-09",22.9
"2060","2015-03-10",22.559999
"2061","2015-03-11",22.33
"2062","2015-03-12",22.790001
"2063","2015-03-13",22.33
"2064","2015-03-16",22.5
"2065","2015-03-17",22.35
"2066","2015-03-18",22.870001
"2067","2015-03-19",22.51
"2068","2015-03-20",22.139999
"2069","2015-03-23",22.33
"2070","2015-03-24",22.74
"2071","2015-03-25",22.67
"2072","2015-03-26",22.84
"2073","2015-03-27",22.84
"2074","2015-03-30",22.51
"2075","2015-03-31",22
"2076","2015-04-01",22.49
"2077","2015-04-02",22.58
"2078","2015-04-06",23.34
"2079","2015-04-07",23.290001
"2080","2015-04-08",23.030001
"2081","2015-04-09",23.110001
"2082","2015-04-10",22.99
"2083","2015-04-13",22.91
"2084","2015-04-14",22.99
"2085","2015-04-15",22.940001
"2086","2015-04-16",23.08
"2087","2015-04-17",22.9
"2088","2015-04-20",22.83
"2089","2015-04-21",23.059999
"2090","2015-04-22",23.309999
"2091","2015-04-23",23.32
"2092","2015-04-24",23.440001
"2093","2015-04-27",23.530001
"2094","2015-04-28",23.27
"2095","2015-04-29",23.200001
"2096","2015-04-30",22.809999
"2097","2015-05-01",22.860001
"2098","2015-05-04",23.35
"2099","2015-05-05",23.379999
"2100","2015-05-06",23.299999
"2101","2015-05-07",23.18
"2102","2015-05-08",23.35
"2103","2015-05-11",23.469999
"2104","2015-05-12",23.17
"2105","2015-05-13",23.33
"2106","2015-05-14",23.559999
"2107","2015-05-15",23.549999
"2108","2015-05-18",24.83
"2109","2015-05-19",24.32
"2110","2015-05-20",23.99
"2111","2015-05-21",24.389999
"2112","2015-05-22",24.389999
"2113","2015-05-26",24.1
"2114","2015-05-27",23.969999
"2115","2015-05-28",23.75
"2116","2015-05-29",23.25
"2117","2015-06-01",24.59
"2118","2015-06-02",24.9
"2119","2015-06-03",24.77
"2120","2015-06-04",24.5
"2121","2015-06-05",24.450001
"2122","2015-06-08",24.059999
"2123","2015-06-09",23.91
"2124","2015-06-10",24.559999
"2125","2015-06-11",24.48
"2126","2015-06-12",24.07
"2127","2015-06-15",24.68
"2128","2015-06-16",24.73
"2129","2015-06-17",24.5
"2130","2015-06-18",24.66
"2131","2015-06-19",24.75
"2132","2015-06-22",25
"2133","2015-06-23",24.35
"2134","2015-06-24",24.5
"2135","2015-06-25",25
"2136","2015-06-26",24.5
"2137","2015-06-29",24.26
"2138","2015-06-30",24.93
"2139","2015-07-01",25.09
"2140","2015-07-02",25.049999
"2141","2015-07-06",25.1
"2142","2015-07-07",24.799999
"2143","2015-07-08",24.6
"2144","2015-07-09",24.450001
"2145","2015-07-10",24.9
"2146","2015-07-13",25.280001
"2147","2015-07-14",25.440001
"2148","2015-07-15",25.299999
"2149","2015-07-16",25.290001
"2150","2015-07-17",25.120001
"2151","2015-07-20",25.450001
"2152","2015-07-21",25.18
"2153","2015-07-22",24.870001
"2154","2015-07-23",24.959999
"2155","2015-07-24",24.700001
"2156","2015-07-27",25.23
"2157","2015-07-28",25.700001
"2158","2015-07-29",25.940001
"2159","2015-07-30",25.25
"2160","2015-07-31",25.65
"2161","2015-08-03",24.969999
"2162","2015-08-04",25.559999
"2163","2015-08-05",25.549999
"2164","2015-08-06",25.870001
"2165","2015-08-07",25.77
"2166","2015-08-10",25.27
"2167","2015-08-11",25.4
"2168","2015-08-12",25.719999
"2169","2015-08-13",25.709999
"2170","2015-08-14",25.110001
"2171","2015-08-17",25.870001
"2172","2015-08-18",25.41
"2173","2015-08-19",25.190001
"2174","2015-08-20",24.799999
"2175","2015-08-21",24.700001
"2176","2015-08-24",23.73
"2177","2015-08-25",23.83
"2178","2015-08-26",23.74
"2179","2015-08-27",24.1
"2180","2015-08-28",24.219999
"2181","2015-08-31",24.17
"2182","2015-09-01",23.75
"2183","2015-09-02",23.82
"2184","2015-09-03",23.65
"2185","2015-09-04",23.799999
"2186","2015-09-08",23.83
"2187","2015-09-09",24.15
"2188","2015-09-10",23.809999
"2189","2015-09-11",24.23
"2190","2015-09-14",23.5
"2191","2015-09-15",23.92
"2192","2015-09-16",23.07
"2193","2015-09-17",23.4
"2194","2015-09-18",23.35
"2195","2015-09-21",22.719999
"2196","2015-09-22",22.370001
"2197","2015-09-23",22.370001
"2198","2015-09-24",20.889999
"2199","2015-09-25",21.16
"2200","2015-09-28",20.690001
"2201","2015-09-29",20.540001
"2202","2015-09-30",20.540001
"2203","2015-10-01",20.879999
"2204","2015-10-02",21.02
"2205","2015-10-05",21.360001
"2206","2015-10-06",21.51
"2207","2015-10-07",22.1
"2208","2015-10-08",22.290001
"2209","2015-10-09",22.360001
"2210","2015-10-12",21.940001
"2211","2015-10-13",21.290001
"2212","2015-10-14",21.639999
"2213","2015-10-15",21.379999
"2214","2015-10-16",21.34
"2215","2015-10-19",20.92
"2216","2015-10-20",20.879999
"2217","2015-10-21",21.309999
"2218","2015-10-22",20.98
"2219","2015-10-23",20.82
"2220","2015-10-26",20.219999
"2221","2015-10-27",20.530001
"2222","2015-10-28",20.5
"2223","2015-10-29",21.040001
"2224","2015-10-30",21.01
"2225","2015-11-02",21.299999
"2226","2015-11-03",21.18
"2227","2015-11-04",21.77
"2228","2015-11-05",22.4
"2229","2015-11-06",21.950001
"2230","2015-11-09",21.6
"2231","2015-11-10",21.85
"2232","2015-11-11",21.9
"2233","2015-11-12",22.25
"2234","2015-11-13",22.15
"2235","2015-11-16",22.030001
"2236","2015-11-17",22.75
"2237","2015-11-18",22.25
"2238","2015-11-19",22.15
"2239","2015-11-20",22
"2240","2015-11-23",21
"2241","2015-11-24",20.950001
"2242","2015-11-25",20.940001
"2243","2015-11-27",20.540001
"2244","2015-11-30",20.200001
"2245","2015-12-01",20.25
"2246","2015-12-02",20.129999
"2247","2015-12-03",20.18
"2248","2015-12-04",20.24
"2249","2015-12-07",20
"2250","2015-12-08",20
"2251","2015-12-09",19.889999
"2252","2015-12-10",20
"2253","2015-12-11",19.799999
"2254","2015-12-14",19.299999
"2255","2015-12-15",19.02
"2256","2015-12-16",18.879999
"2257","2015-12-17",18.610001
"2258","2015-12-18",18.5
"2259","2015-12-21",17.879999
"2260","2015-12-22",17.950001
"2261","2015-12-23",18.27
"2262","2015-12-24",18.450001
"2263","2015-12-28",19.139999
"2264","2015-12-29",18.940001
"2265","2015-12-30",19.030001
"2266","2015-12-31",18.93
"2267","2016-01-04",19.27
"2268","2016-01-05",19.059999
"2269","2016-01-06",18.969999
"2270","2016-01-07",18.5
"2271","2016-01-08",18.200001
"2272","2016-01-11",17.84
"2273","2016-01-12",17.450001
"2274","2016-01-13",16.76
"2275","2016-01-14",17.25
"2276","2016-01-15",17.200001
"2277","2016-01-19",17.389999
"2278","2016-01-20",17.190001
"2279","2016-01-21",17.23
"2280","2016-01-22",17.23
"2281","2016-01-25",17.17
"2282","2016-01-26",17.4
"2283","2016-01-27",17.440001
"2284","2016-01-28",17.74
"2285","2016-01-29",18.17
"2286","2016-02-01",18.530001
"2287","2016-02-02",18.049999
"2288","2016-02-03",18.200001
"2289","2016-02-04",17.74
"2290","2016-02-05",17.450001
"2291","2016-02-08",17.200001
"2292","2016-02-09",17.09
"2293","2016-02-10",17.09
"2294","2016-02-11",16.700001
"2295","2016-02-12",16.620001
"2296","2016-02-16",17.99
"2297","2016-02-17",17.969999
"2298","2016-02-18",18.15
"2299","2016-02-19",18.309999
"2300","2016-02-22",18.129999
"2301","2016-02-23",18.59
"2302","2016-02-24",17.379999
"2303","2016-02-25",17.780001
"2304","2016-02-26",17.59
"2305","2016-02-29",16.92
"2306","2016-03-01",17.280001
"2307","2016-03-02",17.17
"2308","2016-03-03",17.27
"2309","2016-03-04",17.27
"2310","2016-03-07",17.49
"2311","2016-03-08",17.299999
"2312","2016-03-09",17.450001
"2313","2016-03-10",17.24
"2314","2016-03-11",17.200001
"2315","2016-03-14",18.27
"2316","2016-03-15",18.040001
"2317","2016-03-16",18.299999
"2318","2016-03-17",18.280001
"2319","2016-03-18",18.459999
"2320","2016-03-21",18.24
"2321","2016-03-22",18.209999
"2322","2016-03-23",17.99
"2323","2016-03-24",18.120001
"2324","2016-03-28",18.42
"2325","2016-03-29",18.66
"2326","2016-03-30",19.059999
"2327","2016-03-31",19.65
"2328","2016-04-01",20.01
"2329","2016-04-04",19.879999
"2330","2016-04-05",19.690001
"2331","2016-04-06",19.790001
"2332","2016-04-07",19.76
"2333","2016-04-08",19.719999
"2334","2016-04-11",19.809999
"2335","2016-04-12",19.860001
"2336","2016-04-13",20.059999
"2337","2016-04-14",20.17
"2338","2016-04-15",20.23
"2339","2016-04-18",20.49
"2340","2016-04-19",20.57
"2341","2016-04-20",20.91
"2342","2016-04-21",21.309999
"2343","2016-04-22",21.209999
"2344","2016-04-25",21.049999
"2345","2016-04-26",21.290001
"2346","2016-04-27",21.129999
"2347","2016-04-28",20.780001
"2348","2016-04-29",20.799999
"2349","2016-05-02",20.870001
"2350","2016-05-03",21.049999
"2351","2016-05-04",21.030001
"2352","2016-05-05",21
"2353","2016-05-06",21.110001
"2354","2016-05-09",20.969999
"2355","2016-05-10",21
"2356","2016-05-11",20.959999
"2357","2016-05-12",21
"2358","2016-05-13",20.93
"2359","2016-05-16",20.879999
"2360","2016-05-17",20.700001
"2361","2016-05-18",20.48
"2362","2016-05-19",20.290001
"2363","2016-05-20",20.290001
"2364","2016-05-23",20.1
"2365","2016-05-24",20.07
"2366","2016-05-25",20.379999
"2367","2016-05-26",20.780001
"2368","2016-05-27",21.190001
"2369","2016-05-31",21.84
"2370","2016-06-01",21.99
"2371","2016-06-02",22.01
"2372","2016-06-03",22.219999
"2373","2016-06-06",22.27
"2374","2016-06-07",22.030001
"2375","2016-06-08",22.23
"2376","2016-06-09",22.02
"2377","2016-06-10",21.889999
"2378","2016-06-13",22
"2379","2016-06-14",21.98
"2380","2016-06-15",21.969999
"2381","2016-06-16",22
"2382","2016-06-17",22.4
"2383","2016-06-20",22.07
"2384","2016-06-21",21.950001
"2385","2016-06-22",22.120001
"2386","2016-06-23",22.200001
"2387","2016-06-24",22
"2388","2016-06-27",21.9
"2389","2016-06-28",22.01
"2390","2016-06-29",22.110001
"2391","2016-06-30",22.690001
"2392","2016-07-01",23.1
"2393","2016-07-05",23.200001
"2394","2016-07-06",23.18
"2395","2016-07-07",23.09
"2396","2016-07-08",23.33
"2397","2016-07-11",23.26
"2398","2016-07-12",23.280001
"2399","2016-07-13",23.42
"2400","2016-07-14",24.34
"2401","2016-07-15",24.459999
"2402","2016-07-18",23.57
"2403","2016-07-19",23.23
"2404","2016-07-20",23.450001
"2405","2016-07-21",23.190001
"2406","2016-07-22",23.35
"2407","2016-07-25",23.35
"2408","2016-07-26",23.549999
"2409","2016-07-27",23.780001
"2410","2016-07-28",23.75
"2411","2016-07-29",23.959999
"2412","2016-08-01",24.629999
"2413","2016-08-02",24.459999
"2414","2016-08-03",24.139999
"2415","2016-08-04",24.42
"2416","2016-08-05",24.469999
"2417","2016-08-08",24.389999
"2418","2016-08-09",24.66
"2419","2016-08-10",24.370001
"2420","2016-08-11",23.780001
"2421","2016-08-12",24.969999
"2422","2016-08-15",24.9
"2423","2016-08-16",24.51
"2424","2016-08-17",24.700001
"2425","2016-08-18",24.879999
"2426","2016-08-19",24.77
"2427","2016-08-22",24.889999
"2428","2016-08-23",25.07
"2429","2016-08-24",25
"2430","2016-08-25",25.02
"2431","2016-08-26",25.040001
"2432","2016-08-29",25.17
"2433","2016-08-30",25.139999
"2434","2016-08-31",24.799999
"2435","2016-09-01",24.82
"2436","2016-09-02",24.879999
"2437","2016-09-06",24.93
"2438","2016-09-07",24.959999
"2439","2016-09-08",25.120001
"2440","2016-09-09",24.98
"2441","2016-09-12",24.940001
"2442","2016-09-13",25.200001
"2443","2016-09-14",25.209999
"2444","2016-09-15",25.26
"2445","2016-09-16",25.200001
"2446","2016-09-19",25.129999
"2447","2016-09-20",25.440001
"2448","2016-09-21",26.459999
"2449","2016-09-22",26.709999
"2450","2016-09-23",26.610001
"2451","2016-09-26",27.190001
"2452","2016-09-27",26.629999
"2453","2016-09-28",26.59
"2454","2016-09-29",26.290001
"2455","2016-09-30",26.459999
"2456","2016-10-03",26.41
"2457","2016-10-04",26.25
"2458","2016-10-05",26.4
"2459","2016-10-06",26.299999
"2460","2016-10-07",26.290001
"2461","2016-10-10",26.790001
"2462","2016-10-11",26.66
"2463","2016-10-12",26.459999
"2464","2016-10-13",26.440001
"2465","2016-10-14",26.67
"2466","2016-10-17",26.5
"2467","2016-10-18",26.75
"2468","2016-10-19",26.450001
"2469","2016-10-20",26.75
"2470","2016-10-21",26.65
"2471","2016-10-24",26.799999
"2472","2016-10-25",26.700001
"2473","2016-10-26",26.700001
"2474","2016-10-27",26.75
"2475","2016-10-28",26.75
"2476","2016-10-31",26.6
"2477","2016-11-01",26.549999
"2478","2016-11-02",26.6
"2479","2016-11-03",26.450001
"2480","2016-11-04",25.9
"2481","2016-11-07",26.35
"2482","2016-11-08",26.1
"2483","2016-11-09",26.200001
"2484","2016-11-10",26
"2485","2016-11-11",26.15
"2486","2016-11-14",25.5
"2487","2016-11-15",24.65
"2488","2016-11-16",24.6
"2489","2016-11-17",24.450001
"2490","2016-11-18",24.35
"2491","2016-11-21",24.75
"2492","2016-11-22",24.299999
"2493","2016-11-23",24.4
"2494","2016-11-25",24.4
"2495","2016-11-28",24.549999
"2496","2016-11-29",24.450001
"2497","2016-11-30",24.950001
"2498","2016-12-01",25.049999
"2499","2016-12-02",25.049999
"2500","2016-12-05",24.9
"2501","2016-12-06",25.200001
"2502","2016-12-07",25.049999
"2503","2016-12-08",25.299999
"2504","2016-12-09",25.799999
"2505","2016-12-12",26.299999
"2506","2016-12-13",26.1
"2507","2016-12-14",26.049999
"2508","2016-12-15",25.9
"2509","2016-12-16",26.049999
"2510","2016-12-19",26.5
"2511","2016-12-20",26.299999
"2512","2016-12-21",26.4
"2513","2016-12-22",25.65
"2514","2016-12-23",26.049999
"2515","2016-12-27",26.1
"2516","2016-12-28",26.35
"2517","2016-12-29",26.1
"2518","2016-12-30",26.5
"2519","2017-01-03",26.9
"2520","2017-01-04",28.6
"2521","2017-01-05",27.4
"2522","2017-01-06",27.4
"2523","2017-01-09",27.6
"2524","2017-01-10",28
"2525","2017-01-11",27.75
"2526","2017-01-12",27.450001
"2527","2017-01-13",27.25
"2528","2017-01-17",27
"2529","2017-01-18",26.799999
"2530","2017-01-19",26.85
"2531","2017-01-20",26.85
"2532","2017-01-23",26.65
"2533","2017-01-24",26.85
"2534","2017-01-25",27.200001
"2535","2017-01-26",27.1
"2536","2017-01-27",27.6
"2537","2017-01-30",27.4
"2538","2017-01-31",27.549999
"2539","2017-02-01",27.6
"2540","2017-02-02",27.799999
"2541","2017-02-03",28.25
"2542","2017-02-06",28.799999
"2543","2017-02-07",28.4
"2544","2017-02-08",28.5
"2545","2017-02-09",28.35
"2546","2017-02-10",28.25
"2547","2017-02-13",28.15
"2548","2017-02-14",28.299999
"2549","2017-02-15",28.15
"2550","2017-02-16",27.75
"2551","2017-02-17",27.549999
"2552","2017-02-21",27.549999
"2553","2017-02-22",27.4
"2554","2017-02-23",27.25
"2555","2017-02-24",27.85
"2556","2017-02-27",28.1
"2557","2017-02-28",28
"2558","2017-03-01",28.799999
"2559","2017-03-02",28.85
"2560","2017-03-03",28.799999
"2561","2017-03-06",28.549999
"2562","2017-03-07",28.549999
"2563","2017-03-08",28.75
"2564","2017-03-09",28.65
"2565","2017-03-10",28.6
"2566","2017-03-13",28.700001
"2567","2017-03-14",28.700001
"2568","2017-03-15",29.15
"2569","2017-03-16",29
"2570","2017-03-17",29.450001
"2571","2017-03-20",29.5
"2572","2017-03-21",29.15
"2573","2017-03-22",28.85
"2574","2017-03-23",29.299999
"2575","2017-03-24",29.6
"2576","2017-03-27",29.4
"2577","2017-03-28",29.299999
"2578","2017-03-29",29.35
"2579","2017-03-30",29.799999
"2580","2017-03-31",30.85
"2581","2017-04-03",31.75
"2582","2017-04-04",31.25
"2583","2017-04-05",29.950001
"2584","2017-04-06",30.75
"2585","2017-04-07",31.35
"2586","2017-04-10",30.75
"2587","2017-04-11",31.15
"2588","2017-04-12",30.299999
"2589","2017-04-13",29.75
"2590","2017-04-17",30
"2591","2017-04-18",29.950001
"2592","2017-04-19",30.65
"2593","2017-04-20",30.6
"2594","2017-04-21",30.450001
"2595","2017-04-24",30.65
"2596","2017-04-25",31.15
"2597","2017-04-26",30.85
"2598","2017-04-27",30.700001
"2599","2017-04-28",31.299999
"2600","2017-05-01",31.200001
"2601","2017-05-02",31.049999
"2602","2017-05-03",30.549999
"2603","2017-05-04",30.25
"2604","2017-05-05",30.9
"2605","2017-05-08",31.9
"2606","2017-05-09",32.799999
"2607","2017-05-10",33.25
"2608","2017-05-11",33.549999
"2609","2017-05-12",33.5
"2610","2017-05-15",33.5
"2611","2017-05-16",33.799999
"2612","2017-05-17",32.200001
"2613","2017-05-18",31.4
"2614","2017-05-19",31.200001
"2615","2017-05-22",31.25
"2616","2017-05-23",30.799999
"2617","2017-05-24",31.200001
"2618","2017-05-25",32
"2619","2017-05-26",32.150002
"2620","2017-05-30",32.349998
"2621","2017-05-31",32.200001
"2622","2017-06-01",32.599998
"2623","2017-06-02",32.400002
"2624","2017-06-05",32.25
"2625","2017-06-06",32.25
"2626","2017-06-07",32.900002
"2627","2017-06-08",33
"2628","2017-06-09",32.799999
"2629","2017-06-12",31.799999
"2630","2017-06-13",31.700001
"2631","2017-06-14",32.049999
"2632","2017-06-15",31
"2633","2017-06-16",31.15
"2634","2017-06-19",31.65
"2635","2017-06-20",31.4
"2636","2017-06-21",31.1
"2637","2017-06-22",30.950001
"2638","2017-06-23",30.75
"2639","2017-06-26",30.200001
"2640","2017-06-27",30.799999
"2641","2017-06-28",31.200001
"2642","2017-06-29",31.200001
"2643","2017-06-30",31.299999
"2644","2017-07-03",31.200001
"2645","2017-07-05",31.5
"2646","2017-07-06",31.4
"2647","2017-07-07",31.75
"2648","2017-07-10",31.549999
"2649","2017-07-11",31.549999
"2650","2017-07-12",31.450001
"2651","2017-07-13",31.5
"2652","2017-07-14",31.4
"2653","2017-07-17",31.15
"2654","2017-07-18",30.799999
"2655","2017-07-19",31.25
"2656","2017-07-20",31
"2657","2017-07-21",30.85
"2658","2017-07-24",30.950001
"2659","2017-07-25",30.799999
"2660","2017-07-26",30.799999
"2661","2017-07-27",31
"2662","2017-07-28",30.75
"2663","2017-07-31",30.5
"2664","2017-08-01",30.4
"2665","2017-08-02",30.75
"2666","2017-08-03",30.85
"2667","2017-08-04",30.700001
"2668","2017-08-07",30.4
"2669","2017-08-08",30.1
"2670","2017-08-09",29.950001
"2671","2017-08-10",30.200001
"2672","2017-08-11",30.299999
"2673","2017-08-14",30.9
"2674","2017-08-15",30.6
"2675","2017-08-16",31.450001
"2676","2017-08-17",31.799999
"2677","2017-08-18",33.049999
"2678","2017-08-21",32.950001
"2679","2017-08-22",33.150002
"2680","2017-08-23",33.349998
"2681","2017-08-24",33.25
"2682","2017-08-25",33.549999
"2683","2017-08-28",33.549999
"2684","2017-08-29",33.5
"2685","2017-08-30",33.5
"2686","2017-08-31",33.400002
"2687","2017-09-01",33.5
"2688","2017-09-05",33.200001
"2689","2017-09-06",33.5
"2690","2017-09-07",33.549999
"2691","2017-09-08",33.5
"2692","2017-09-11",33.900002
"2693","2017-09-12",34
"2694","2017-09-13",34
"2695","2017-09-14",33.950001
"2696","2017-09-15",34.049999
"2697","2017-09-18",35.950001
"2698","2017-09-19",36.400002
"2699","2017-09-20",36.049999
"2700","2017-09-21",36.099998
"2701","2017-09-22",36.099998
"2702","2017-09-25",35.950001
"2703","2017-09-26",35.900002
"2704","2017-09-27",35.450001
"2705","2017-09-28",35.349998
"2706","2017-09-29",36.049999
"2707","2017-10-02",36.299999
"2708","2017-10-03",36.75
"2709","2017-10-04",36.799999
"2710","2017-10-05",36.5
"2711","2017-10-06",37.049999
"2712","2017-10-09",37.299999
"2713","2017-10-10",37.700001
"2714","2017-10-11",37.150002
"2715","2017-10-12",37.349998
"2716","2017-10-13",36.849998
"2717","2017-10-16",36.75
"2718","2017-10-17",36.599998
"2719","2017-10-18",37.200001
"2720","2017-10-19",37.450001
"2721","2017-10-20",37.599998
"2722","2017-10-23",37.599998
"2723","2017-10-24",37.799999
"2724","2017-10-25",37.049999
"2725","2017-10-26",36.599998
"2726","2017-10-27",36.25
"2727","2017-10-30",36
"2728","2017-10-31",35.5
"2729","2017-11-01",35.25
"2730","2017-11-02",35.450001
"2731","2017-11-03",35.25
"2732","2017-11-06",35.299999
"2733","2017-11-07",35.099998
"2734","2017-11-08",35.150002
"2735","2017-11-09",35.299999
"2736","2017-11-10",35.150002
"2737","2017-11-13",34.799999
"2738","2017-11-14",35.849998
"2739","2017-11-15",36
"2740","2017-11-16",36.099998
"2741","2017-11-17",35.950001
"2742","2017-11-20",35.400002
"2743","2017-11-21",35
"2744","2017-11-22",35.25
"2745","2017-11-24",36
"2746","2017-11-27",36
"2747","2017-11-28",35.799999
"2748","2017-11-29",35.650002
"2749","2017-11-30",35.599998
"2750","2017-12-01",35.700001
"2751","2017-12-04",34.900002
"2752","2017-12-05",35
"2753","2017-12-06",35
"2754","2017-12-07",35.049999
"2755","2017-12-08",34.900002
"2756","2017-12-11",34.950001
"2757","2017-12-12",34.900002
"2758","2017-12-13",35
"2759","2017-12-14",34.799999
"2760","2017-12-15",34.799999
"2761","2017-12-18",35.349998
"2762","2017-12-19",33.799999
"2763","2017-12-20",34.150002
"2764","2017-12-21",34.75
"2765","2017-12-22",34.900002
"2766","2017-12-26",35.299999
"2767","2017-12-27",34.450001
"2768","2017-12-28",34.299999
"2769","2017-12-29",34.200001
"2770","2018-01-02",34.200001
"2771","2018-01-03",34.099998
"2772","2018-01-04",33.75
"2773","2018-01-05",35.049999
"2774","2018-01-08",35.25
"2775","2018-01-09",34.5
"2776","2018-01-10",33.75
"2777","2018-01-11",34.049999
"2778","2018-01-12",35.299999
"2779","2018-01-16",34.700001
"2780","2018-01-17",34.450001
"2781","2018-01-18",34.099998
"2782","2018-01-19",35.25
"2783","2018-01-22",35.450001
"2784","2018-01-23",35.549999
"2785","2018-01-24",34.950001
"2786","2018-01-25",34.700001
"2787","2018-01-26",34.900002
"2788","2018-01-29",35.299999
"2789","2018-01-30",35.299999
"2790","2018-01-31",34.900002
"2791","2018-02-01",35
"2792","2018-02-02",34.799999
"2793","2018-02-05",34.5
"2794","2018-02-06",34.200001
"2795","2018-02-07",33.950001
"2796","2018-02-08",33.5
"2797","2018-02-09",33.450001
"2798","2018-02-12",34.049999
"2799","2018-02-13",34.049999
"2800","2018-02-14",33.650002
"2801","2018-02-15",33.900002
"2802","2018-02-16",33.799999
"2803","2018-02-20",33.450001
"2804","2018-02-21",33.400002
"2805","2018-02-22",33.549999
"2806","2018-02-23",33.650002
"2807","2018-02-26",33.450001
"2808","2018-02-27",33.950001
"2809","2018-02-28",34.549999
"2810","2018-03-01",34.599998
"2811","2018-03-02",35.900002
"2812","2018-03-05",35.049999
"2813","2018-03-06",34.650002
"2814","2018-03-07",35.25
"2815","2018-03-08",35.450001
"2816","2018-03-09",35.450001
"2817","2018-03-12",35.900002
"2818","2018-03-13",35.75
"2819","2018-03-14",35.400002
"2820","2018-03-15",35.900002
"2821","2018-03-16",35.799999
"2822","2018-03-19",35.549999
"2823","2018-03-20",35
"2824","2018-03-21",35.700001
"2825","2018-03-22",33.099998
"2826","2018-03-23",33.450001
"2827","2018-03-26",32.799999
"2828","2018-03-27",31.6
"2829","2018-03-28",30.9
"2830","2018-03-29",31.1
"2831","2018-04-02",30.950001
