"","date","MGYR"
"1950","2014-09-30",8.5
"1951","2014-10-01",8.5
"1952","2014-10-02",8.5
"1953","2014-10-03",8.5
"1954","2014-10-06",8.5
"1955","2014-10-07",8.67
"1956","2014-10-08",8.67
"1957","2014-10-09",8.67
"1958","2014-10-10",8.67
"1959","2014-10-13",8.67
"1960","2014-10-14",8.75
"1961","2014-10-15",8.75
"1962","2014-10-16",8.44
"1963","2014-10-17",8.44
"1964","2014-10-20",8.44
"1965","2014-10-21",8.42
"1966","2014-10-22",8.42
"1967","2014-10-23",8.42
"1968","2014-10-24",8.43
"1969","2014-10-27",8.42
"1970","2014-10-28",8.42
"1971","2014-10-29",8.42
"1972","2014-10-30",8.42
"1973","2014-10-31",8.65
"1974","2014-11-03",8.65
"1975","2014-11-04",8.7
"1976","2014-11-05",8.7
"1977","2014-11-06",8.49
"1978","2014-11-07",8.49
"1979","2014-11-10",8.52
"1980","2014-11-11",8.52
"1981","2014-11-12",8.52
"1982","2014-11-13",8.52
"1983","2014-11-14",8.52
"1984","2014-11-17",8.75
"1985","2014-11-18",8.64
"1986","2014-11-19",8.64
"1987","2014-11-20",8.64
"1988","2014-11-21",8.5
"1989","2014-11-24",8.5
"1990","2014-11-25",8.5
"1991","2014-11-26",8.4
"1992","2014-11-28",8.4
"1993","2014-12-01",8.4
"1994","2014-12-02",8.4
"1995","2014-12-03",8.4
"1996","2014-12-04",8.28
"1997","2014-12-05",8.28
"1998","2014-12-08",8.38
"1999","2014-12-09",8.28
"2000","2014-12-10",8.45
"2001","2014-12-11",8.45
"2002","2014-12-12",8.42
"2003","2014-12-15",8.71
"2004","2014-12-16",8.25
"2005","2014-12-17",8.25
"2006","2014-12-18",8.38
"2007","2014-12-19",8.4
"2008","2014-12-22",8.4
"2009","2014-12-23",8.4
"2010","2014-12-24",8.4
"2011","2014-12-26",8.65
"2012","2014-12-29",8.7
"2013","2014-12-30",8.66
"2014","2014-12-31",8.44
"2015","2015-01-02",8.54
"2016","2015-01-05",8.37
"2017","2015-01-06",8.35
"2018","2015-01-07",8.34
"2019","2015-01-08",8.34
"2020","2015-01-09",8.35
"2021","2015-01-12",8.31
"2022","2015-01-13",8.35
"2023","2015-01-14",8.45
"2024","2015-01-15",8.15
"2025","2015-01-16",8.2
"2026","2015-01-20",8.41
"2027","2015-01-21",8.4
"2028","2015-01-22",8.4
"2029","2015-01-23",8.4
"2030","2015-01-26",8.3
"2031","2015-01-27",8.3
"2032","2015-01-28",8.3
"2033","2015-01-29",8.3
"2034","2015-01-30",8.4
"2035","2015-02-02",8.3
"2036","2015-02-03",8.3
"2037","2015-02-04",8.3
"2038","2015-02-05",8.3
"2039","2015-02-06",8.35
"2040","2015-02-09",8.4
"2041","2015-02-10",8.4
"2042","2015-02-11",8.41
"2043","2015-02-12",8.41
"2044","2015-02-13",8.45
"2045","2015-02-17",8.45
"2046","2015-02-18",8.4
"2047","2015-02-19",8.4
"2048","2015-02-20",8.4
"2049","2015-02-23",8.4
"2050","2015-02-24",8.55
"2051","2015-02-25",8.55
"2052","2015-02-26",8.55
"2053","2015-02-27",8.55
"2054","2015-03-02",8.55
"2055","2015-03-03",8.55
"2056","2015-03-04",8.4
"2057","2015-03-05",8.4
"2058","2015-03-06",8.4
"2059","2015-03-09",8.42
"2060","2015-03-10",8.42
"2061","2015-03-11",8.43
"2062","2015-03-12",8.48
"2063","2015-03-13",8.48
"2064","2015-03-16",8.48
"2065","2015-03-17",8.48
"2066","2015-03-18",8.48
"2067","2015-03-19",8.69
"2068","2015-03-20",8.69
"2069","2015-03-23",8.4
"2070","2015-03-24",8.4
"2071","2015-03-25",8.4
"2072","2015-03-26",8.4
"2073","2015-03-27",8.4
"2074","2015-03-30",8.42
"2075","2015-03-31",8.42
"2076","2015-04-01",8.6
"2077","2015-04-02",8.6
"2078","2015-04-06",8.6
"2079","2015-04-07",8.43
"2080","2015-04-08",8.43
"2081","2015-04-09",8.43
"2082","2015-04-10",8.44
"2083","2015-04-13",8.44
"2084","2015-04-14",8.5
"2085","2015-04-15",8.6
"2086","2015-04-16",8.5
"2087","2015-04-17",8.58
"2088","2015-04-20",8.75
"2089","2015-04-21",8.75
"2090","2015-04-22",8.53
"2091","2015-04-23",8.74
"2092","2015-04-24",8.77
"2093","2015-04-27",8.65
"2094","2015-04-28",8.65
"2095","2015-04-29",8.6
"2096","2015-04-30",8.61
"2097","2015-05-01",8.84
"2098","2015-05-04",8.84
"2099","2015-05-05",8.84
"2100","2015-05-06",8.84
"2101","2015-05-07",8.65
"2102","2015-05-08",8.75
"2103","2015-05-11",8.76
"2104","2015-05-12",8.76
"2105","2015-05-13",8.81
"2106","2015-05-14",8.69
"2107","2015-05-15",8.69
"2108","2015-05-18",8.69
"2109","2015-05-19",8.84
"2110","2015-05-20",8.84
"2111","2015-05-21",8.84
"2112","2015-05-22",8.84
"2113","2015-05-26",8.84
"2114","2015-05-27",8.84
"2115","2015-05-28",8.84
"2116","2015-05-29",8.84
"2117","2015-06-01",8.84
"2118","2015-06-02",9
"2119","2015-06-03",9
"2120","2015-06-04",9
"2121","2015-06-05",9.06
"2122","2015-06-08",9.19
"2123","2015-06-09",9.19
"2124","2015-06-10",9.45
"2125","2015-06-11",9
"2126","2015-06-12",9
"2127","2015-06-15",10.82
"2128","2015-06-16",10.75
"2129","2015-06-17",10.24
"2130","2015-06-18",10.19
"2131","2015-06-19",9.65
"2132","2015-06-22",9.65
"2133","2015-06-23",9.65
"2134","2015-06-24",9.5
"2135","2015-06-25",9.5
"2136","2015-06-26",9.65
"2137","2015-06-29",9.65
"2138","2015-06-30",9.65
"2139","2015-07-01",10
"2140","2015-07-02",10
"2141","2015-07-06",10
"2142","2015-07-07",9.72
"2143","2015-07-08",9.61
"2144","2015-07-09",9.61
"2145","2015-07-10",9.61
"2146","2015-07-13",9.71
"2147","2015-07-14",9.71
"2148","2015-07-15",9.71
"2149","2015-07-16",9.71
"2150","2015-07-17",9.71
"2151","2015-07-20",9.8
"2152","2015-07-21",9.8
"2153","2015-07-22",9.8
"2154","2015-07-23",9.8
"2155","2015-07-24",9.8
"2156","2015-07-27",9.8
"2157","2015-07-28",10.03
"2158","2015-07-29",10.03
"2159","2015-07-30",10.03
"2160","2015-07-31",10.03
"2161","2015-08-03",10.03
"2162","2015-08-04",10
"2163","2015-08-05",10
"2164","2015-08-06",10
"2165","2015-08-07",10
"2166","2015-08-10",10
"2167","2015-08-11",10
"2168","2015-08-12",10
"2169","2015-08-13",10
"2170","2015-08-14",10
"2171","2015-08-17",10
"2172","2015-08-18",10.03
"2173","2015-08-19",10.08
"2174","2015-08-20",10.08
"2175","2015-08-21",10.08
"2176","2015-08-24",9.76
"2177","2015-08-25",9.76
"2178","2015-08-26",9.76
"2179","2015-08-27",10.1
"2180","2015-08-28",9.76
"2181","2015-08-31",9.76
"2182","2015-09-01",9.51
"2183","2015-09-02",9.57
"2184","2015-09-03",9.57
"2185","2015-09-04",9.57
"2186","2015-09-08",10.25
"2187","2015-09-09",10.25
"2188","2015-09-10",10.25
"2189","2015-09-11",9.8
"2190","2015-09-14",9.8
"2191","2015-09-15",9.79
"2192","2015-09-16",9.79
"2193","2015-09-17",9.77
"2194","2015-09-18",10.05
"2195","2015-09-21",10.05
"2196","2015-09-22",10.05
"2197","2015-09-23",10.05
"2198","2015-09-24",10.05
"2199","2015-09-25",10.05
"2200","2015-09-28",9.8
"2201","2015-09-29",9.8
"2202","2015-09-30",9.8
"2203","2015-10-01",9.8
"2204","2015-10-02",9.8
"2205","2015-10-05",9.8
"2206","2015-10-06",9.8
"2207","2015-10-07",10
"2208","2015-10-08",10
"2209","2015-10-09",10
"2210","2015-10-12",10
"2211","2015-10-13",10
"2212","2015-10-14",9.75
"2213","2015-10-15",9.75
"2214","2015-10-16",9.75
"2215","2015-10-19",9.7
"2216","2015-10-20",9.56
"2217","2015-10-21",9.97
"2218","2015-10-22",9.76
"2219","2015-10-23",9.76
"2220","2015-10-26",9.76
"2221","2015-10-27",9.76
"2222","2015-10-28",9.76
"2223","2015-10-29",9.76
"2224","2015-10-30",9.76
"2225","2015-11-02",10.05
"2226","2015-11-03",10.05
"2227","2015-11-04",10.05
"2228","2015-11-05",10.05
"2229","2015-11-06",10.05
"2230","2015-11-09",10.05
"2231","2015-11-10",10.05
"2232","2015-11-11",10.05
"2233","2015-11-12",10.05
"2234","2015-11-13",10.05
"2235","2015-11-16",10.05
"2236","2015-11-17",10.05
"2237","2015-11-18",10
"2238","2015-11-19",10
"2239","2015-11-20",10
"2240","2015-11-23",9.79
"2241","2015-11-24",9.79
"2242","2015-11-25",9.79
"2243","2015-11-27",9.79
"2244","2015-11-30",9.79
"2245","2015-12-01",9.79
"2246","2015-12-02",9.79
"2247","2015-12-03",9.79
"2248","2015-12-04",9.79
"2249","2015-12-07",9.79
"2250","2015-12-08",9.79
"2251","2015-12-09",9.79
"2252","2015-12-10",9.79
"2253","2015-12-11",9.95
"2254","2015-12-14",9.76
"2255","2015-12-15",10.62
"2256","2015-12-16",10.62
"2257","2015-12-17",9.82
"2258","2015-12-18",10.14
"2259","2015-12-21",10.14
"2260","2015-12-22",10.12
"2261","2015-12-23",10.12
"2262","2015-12-24",10.12
"2263","2015-12-28",9.85
"2264","2015-12-29",10.21
"2265","2015-12-30",10.01
"2266","2015-12-31",10.01
"2267","2016-01-04",10.01
"2268","2016-01-05",10.3
"2269","2016-01-06",10.3
"2270","2016-01-07",10.3
"2271","2016-01-08",9.85
"2272","2016-01-11",9.85
"2273","2016-01-12",9.85
"2274","2016-01-13",9.85
"2275","2016-01-14",9.85
"2276","2016-01-15",9.85
"2277","2016-01-19",9.78
"2278","2016-01-20",9.55
"2279","2016-01-21",9.55
"2280","2016-01-22",9.55
"2281","2016-01-25",9.55
"2282","2016-01-26",9.92
"2283","2016-01-27",9.92
"2284","2016-01-28",9.92
"2285","2016-01-29",9.8
"2286","2016-02-01",9.8
"2287","2016-02-02",9.75
"2288","2016-02-03",9.75
"2289","2016-02-04",9.75
"2290","2016-02-05",9.75
"2291","2016-02-08",9.75
"2292","2016-02-09",9.66
"2293","2016-02-10",9.66
"2294","2016-02-11",9.66
"2295","2016-02-12",9.66
"2296","2016-02-16",9.89
"2297","2016-02-17",10
"2298","2016-02-18",10
"2299","2016-02-19",10.12
"2300","2016-02-22",10.12
"2301","2016-02-23",10.12
"2302","2016-02-24",9.81
"2303","2016-02-25",9.81
"2304","2016-02-26",9.61
"2305","2016-02-29",9.56
"2306","2016-03-01",9.56
"2307","2016-03-02",9.56
"2308","2016-03-03",9.51
"2309","2016-03-04",9.51
"2310","2016-03-07",9.51
"2311","2016-03-08",9.6
"2312","2016-03-09",9.6
"2313","2016-03-10",9.6
"2314","2016-03-11",9.7
"2315","2016-03-14",10.3
"2316","2016-03-15",10.3
"2317","2016-03-16",10.3
"2318","2016-03-17",10.3
"2319","2016-03-18",10.3
"2320","2016-03-21",9.7
"2321","2016-03-22",9.7
"2322","2016-03-23",10.16
"2323","2016-03-24",9.73
"2324","2016-03-28",9.73
"2325","2016-03-29",9.88
"2326","2016-03-30",9.88
"2327","2016-03-31",9.88
"2328","2016-04-01",9.88
"2329","2016-04-04",9.88
"2330","2016-04-05",9.88
"2331","2016-04-06",9.88
"2332","2016-04-07",9.88
"2333","2016-04-08",9.88
"2334","2016-04-11",9.88
"2335","2016-04-12",9.88
"2336","2016-04-13",9.8
"2337","2016-04-14",9.8
"2338","2016-04-15",9.79
"2339","2016-04-18",9.79
"2340","2016-04-19",9.8
"2341","2016-04-20",9.74
"2342","2016-04-21",9.65
"2343","2016-04-22",9.65
"2344","2016-04-25",9.65
"2345","2016-04-26",9.68
"2346","2016-04-27",10.24
"2347","2016-04-28",10.17
"2348","2016-04-29",10.17
"2349","2016-05-02",10.17
"2350","2016-05-03",10.24
"2351","2016-05-04",10.24
"2352","2016-05-05",10.23
"2353","2016-05-06",10.23
"2354","2016-05-09",10.23
"2355","2016-05-10",10.23
"2356","2016-05-11",10.23
"2357","2016-05-12",10.23
"2358","2016-05-13",10.23
"2359","2016-05-16",10.23
"2360","2016-05-17",10.21
"2361","2016-05-18",10.17
"2362","2016-05-19",10.17
"2363","2016-05-20",10.17
"2364","2016-05-23",10.17
"2365","2016-05-24",10.18
"2366","2016-05-25",10.24
"2367","2016-05-26",10.15
"2368","2016-05-27",10.15
"2369","2016-05-31",10.15
"2370","2016-06-01",10.15
"2371","2016-06-02",10.15
"2372","2016-06-03",10.15
"2373","2016-06-06",9.66
"2374","2016-06-07",10
"2375","2016-06-08",9.76
"2376","2016-06-09",10
"2377","2016-06-10",10
"2378","2016-06-13",10.02
"2379","2016-06-14",10
"2380","2016-06-15",10.02
"2381","2016-06-16",10.02
"2382","2016-06-17",10.02
"2383","2016-06-20",10.02
"2384","2016-06-21",10
"2385","2016-06-22",10
"2386","2016-06-23",10
"2387","2016-06-24",9.68
"2388","2016-06-27",10.1
"2389","2016-06-28",10.1
"2390","2016-06-29",10.1
"2391","2016-06-30",9.9
"2392","2016-07-01",9.9
"2393","2016-07-05",9.9
"2394","2016-07-06",9.9
"2395","2016-07-07",9.9
"2396","2016-07-08",9.9
"2397","2016-07-11",9.9
"2398","2016-07-12",9.69
"2399","2016-07-13",9.69
"2400","2016-07-14",9.69
"2401","2016-07-15",9.65
"2402","2016-07-18",9.68
"2403","2016-07-19",9.8
"2404","2016-07-20",9.87
"2405","2016-07-21",9.87
"2406","2016-07-22",9.65
"2407","2016-07-25",9.65
"2408","2016-07-26",9.76
"2409","2016-07-27",9.76
"2410","2016-07-28",9.76
"2411","2016-07-29",9.76
"2412","2016-08-01",9.76
"2413","2016-08-02",9.76
"2414","2016-08-03",9.76
"2415","2016-08-04",9.76
"2416","2016-08-05",9.76
"2417","2016-08-08",9.79
"2418","2016-08-09",9.77
"2419","2016-08-10",9.75
"2420","2016-08-11",9.75
"2421","2016-08-12",9.82
"2422","2016-08-15",9.76
"2423","2016-08-16",9.9
"2424","2016-08-17",9.91
"2425","2016-08-18",9.91
"2426","2016-08-19",9.96
"2427","2016-08-22",9.96
"2428","2016-08-23",9.9
"2429","2016-08-24",9.9
"2430","2016-08-25",9.9
"2431","2016-08-26",10
"2432","2016-08-29",10.05
"2433","2016-08-30",10.1
"2434","2016-08-31",10.1
"2435","2016-09-01",10.2
"2436","2016-09-02",10.25
"2437","2016-09-06",10.49
"2438","2016-09-07",10.4
"2439","2016-09-08",10.36
"2440","2016-09-09",10.01
"2441","2016-09-12",10.01
"2442","2016-09-13",10.03
"2443","2016-09-14",10.23
"2444","2016-09-15",10.6
"2445","2016-09-16",10.52
"2446","2016-09-19",10.23
"2447","2016-09-20",10.59
"2448","2016-09-21",10.59
"2449","2016-09-22",10.59
"2450","2016-09-23",10.37
"2451","2016-09-26",10.37
"2452","2016-09-27",10.37
"2453","2016-09-28",10.37
"2454","2016-09-29",10.37
"2455","2016-09-30",10.09
"2456","2016-10-03",10.09
"2457","2016-10-04",10.17
"2458","2016-10-05",10.25
"2459","2016-10-06",10.25
"2460","2016-10-07",10.25
"2461","2016-10-10",10.45
"2462","2016-10-11",10.45
"2463","2016-10-12",10.45
"2464","2016-10-13",10.45
"2465","2016-10-14",10.57
"2466","2016-10-17",10.37
"2467","2016-10-18",10.37
"2468","2016-10-19",10.37
"2469","2016-10-20",10.39
"2470","2016-10-21",10.39
"2471","2016-10-24",10.39
"2472","2016-10-25",10.39
"2473","2016-10-26",10.59
"2474","2016-10-27",10.44
"2475","2016-10-28",10.44
"2476","2016-10-31",10.43
"2477","2016-11-01",10.43
"2478","2016-11-02",10.3
"2479","2016-11-03",10.3
"2480","2016-11-04",10.58
"2481","2016-11-07",10.58
"2482","2016-11-08",10.58
"2483","2016-11-09",10.58
"2484","2016-11-10",10.58
"2485","2016-11-11",10.35
"2486","2016-11-14",10.36
"2487","2016-11-15",10.36
"2488","2016-11-16",10.36
"2489","2016-11-17",10.37
"2490","2016-11-18",10.37
"2491","2016-11-21",10.37
"2492","2016-11-22",10.54
"2493","2016-11-23",10.6
"2494","2016-11-25",10.6
"2495","2016-11-28",10.6
"2496","2016-11-29",10.6
"2497","2016-11-30",10.65
"2498","2016-12-01",10.65
"2499","2016-12-02",10.65
"2500","2016-12-05",10.62
"2501","2016-12-06",10.62
"2502","2016-12-07",10.62
"2503","2016-12-08",10.61
"2504","2016-12-09",10.61
"2505","2016-12-12",10.92
"2506","2016-12-13",10.9
"2507","2016-12-14",10.8
"2508","2016-12-15",10.75
"2509","2016-12-16",10.75
"2510","2016-12-19",11.05
"2511","2016-12-20",11.05
"2512","2016-12-21",11.05
"2513","2016-12-22",11.95
"2514","2016-12-23",11.95
"2515","2016-12-27",12.11
"2516","2016-12-28",11.98
"2517","2016-12-29",11.5
"2518","2016-12-30",12
"2519","2017-01-03",12
"2520","2017-01-04",12
"2521","2017-01-05",12.01
"2522","2017-01-06",12.06
"2523","2017-01-09",12.25
"2524","2017-01-10",12.1
"2525","2017-01-11",12.29
"2526","2017-01-12",12.2
"2527","2017-01-13",12.4
"2528","2017-01-17",12.5
"2529","2017-01-18",12.5
"2530","2017-01-19",12.56
"2531","2017-01-20",13.24
"2532","2017-01-23",13.24
"2533","2017-01-24",13.24
"2534","2017-01-25",13.24
"2535","2017-01-26",13.24
"2536","2017-01-27",13.24
"2537","2017-01-30",12.84
"2538","2017-01-31",12.84
"2539","2017-02-01",12.84
"2540","2017-02-02",12.9
"2541","2017-02-03",12.9
"2542","2017-02-06",13.03
"2543","2017-02-07",13.02
"2544","2017-02-08",13
"2545","2017-02-09",13
"2546","2017-02-10",13
"2547","2017-02-13",13
"2548","2017-02-14",13
"2549","2017-02-15",13
"2550","2017-02-16",13
"2551","2017-02-17",13
"2552","2017-02-21",13.1
"2553","2017-02-22",13.13
"2554","2017-02-23",13.17
"2555","2017-02-24",13.17
"2556","2017-02-27",13.5
"2557","2017-02-28",12.94
"2558","2017-03-01",13.13
"2559","2017-03-02",13.13
"2560","2017-03-03",13.9
"2561","2017-03-06",13.68
"2562","2017-03-07",13.68
"2563","2017-03-08",13.68
"2564","2017-03-09",13.68
"2565","2017-03-10",13.68
"2566","2017-03-13",13.68
"2567","2017-03-14",13.25
"2568","2017-03-15",13.25
"2569","2017-03-16",12.6
"2570","2017-03-17",12.91
"2571","2017-03-20",12.91
"2572","2017-03-21",12.78
"2573","2017-03-22",13.04
"2574","2017-03-23",13
"2575","2017-03-24",13
"2576","2017-03-27",13
"2577","2017-03-28",13
"2578","2017-03-29",13
"2579","2017-03-30",12.87
"2580","2017-03-31",13
"2581","2017-04-03",12.67
"2582","2017-04-04",12.67
"2583","2017-04-05",12.55
"2584","2017-04-06",12.55
"2585","2017-04-07",12.55
"2586","2017-04-10",12.55
"2587","2017-04-11",12.66
"2588","2017-04-12",12.66
"2589","2017-04-13",12.55
"2590","2017-04-17",12.75
"2591","2017-04-18",12.75
"2592","2017-04-19",12.72
"2593","2017-04-20",12.56
"2594","2017-04-21",12.56
"2595","2017-04-24",12.56
"2596","2017-04-25",12.56
"2597","2017-04-26",12.56
"2598","2017-04-27",12.56
"2599","2017-04-28",12.56
"2600","2017-05-01",12.75
"2601","2017-05-02",12.75
"2602","2017-05-03",13
"2603","2017-05-04",13
"2604","2017-05-05",13
"2605","2017-05-08",12.97
"2606","2017-05-09",12.97
"2607","2017-05-10",13
"2608","2017-05-11",13
"2609","2017-05-12",13
"2610","2017-05-15",13
"2611","2017-05-16",13
"2612","2017-05-17",12.78
"2613","2017-05-18",12.65
"2614","2017-05-19",12.65
"2615","2017-05-22",12.78
"2616","2017-05-23",12.54
"2617","2017-05-24",12.25
"2618","2017-05-25",12.25
"2619","2017-05-26",12.84
"2620","2017-05-30",12.84
"2621","2017-05-31",12.84
"2622","2017-06-01",12.84
"2623","2017-06-02",12.84
"2624","2017-06-05",12.84
"2625","2017-06-06",12.84
"2626","2017-06-07",12.7
"2627","2017-06-08",12.7
"2628","2017-06-09",12.7
"2629","2017-06-12",12.25
"2630","2017-06-13",12.25
"2631","2017-06-14",12.25
"2632","2017-06-15",12.25
"2633","2017-06-16",12.25
"2634","2017-06-19",12.25
"2635","2017-06-20",13.29
"2636","2017-06-21",13
"2637","2017-06-22",13
"2638","2017-06-23",13.25
"2639","2017-06-26",13.25
"2640","2017-06-27",13.25
"2641","2017-06-28",13.6
"2642","2017-06-29",13.27
"2643","2017-06-30",13.12
"2644","2017-07-03",13.12
"2645","2017-07-05",13.12
"2646","2017-07-06",13.12
"2647","2017-07-07",13.12
"2648","2017-07-10",13.12
"2649","2017-07-11",13.12
"2650","2017-07-12",13.12
"2651","2017-07-13",13.5
"2652","2017-07-14",13.5
"2653","2017-07-17",13.5
"2654","2017-07-18",13.5
"2655","2017-07-19",13.25
"2656","2017-07-20",13.25
"2657","2017-07-21",13.25
"2658","2017-07-24",13.3
"2659","2017-07-25",13.54
"2660","2017-07-26",13.54
"2661","2017-07-27",13.54
"2662","2017-07-28",13.54
"2663","2017-07-31",13
"2664","2017-08-01",13.5
"2665","2017-08-02",13.2
"2666","2017-08-03",12.89
"2667","2017-08-04",12.79
"2668","2017-08-07",12.88
"2669","2017-08-08",12.8
"2670","2017-08-09",13.15
"2671","2017-08-10",12.96
"2672","2017-08-11",13.18
"2673","2017-08-14",12.99
"2674","2017-08-15",12.99
"2675","2017-08-16",12.99
"2676","2017-08-17",12.99
"2677","2017-08-18",12.45
"2678","2017-08-21",12.45
"2679","2017-08-22",12.45
"2680","2017-08-23",12.64
"2681","2017-08-24",12.64
"2682","2017-08-25",12.54
"2683","2017-08-28",12.45
"2684","2017-08-29",12.45
"2685","2017-08-30",12.6
"2686","2017-08-31",12.45
"2687","2017-09-01",12.45
"2688","2017-09-05",12.45
"2689","2017-09-06",12.5
"2690","2017-09-07",12.18
"2691","2017-09-08",12.4
"2692","2017-09-11",12.17
"2693","2017-09-12",12.17
"2694","2017-09-13",12.17
"2695","2017-09-14",12.17
"2696","2017-09-15",12.15
"2697","2017-09-18",12.5
"2698","2017-09-19",12.5
"2699","2017-09-20",12.5
"2700","2017-09-21",12.5
"2701","2017-09-22",12.18
"2702","2017-09-25",12.18
"2703","2017-09-26",12.3
"2704","2017-09-27",12.25
"2705","2017-09-28",12.25
"2706","2017-09-29",12.25
"2707","2017-10-02",12.35
"2708","2017-10-03",12.11
"2709","2017-10-04",12.11
"2710","2017-10-05",12.11
"2711","2017-10-06",12.11
"2712","2017-10-09",12.11
"2713","2017-10-10",12.12
"2714","2017-10-11",12.12
"2715","2017-10-12",12.13
"2716","2017-10-13",12.32
"2717","2017-10-16",12.32
"2718","2017-10-17",12.32
"2719","2017-10-18",12.32
"2720","2017-10-19",12.74
"2721","2017-10-20",12.74
"2722","2017-10-23",12.74
"2723","2017-10-24",12.74
"2724","2017-10-25",12.74
"2725","2017-10-26",12.15
"2726","2017-10-27",12.15
"2727","2017-10-30",12.15
"2728","2017-10-31",12.15
"2729","2017-11-01",12.32
"2730","2017-11-02",12.16
"2731","2017-11-03",12.2
"2732","2017-11-06",12.2
"2733","2017-11-07",12.2
"2734","2017-11-08",12.2
"2735","2017-11-09",12.05
"2736","2017-11-10",12.05
"2737","2017-11-13",12.05
"2738","2017-11-14",12.05
"2739","2017-11-15",12.01
"2740","2017-11-16",12.1
"2741","2017-11-17",12.1
"2742","2017-11-20",12.1
"2743","2017-11-21",12.05
"2744","2017-11-22",12.05
"2745","2017-11-24",12.05
"2746","2017-11-27",12.05
"2747","2017-11-28",12.05
"2748","2017-11-29",12.05
"2749","2017-11-30",12.74
"2750","2017-12-01",12.81
"2751","2017-12-04",13.1
"2752","2017-12-05",13.1
"2753","2017-12-06",13.1
"2754","2017-12-07",12.72
"2755","2017-12-08",12.6
"2756","2017-12-11",12.6
"2757","2017-12-12",13
"2758","2017-12-13",13
"2759","2017-12-14",13
"2760","2017-12-15",12.87
"2761","2017-12-18",13
"2762","2017-12-19",13
"2763","2017-12-20",13
"2764","2017-12-21",13
"2765","2017-12-22",13
"2766","2017-12-26",12.46
"2767","2017-12-27",12.8
"2768","2017-12-28",12.8
"2769","2017-12-29",12.8
"2770","2018-01-02",12.55
"2771","2018-01-03",12.55
"2772","2018-01-04",12.55
"2773","2018-01-05",12.55
"2774","2018-01-08",12.68
"2775","2018-01-09",12.68
"2776","2018-01-10",12.68
"2777","2018-01-11",12.62
"2778","2018-01-12",12.62
"2779","2018-01-16",12.76
"2780","2018-01-17",12.76
"2781","2018-01-18",12.57
"2782","2018-01-19",12.25
"2783","2018-01-22",12.25
"2784","2018-01-23",12.68
"2785","2018-01-24",12.37
"2786","2018-01-25",12.37
"2787","2018-01-26",12.8
"2788","2018-01-29",12.92
"2789","2018-01-30",12.9
"2790","2018-01-31",12.84
"2791","2018-02-01",12.84
"2792","2018-02-02",12.76
"2793","2018-02-05",12.85
"2794","2018-02-06",12.36
"2795","2018-02-07",12.36
"2796","2018-02-08",12.36
"2797","2018-02-09",12.36
"2798","2018-02-12",12.36
"2799","2018-02-13",12.36
"2800","2018-02-14",12.36
"2801","2018-02-15",12.36
"2802","2018-02-16",12.43
"2803","2018-02-20",12.43
"2804","2018-02-21",12.36
"2805","2018-02-22",12.36
"2806","2018-02-23",12.78
"2807","2018-02-26",12.78
"2808","2018-02-27",12.4
"2809","2018-02-28",12.39
"2810","2018-03-01",12.39
"2811","2018-03-02",12.51
"2812","2018-03-05",12.74
"2813","2018-03-06",12.7
"2814","2018-03-07",12.41
"2815","2018-03-08",12.41
"2816","2018-03-09",12.56
"2817","2018-03-12",12.75
"2818","2018-03-13",12.75
"2819","2018-03-14",12.75
"2820","2018-03-15",12.72
"2821","2018-03-16",12.68
"2822","2018-03-19",12.5
"2823","2018-03-20",12.5
"2824","2018-03-21",12.5
"2825","2018-03-22",12.26
"2826","2018-03-23",12.26
"2827","2018-03-26",12.26
"2828","2018-03-27",12.26
"2829","2018-03-28",12.26
"2830","2018-03-29",12.75
"2831","2018-04-02",12.36
"2832","2018-04-03",12.36
"2833","2018-04-04",12.36
"2834","2018-04-05",12.36
"2835","2018-04-06",12.36
"2836","2018-04-09",12.3
"2837","2018-04-10",12.16
"2838","2018-04-11",12.16
"2839","2018-04-12",12.16
"2840","2018-04-13",12.16
"2841","2018-04-16",12.16
"2842","2018-04-17",12.45
"2843","2018-04-18",12.26
"2844","2018-04-19",12.28
"2845","2018-04-20",12.28
"2846","2018-04-23",12.28
"2847","2018-04-24",12.28
"2848","2018-04-25",12.28
"2849","2018-04-26",12.28
"2850","2018-04-27",12.62
"2851","2018-04-30",12.62
"2852","2018-05-01",12.62
"2853","2018-05-02",12.62
"2854","2018-05-03",12.47
"2855","2018-05-04",12.47
"2856","2018-05-07",12.47
"2857","2018-05-08",12.47
"2858","2018-05-09",12.5
"2859","2018-05-10",12.26
"2860","2018-05-11",12.26
"2861","2018-05-14",12.26
"2862","2018-05-15",12.23
"2863","2018-05-16",12.44
"2864","2018-05-17",12.44
"2865","2018-05-18",12.44
"2866","2018-05-21",12.44
"2867","2018-05-22",12.44
"2868","2018-05-23",12.44
"2869","2018-05-24",12.44
"2870","2018-05-25",12.44
"2871","2018-05-29",12.44
"2872","2018-05-30",12.36
"2873","2018-05-31",12.75
"2874","2018-06-01",12.91
"2875","2018-06-04",12.74
"2876","2018-06-05",12.85
"2877","2018-06-06",12.92
"2878","2018-06-07",12.92
"2879","2018-06-08",12.92
"2880","2018-06-11",12.5
"2881","2018-06-12",12.63
"2882","2018-06-13",12.94
"2883","2018-06-14",12.62
"2884","2018-06-15",12.58
"2885","2018-06-18",12.54
"2886","2018-06-19",12.56
"2887","2018-06-20",12.56
"2888","2018-06-21",12.56
"2889","2018-06-22",12.67
"2890","2018-06-25",12.64
"2891","2018-06-26",12.64
