"","date","EGY"
"1933","2014-09-05",9.03
"1934","2014-09-08",8.58
"1935","2014-09-09",8.67
"1936","2014-09-10",8.85
"1937","2014-09-11",9.13
"1938","2014-09-12",8.68
"1939","2014-09-15",8.56
"1940","2014-09-16",9.11
"1941","2014-09-17",9.35
"1942","2014-09-18",9.23
"1943","2014-09-19",8.96
"1944","2014-09-22",8.48
"1945","2014-09-23",8.58
"1946","2014-09-24",8.99
"1947","2014-09-25",8.61
"1948","2014-09-26",8.85
"1949","2014-09-29",8.83
"1950","2014-09-30",8.5
"1951","2014-10-01",8.6
"1952","2014-10-02",8.68
"1953","2014-10-03",8.35
"1954","2014-10-06",8.41
"1955","2014-10-07",7.99
"1956","2014-10-08",8
"1957","2014-10-09",7.7
"1958","2014-10-10",7.39
"1959","2014-10-13",7.05
"1960","2014-10-14",7.01
"1961","2014-10-15",7.48
"1962","2014-10-16",8.25
"1963","2014-10-17",7.81
"1964","2014-10-20",7.86
"1965","2014-10-21",8.09
"1966","2014-10-22",7.67
"1967","2014-10-23",8.31
"1968","2014-10-24",7.54
"1969","2014-10-27",6.93
"1970","2014-10-28",7.22
"1971","2014-10-29",7.54
"1972","2014-10-30",7.38
"1973","2014-10-31",7.42
"1974","2014-11-03",7.05
"1975","2014-11-04",6.9
"1976","2014-11-05",7.08
"1977","2014-11-06",7.03
"1978","2014-11-07",7.22
"1979","2014-11-10",6.99
"1980","2014-11-11",7.19
"1981","2014-11-12",7.03
"1982","2014-11-13",7.01
"1983","2014-11-14",7.06
"1984","2014-11-17",6.43
"1985","2014-11-18",6.39
"1986","2014-11-19",6.35
"1987","2014-11-20",6.78
"1988","2014-11-21",6.66
"1989","2014-11-24",6.5
"1990","2014-11-25",6.56
"1991","2014-11-26",6.27
"1992","2014-11-28",5.73
"1993","2014-12-01",5.94
"1994","2014-12-02",5.78
"1995","2014-12-03",6.01
"1996","2014-12-04",5.76
"1997","2014-12-05",5.76
"1998","2014-12-08",5.34
"1999","2014-12-09",5.7
"2000","2014-12-10",4.62
"2001","2014-12-11",4.55
"2002","2014-12-12",4.49
"2003","2014-12-15",4.14
"2004","2014-12-16",4.2
"2005","2014-12-17",4.74
"2006","2014-12-18",4.61
"2007","2014-12-19",5.04
"2008","2014-12-22",4.95
"2009","2014-12-23",5.02
"2010","2014-12-24",5.07
"2011","2014-12-26",4.8
"2012","2014-12-29",4.52
"2013","2014-12-30",4.56
"2014","2014-12-31",4.56
"2015","2015-01-02",4.61
"2016","2015-01-05",4.59
"2017","2015-01-06",4.53
"2018","2015-01-07",4.37
"2019","2015-01-08",4.59
"2020","2015-01-09",4.74
"2021","2015-01-12",4.78
"2022","2015-01-13",4.96
"2023","2015-01-14",5.46
"2024","2015-01-15",5
"2025","2015-01-16",5.21
"2026","2015-01-20",5.38
"2027","2015-01-21",5.79
"2028","2015-01-22",5.85
"2029","2015-01-23",5.7
"2030","2015-01-26",5.72
"2031","2015-01-27",6.2
"2032","2015-01-28",5.74
"2033","2015-01-29",5.86
"2034","2015-01-30",5.54
"2035","2015-02-02",5.93
"2036","2015-02-03",6.01
"2037","2015-02-04",5.88
"2038","2015-02-05",5.71
"2039","2015-02-06",5.63
"2040","2015-02-09",5.6
"2041","2015-02-10",5.25
"2042","2015-02-11",5.68
"2043","2015-02-12",5.92
"2044","2015-02-13",5.86
"2045","2015-02-17",5.74
"2046","2015-02-18",5.54
"2047","2015-02-19",5.44
"2048","2015-02-20",5.28
"2049","2015-02-23",5.17
"2050","2015-02-24",5.05
"2051","2015-02-25",5.17
"2052","2015-02-26",4.95
"2053","2015-02-27",4.84
"2054","2015-03-02",4.9
"2055","2015-03-03",4.98
"2056","2015-03-04",5.06
"2057","2015-03-05",5.02
"2058","2015-03-06",4.77
"2059","2015-03-09",4.77
"2060","2015-03-10",4.65
"2061","2015-03-11",4.72
"2062","2015-03-12",4.53
"2063","2015-03-13",4.53
"2064","2015-03-16",4.47
"2065","2015-03-17",3.56
"2066","2015-03-18",3.42
"2067","2015-03-19",3.03
"2068","2015-03-20",3.08
"2069","2015-03-23",3.1
"2070","2015-03-24",3.15
"2071","2015-03-25",3.2
"2072","2015-03-26",3.22
"2073","2015-03-27",3.22
"2074","2015-03-30",3.13
"2075","2015-03-31",2.45
"2076","2015-04-01",2.53
"2077","2015-04-02",2.47
"2078","2015-04-06",2.56
"2079","2015-04-07",2.41
"2080","2015-04-08",2.3
"2081","2015-04-09",2.28
"2082","2015-04-10",2.29
"2083","2015-04-13",2.2
"2084","2015-04-14",2.55
"2085","2015-04-15",2.52
"2086","2015-04-16",2.42
"2087","2015-04-17",2.4
"2088","2015-04-20",2.45
"2089","2015-04-21",2.36
"2090","2015-04-22",2.29
"2091","2015-04-23",2.3
"2092","2015-04-24",2.29
"2093","2015-04-27",2.26
"2094","2015-04-28",2.24
"2095","2015-04-29",2.4
"2096","2015-04-30",2.47
"2097","2015-05-01",2.3
"2098","2015-05-04",2.38
"2099","2015-05-05",2.26
"2100","2015-05-06",2.18
"2101","2015-05-07",2.16
"2102","2015-05-08",2
"2103","2015-05-11",2.2
"2104","2015-05-12",2.3
"2105","2015-05-13",2.42
"2106","2015-05-14",2.6
"2107","2015-05-15",2.48
"2108","2015-05-18",2.41
"2109","2015-05-19",2.36
"2110","2015-05-20",2.42
"2111","2015-05-21",2.5
"2112","2015-05-22",2.45
"2113","2015-05-26",2.29
"2114","2015-05-27",2.25
"2115","2015-05-28",2.14
"2116","2015-05-29",2.23
"2117","2015-06-01",2.28
"2118","2015-06-02",2.31
"2119","2015-06-03",2.28
"2120","2015-06-04",2.17
"2121","2015-06-05",2.21
"2122","2015-06-08",2.16
"2123","2015-06-09",2.2
"2124","2015-06-10",2.28
"2125","2015-06-11",2.29
"2126","2015-06-12",2.35
"2127","2015-06-15",2.31
"2128","2015-06-16",2.26
"2129","2015-06-17",2.32
"2130","2015-06-18",2.41
"2131","2015-06-19",2.36
"2132","2015-06-22",2.42
"2133","2015-06-23",2.41
"2134","2015-06-24",2.36
"2135","2015-06-25",2.35
"2136","2015-06-26",2.32
"2137","2015-06-29",2.18
"2138","2015-06-30",2.14
"2139","2015-07-01",2.02
"2140","2015-07-02",2.12
"2141","2015-07-06",1.94
"2142","2015-07-07",1.93
"2143","2015-07-08",1.85
"2144","2015-07-09",1.81
"2145","2015-07-10",1.75
"2146","2015-07-13",1.71
"2147","2015-07-14",1.65
"2148","2015-07-15",1.54
"2149","2015-07-16",1.44
"2150","2015-07-17",1.38
"2151","2015-07-20",1.63
"2152","2015-07-21",1.56
"2153","2015-07-22",1.56
"2154","2015-07-23",1.44
"2155","2015-07-24",1.43
"2156","2015-07-27",1.28
"2157","2015-07-28",1.36
"2158","2015-07-29",1.45
"2159","2015-07-30",1.43
"2160","2015-07-31",1.32
"2161","2015-08-03",1.28
"2162","2015-08-04",1.36
"2163","2015-08-05",1.44
"2164","2015-08-06",1.48
"2165","2015-08-07",1.58
"2166","2015-08-10",1.7
"2167","2015-08-11",1.62
"2168","2015-08-12",1.63
"2169","2015-08-13",1.62
"2170","2015-08-14",1.57
"2171","2015-08-17",1.48
"2172","2015-08-18",1.58
"2173","2015-08-19",1.57
"2174","2015-08-20",1.52
"2175","2015-08-21",1.59
"2176","2015-08-24",1.43
"2177","2015-08-25",1.4
"2178","2015-08-26",1.43
"2179","2015-08-27",1.53
"2180","2015-08-28",1.74
"2181","2015-08-31",1.78
"2182","2015-09-01",1.64
"2183","2015-09-02",1.67
"2184","2015-09-03",1.72
"2185","2015-09-04",1.67
"2186","2015-09-08",1.77
"2187","2015-09-09",1.66
"2188","2015-09-10",1.7
"2189","2015-09-11",1.65
"2190","2015-09-14",1.59
"2191","2015-09-15",1.59
"2192","2015-09-16",1.73
"2193","2015-09-17",1.99
"2194","2015-09-18",2.01
"2195","2015-09-21",2.03
"2196","2015-09-22",2.03
"2197","2015-09-23",1.89
"2198","2015-09-24",1.94
"2199","2015-09-25",1.8
"2200","2015-09-28",1.68
"2201","2015-09-29",1.67
"2202","2015-09-30",1.7
"2203","2015-10-01",1.8
"2204","2015-10-02",1.97
"2205","2015-10-05",2.07
"2206","2015-10-06",2.15
"2207","2015-10-07",2.18
"2208","2015-10-08",2.29
"2209","2015-10-09",2.3
"2210","2015-10-12",2.08
"2211","2015-10-13",2.17
"2212","2015-10-14",2.19
"2213","2015-10-15",2.19
"2214","2015-10-16",2.16
"2215","2015-10-19",2.12
"2216","2015-10-20",2.07
"2217","2015-10-21",2.01
"2218","2015-10-22",2
"2219","2015-10-23",1.97
"2220","2015-10-26",1.85
"2221","2015-10-27",1.77
"2222","2015-10-28",1.9
"2223","2015-10-29",1.92
"2224","2015-10-30",1.84
"2225","2015-11-02",1.97
"2226","2015-11-03",2.08
"2227","2015-11-04",2.03
"2228","2015-11-05",2.03
"2229","2015-11-06",2.16
"2230","2015-11-09",2.09
"2231","2015-11-10",2.03
"2232","2015-11-11",1.92
"2233","2015-11-12",1.95
"2234","2015-11-13",1.99
"2235","2015-11-16",1.99
"2236","2015-11-17",1.9
"2237","2015-11-18",1.89
"2238","2015-11-19",1.88
"2239","2015-11-20",1.91
"2240","2015-11-23",2
"2241","2015-11-24",2
"2242","2015-11-25",2.03
"2243","2015-11-27",1.91
"2244","2015-11-30",2.05
"2245","2015-12-01",2
"2246","2015-12-02",1.89
"2247","2015-12-03",1.84
"2248","2015-12-04",1.76
"2249","2015-12-07",1.58
"2250","2015-12-08",1.61
"2251","2015-12-09",1.68
"2252","2015-12-10",1.58
"2253","2015-12-11",1.57
"2254","2015-12-14",1.45
"2255","2015-12-15",1.46
"2256","2015-12-16",1.35
"2257","2015-12-17",1.36
"2258","2015-12-18",1.38
"2259","2015-12-21",1.4
"2260","2015-12-22",1.34
"2261","2015-12-23",1.55
"2262","2015-12-24",1.62
"2263","2015-12-28",1.51
"2264","2015-12-29",1.53
"2265","2015-12-30",1.54
"2266","2015-12-31",1.6
"2267","2016-01-04",1.69
"2268","2016-01-05",1.63
"2269","2016-01-06",1.5
"2270","2016-01-07",1.46
"2271","2016-01-08",1.46
"2272","2016-01-11",1.39
"2273","2016-01-12",1.37
"2274","2016-01-13",1.32
"2275","2016-01-14",1.33
"2276","2016-01-15",1.3
"2277","2016-01-19",1.25
"2278","2016-01-20",1.19
"2279","2016-01-21",1.23
"2280","2016-01-22",1.29
"2281","2016-01-25",1.21
"2282","2016-01-26",1.33
"2283","2016-01-27",1.28
"2284","2016-01-28",1.39
"2285","2016-01-29",1.41
"2286","2016-02-01",1.4
"2287","2016-02-02",1.28
"2288","2016-02-03",1.37
"2289","2016-02-04",1.44
"2290","2016-02-05",1.38
"2291","2016-02-08",1.26
"2292","2016-02-09",1.17
"2293","2016-02-10",1.09
"2294","2016-02-11",1.07
"2295","2016-02-12",1.06
"2296","2016-02-16",1.16
"2297","2016-02-17",1.3
"2298","2016-02-18",1.14
"2299","2016-02-19",1.1
"2300","2016-02-22",1.19
"2301","2016-02-23",1.11
"2302","2016-02-24",1.07
"2303","2016-02-25",1.06
"2304","2016-02-26",1.1
"2305","2016-02-29",1.06
"2306","2016-03-01",1.07
"2307","2016-03-02",1.06
"2308","2016-03-03",1.18
"2309","2016-03-04",1.19
"2310","2016-03-07",1.29
"2311","2016-03-08",1.21
"2312","2016-03-09",1.24
"2313","2016-03-10",1.2
"2314","2016-03-11",1.23
"2315","2016-03-14",1.2
"2316","2016-03-15",1.17
"2317","2016-03-16",1.15
"2318","2016-03-17",1.24
"2319","2016-03-18",1.04
"2320","2016-03-21",1.07
"2321","2016-03-22",1.07
"2322","2016-03-23",1.02
"2323","2016-03-24",1
"2324","2016-03-28",0.94
"2325","2016-03-29",0.87
"2326","2016-03-30",0.94
"2327","2016-03-31",0.94
"2328","2016-04-01",0.86
"2329","2016-04-04",0.85
"2330","2016-04-05",0.762
"2331","2016-04-06",0.86
"2332","2016-04-07",0.89
"2333","2016-04-08",0.92
"2334","2016-04-11",0.97
"2335","2016-04-12",1.13
"2336","2016-04-13",1.11
"2337","2016-04-14",1.06
"2338","2016-04-15",1.02
"2339","2016-04-18",1
"2340","2016-04-19",1.1
"2341","2016-04-20",1.06
"2342","2016-04-21",1.14
"2343","2016-04-22",1.19
"2344","2016-04-25",1.19
"2345","2016-04-26",1.13
"2346","2016-04-27",1.25
"2347","2016-04-28",1.26
"2348","2016-04-29",1.23
"2349","2016-05-02",1.24
"2350","2016-05-03",1.15
"2351","2016-05-04",1.22
"2352","2016-05-05",1.23
"2353","2016-05-06",1.14
"2354","2016-05-09",1.09
"2355","2016-05-10",1.1
"2356","2016-05-11",1.12
"2357","2016-05-12",1.11
"2358","2016-05-13",1.06
"2359","2016-05-16",1.13
"2360","2016-05-17",1.08
"2361","2016-05-18",1.08
"2362","2016-05-19",1.09
"2363","2016-05-20",1.05
"2364","2016-05-23",1.04
"2365","2016-05-24",1.03
"2366","2016-05-25",1.1
"2367","2016-05-26",1.07
"2368","2016-05-27",1.06
"2369","2016-05-31",1.08
"2370","2016-06-01",1.11
"2371","2016-06-02",1.12
"2372","2016-06-03",1.1
"2373","2016-06-06",1.14
"2374","2016-06-07",1.09
"2375","2016-06-08",1.13
"2376","2016-06-09",1.14
"2377","2016-06-10",1.09
"2378","2016-06-13",1.09
"2379","2016-06-14",1.07
"2380","2016-06-15",1.03
"2381","2016-06-16",0.999
"2382","2016-06-17",0.99
"2383","2016-06-20",1.01
"2384","2016-06-21",1.02
"2385","2016-06-22",1
"2386","2016-06-23",1.02
"2387","2016-06-24",1.03
"2388","2016-06-27",0.952
"2389","2016-06-28",0.952
"2390","2016-06-29",1.03
"2391","2016-06-30",1.06
"2392","2016-07-01",1.1
"2393","2016-07-05",1.07
"2394","2016-07-06",1.07
"2395","2016-07-07",1.04
"2396","2016-07-08",1.05
"2397","2016-07-11",1.06
"2398","2016-07-12",1.1
"2399","2016-07-13",1.07
"2400","2016-07-14",1.05
"2401","2016-07-15",1.04
"2402","2016-07-18",1.07
"2403","2016-07-19",1.01
"2404","2016-07-20",1.01
"2405","2016-07-21",1.02
"2406","2016-07-22",1.02
"2407","2016-07-25",0.97
"2408","2016-07-26",0.908
"2409","2016-07-27",0.855
"2410","2016-07-28",0.874
"2411","2016-07-29",0.851
"2412","2016-08-01",0.79
"2413","2016-08-02",0.939
"2414","2016-08-03",0.92
"2415","2016-08-04",0.956
"2416","2016-08-05",0.955
"2417","2016-08-08",0.942
"2418","2016-08-09",0.969
"2419","2016-08-10",0.95
"2420","2016-08-11",0.969
"2421","2016-08-12",0.983
"2422","2016-08-15",1
"2423","2016-08-16",1
"2424","2016-08-17",1.04
"2425","2016-08-18",1.02
"2426","2016-08-19",1.04
"2427","2016-08-22",1.02
"2428","2016-08-23",1.03
"2429","2016-08-24",1.03
"2430","2016-08-25",1.03
"2431","2016-08-26",1.06
"2432","2016-08-29",1.03
"2433","2016-08-30",1.05
"2434","2016-08-31",1.06
"2435","2016-09-01",1.01
"2436","2016-09-02",1.03
"2437","2016-09-06",1.03
"2438","2016-09-07",1.01
"2439","2016-09-08",1.03
"2440","2016-09-09",1.04
"2441","2016-09-12",1.02
"2442","2016-09-13",1
"2443","2016-09-14",0.949
"2444","2016-09-15",0.89
"2445","2016-09-16",0.844
"2446","2016-09-19",0.84
"2447","2016-09-20",0.88
"2448","2016-09-21",0.9
"2449","2016-09-22",0.934
"2450","2016-09-23",0.9
"2451","2016-09-26",0.894
"2452","2016-09-27",0.876
"2453","2016-09-28",0.942
"2454","2016-09-29",0.95
"2455","2016-09-30",0.929
"2456","2016-10-03",0.934
"2457","2016-10-04",0.953
"2458","2016-10-05",0.953
"2459","2016-10-06",0.97
"2460","2016-10-07",0.951
"2461","2016-10-10",0.937
"2462","2016-10-11",0.95
"2463","2016-10-12",0.92
"2464","2016-10-13",0.934
"2465","2016-10-14",0.939
"2466","2016-10-17",0.9
"2467","2016-10-18",0.887
"2468","2016-10-19",0.872
"2469","2016-10-20",0.877
"2470","2016-10-21",0.849
"2471","2016-10-24",0.834
"2472","2016-10-25",0.826
"2473","2016-10-26",0.788
"2474","2016-10-27",0.828
"2475","2016-10-28",0.8
"2476","2016-10-31",0.79
"2477","2016-11-01",0.795
"2478","2016-11-02",0.77
"2479","2016-11-03",0.75
"2480","2016-11-04",0.75
"2481","2016-11-07",0.738
"2482","2016-11-08",0.766
"2483","2016-11-09",0.72
"2484","2016-11-10",0.714
"2485","2016-11-11",0.724
"2486","2016-11-14",0.712
"2487","2016-11-15",0.71
"2488","2016-11-16",0.715
"2489","2016-11-17",0.705
"2490","2016-11-18",0.71
"2491","2016-11-21",0.743
"2492","2016-11-22",0.733
"2493","2016-11-23",0.78
"2494","2016-11-25",0.757
"2495","2016-11-28",0.76
"2496","2016-11-29",0.718
"2497","2016-11-30",0.771
"2498","2016-12-01",0.801
"2499","2016-12-02",0.805
"2500","2016-12-05",0.9
"2501","2016-12-06",0.888
"2502","2016-12-07",0.818
"2503","2016-12-08",0.834
"2504","2016-12-09",0.86
"2505","2016-12-12",0.916
"2506","2016-12-13",0.886
"2507","2016-12-14",1.02
"2508","2016-12-15",1.07
"2509","2016-12-16",1.19
"2510","2016-12-19",1.26
"2511","2016-12-20",1.19
"2512","2016-12-21",1.17
"2513","2016-12-22",1.16
"2514","2016-12-23",1.11
"2515","2016-12-27",1.13
"2516","2016-12-28",1.09
"2517","2016-12-29",1.08
"2518","2016-12-30",1.04
"2519","2017-01-03",1.12
"2520","2017-01-04",1.09
"2521","2017-01-05",1.22
"2522","2017-01-06",1.26
"2523","2017-01-09",1.15
"2524","2017-01-10",1.12
"2525","2017-01-11",1.14
"2526","2017-01-12",1.16
"2527","2017-01-13",1.15
"2528","2017-01-17",1.13
"2529","2017-01-18",1.09
"2530","2017-01-19",1.05
"2531","2017-01-20",1.08
"2532","2017-01-23",1.08
"2533","2017-01-24",1.08
"2534","2017-01-25",1.15
"2535","2017-01-26",1.3
"2536","2017-01-27",1.23
"2537","2017-01-30",1.17
"2538","2017-01-31",1.17
"2539","2017-02-01",1.2
"2540","2017-02-02",1.17
"2541","2017-02-03",1.18
"2542","2017-02-06",1.15
"2543","2017-02-07",1.111
"2544","2017-02-08",1.1
"2545","2017-02-09",1.14
"2546","2017-02-10",1.16
"2547","2017-02-13",1.17
"2548","2017-02-14",1.19
"2549","2017-02-15",1.16
"2550","2017-02-16",1.13
"2551","2017-02-17",1.13
"2552","2017-02-21",1.14
"2553","2017-02-22",1.15
"2554","2017-02-23",1.11
"2555","2017-02-24",1.1
"2556","2017-02-27",1.13
"2557","2017-02-28",1.12
"2558","2017-03-01",1.11
"2559","2017-03-02",1.12
"2560","2017-03-03",1.1
"2561","2017-03-06",1.06
"2562","2017-03-07",1.07
"2563","2017-03-08",1.06
"2564","2017-03-09",1.05
"2565","2017-03-10",1.07
"2566","2017-03-13",1.05
"2567","2017-03-14",0.923
"2568","2017-03-15",0.92
"2569","2017-03-16",0.93
"2570","2017-03-17",0.946
"2571","2017-03-20",0.887
"2572","2017-03-21",0.86
"2573","2017-03-22",0.812
"2574","2017-03-23",0.84
"2575","2017-03-24",0.83
"2576","2017-03-27",0.85
"2577","2017-03-28",0.916
"2578","2017-03-29",0.9
"2579","2017-03-30",0.897
"2580","2017-03-31",0.917
"2581","2017-04-03",0.914
"2582","2017-04-04",0.909
"2583","2017-04-05",0.874
"2584","2017-04-06",0.923
"2585","2017-04-07",0.901
"2586","2017-04-10",0.95
"2587","2017-04-11",1
"2588","2017-04-12",1.07
"2589","2017-04-13",1.08
"2590","2017-04-17",0.962
"2591","2017-04-18",0.98
"2592","2017-04-19",0.98
"2593","2017-04-20",0.99
"2594","2017-04-21",1.01
"2595","2017-04-24",1
"2596","2017-04-25",1.01
"2597","2017-04-26",1.03
"2598","2017-04-27",1.01
"2599","2017-04-28",1
"2600","2017-05-01",0.99
"2601","2017-05-02",0.974
"2602","2017-05-03",0.98
"2603","2017-05-04",0.95
"2604","2017-05-05",0.963
"2605","2017-05-08",0.95
"2606","2017-05-09",1.04
"2607","2017-05-10",1.05
"2608","2017-05-11",1.11
"2609","2017-05-12",1.11
"2610","2017-05-15",1.14
"2611","2017-05-16",1.14
"2612","2017-05-17",1.12
"2613","2017-05-18",1.1
"2614","2017-05-19",1.13
"2615","2017-05-22",1.09
"2616","2017-05-23",1.09
"2617","2017-05-24",1.08
"2618","2017-05-25",1.01
"2619","2017-05-26",1
"2620","2017-05-30",1.01
"2621","2017-05-31",1.02
"2622","2017-06-01",0.985
"2623","2017-06-02",0.97
"2624","2017-06-05",0.97
"2625","2017-06-06",0.969
"2626","2017-06-07",0.933
"2627","2017-06-08",0.945
"2628","2017-06-09",0.93
"2629","2017-06-12",0.931
"2630","2017-06-13",0.948
"2631","2017-06-14",0.9
"2632","2017-06-15",0.88
"2633","2017-06-16",0.899
"2634","2017-06-19",0.9
"2635","2017-06-20",0.88
"2636","2017-06-21",0.845
"2637","2017-06-22",0.869
"2638","2017-06-23",0.88
"2639","2017-06-26",0.88
"2640","2017-06-27",0.895
"2641","2017-06-28",0.903
"2642","2017-06-29",0.92
"2643","2017-06-30",0.935
"2644","2017-07-03",0.94
"2645","2017-07-05",0.902
"2646","2017-07-06",0.898
"2647","2017-07-07",0.88
"2648","2017-07-10",0.882
"2649","2017-07-11",0.871
"2650","2017-07-12",0.867
"2651","2017-07-13",0.862
"2652","2017-07-14",0.883
"2653","2017-07-17",0.881
"2654","2017-07-18",0.9
"2655","2017-07-19",0.901
"2656","2017-07-20",0.941
"2657","2017-07-21",0.923
"2658","2017-07-24",0.913
"2659","2017-07-25",0.915
"2660","2017-07-26",0.925
"2661","2017-07-27",0.939
"2662","2017-07-28",0.938
"2663","2017-07-31",0.929
"2664","2017-08-01",0.903
"2665","2017-08-02",0.893
"2666","2017-08-03",0.885
"2667","2017-08-04",0.892
"2668","2017-08-07",0.861
"2669","2017-08-08",0.875
"2670","2017-08-09",0.816
"2671","2017-08-10",0.799
"2672","2017-08-11",0.775
"2673","2017-08-14",0.796
"2674","2017-08-15",0.772
"2675","2017-08-16",0.753
"2676","2017-08-17",0.76
"2677","2017-08-18",0.752
"2678","2017-08-21",0.74
"2679","2017-08-22",0.725
"2680","2017-08-23",0.726
"2681","2017-08-24",0.7
"2682","2017-08-25",0.71
"2683","2017-08-28",0.679
"2684","2017-08-29",0.699
"2685","2017-08-30",0.731
"2686","2017-08-31",0.728
"2687","2017-09-01",0.73
"2688","2017-09-05",0.75
"2689","2017-09-06",0.74
"2690","2017-09-07",0.72
"2691","2017-09-08",0.71
"2692","2017-09-11",0.717
"2693","2017-09-12",0.736
"2694","2017-09-13",0.74
"2695","2017-09-14",0.72
"2696","2017-09-15",0.68
"2697","2017-09-18",0.711
"2698","2017-09-19",0.749
"2699","2017-09-20",0.76
"2700","2017-09-21",0.725
"2701","2017-09-22",0.778
"2702","2017-09-25",0.79
"2703","2017-09-26",0.78
"2704","2017-09-27",0.819
"2705","2017-09-28",0.797
"2706","2017-09-29",0.82
"2707","2017-10-02",0.795
"2708","2017-10-03",0.79
"2709","2017-10-04",0.75
"2710","2017-10-05",0.73
"2711","2017-10-06",0.77
"2712","2017-10-09",0.736
"2713","2017-10-10",0.746
"2714","2017-10-11",0.741
"2715","2017-10-12",0.732
"2716","2017-10-13",0.77
"2717","2017-10-16",0.781
"2718","2017-10-17",0.741
"2719","2017-10-18",0.72
"2720","2017-10-19",0.732
"2721","2017-10-20",0.739
"2722","2017-10-23",0.717
"2723","2017-10-24",0.715
"2724","2017-10-25",0.73
"2725","2017-10-26",0.731
"2726","2017-10-27",0.74
"2727","2017-10-30",0.76
"2728","2017-10-31",0.79
"2729","2017-11-01",0.877
"2730","2017-11-02",0.93
"2731","2017-11-03",0.94
"2732","2017-11-06",0.942
"2733","2017-11-07",0.926
"2734","2017-11-08",0.9
"2735","2017-11-09",0.86
"2736","2017-11-10",0.88
"2737","2017-11-13",0.89
"2738","2017-11-14",0.82
"2739","2017-11-15",0.825
"2740","2017-11-16",0.85
"2741","2017-11-17",0.88
"2742","2017-11-20",0.855
"2743","2017-11-21",0.83
"2744","2017-11-22",0.863
"2745","2017-11-24",0.84
"2746","2017-11-27",0.79
"2747","2017-11-28",0.75
"2748","2017-11-29",0.735
"2749","2017-11-30",0.75
"2750","2017-12-01",0.817
"2751","2017-12-04",0.79
"2752","2017-12-05",0.78
"2753","2017-12-06",0.776
"2754","2017-12-07",0.785
"2755","2017-12-08",0.79
"2756","2017-12-11",0.79
"2757","2017-12-12",0.79
"2758","2017-12-13",0.74
"2759","2017-12-14",0.745
"2760","2017-12-15",0.704
"2761","2017-12-18",0.712
"2762","2017-12-19",0.713
"2763","2017-12-20",0.7
"2764","2017-12-21",0.696
"2765","2017-12-22",0.718
"2766","2017-12-26",0.705
"2767","2017-12-27",0.704
"2768","2017-12-28",0.698
"2769","2017-12-29",0.697
"2770","2018-01-02",0.709
"2771","2018-01-03",0.78
"2772","2018-01-04",0.78
"2773","2018-01-05",0.75
"2774","2018-01-08",0.755
"2775","2018-01-09",0.77
"2776","2018-01-10",0.77
"2777","2018-01-11",0.8
"2778","2018-01-12",0.81
"2779","2018-01-16",0.85
"2780","2018-01-17",0.83
"2781","2018-01-18",0.81
"2782","2018-01-19",0.818
"2783","2018-01-22",0.81
"2784","2018-01-23",0.839
"2785","2018-01-24",0.8
"2786","2018-01-25",0.804
"2787","2018-01-26",0.818
"2788","2018-01-29",0.799
"2789","2018-01-30",0.773
"2790","2018-01-31",0.83
"2791","2018-02-01",0.807
"2792","2018-02-02",0.84
"2793","2018-02-05",0.812
"2794","2018-02-06",0.825
"2795","2018-02-07",0.84
"2796","2018-02-08",0.821
"2797","2018-02-09",0.803
"2798","2018-02-12",0.79
"2799","2018-02-13",0.8
"2800","2018-02-14",0.8
"2801","2018-02-15",0.795
"2802","2018-02-16",0.8
"2803","2018-02-20",0.81
"2804","2018-02-21",0.811
"2805","2018-02-22",0.81
"2806","2018-02-23",0.83
"2807","2018-02-26",0.86
"2808","2018-02-27",0.88
"2809","2018-02-28",0.86
"2810","2018-03-01",0.87
"2811","2018-03-02",0.927
"2812","2018-03-05",0.99
"2813","2018-03-06",0.96
"2814","2018-03-07",0.907
"2815","2018-03-08",0.925
"2816","2018-03-09",0.9
"2817","2018-03-12",0.9
"2818","2018-03-13",0.885
"2819","2018-03-14",0.91
"2820","2018-03-15",0.91
"2821","2018-03-16",0.9
"2822","2018-03-19",0.89
"2823","2018-03-20",0.898
"2824","2018-03-21",0.948
"2825","2018-03-22",0.913
"2826","2018-03-23",0.92
"2827","2018-03-26",0.92
"2828","2018-03-27",0.884
"2829","2018-03-28",0.878
"2830","2018-03-29",0.862
"2831","2018-04-02",0.86
"2832","2018-04-03",0.845
"2833","2018-04-04",0.845
"2834","2018-04-05",0.843
"2835","2018-04-06",0.823
"2836","2018-04-09",0.837
"2837","2018-04-10",0.867
"2838","2018-04-11",0.875
"2839","2018-04-12",0.888
"2840","2018-04-13",0.918
"2841","2018-04-16",0.934
"2842","2018-04-17",0.93
"2843","2018-04-18",0.942
"2844","2018-04-19",0.974
"2845","2018-04-20",0.97
"2846","2018-04-23",0.95
"2847","2018-04-24",0.97
"2848","2018-04-25",0.968
"2849","2018-04-26",0.971
"2850","2018-04-27",0.98
"2851","2018-04-30",0.974
"2852","2018-05-01",0.991
"2853","2018-05-02",0.993
"2854","2018-05-03",1.1
"2855","2018-05-04",1.11
"2856","2018-05-07",1.19
"2857","2018-05-08",1.57
"2858","2018-05-09",1.6
"2859","2018-05-10",1.55
"2860","2018-05-11",1.51
"2861","2018-05-14",1.49
"2862","2018-05-15",1.51
"2863","2018-05-16",1.51
"2864","2018-05-17",1.87
"2865","2018-05-18",2.08
"2866","2018-05-21",2.39
"2867","2018-05-22",2.15
