"","date","BASI"
"1938","2014-09-12",2.25
"1939","2014-09-15",2.35
"1940","2014-09-16",2.29
"1941","2014-09-17",2.32
"1942","2014-09-18",2.28
"1943","2014-09-19",2.5
"1944","2014-09-22",2.4
"1945","2014-09-23",2.52
"1946","2014-09-24",2.4
"1947","2014-09-25",2.32
"1948","2014-09-26",2.31
"1949","2014-09-29",2.31
"1950","2014-09-30",2.31
"1951","2014-10-01",2.23
"1952","2014-10-02",2.22
"1953","2014-10-03",2.22
"1954","2014-10-06",2.23
"1955","2014-10-07",2.21
"1956","2014-10-08",2.2
"1957","2014-10-09",2.2
"1958","2014-10-10",2.18
"1959","2014-10-13",2.15
"1960","2014-10-14",2.15
"1961","2014-10-15",2.21
"1962","2014-10-16",2.2
"1963","2014-10-17",2.2
"1964","2014-10-20",2.4
"1965","2014-10-21",2.39
"1966","2014-10-22",2.39
"1967","2014-10-23",2.39
"1968","2014-10-24",2.3
"1969","2014-10-27",2.38
"1970","2014-10-28",2.33
"1971","2014-10-29",2.2
"1972","2014-10-30",2.39
"1973","2014-10-31",2.39
"1974","2014-11-03",2.32
"1975","2014-11-04",2.5
"1976","2014-11-05",2.5
"1977","2014-11-06",2.51
"1978","2014-11-07",2.35
"1979","2014-11-10",2.3
"1980","2014-11-11",2.3
"1981","2014-11-12",2.44
"1982","2014-11-13",2.41
"1983","2014-11-14",2.42
"1984","2014-11-17",2.3
"1985","2014-11-18",2.4
"1986","2014-11-19",2.25
"1987","2014-11-20",2.25
"1988","2014-11-21",2.25
"1989","2014-11-24",2.36
"1990","2014-11-25",2.26
"1991","2014-11-26",2.31
"1992","2014-11-28",2.33
"1993","2014-12-01",2.3
"1994","2014-12-02",2.25
"1995","2014-12-03",2.3
"1996","2014-12-04",2.25
"1997","2014-12-05",2.25
"1998","2014-12-08",2.2
"1999","2014-12-09",2.25
"2000","2014-12-10",2.16
"2001","2014-12-11",2.18
"2002","2014-12-12",2.16
"2003","2014-12-15",2.15
"2004","2014-12-16",2.2
"2005","2014-12-17",2.23
"2006","2014-12-18",2.28
"2007","2014-12-19",2.26
"2008","2014-12-22",2.2
"2009","2014-12-23",2.09
"2010","2014-12-24",2.05
"2011","2014-12-26",2.11
"2012","2014-12-29",2.13
"2013","2014-12-30",2.13
"2014","2014-12-31",2.18
"2015","2015-01-02",2.12
"2016","2015-01-05",2.1
"2017","2015-01-06",2.07
"2018","2015-01-07",2.1
"2019","2015-01-08",2.2
"2020","2015-01-09",2.2
"2021","2015-01-12",2.25
"2022","2015-01-13",2.21
"2023","2015-01-14",2.24
"2024","2015-01-15",2.22
"2025","2015-01-16",2.23
"2026","2015-01-20",2.23
"2027","2015-01-21",2.05
"2028","2015-01-22",2.1
"2029","2015-01-23",2.17
"2030","2015-01-26",2.1
"2031","2015-01-27",2.12
"2032","2015-01-28",2.09
"2033","2015-01-29",2.18
"2034","2015-01-30",2.11
"2035","2015-02-02",2.1
"2036","2015-02-03",2.1
"2037","2015-02-04",2.11
"2038","2015-02-05",2.11
"2039","2015-02-06",2.25
"2040","2015-02-09",2.2
"2041","2015-02-10",2.1
"2042","2015-02-11",2.18
"2043","2015-02-12",1.88
"2044","2015-02-13",2.06
"2045","2015-02-17",2.03
"2046","2015-02-18",2.02
"2047","2015-02-19",2
"2048","2015-02-20",2.02
"2049","2015-02-23",2.02
"2050","2015-02-24",2.05
"2051","2015-02-25",2.05
"2052","2015-02-26",1.99
"2053","2015-02-27",2.03
"2054","2015-03-02",1.97
"2055","2015-03-03",2
"2056","2015-03-04",2.03
"2057","2015-03-05",2.05
"2058","2015-03-06",2.04
"2059","2015-03-09",2.04
"2060","2015-03-10",2.02
"2061","2015-03-11",1.97
"2062","2015-03-12",2
"2063","2015-03-13",2.03
"2064","2015-03-16",2.05
"2065","2015-03-17",2.04
"2066","2015-03-18",2.01
"2067","2015-03-19",2.04
"2068","2015-03-20",1.98
"2069","2015-03-23",2.02
"2070","2015-03-24",2
"2071","2015-03-25",2.03
"2072","2015-03-26",2.03
"2073","2015-03-27",2.03
"2074","2015-03-30",2.04
"2075","2015-03-31",2.03
"2076","2015-04-01",2.04
"2077","2015-04-02",2.05
"2078","2015-04-06",2.07
"2079","2015-04-07",1.95
"2080","2015-04-08",2.04
"2081","2015-04-09",2.04
"2082","2015-04-10",1.98
"2083","2015-04-13",2.02
"2084","2015-04-14",2.03
"2085","2015-04-15",2.04
"2086","2015-04-16",2.07
"2087","2015-04-17",2.07
"2088","2015-04-20",2.09
"2089","2015-04-21",2.07
"2090","2015-04-22",2.05
"2091","2015-04-23",2.05
"2092","2015-04-24",2.11
"2093","2015-04-27",2.07
"2094","2015-04-28",2.03
"2095","2015-04-29",2
"2096","2015-04-30",2.04
"2097","2015-05-01",1.88
"2098","2015-05-04",1.92
"2099","2015-05-05",2.03
"2100","2015-05-06",2.03
"2101","2015-05-07",2
"2102","2015-05-08",1.9
"2103","2015-05-11",2.02
"2104","2015-05-12",1.84
"2105","2015-05-13",2.08
"2106","2015-05-14",2.06
"2107","2015-05-15",2.04
"2108","2015-05-18",1.99
"2109","2015-05-19",1.99
"2110","2015-05-20",2
"2111","2015-05-21",2
"2112","2015-05-22",1.99
"2113","2015-05-26",2
"2114","2015-05-27",2.01
"2115","2015-05-28",2.08
"2116","2015-05-29",2.11
"2117","2015-06-01",2.11
"2118","2015-06-02",2.15
"2119","2015-06-03",2.1
"2120","2015-06-04",2.1
"2121","2015-06-05",2.16
"2122","2015-06-08",2.19
"2123","2015-06-09",2.15
"2124","2015-06-10",2.11
"2125","2015-06-11",2.08
"2126","2015-06-12",2.08
"2127","2015-06-15",2.14
"2128","2015-06-16",2.11
"2129","2015-06-17",2.12
"2130","2015-06-18",1.95
"2131","2015-06-19",2.03
"2132","2015-06-22",1.95
"2133","2015-06-23",2.04
"2134","2015-06-24",2
"2135","2015-06-25",1.91
"2136","2015-06-26",2
"2137","2015-06-29",2.02
"2138","2015-06-30",2.01
"2139","2015-07-01",1.97
"2140","2015-07-02",1.98
"2141","2015-07-06",1.98
"2142","2015-07-07",1.89
"2143","2015-07-08",1.86
"2144","2015-07-09",1.9
"2145","2015-07-10",1.9
"2146","2015-07-13",1.88
"2147","2015-07-14",1.93
"2148","2015-07-15",1.87
"2149","2015-07-16",1.9
"2150","2015-07-17",1.85
"2151","2015-07-20",1.78
"2152","2015-07-21",1.79
"2153","2015-07-22",1.65
"2154","2015-07-23",1.6
"2155","2015-07-24",1.58
"2156","2015-07-27",1.6
"2157","2015-07-28",1.53
"2158","2015-07-29",1.46
"2159","2015-07-30",1.47
"2160","2015-07-31",1.47
"2161","2015-08-03",1.42
"2162","2015-08-04",1.37
"2163","2015-08-05",1.3
"2164","2015-08-06",1.56
"2165","2015-08-07",1.51
"2166","2015-08-10",1.63
"2167","2015-08-11",1.84
"2168","2015-08-12",1.86
"2169","2015-08-13",1.78
"2170","2015-08-14",1.7
"2171","2015-08-17",1.5
"2172","2015-08-18",1.47
"2173","2015-08-19",1.3
"2174","2015-08-20",1.32
"2175","2015-08-21",1.35
"2176","2015-08-24",1.45
"2177","2015-08-25",1.57
"2178","2015-08-26",1.64
"2179","2015-08-27",1.64
"2180","2015-08-28",1.6
"2181","2015-08-31",1.65
"2182","2015-09-01",1.69
"2183","2015-09-02",1.62
"2184","2015-09-03",1.62
"2185","2015-09-04",1.64
"2186","2015-09-08",1.61
"2187","2015-09-09",1.63
"2188","2015-09-10",1.64
"2189","2015-09-11",1.67
"2190","2015-09-14",1.7
"2191","2015-09-15",1.63
"2192","2015-09-16",1.67
"2193","2015-09-17",1.68
"2194","2015-09-18",1.76
"2195","2015-09-21",1.75
"2196","2015-09-22",1.75
"2197","2015-09-23",1.72
"2198","2015-09-24",1.7
"2199","2015-09-25",1.86
"2200","2015-09-28",1.7
"2201","2015-09-29",1.82
"2202","2015-09-30",1.69
"2203","2015-10-01",1.69
"2204","2015-10-02",1.73
"2205","2015-10-05",1.73
"2206","2015-10-06",1.73
"2207","2015-10-07",1.65
"2208","2015-10-08",1.65
"2209","2015-10-09",1.65
"2210","2015-10-12",1.61
"2211","2015-10-13",1.48
"2212","2015-10-14",1.56
"2213","2015-10-15",1.6
"2214","2015-10-16",1.6
"2215","2015-10-19",1.6
"2216","2015-10-20",1.53
"2217","2015-10-21",1.5
"2218","2015-10-22",1.52
"2219","2015-10-23",1.42
"2220","2015-10-26",1.53
"2221","2015-10-27",1.39
"2222","2015-10-28",1.5
"2223","2015-10-29",1.48
"2224","2015-10-30",1.5
"2225","2015-11-02",1.51
"2226","2015-11-03",1.51
"2227","2015-11-04",1.38
"2228","2015-11-05",1.49
"2229","2015-11-06",1.72
"2230","2015-11-09",1.65
"2231","2015-11-10",1.67
"2232","2015-11-11",1.61
"2233","2015-11-12",1.7
"2234","2015-11-13",1.6
"2235","2015-11-16",1.55
"2236","2015-11-17",1.55
"2237","2015-11-18",1.68
"2238","2015-11-19",1.68
"2239","2015-11-20",1.7
"2240","2015-11-23",1.65
"2241","2015-11-24",1.65
"2242","2015-11-25",1.56
"2243","2015-11-27",1.56
"2244","2015-11-30",1.69
"2245","2015-12-01",1.65
"2246","2015-12-02",1.65
"2247","2015-12-03",1.65
"2248","2015-12-04",1.65
"2249","2015-12-07",1.56
"2250","2015-12-08",1.65
"2251","2015-12-09",1.67
"2252","2015-12-10",1.6
"2253","2015-12-11",1.55
"2254","2015-12-14",1.65
"2255","2015-12-15",1.57
"2256","2015-12-16",1.62
"2257","2015-12-17",1.6
"2258","2015-12-18",1.57
"2259","2015-12-21",1.57
"2260","2015-12-22",1.55
"2261","2015-12-23",1.46
"2262","2015-12-24",1.56
"2263","2015-12-28",1.56
"2264","2015-12-29",1.52
"2265","2015-12-30",1.53
"2266","2015-12-31",1.52
"2267","2016-01-04",1.54
"2268","2016-01-05",1.54
"2269","2016-01-06",1.45
"2270","2016-01-07",1.44
"2271","2016-01-08",1.45
"2272","2016-01-11",1.45
"2273","2016-01-12",1.52
"2274","2016-01-13",1.43
"2275","2016-01-14",1.4
"2276","2016-01-15",1.36
"2277","2016-01-19",1.35
"2278","2016-01-20",1.32
"2279","2016-01-21",1.35
"2280","2016-01-22",1.41
"2281","2016-01-25",1.54
"2282","2016-01-26",1.5
"2283","2016-01-27",1.54
"2284","2016-01-28",1.53
"2285","2016-01-29",1.58
"2286","2016-02-01",1.6
"2287","2016-02-02",1.5
"2288","2016-02-03",1.54
"2289","2016-02-04",1.59
"2290","2016-02-05",1.59
"2291","2016-02-08",1.44
"2292","2016-02-09",1.44
"2293","2016-02-10",1.49
"2294","2016-02-11",1.4
"2295","2016-02-12",1.4
"2296","2016-02-16",1.2
"2297","2016-02-17",1.2
"2298","2016-02-18",1.12
"2299","2016-02-19",1.12
"2300","2016-02-22",1.11
"2301","2016-02-23",1.04
"2302","2016-02-24",1.19
"2303","2016-02-25",1.19
"2304","2016-02-26",1.11
"2305","2016-02-29",1.21
"2306","2016-03-01",1.25
"2307","2016-03-02",1.31
"2308","2016-03-03",1.32
"2309","2016-03-04",1.29
"2310","2016-03-07",1.22
"2311","2016-03-08",1.21
"2312","2016-03-09",1.26
"2313","2016-03-10",1.2
"2314","2016-03-11",1.08
"2315","2016-03-14",1.12
"2316","2016-03-15",1.09
"2317","2016-03-16",1.36
"2318","2016-03-17",1.26
"2319","2016-03-18",1.19
"2320","2016-03-21",1.19
"2321","2016-03-22",1.08
"2322","2016-03-23",1.22
"2323","2016-03-24",1.21
"2324","2016-03-28",1.1
"2325","2016-03-29",1.1
"2326","2016-03-30",1.14
"2327","2016-03-31",1.17
"2328","2016-04-01",1.2
"2329","2016-04-04",1.15
"2330","2016-04-05",1.07
"2331","2016-04-06",1.07
"2332","2016-04-07",1.1
"2333","2016-04-08",1.08
"2334","2016-04-11",1.07
"2335","2016-04-12",1.03
"2336","2016-04-13",1.08
"2337","2016-04-14",1.1
"2338","2016-04-15",1.03
"2339","2016-04-18",1.04
"2340","2016-04-19",1.05
"2341","2016-04-20",1.03
"2342","2016-04-21",1.05
"2343","2016-04-22",1.03
"2344","2016-04-25",1.07
"2345","2016-04-26",1.06
"2346","2016-04-27",1.06
"2347","2016-04-28",1.06
"2348","2016-04-29",1.04
"2349","2016-05-02",1.01
"2350","2016-05-03",1.02
"2351","2016-05-04",1.01
"2352","2016-05-05",1.01
"2353","2016-05-06",1.01
"2354","2016-05-09",1
"2355","2016-05-10",1.06
"2356","2016-05-11",1.02
"2357","2016-05-12",0.94
"2358","2016-05-13",0.95
"2359","2016-05-16",0.95
"2360","2016-05-17",0.95
"2361","2016-05-18",0.92
"2362","2016-05-19",0.95
"2363","2016-05-20",0.93
"2364","2016-05-23",0.92
"2365","2016-05-24",0.93
"2366","2016-05-25",1.03
"2367","2016-05-26",1.03
"2368","2016-05-27",0.94
"2369","2016-05-31",0.94
"2370","2016-06-01",0.94
"2371","2016-06-02",1.01
"2372","2016-06-03",1.01
"2373","2016-06-06",1.01
"2374","2016-06-07",1
"2375","2016-06-08",1
"2376","2016-06-09",1.01
"2377","2016-06-10",1
"2378","2016-06-13",1.01
"2379","2016-06-14",1.01
"2380","2016-06-15",1.02
"2381","2016-06-16",1.01
"2382","2016-06-17",1.01
"2383","2016-06-20",1.01
"2384","2016-06-21",1.01
"2385","2016-06-22",1.01
"2386","2016-06-23",1.01
"2387","2016-06-24",1.04
"2388","2016-06-27",1.06
"2389","2016-06-28",1.2
"2390","2016-06-29",1.25
"2391","2016-06-30",1.17
"2392","2016-07-01",1.17
"2393","2016-07-05",1.2
"2394","2016-07-06",1.2
"2395","2016-07-07",1.23
"2396","2016-07-08",1.2
"2397","2016-07-11",1.2
"2398","2016-07-12",1.2
"2399","2016-07-13",1.22
"2400","2016-07-14",1.2
"2401","2016-07-15",1.2
"2402","2016-07-18",1.2
"2403","2016-07-19",1.3
"2404","2016-07-20",1.1
"2405","2016-07-21",1.16
"2406","2016-07-22",1.11
"2407","2016-07-25",1.17
"2408","2016-07-26",1.4
"2409","2016-07-27",1.28
"2410","2016-07-28",1.25
"2411","2016-07-29",1.3
"2412","2016-08-01",1.18
"2413","2016-08-02",1.39
"2414","2016-08-03",1.3
"2415","2016-08-04",1.33
"2416","2016-08-05",1.32
"2417","2016-08-08",1.32
"2418","2016-08-09",1.4
"2419","2016-08-10",1.4
"2420","2016-08-11",1.18
"2421","2016-08-12",1.21
"2422","2016-08-15",1.25
"2423","2016-08-16",1.34
"2424","2016-08-17",1.21
"2425","2016-08-18",1.24
"2426","2016-08-19",1.16
"2427","2016-08-22",1.23
"2428","2016-08-23",1.21
"2429","2016-08-24",1.2
"2430","2016-08-25",1.17
"2431","2016-08-26",1.21
"2432","2016-08-29",1.19
"2433","2016-08-30",1.11
"2434","2016-08-31",1.11
"2435","2016-09-01",1.17
"2436","2016-09-02",1.17
"2437","2016-09-06",1.12
"2438","2016-09-07",1.11
"2439","2016-09-08",1.1
"2440","2016-09-09",1.14
"2441","2016-09-12",1.15
"2442","2016-09-13",1.13
"2443","2016-09-14",1.12
"2444","2016-09-15",1.11
"2445","2016-09-16",1.2
"2446","2016-09-19",1.1
"2447","2016-09-20",1.14
"2448","2016-09-21",1.09
"2449","2016-09-22",1.13
"2450","2016-09-23",1.15
"2451","2016-09-26",1.17
"2452","2016-09-27",1.11
"2453","2016-09-28",1.11
"2454","2016-09-29",1.17
"2455","2016-09-30",1.15
"2456","2016-10-03",1.1
"2457","2016-10-04",1.09
"2458","2016-10-05",1.05
"2459","2016-10-06",0.94
"2460","2016-10-07",0.93
"2461","2016-10-10",0.96
"2462","2016-10-11",0.95
"2463","2016-10-12",1.1
"2464","2016-10-13",1.1
"2465","2016-10-14",1.13
"2466","2016-10-17",0.99
"2467","2016-10-18",1
"2468","2016-10-19",0.97
"2469","2016-10-20",0.95
"2470","2016-10-21",0.95
"2471","2016-10-24",0.91
"2472","2016-10-25",0.96
"2473","2016-10-26",0.87
"2474","2016-10-27",0.86
"2475","2016-10-28",0.8
"2476","2016-10-31",0.76
"2477","2016-11-01",0.79
"2478","2016-11-02",0.78
"2479","2016-11-03",0.79
"2480","2016-11-04",0.88
"2481","2016-11-07",0.86
"2482","2016-11-08",0.8
"2483","2016-11-09",0.8
"2484","2016-11-10",0.67
"2485","2016-11-11",0.67
"2486","2016-11-14",0.68
"2487","2016-11-15",0.68
"2488","2016-11-16",0.71
"2489","2016-11-17",0.69
"2490","2016-11-18",0.68
"2491","2016-11-21",0.69
"2492","2016-11-22",0.67
"2493","2016-11-23",0.63
"2494","2016-11-25",0.65
"2495","2016-11-28",0.7
"2496","2016-11-29",0.71
"2497","2016-11-30",0.75
"2498","2016-12-01",0.8
"2499","2016-12-02",0.8
"2500","2016-12-05",0.77
"2501","2016-12-06",0.76
"2502","2016-12-07",0.81
"2503","2016-12-08",0.83
"2504","2016-12-09",0.95
"2505","2016-12-12",0.81
"2506","2016-12-13",0.78
"2507","2016-12-14",0.84
"2508","2016-12-15",0.85
"2509","2016-12-16",0.8
"2510","2016-12-19",0.76
"2511","2016-12-20",0.73
"2512","2016-12-21",0.8
"2513","2016-12-22",0.79
"2514","2016-12-23",0.88
"2515","2016-12-27",0.79
"2516","2016-12-28",0.77
"2517","2016-12-29",0.85
"2518","2016-12-30",0.77
"2519","2017-01-03",0.79
"2520","2017-01-04",0.77
"2521","2017-01-05",0.75
"2522","2017-01-06",0.72
"2523","2017-01-09",0.68
"2524","2017-01-10",0.74
"2525","2017-01-11",0.72
"2526","2017-01-12",0.72
"2527","2017-01-13",0.73
"2528","2017-01-17",0.85
"2529","2017-01-18",0.7
"2530","2017-01-19",0.9
"2531","2017-01-20",0.94
"2532","2017-01-23",0.89
"2533","2017-01-24",0.9
"2534","2017-01-25",0.83
"2535","2017-01-26",0.83
"2536","2017-01-27",0.91
"2537","2017-01-30",0.91
"2538","2017-01-31",0.85
"2539","2017-02-01",0.85
"2540","2017-02-02",0.83
"2541","2017-02-03",0.84
"2542","2017-02-06",0.84
"2543","2017-02-07",0.86
"2544","2017-02-08",0.84
"2545","2017-02-09",0.83
"2546","2017-02-10",0.9
"2547","2017-02-13",0.91
"2548","2017-02-14",1.27
"2549","2017-02-15",1.12
"2550","2017-02-16",1.12
"2551","2017-02-17",1.1
"2552","2017-02-21",1.01
"2553","2017-02-22",1.33
"2554","2017-02-23",1.18
"2555","2017-02-24",1.26
"2556","2017-02-27",1.48
"2557","2017-02-28",1.62
"2558","2017-03-01",1.65
"2559","2017-03-02",1.7
"2560","2017-03-03",1.58
"2561","2017-03-06",1.47
"2562","2017-03-07",1.55
"2563","2017-03-08",1.67
"2564","2017-03-09",1.55
"2565","2017-03-10",1.56
"2566","2017-03-13",1.59
"2567","2017-03-14",1.66
"2568","2017-03-15",1.5
"2569","2017-03-16",1.5
"2570","2017-03-17",1.48
"2571","2017-03-20",1.41
"2572","2017-03-21",1.3
"2573","2017-03-22",1.34
"2574","2017-03-23",1.33
"2575","2017-03-24",1.41
"2576","2017-03-27",1.39
"2577","2017-03-28",1.4
"2578","2017-03-29",1.39
"2579","2017-03-30",1.38
"2580","2017-03-31",1.39
"2581","2017-04-03",1.34
"2582","2017-04-04",1.32
"2583","2017-04-05",1.23
"2584","2017-04-06",1.18
"2585","2017-04-07",1.16
"2586","2017-04-10",1.18
"2587","2017-04-11",1.17
"2588","2017-04-12",1.17
"2589","2017-04-13",1.27
"2590","2017-04-17",1.22
"2591","2017-04-18",1.18
"2592","2017-04-19",1.24
"2593","2017-04-20",1.23
"2594","2017-04-21",1.25
"2595","2017-04-24",1.24
"2596","2017-04-25",1.24
"2597","2017-04-26",1.22
"2598","2017-04-27",1.25
"2599","2017-04-28",1.22
"2600","2017-05-01",1.25
"2601","2017-05-02",1.54
"2602","2017-05-03",1.56
"2603","2017-05-04",1.59
"2604","2017-05-05",1.43
"2605","2017-05-08",1.42
"2606","2017-05-09",1.47
"2607","2017-05-10",1.49
"2608","2017-05-11",1.47
"2609","2017-05-12",1.58
"2610","2017-05-15",1.7
"2611","2017-05-16",1.68
"2612","2017-05-17",1.57
"2613","2017-05-18",1.59
"2614","2017-05-19",1.63
"2615","2017-05-22",1.57
"2616","2017-05-23",1.58
"2617","2017-05-24",1.63
"2618","2017-05-25",1.64
"2619","2017-05-26",1.63
"2620","2017-05-30",1.62
"2621","2017-05-31",1.64
"2622","2017-06-01",1.68
"2623","2017-06-02",1.7
"2624","2017-06-05",1.72
"2625","2017-06-06",1.7
"2626","2017-06-07",1.72
"2627","2017-06-08",1.7
"2628","2017-06-09",1.6
"2629","2017-06-12",1.61
"2630","2017-06-13",1.65
"2631","2017-06-14",1.67
"2632","2017-06-15",1.6
"2633","2017-06-16",1.59
"2634","2017-06-19",1.65
"2635","2017-06-20",1.66
"2636","2017-06-21",1.6
"2637","2017-06-22",1.59
"2638","2017-06-23",1.61
"2639","2017-06-26",1.59
"2640","2017-06-27",1.75
"2641","2017-06-28",1.7
"2642","2017-06-29",1.72
"2643","2017-06-30",1.66
"2644","2017-07-03",1.69
"2645","2017-07-05",1.67
"2646","2017-07-06",1.66
"2647","2017-07-07",1.66
"2648","2017-07-10",1.78
"2649","2017-07-11",1.83
"2650","2017-07-12",1.8
"2651","2017-07-13",1.78
"2652","2017-07-14",1.78
"2653","2017-07-17",1.77
"2654","2017-07-18",1.81
"2655","2017-07-19",1.88
"2656","2017-07-20",1.9
"2657","2017-07-21",1.8
"2658","2017-07-24",1.85
"2659","2017-07-25",1.86
"2660","2017-07-26",1.87
"2661","2017-07-27",1.89
"2662","2017-07-28",1.85
"2663","2017-07-31",1.81
"2664","2017-08-01",1.84
"2665","2017-08-02",1.82
"2666","2017-08-03",1.78
"2667","2017-08-04",1.77
"2668","2017-08-07",1.82
"2669","2017-08-08",1.8
"2670","2017-08-09",1.8
"2671","2017-08-10",1.78
"2672","2017-08-11",1.76
"2673","2017-08-14",1.71
"2674","2017-08-15",1.69
"2675","2017-08-16",1.72
"2676","2017-08-17",1.69
"2677","2017-08-18",1.71
"2678","2017-08-21",1.7
"2679","2017-08-22",1.69
"2680","2017-08-23",1.63
"2681","2017-08-24",1.58
"2682","2017-08-25",1.57
"2683","2017-08-28",1.54
"2684","2017-08-29",1.55
"2685","2017-08-30",1.54
"2686","2017-08-31",1.53
"2687","2017-09-01",1.53
"2688","2017-09-05",1.48
"2689","2017-09-06",1.5
"2690","2017-09-07",1.51
"2691","2017-09-08",1.49
"2692","2017-09-11",1.55
"2693","2017-09-12",1.51
"2694","2017-09-13",1.59
"2695","2017-09-14",1.62
"2696","2017-09-15",1.64
"2697","2017-09-18",1.62
"2698","2017-09-19",1.71
"2699","2017-09-20",1.72
"2700","2017-09-21",1.72
"2701","2017-09-22",1.76
"2702","2017-09-25",1.78
"2703","2017-09-26",1.8
"2704","2017-09-27",1.76
"2705","2017-09-28",1.73
"2706","2017-09-29",1.76
"2707","2017-10-02",1.77
"2708","2017-10-03",1.73
"2709","2017-10-04",1.71
"2710","2017-10-05",1.75
"2711","2017-10-06",1.73
"2712","2017-10-09",1.81
"2713","2017-10-10",1.81
"2714","2017-10-11",1.98
"2715","2017-10-12",1.93
"2716","2017-10-13",1.83
"2717","2017-10-16",1.82
"2718","2017-10-17",1.87
"2719","2017-10-18",1.92
"2720","2017-10-19",1.82
"2721","2017-10-20",1.89
"2722","2017-10-23",1.94
"2723","2017-10-24",1.87
"2724","2017-10-25",1.85
"2725","2017-10-26",1.94
"2726","2017-10-27",2.09
"2727","2017-10-30",2.08
"2728","2017-10-31",2.09
"2729","2017-11-01",2.05
"2730","2017-11-02",2.07
"2731","2017-11-03",2.01
"2732","2017-11-06",2.08
"2733","2017-11-07",1.93
"2734","2017-11-08",1.9
"2735","2017-11-09",1.94
"2736","2017-11-10",1.98
"2737","2017-11-13",2.01
"2738","2017-11-14",2.05
"2739","2017-11-15",2.2
"2740","2017-11-16",2.29
"2741","2017-11-17",2.35
"2742","2017-11-20",2.18
"2743","2017-11-21",2.28
"2744","2017-11-22",2.29
"2745","2017-11-24",2.35
"2746","2017-11-27",2.33
"2747","2017-11-28",2.34
"2748","2017-11-29",2.34
"2749","2017-11-30",2.34
"2750","2017-12-01",2.49
"2751","2017-12-04",2.76
"2752","2017-12-05",2.87
"2753","2017-12-06",2.76
"2754","2017-12-07",2.83
"2755","2017-12-08",2.81
"2756","2017-12-11",2.81
"2757","2017-12-12",2.79
"2758","2017-12-13",2.8
"2759","2017-12-14",2.79
"2760","2017-12-15",2.82
"2761","2017-12-18",2.8
"2762","2017-12-19",2.56
"2763","2017-12-20",2.69
"2764","2017-12-21",2.65
"2765","2017-12-22",2.64
"2766","2017-12-26",2.57
"2767","2017-12-27",2.45
"2768","2017-12-28",2.46
"2769","2017-12-29",2.45
"2770","2018-01-02",2.46
"2771","2018-01-03",2.49
"2772","2018-01-04",2.55
"2773","2018-01-05",2.57
"2774","2018-01-08",2.56
"2775","2018-01-09",2.52
"2776","2018-01-10",2.48
"2777","2018-01-11",2.51
"2778","2018-01-12",2.4
"2779","2018-01-16",2.17
"2780","2018-01-17",2.2
"2781","2018-01-18",2.18
"2782","2018-01-19",2.17
"2783","2018-01-22",2.13
"2784","2018-01-23",2.06
"2785","2018-01-24",2.05
"2786","2018-01-25",1.97
"2787","2018-01-26",2.08
"2788","2018-01-29",2
"2789","2018-01-30",2.03
"2790","2018-01-31",2.03
"2791","2018-02-01",2.11
"2792","2018-02-02",1.96
"2793","2018-02-05",1.94
"2794","2018-02-06",1.95
"2795","2018-02-07",1.96
"2796","2018-02-08",1.94
"2797","2018-02-09",1.9
"2798","2018-02-12",1.89
"2799","2018-02-13",1.6
"2800","2018-02-14",1.52
"2801","2018-02-15",1.43
"2802","2018-02-16",1.58
"2803","2018-02-20",1.57
"2804","2018-02-21",1.59
"2805","2018-02-22",1.64
"2806","2018-02-23",1.69
"2807","2018-02-26",1.63
"2808","2018-02-27",1.69
"2809","2018-02-28",1.62
"2810","2018-03-01",1.6
"2811","2018-03-02",1.63
"2812","2018-03-05",1.63
"2813","2018-03-06",1.62
"2814","2018-03-07",1.68
"2815","2018-03-08",1.67
"2816","2018-03-09",1.69
"2817","2018-03-12",1.67
"2818","2018-03-13",1.69
"2819","2018-03-14",1.68
"2820","2018-03-15",1.6
"2821","2018-03-16",1.7
"2822","2018-03-19",1.62
"2823","2018-03-20",1.62
"2824","2018-03-21",1.65
"2825","2018-03-22",1.64
"2826","2018-03-23",1.64
"2827","2018-03-26",1.64
"2828","2018-03-27",1.59
"2829","2018-03-28",1.6
"2830","2018-03-29",1.6
"2831","2018-04-02",1.58
"2832","2018-04-03",1.56
"2833","2018-04-04",1.37
"2834","2018-04-05",1.45
"2835","2018-04-06",1.46
"2836","2018-04-09",1.5
"2837","2018-04-10",1.5
"2838","2018-04-11",1.57
"2839","2018-04-12",1.55
"2840","2018-04-13",1.57
"2841","2018-04-16",1.55
"2842","2018-04-17",1.7
"2843","2018-04-18",1.62
"2844","2018-04-19",1.67
"2845","2018-04-20",1.64
"2846","2018-04-23",1.58
"2847","2018-04-24",1.56
"2848","2018-04-25",1.75
"2849","2018-04-26",1.79
"2850","2018-04-27",1.74
"2851","2018-04-30",1.73
"2852","2018-05-01",1.73
"2853","2018-05-02",1.78
"2854","2018-05-03",1.65
"2855","2018-05-04",1.71
"2856","2018-05-07",1.67
"2857","2018-05-08",1.86
"2858","2018-05-09",1.93
"2859","2018-05-10",1.85
"2860","2018-05-11",1.79
"2861","2018-05-14",1.74
"2862","2018-05-15",1.84
"2863","2018-05-16",1.75
"2864","2018-05-17",1.66
"2865","2018-05-18",1.7
"2866","2018-05-21",1.62
"2867","2018-05-22",1.67
"2868","2018-05-23",1.67
"2869","2018-05-24",1.61
"2870","2018-05-25",1.64
"2871","2018-05-29",1.62
"2872","2018-05-30",1.57
