"","date","F"
"1927","2014-08-27",17.360001
"1928","2014-08-28",17.42
"1929","2014-08-29",17.41
"1930","2014-09-02",17.6
"1931","2014-09-03",17.469999
"1932","2014-09-04",17.27
"1933","2014-09-05",17.139999
"1934","2014-09-08",16.799999
"1935","2014-09-09",16.629999
"1936","2014-09-10",16.629999
"1937","2014-09-11",16.66
"1938","2014-09-12",16.59
"1939","2014-09-15",16.469999
"1940","2014-09-16",16.52
"1941","2014-09-17",16.530001
"1942","2014-09-18",16.58
"1943","2014-09-19",16.65
"1944","2014-09-22",16.360001
"1945","2014-09-23",16.17
"1946","2014-09-24",16.41
"1947","2014-09-25",16.200001
"1948","2014-09-26",16.33
"1949","2014-09-29",15.11
"1950","2014-09-30",14.79
"1951","2014-10-01",14.59
"1952","2014-10-02",14.56
"1953","2014-10-03",14.59
"1954","2014-10-06",14.52
"1955","2014-10-07",14.1
"1956","2014-10-08",14.21
"1957","2014-10-09",13.84
"1958","2014-10-10",13.79
"1959","2014-10-13",13.54
"1960","2014-10-14",13.78
"1961","2014-10-15",13.62
"1962","2014-10-16",13.98
"1963","2014-10-17",14.02
"1964","2014-10-20",14.17
"1965","2014-10-21",14.26
"1966","2014-10-22",14.13
"1967","2014-10-23",14.4
"1968","2014-10-24",13.78
"1969","2014-10-27",13.82
"1970","2014-10-28",14.16
"1971","2014-10-29",13.91
"1972","2014-10-30",13.95
"1973","2014-10-31",14.09
"1974","2014-11-03",13.99
"1975","2014-11-04",13.95
"1976","2014-11-05",13.94
"1977","2014-11-06",14.19
"1978","2014-11-07",14.17
"1979","2014-11-10",14
"1980","2014-11-11",14.37
"1981","2014-11-12",14.58
"1982","2014-11-13",14.93
"1983","2014-11-14",15.14
"1984","2014-11-17",15.54
"1985","2014-11-18",15.5
"1986","2014-11-19",15.44
"1987","2014-11-20",15.46
"1988","2014-11-21",15.43
"1989","2014-11-24",15.67
"1990","2014-11-25",15.68
"1991","2014-11-26",15.61
"1992","2014-11-28",15.73
"1993","2014-12-01",15.77
"1994","2014-12-02",15.9
"1995","2014-12-03",16.01
"1996","2014-12-04",15.81
"1997","2014-12-05",15.7
"1998","2014-12-08",15.43
"1999","2014-12-09",15.43
"2000","2014-12-10",15.16
"2001","2014-12-11",15.28
"2002","2014-12-12",14.99
"2003","2014-12-15",14.28
"2004","2014-12-16",14.09
"2005","2014-12-17",14.45
"2006","2014-12-18",14.81
"2007","2014-12-19",15.03
"2008","2014-12-22",15.22
"2009","2014-12-23",15.33
"2010","2014-12-24",15.3
"2011","2014-12-26",15.45
"2012","2014-12-29",15.52
"2013","2014-12-30",15.5
"2014","2014-12-31",15.5
"2015","2015-01-02",15.36
"2016","2015-01-05",14.76
"2017","2015-01-06",14.62
"2018","2015-01-07",15.04
"2019","2015-01-08",15.42
"2020","2015-01-09",15.21
"2021","2015-01-12",15.22
"2022","2015-01-13",15.21
"2023","2015-01-14",15.11
"2024","2015-01-15",14.86
"2025","2015-01-16",15.02
"2026","2015-01-20",15.01
"2027","2015-01-21",14.97
"2028","2015-01-22",15.03
"2029","2015-01-23",14.91
"2030","2015-01-26",15.08
"2031","2015-01-27",14.85
"2032","2015-01-28",14.46
"2033","2015-01-29",14.85
"2034","2015-01-30",14.71
"2035","2015-02-02",15.27
"2036","2015-02-03",15.65
"2037","2015-02-04",15.87
"2038","2015-02-05",15.85
"2039","2015-02-06",15.86
"2040","2015-02-09",15.92
"2041","2015-02-10",16.09
"2042","2015-02-11",16.25
"2043","2015-02-12",16.360001
"2044","2015-02-13",16.299999
"2045","2015-02-17",16.110001
"2046","2015-02-18",16.209999
"2047","2015-02-19",16.43
"2048","2015-02-20",16.4
"2049","2015-02-23",16.379999
"2050","2015-02-24",16.360001
"2051","2015-02-25",16.51
"2052","2015-02-26",16.379999
"2053","2015-02-27",16.34
"2054","2015-03-02",16.57
"2055","2015-03-03",16.17
"2056","2015-03-04",16.030001
"2057","2015-03-05",16.110001
"2058","2015-03-06",15.93
"2059","2015-03-09",16.030001
"2060","2015-03-10",15.72
"2061","2015-03-11",15.75
"2062","2015-03-12",16.17
"2063","2015-03-13",16.200001
"2064","2015-03-16",16.49
"2065","2015-03-17",16.389999
"2066","2015-03-18",16.459999
"2067","2015-03-19",16.34
"2068","2015-03-20",16.48
"2069","2015-03-23",16.57
"2070","2015-03-24",16.559999
"2071","2015-03-25",16.18
"2072","2015-03-26",16.01
"2073","2015-03-27",15.98
"2074","2015-03-30",16.16
"2075","2015-03-31",16.139999
"2076","2015-04-01",15.91
"2077","2015-04-02",16.030001
"2078","2015-04-06",16
"2079","2015-04-07",15.9
"2080","2015-04-08",15.98
"2081","2015-04-09",15.95
"2082","2015-04-10",16.030001
"2083","2015-04-13",15.87
"2084","2015-04-14",15.97
"2085","2015-04-15",16.07
"2086","2015-04-16",15.94
"2087","2015-04-17",15.76
"2088","2015-04-20",15.91
"2089","2015-04-21",15.82
"2090","2015-04-22",15.91
"2091","2015-04-23",15.76
"2092","2015-04-24",15.77
"2093","2015-04-27",15.9
"2094","2015-04-28",16.059999
"2095","2015-04-29",16.02
"2096","2015-04-30",15.8
"2097","2015-05-01",15.81
"2098","2015-05-04",15.78
"2099","2015-05-05",15.53
"2100","2015-05-06",15.48
"2101","2015-05-07",15.51
"2102","2015-05-08",15.67
"2103","2015-05-11",15.65
"2104","2015-05-12",15.56
"2105","2015-05-13",15.41
"2106","2015-05-14",15.27
"2107","2015-05-15",15.48
"2108","2015-05-18",15.58
"2109","2015-05-19",15.5
"2110","2015-05-20",15.3
"2111","2015-05-21",15.51
"2112","2015-05-22",15.27
"2113","2015-05-26",15.19
"2114","2015-05-27",15.32
"2115","2015-05-28",15.29
"2116","2015-05-29",15.17
"2117","2015-06-01",15.36
"2118","2015-06-02",15.26
"2119","2015-06-03",15.2
"2120","2015-06-04",15.05
"2121","2015-06-05",14.78
"2122","2015-06-08",14.9
"2123","2015-06-09",14.88
"2124","2015-06-10",15.03
"2125","2015-06-11",15.28
"2126","2015-06-12",15.23
"2127","2015-06-15",15.05
"2128","2015-06-16",15
"2129","2015-06-17",15.02
"2130","2015-06-18",15.14
"2131","2015-06-19",15.11
"2132","2015-06-22",15.13
"2133","2015-06-23",15.29
"2134","2015-06-24",15.5
"2135","2015-06-25",15.44
"2136","2015-06-26",15.4
"2137","2015-06-29",15.02
"2138","2015-06-30",15.01
"2139","2015-07-01",14.99
"2140","2015-07-02",14.87
"2141","2015-07-06",14.79
"2142","2015-07-07",14.85
"2143","2015-07-08",14.37
"2144","2015-07-09",14.33
"2145","2015-07-10",14.48
"2146","2015-07-13",14.64
"2147","2015-07-14",14.81
"2148","2015-07-15",14.75
"2149","2015-07-16",14.57
"2150","2015-07-17",14.69
"2151","2015-07-20",14.57
"2152","2015-07-21",14.51
"2153","2015-07-22",14.42
"2154","2015-07-23",14.61
"2155","2015-07-24",14.39
"2156","2015-07-27",14.55
"2157","2015-07-28",14.83
"2158","2015-07-29",15.21
"2159","2015-07-30",15.1
"2160","2015-07-31",14.83
"2161","2015-08-03",14.94
"2162","2015-08-04",14.91
"2163","2015-08-05",14.8
"2164","2015-08-06",14.83
"2165","2015-08-07",14.8
"2166","2015-08-10",14.99
"2167","2015-08-11",14.7
"2168","2015-08-12",14.68
"2169","2015-08-13",14.71
"2170","2015-08-14",14.78
"2171","2015-08-17",14.68
"2172","2015-08-18",14.83
"2173","2015-08-19",14.77
"2174","2015-08-20",14.43
"2175","2015-08-21",13.86
"2176","2015-08-24",13.19
"2177","2015-08-25",12.9
"2178","2015-08-26",13.21
"2179","2015-08-27",13.56
"2180","2015-08-28",13.74
"2181","2015-08-31",13.87
"2182","2015-09-01",13.72
"2183","2015-09-02",13.87
"2184","2015-09-03",13.84
"2185","2015-09-04",13.56
"2186","2015-09-08",13.67
"2187","2015-09-09",13.53
"2188","2015-09-10",13.73
"2189","2015-09-11",13.71
"2190","2015-09-14",13.78
"2191","2015-09-15",14.31
"2192","2015-09-16",14.64
"2193","2015-09-17",14.6
"2194","2015-09-18",14.28
"2195","2015-09-21",14.32
"2196","2015-09-22",13.92
"2197","2015-09-23",13.68
"2198","2015-09-24",13.65
"2199","2015-09-25",13.53
"2200","2015-09-28",13.12
"2201","2015-09-29",13.15
"2202","2015-09-30",13.57
"2203","2015-10-01",13.67
"2204","2015-10-02",13.99
"2205","2015-10-05",14.19
"2206","2015-10-06",14.31
"2207","2015-10-07",14.75
"2208","2015-10-08",14.99
"2209","2015-10-09",14.97
"2210","2015-10-12",14.98
"2211","2015-10-13",14.94
"2212","2015-10-14",15.01
"2213","2015-10-15",15.22
"2214","2015-10-16",15.28
"2215","2015-10-19",15.36
"2216","2015-10-20",15.38
"2217","2015-10-21",15.41
"2218","2015-10-22",15.58
"2219","2015-10-23",15.67
"2220","2015-10-26",15.68
"2221","2015-10-27",14.89
"2222","2015-10-28",14.97
"2223","2015-10-29",14.73
"2224","2015-10-30",14.81
"2225","2015-11-02",14.75
"2226","2015-11-03",14.81
"2227","2015-11-04",14.65
"2228","2015-11-05",14.57
"2229","2015-11-06",14.52
"2230","2015-11-09",14.33
"2231","2015-11-10",14.28
"2232","2015-11-11",14.31
"2233","2015-11-12",14.04
"2234","2015-11-13",13.92
"2235","2015-11-16",14.04
"2236","2015-11-17",14.15
"2237","2015-11-18",14.46
"2238","2015-11-19",14.57
"2239","2015-11-20",14.6
"2240","2015-11-23",14.55
"2241","2015-11-24",14.55
"2242","2015-11-25",14.55
"2243","2015-11-27",14.53
"2244","2015-11-30",14.33
"2245","2015-12-01",14.56
"2246","2015-12-02",14.26
"2247","2015-12-03",13.98
"2248","2015-12-04",14.2
"2249","2015-12-07",14.12
"2250","2015-12-08",13.97
"2251","2015-12-09",13.89
"2252","2015-12-10",13.96
"2253","2015-12-11",13.64
"2254","2015-12-14",13.62
"2255","2015-12-15",13.87
"2256","2015-12-16",14.36
"2257","2015-12-17",13.98
"2258","2015-12-18",13.8
"2259","2015-12-21",13.73
"2260","2015-12-22",14.2
"2261","2015-12-23",14.36
"2262","2015-12-24",14.31
"2263","2015-12-28",14.18
"2264","2015-12-29",14.23
"2265","2015-12-30",14.17
"2266","2015-12-31",14.09
"2267","2016-01-04",13.97
"2268","2016-01-05",13.72
"2269","2016-01-06",13.11
"2270","2016-01-07",12.7
"2271","2016-01-08",12.54
"2272","2016-01-11",12.77
"2273","2016-01-12",12.85
"2274","2016-01-13",12.2
"2275","2016-01-14",12.19
"2276","2016-01-15",11.97
"2277","2016-01-19",11.95
"2278","2016-01-20",11.9
"2279","2016-01-21",12.01
"2280","2016-01-22",12.14
"2281","2016-01-25",11.98
"2282","2016-01-26",12.26
"2283","2016-01-27",11.85
"2284","2016-01-28",11.71
"2285","2016-01-29",11.94
"2286","2016-02-01",12.07
"2287","2016-02-02",11.51
"2288","2016-02-03",11.46
"2289","2016-02-04",11.53
"2290","2016-02-05",11.45
"2291","2016-02-08",11.59
"2292","2016-02-09",11.35
"2293","2016-02-10",11.34
"2294","2016-02-11",11.17
"2295","2016-02-12",11.55
"2296","2016-02-16",11.87
"2297","2016-02-17",12.27
"2298","2016-02-18",12.26
"2299","2016-02-19",12.1
"2300","2016-02-22",12.56
"2301","2016-02-23",12.42
"2302","2016-02-24",12.08
"2303","2016-02-25",12.39
"2304","2016-02-26",12.47
"2305","2016-02-29",12.51
"2306","2016-03-01",13.09
"2307","2016-03-02",13.22
"2308","2016-03-03",13.54
"2309","2016-03-04",13.59
"2310","2016-03-07",13.62
"2311","2016-03-08",13.23
"2312","2016-03-09",13.19
"2313","2016-03-10",13.15
"2314","2016-03-11",13.29
"2315","2016-03-14",13.27
"2316","2016-03-15",13.23
"2317","2016-03-16",13.5
"2318","2016-03-17",13.47
"2319","2016-03-18",13.64
"2320","2016-03-21",13.66
"2321","2016-03-22",13.59
"2322","2016-03-23",13.26
"2323","2016-03-24",13.06
"2324","2016-03-28",13.09
"2325","2016-03-29",13.2
"2326","2016-03-30",13.35
"2327","2016-03-31",13.5
"2328","2016-04-01",13.1
"2329","2016-04-04",12.8
"2330","2016-04-05",12.77
"2331","2016-04-06",12.82
"2332","2016-04-07",12.52
"2333","2016-04-08",12.55
"2334","2016-04-11",12.66
"2335","2016-04-12",12.81
"2336","2016-04-13",13.06
"2337","2016-04-14",13.09
"2338","2016-04-15",12.94
"2339","2016-04-18",13.25
"2340","2016-04-19",13.44
"2341","2016-04-20",13.64
"2342","2016-04-21",13.65
"2343","2016-04-22",13.61
"2344","2016-04-25",13.58
"2345","2016-04-26",13.75
"2346","2016-04-27",13.66
"2347","2016-04-28",14.09
"2348","2016-04-29",13.56
"2349","2016-05-02",13.62
"2350","2016-05-03",13.43
"2351","2016-05-04",13.31
"2352","2016-05-05",13.32
"2353","2016-05-06",13.44
"2354","2016-05-09",13.32
"2355","2016-05-10",13.49
"2356","2016-05-11",13.32
"2357","2016-05-12",13.35
"2358","2016-05-13",13.22
"2359","2016-05-16",13.32
"2360","2016-05-17",13.14
"2361","2016-05-18",13.16
"2362","2016-05-19",13.09
"2363","2016-05-20",13.19
"2364","2016-05-23",13.13
"2365","2016-05-24",13.29
"2366","2016-05-25",13.52
"2367","2016-05-26",13.46
"2368","2016-05-27",13.45
"2369","2016-05-31",13.49
"2370","2016-06-01",13.11
"2371","2016-06-02",13.21
"2372","2016-06-03",13.04
"2373","2016-06-06",13.18
"2374","2016-06-07",13.38
"2375","2016-06-08",13.36
"2376","2016-06-09",13.26
"2377","2016-06-10",13.1
"2378","2016-06-13",12.98
"2379","2016-06-14",12.84
"2380","2016-06-15",13.01
"2381","2016-06-16",13.12
"2382","2016-06-17",13.26
"2383","2016-06-20",13.42
"2384","2016-06-21",13.22
"2385","2016-06-22",13.18
"2386","2016-06-23",13.4
"2387","2016-06-24",12.52
"2388","2016-06-27",12.16
"2389","2016-06-28",12.39
"2390","2016-06-29",12.55
"2391","2016-06-30",12.57
"2392","2016-07-01",12.72
"2393","2016-07-05",12.4
"2394","2016-07-06",12.57
"2395","2016-07-07",12.75
"2396","2016-07-08",13.09
"2397","2016-07-11",13.27
"2398","2016-07-12",13.45
"2399","2016-07-13",13.48
"2400","2016-07-14",13.59
"2401","2016-07-15",13.57
"2402","2016-07-18",13.65
"2403","2016-07-19",13.65
"2404","2016-07-20",13.74
"2405","2016-07-21",13.92
"2406","2016-07-22",13.84
"2407","2016-07-25",13.83
"2408","2016-07-26",13.86
"2409","2016-07-27",13.84
"2410","2016-07-28",12.71
"2411","2016-07-29",12.66
"2412","2016-08-01",12.48
"2413","2016-08-02",11.94
"2414","2016-08-03",12.13
"2415","2016-08-04",12.08
"2416","2016-08-05",12.19
"2417","2016-08-08",12.18
"2418","2016-08-09",12.31
"2419","2016-08-10",12.25
"2420","2016-08-11",12.31
"2421","2016-08-12",12.33
"2422","2016-08-15",12.43
"2423","2016-08-16",12.34
"2424","2016-08-17",12.39
"2425","2016-08-18",12.33
"2426","2016-08-19",12.39
"2427","2016-08-22",12.36
"2428","2016-08-23",12.42
"2429","2016-08-24",12.3
"2430","2016-08-25",12.47
"2431","2016-08-26",12.38
"2432","2016-08-29",12.47
"2433","2016-08-30",12.55
"2434","2016-08-31",12.6
"2435","2016-09-01",12.44
"2436","2016-09-02",12.5
"2437","2016-09-06",12.67
"2438","2016-09-07",12.7
"2439","2016-09-08",12.73
"2440","2016-09-09",12.38
"2441","2016-09-12",12.7
"2442","2016-09-13",12.38
"2443","2016-09-14",12.14
"2444","2016-09-15",12.11
"2445","2016-09-16",12.11
"2446","2016-09-19",12.11
"2447","2016-09-20",12
"2448","2016-09-21",12.09
"2449","2016-09-22",12.18
"2450","2016-09-23",12.17
"2451","2016-09-26",12.01
"2452","2016-09-27",11.98
"2453","2016-09-28",12.09
"2454","2016-09-29",11.97
"2455","2016-09-30",12.07
"2456","2016-10-03",12.1
"2457","2016-10-04",12.2
"2458","2016-10-05",12.48
"2459","2016-10-06",12.39
"2460","2016-10-07",12.29
"2461","2016-10-10",12.12
"2462","2016-10-11",11.99
"2463","2016-10-12",11.96
"2464","2016-10-13",11.91
"2465","2016-10-14",11.91
"2466","2016-10-17",11.88
"2467","2016-10-18",11.89
"2468","2016-10-19",12.01
"2469","2016-10-20",11.97
"2470","2016-10-21",12.02
"2471","2016-10-24",12.19
"2472","2016-10-25",11.85
"2473","2016-10-26",11.88
"2474","2016-10-27",11.74
"2475","2016-10-28",11.72
"2476","2016-10-31",11.74
"2477","2016-11-01",11.61
"2478","2016-11-02",11.4
"2479","2016-11-03",11.35
"2480","2016-11-04",11.34
"2481","2016-11-07",11.58
"2482","2016-11-08",11.48
"2483","2016-11-09",11.58
"2484","2016-11-10",11.94
"2485","2016-11-11",12.28
"2486","2016-11-14",12.06
"2487","2016-11-15",12.04
"2488","2016-11-16",12
"2489","2016-11-17",11.87
"2490","2016-11-18",11.76
"2491","2016-11-21",11.79
"2492","2016-11-22",11.89
"2493","2016-11-23",11.9
"2494","2016-11-25",12.04
"2495","2016-11-28",11.92
"2496","2016-11-29",11.92
"2497","2016-11-30",11.96
"2498","2016-12-01",12.43
"2499","2016-12-02",12.24
"2500","2016-12-05",12.44
"2501","2016-12-06",12.56
"2502","2016-12-07",13.06
"2503","2016-12-08",13.03
"2504","2016-12-09",13.17
"2505","2016-12-12",12.82
"2506","2016-12-13",12.77
"2507","2016-12-14",12.53
"2508","2016-12-15",12.58
"2509","2016-12-16",12.63
"2510","2016-12-19",12.66
"2511","2016-12-20",12.78
"2512","2016-12-21",12.64
"2513","2016-12-22",12.4
"2514","2016-12-23",12.46
"2515","2016-12-27",12.39
"2516","2016-12-28",12.25
"2517","2016-12-29",12.23
"2518","2016-12-30",12.13
"2519","2017-01-03",12.59
"2520","2017-01-04",13.17
"2521","2017-01-05",12.77
"2522","2017-01-06",12.76
"2523","2017-01-09",12.63
"2524","2017-01-10",12.85
"2525","2017-01-11",12.67
"2526","2017-01-12",12.59
"2527","2017-01-13",12.63
"2528","2017-01-17",12.61
"2529","2017-01-18",12.41
"2530","2017-01-19",12.43
"2531","2017-01-20",12.36
"2532","2017-01-23",12.31
"2533","2017-01-24",12.61
"2534","2017-01-25",12.79
"2535","2017-01-26",12.37
"2536","2017-01-27",12.49
"2537","2017-01-30",12.37
"2538","2017-01-31",12.36
"2539","2017-02-01",12.32
"2540","2017-02-02",12.28
"2541","2017-02-03",12.56
"2542","2017-02-06",12.52
"2543","2017-02-07",12.34
"2544","2017-02-08",12.38
"2545","2017-02-09",12.38
"2546","2017-02-10",12.51
"2547","2017-02-13",12.56
"2548","2017-02-14",12.65
"2549","2017-02-15",12.63
"2550","2017-02-16",12.54
"2551","2017-02-17",12.58
"2552","2017-02-21",12.69
"2553","2017-02-22",12.67
"2554","2017-02-23",12.56
"2555","2017-02-24",12.47
"2556","2017-02-27",12.66
"2557","2017-02-28",12.53
"2558","2017-03-01",12.69
"2559","2017-03-02",12.66
"2560","2017-03-03",12.65
"2561","2017-03-06",12.52
"2562","2017-03-07",12.46
"2563","2017-03-08",12.53
"2564","2017-03-09",12.5
"2565","2017-03-10",12.53
"2566","2017-03-13",12.54
"2567","2017-03-14",12.55
"2568","2017-03-15",12.65
"2569","2017-03-16",12.7
"2570","2017-03-17",12.48
"2571","2017-03-20",12.28
"2572","2017-03-21",11.72
"2573","2017-03-22",11.77
"2574","2017-03-23",11.67
"2575","2017-03-24",11.62
"2576","2017-03-27",11.46
"2577","2017-03-28",11.65
"2578","2017-03-29",11.68
"2579","2017-03-30",11.68
"2580","2017-03-31",11.64
"2581","2017-04-03",11.44
"2582","2017-04-04",11.37
"2583","2017-04-05",11.26
"2584","2017-04-06",11.27
"2585","2017-04-07",11.23
"2586","2017-04-10",11.25
"2587","2017-04-11",11.28
"2588","2017-04-12",11.23
"2589","2017-04-13",11.11
"2590","2017-04-17",11.28
"2591","2017-04-18",11.14
"2592","2017-04-19",11.19
"2593","2017-04-20",11.47
"2594","2017-04-21",11.34
"2595","2017-04-24",11.43
"2596","2017-04-25",11.48
"2597","2017-04-26",11.6
"2598","2017-04-27",11.47
"2599","2017-04-28",11.47
"2600","2017-05-01",11.42
"2601","2017-05-02",10.92
"2602","2017-05-03",11.07
"2603","2017-05-04",11
"2604","2017-05-05",11.14
"2605","2017-05-08",11.13
"2606","2017-05-09",11.16
"2607","2017-05-10",11.04
"2608","2017-05-11",11.01
"2609","2017-05-12",10.92
"2610","2017-05-15",10.94
"2611","2017-05-16",10.94
"2612","2017-05-17",10.76
"2613","2017-05-18",10.79
"2614","2017-05-19",10.87
"2615","2017-05-22",11.1
"2616","2017-05-23",11.05
"2617","2017-05-24",10.96
"2618","2017-05-25",10.86
"2619","2017-05-26",10.93
"2620","2017-05-30",11.08
"2621","2017-05-31",11.12
"2622","2017-06-01",11.41
"2623","2017-06-02",11.35
"2624","2017-06-05",11.25
"2625","2017-06-06",11.12
"2626","2017-06-07",11.07
"2627","2017-06-08",11.1
"2628","2017-06-09",11.13
"2629","2017-06-12",11.28
"2630","2017-06-13",11.27
"2631","2017-06-14",11.22
"2632","2017-06-15",11.24
"2633","2017-06-16",11.22
"2634","2017-06-19",11.24
"2635","2017-06-20",11.12
"2636","2017-06-21",11.04
"2637","2017-06-22",11.13
"2638","2017-06-23",11.04
"2639","2017-06-26",11.18
"2640","2017-06-27",11.08
"2641","2017-06-28",11.09
"2642","2017-06-29",11.17
"2643","2017-06-30",11.19
"2644","2017-07-03",11.56
"2645","2017-07-05",11.3
"2646","2017-07-06",11.18
"2647","2017-07-07",11.26
"2648","2017-07-10",11.34
"2649","2017-07-11",11.38
"2650","2017-07-12",11.47
"2651","2017-07-13",11.6
"2652","2017-07-14",11.68
"2653","2017-07-17",11.74
"2654","2017-07-18",11.75
"2655","2017-07-19",11.83
"2656","2017-07-20",11.7
"2657","2017-07-21",11.53
"2658","2017-07-24",11.29
"2659","2017-07-25",11.27
"2660","2017-07-26",11.06
"2661","2017-07-27",11.18
"2662","2017-07-28",11.17
"2663","2017-07-31",11.22
"2664","2017-08-01",10.95
"2665","2017-08-02",11
"2666","2017-08-03",10.93
"2667","2017-08-04",10.95
"2668","2017-08-07",10.92
"2669","2017-08-08",10.89
"2670","2017-08-09",10.92
"2671","2017-08-10",10.77
"2672","2017-08-11",10.77
"2673","2017-08-14",10.91
"2674","2017-08-15",10.84
"2675","2017-08-16",10.8
"2676","2017-08-17",10.64
"2677","2017-08-18",10.56
"2678","2017-08-21",10.57
"2679","2017-08-22",10.65
"2680","2017-08-23",10.71
"2681","2017-08-24",10.71
"2682","2017-08-25",10.82
"2683","2017-08-28",10.79
"2684","2017-08-29",10.84
"2685","2017-08-30",10.94
"2686","2017-08-31",11.03
"2687","2017-09-01",11.35
"2688","2017-09-05",11.36
"2689","2017-09-06",11.5
"2690","2017-09-07",11.4
"2691","2017-09-08",11.36
"2692","2017-09-11",11.41
"2693","2017-09-12",11.59
"2694","2017-09-13",11.62
"2695","2017-09-14",11.56
"2696","2017-09-15",11.62
"2697","2017-09-18",11.63
"2698","2017-09-19",11.72
"2699","2017-09-20",11.71
"2700","2017-09-21",11.72
"2701","2017-09-22",11.84
"2702","2017-09-25",11.94
"2703","2017-09-26",11.93
"2704","2017-09-27",11.95
"2705","2017-09-28",11.96
"2706","2017-09-29",11.97
"2707","2017-10-02",12.09
"2708","2017-10-03",12.34
"2709","2017-10-04",12.3
"2710","2017-10-05",12.25
"2711","2017-10-06",12.31
"2712","2017-10-09",12.34
"2713","2017-10-10",12.39
"2714","2017-10-11",12.38
"2715","2017-10-12",12.12
"2716","2017-10-13",12.05
"2717","2017-10-16",12.12
"2718","2017-10-17",12.27
"2719","2017-10-18",12.19
"2720","2017-10-19",12.23
"2721","2017-10-20",12.1
"2722","2017-10-23",12.04
"2723","2017-10-24",12.19
"2724","2017-10-25",12.04
"2725","2017-10-26",12.27
"2726","2017-10-27",12.06
"2727","2017-10-30",12.1
"2728","2017-10-31",12.27
"2729","2017-11-01",12.35
"2730","2017-11-02",12.42
"2731","2017-11-03",12.36
"2732","2017-11-06",12.33
"2733","2017-11-07",12.16
"2734","2017-11-08",12.06
"2735","2017-11-09",12.04
"2736","2017-11-10",12.01
"2737","2017-11-13",12.16
"2738","2017-11-14",12.02
"2739","2017-11-15",12
"2740","2017-11-16",12.04
"2741","2017-11-17",12.01
"2742","2017-11-20",12.13
"2743","2017-11-21",12.12
"2744","2017-11-22",12.07
"2745","2017-11-24",12.1
"2746","2017-11-27",12.11
"2747","2017-11-28",12.21
"2748","2017-11-29",12.56
"2749","2017-11-30",12.52
"2750","2017-12-01",12.58
"2751","2017-12-04",12.63
"2752","2017-12-05",12.43
"2753","2017-12-06",12.38
"2754","2017-12-07",12.53
"2755","2017-12-08",12.61
"2756","2017-12-11",12.58
"2757","2017-12-12",12.6
"2758","2017-12-13",12.63
"2759","2017-12-14",12.46
"2760","2017-12-15",12.58
"2761","2017-12-18",12.66
"2762","2017-12-19",12.69
"2763","2017-12-20",12.72
"2764","2017-12-21",12.63
"2765","2017-12-22",12.58
"2766","2017-12-26",12.6
"2767","2017-12-27",12.5
"2768","2017-12-28",12.58
"2769","2017-12-29",12.49
"2770","2018-01-02",12.66
"2771","2018-01-03",12.76
"2772","2018-01-04",12.98
"2773","2018-01-05",13.2
"2774","2018-01-08",13.15
"2775","2018-01-09",13.08
"2776","2018-01-10",13.03
"2777","2018-01-11",13.16
"2778","2018-01-12",13.23
"2779","2018-01-16",13.1
"2780","2018-01-17",12.18
"2781","2018-01-18",12.07
"2782","2018-01-19",12
"2783","2018-01-22",12.02
"2784","2018-01-23",11.96
"2785","2018-01-24",12.05
"2786","2018-01-25",11.57
"2787","2018-01-26",11.65
"2788","2018-01-29",11.12
"2789","2018-01-30",11.06
"2790","2018-01-31",10.97
"2791","2018-02-01",10.92
"2792","2018-02-02",10.71
"2793","2018-02-05",10.24
"2794","2018-02-06",10.76
"2795","2018-02-07",10.76
"2796","2018-02-08",10.43
"2797","2018-02-09",10.53
"2798","2018-02-12",10.7
"2799","2018-02-13",10.59
"2800","2018-02-14",10.74
"2801","2018-02-15",10.76
"2802","2018-02-16",10.61
"2803","2018-02-20",10.63
"2804","2018-02-21",10.6
"2805","2018-02-22",10.63
"2806","2018-02-23",10.7
"2807","2018-02-26",10.89
"2808","2018-02-27",10.61
"2809","2018-02-28",10.61
"2810","2018-03-01",10.29
"2811","2018-03-02",10.4
"2812","2018-03-05",10.58
"2813","2018-03-06",10.63
"2814","2018-03-07",10.63
"2815","2018-03-08",10.61
"2816","2018-03-09",10.73
"2817","2018-03-12",10.81
"2818","2018-03-13",10.78
"2819","2018-03-14",11.02
"2820","2018-03-15",11.07
"2821","2018-03-16",11.15
"2822","2018-03-19",11.01
"2823","2018-03-20",10.99
"2824","2018-03-21",11.1
"2825","2018-03-22",10.75
"2826","2018-03-23",10.56
"2827","2018-03-26",10.83
"2828","2018-03-27",10.83
"2829","2018-03-28",10.86
"2830","2018-03-29",11.08
"2831","2018-04-02",10.86
"2832","2018-04-03",11.15
"2833","2018-04-04",11.33
"2834","2018-04-05",11.35
"2835","2018-04-06",11.18
"2836","2018-04-09",11.25
"2837","2018-04-10",11.45
"2838","2018-04-11",11.43
"2839","2018-04-12",11.31
"2840","2018-04-13",11.28
"2841","2018-04-16",11.38
"2842","2018-04-17",11.38
"2843","2018-04-18",11.33
"2844","2018-04-19",10.96
"2845","2018-04-20",10.82
"2846","2018-04-23",11.04
"2847","2018-04-24",10.96
"2848","2018-04-25",11.11
"2849","2018-04-26",11.43
"2850","2018-04-27",11.49
"2851","2018-04-30",11.24
"2852","2018-05-01",11.26
"2853","2018-05-02",11.21
"2854","2018-05-03",11.2
"2855","2018-05-04",11.36
"2856","2018-05-07",11.34
"2857","2018-05-08",11.27
"2858","2018-05-09",11.06
