"","date","HOV"
"2001","2014-12-11",107.25
"2002","2014-12-12",107.75
"2003","2014-12-15",100.5
"2004","2014-12-16",94.5
"2005","2014-12-17",97.75
"2006","2014-12-18",101
"2007","2014-12-19",102.75
"2008","2014-12-22",102.75
"2009","2014-12-23",100.5
"2010","2014-12-24",100.5
"2011","2014-12-26",100.5
"2012","2014-12-29",99.25
"2013","2014-12-30",100.25
"2014","2014-12-31",103.25
"2015","2015-01-02",105.5
"2016","2015-01-05",102.25
"2017","2015-01-06",96.5
"2018","2015-01-07",99.25
"2019","2015-01-08",99.75
"2020","2015-01-09",99.5
"2021","2015-01-12",102
"2022","2015-01-13",98.25
"2023","2015-01-14",95
"2024","2015-01-15",85.5
"2025","2015-01-16",90
"2026","2015-01-20",83.75
"2027","2015-01-21",83
"2028","2015-01-22",85.25
"2029","2015-01-23",84
"2030","2015-01-26",87
"2031","2015-01-27",86.75
"2032","2015-01-28",84
"2033","2015-01-29",85.75
"2034","2015-01-30",86
"2035","2015-02-02",84.25
"2036","2015-02-03",85.5
"2037","2015-02-04",87.5
"2038","2015-02-05",87.75
"2039","2015-02-06",89.75
"2040","2015-02-09",91.75
"2041","2015-02-10",92
"2042","2015-02-11",90.5
"2043","2015-02-12",92.75
"2044","2015-02-13",92.75
"2045","2015-02-17",92.75
"2046","2015-02-18",91.5
"2047","2015-02-19",92
"2048","2015-02-20",91.25
"2049","2015-02-23",90
"2050","2015-02-24",92.5
"2051","2015-02-25",91.5
"2052","2015-02-26",92.25
"2053","2015-02-27",93.5
"2054","2015-03-02",96.75
"2055","2015-03-03",94.75
"2056","2015-03-04",92.75
"2057","2015-03-05",92
"2058","2015-03-06",90.25
"2059","2015-03-09",88.25
"2060","2015-03-10",86.5
"2061","2015-03-11",85
"2062","2015-03-12",87
"2063","2015-03-13",84.5
"2064","2015-03-16",83.75
"2065","2015-03-17",81.75
"2066","2015-03-18",85.5
"2067","2015-03-19",84.25
"2068","2015-03-20",87.25
"2069","2015-03-23",86.5
"2070","2015-03-24",87.75
"2071","2015-03-25",89
"2072","2015-03-26",88.5
"2073","2015-03-27",89
"2074","2015-03-30",91
"2075","2015-03-31",89
"2076","2015-04-01",89.75
"2077","2015-04-02",92.75
"2078","2015-04-06",93
"2079","2015-04-07",91.75
"2080","2015-04-08",92.25
"2081","2015-04-09",91.75
"2082","2015-04-10",91
"2083","2015-04-13",89.75
"2084","2015-04-14",90.25
"2085","2015-04-15",93
"2086","2015-04-16",89
"2087","2015-04-17",87
"2088","2015-04-20",85.25
"2089","2015-04-21",86
"2090","2015-04-22",84
"2091","2015-04-23",80
"2092","2015-04-24",80
"2093","2015-04-27",79.5
"2094","2015-04-28",81.75
"2095","2015-04-29",79.25
"2096","2015-04-30",78
"2097","2015-05-01",78.75
"2098","2015-05-04",77.5
"2099","2015-05-05",75.75
"2100","2015-05-06",74.75
"2101","2015-05-07",75.5
"2102","2015-05-08",77.25
"2103","2015-05-11",75.75
"2104","2015-05-12",75.5
"2105","2015-05-13",75.5
"2106","2015-05-14",76.25
"2107","2015-05-15",77.75
"2108","2015-05-18",78.5
"2109","2015-05-19",80
"2110","2015-05-20",80.5
"2111","2015-05-21",77.75
"2112","2015-05-22",78
"2113","2015-05-26",79.25
"2114","2015-05-27",80
"2115","2015-05-28",83.75
"2116","2015-05-29",81
"2117","2015-06-01",81
"2118","2015-06-02",80.75
"2119","2015-06-03",81
"2120","2015-06-04",79.75
"2121","2015-06-05",79.25
"2122","2015-06-08",79.25
"2123","2015-06-09",71.5
"2124","2015-06-10",72.5
"2125","2015-06-11",68.25
"2126","2015-06-12",66.75
"2127","2015-06-15",67.25
"2128","2015-06-16",68
"2129","2015-06-17",65
"2130","2015-06-18",65
"2131","2015-06-19",67.75
"2132","2015-06-22",67.25
"2133","2015-06-23",68
"2134","2015-06-24",69.5
"2135","2015-06-25",71.5
"2136","2015-06-26",71.5
"2137","2015-06-29",69.75
"2138","2015-06-30",66.5
"2139","2015-07-01",65
"2140","2015-07-02",65
"2141","2015-07-06",63.75
"2142","2015-07-07",64.75
"2143","2015-07-08",62.75
"2144","2015-07-09",64.25
"2145","2015-07-10",62.5
"2146","2015-07-13",63
"2147","2015-07-14",59.75
"2148","2015-07-15",57
"2149","2015-07-16",59.75
"2150","2015-07-17",57.25
"2151","2015-07-20",55.25
"2152","2015-07-21",55.75
"2153","2015-07-22",58
"2154","2015-07-23",56
"2155","2015-07-24",51.5
"2156","2015-07-27",49.25
"2157","2015-07-28",50.5
"2158","2015-07-29",50.5
"2159","2015-07-30",51
"2160","2015-07-31",50.5
"2161","2015-08-03",49.75
"2162","2015-08-04",42.75
"2163","2015-08-05",42.75
"2164","2015-08-06",37
"2165","2015-08-07",37.5
"2166","2015-08-10",40.5
"2167","2015-08-11",41.25
"2168","2015-08-12",38.5
"2169","2015-08-13",39
"2170","2015-08-14",39.25
"2171","2015-08-17",39.5
"2172","2015-08-18",46
"2173","2015-08-19",42.5
"2174","2015-08-20",43.25
"2175","2015-08-21",41.5
"2176","2015-08-24",40
"2177","2015-08-25",40.25
"2178","2015-08-26",39.5
"2179","2015-08-27",43.25
"2180","2015-08-28",44.5
"2181","2015-08-31",46.75
"2182","2015-09-01",43.25
"2183","2015-09-02",43.25
"2184","2015-09-03",44.5
"2185","2015-09-04",44.25
"2186","2015-09-08",49
"2187","2015-09-09",51.75
"2188","2015-09-10",50.25
"2189","2015-09-11",50.75
"2190","2015-09-14",49.75
"2191","2015-09-15",49
"2192","2015-09-16",48.25
"2193","2015-09-17",51
"2194","2015-09-18",49.75
"2195","2015-09-21",50
"2196","2015-09-22",47
"2197","2015-09-23",46.5
"2198","2015-09-24",47.5
"2199","2015-09-25",48.5
"2200","2015-09-28",44.25
"2201","2015-09-29",43.25
"2202","2015-09-30",44.25
"2203","2015-10-01",43.75
"2204","2015-10-02",46
"2205","2015-10-05",51.75
"2206","2015-10-06",49.75
"2207","2015-10-07",52.5
"2208","2015-10-08",58.75
"2209","2015-10-09",58.5
"2210","2015-10-12",57.5
"2211","2015-10-13",55
"2212","2015-10-14",52.75
"2213","2015-10-15",54.75
"2214","2015-10-16",54.25
"2215","2015-10-19",56.25
"2216","2015-10-20",57
"2217","2015-10-21",55.75
"2218","2015-10-22",55.5
"2219","2015-10-23",54.75
"2220","2015-10-26",54.75
"2221","2015-10-27",53
"2222","2015-10-28",56.25
"2223","2015-10-29",53.5
"2224","2015-10-30",51.5
"2225","2015-11-02",51.25
"2226","2015-11-03",50.5
"2227","2015-11-04",50.75
"2228","2015-11-05",48
"2229","2015-11-06",47.75
"2230","2015-11-09",45
"2231","2015-11-10",45
"2232","2015-11-11",46.25
"2233","2015-11-12",42.5
"2234","2015-11-13",40.5
"2235","2015-11-16",41.25
"2236","2015-11-17",42.25
"2237","2015-11-18",42.75
"2238","2015-11-19",42
"2239","2015-11-20",41
"2240","2015-11-23",41.5
"2241","2015-11-24",42
"2242","2015-11-25",44.75
"2243","2015-11-27",45
"2244","2015-11-30",45.75
"2245","2015-12-01",45.5
"2246","2015-12-02",45.5
"2247","2015-12-03",42.75
"2248","2015-12-04",44.75
"2249","2015-12-07",46
"2250","2015-12-08",44
"2251","2015-12-09",43
"2252","2015-12-10",43.5
"2253","2015-12-11",41
"2254","2015-12-14",39
"2255","2015-12-15",42.75
"2256","2015-12-16",44.5
"2257","2015-12-17",44
"2258","2015-12-18",44.25
"2259","2015-12-21",44.75
"2260","2015-12-22",46
"2261","2015-12-23",48
"2262","2015-12-24",50.5
"2263","2015-12-28",50
"2264","2015-12-29",48.5
"2265","2015-12-30",46.5
"2266","2015-12-31",45.25
"2267","2016-01-04",44
"2268","2016-01-05",45
"2269","2016-01-06",42.25
"2270","2016-01-07",38.5
"2271","2016-01-08",40
"2272","2016-01-11",38.75
"2273","2016-01-12",41
"2274","2016-01-13",37.75
"2275","2016-01-14",37.5
"2276","2016-01-15",36.5
"2277","2016-01-19",34
"2278","2016-01-20",34
"2279","2016-01-21",36
"2280","2016-01-22",38.25
"2281","2016-01-25",35.5
"2282","2016-01-26",37
"2283","2016-01-27",37
"2284","2016-01-28",37
"2285","2016-01-29",38.5
"2286","2016-02-01",37.75
"2287","2016-02-02",35.5
"2288","2016-02-03",36.25
"2289","2016-02-04",37.5
"2290","2016-02-05",35.5
"2291","2016-02-08",33.75
"2292","2016-02-09",32.5
"2293","2016-02-10",34.25
"2294","2016-02-11",33.75
"2295","2016-02-12",35.25
"2296","2016-02-16",36
"2297","2016-02-17",37.75
"2298","2016-02-18",36.75
"2299","2016-02-19",35.5
"2300","2016-02-22",37
"2301","2016-02-23",37
"2302","2016-02-24",38.5
"2303","2016-02-25",39.25
"2304","2016-02-26",39.75
"2305","2016-02-29",37.75
"2306","2016-03-01",39
"2307","2016-03-02",40.75
"2308","2016-03-03",43
"2309","2016-03-04",43.5
"2310","2016-03-07",44.5
"2311","2016-03-08",44
"2312","2016-03-09",37
"2313","2016-03-10",36.75
"2314","2016-03-11",35.75
"2315","2016-03-14",36.5
"2316","2016-03-15",34.75
"2317","2016-03-16",36
"2318","2016-03-17",38.25
"2319","2016-03-18",40
"2320","2016-03-21",39
"2321","2016-03-22",38.75
"2322","2016-03-23",37.5
"2323","2016-03-24",36.5
"2324","2016-03-28",36.5
"2325","2016-03-29",37.5
"2326","2016-03-30",37.75
"2327","2016-03-31",39
"2328","2016-04-01",38
"2329","2016-04-04",37.25
"2330","2016-04-05",36.25
"2331","2016-04-06",37.25
"2332","2016-04-07",37.75
"2333","2016-04-08",38.25
"2334","2016-04-11",39.5
"2335","2016-04-12",41.25
"2336","2016-04-13",42.75
"2337","2016-04-14",43.25
"2338","2016-04-15",41.75
"2339","2016-04-18",43.25
"2340","2016-04-19",42.25
"2341","2016-04-20",42.75
"2342","2016-04-21",42.75
"2343","2016-04-22",42.75
"2344","2016-04-25",43
"2345","2016-04-26",44.25
"2346","2016-04-27",44.75
"2347","2016-04-28",42.5
"2348","2016-04-29",41.75
"2349","2016-05-02",42.25
"2350","2016-05-03",41.25
"2351","2016-05-04",40
"2352","2016-05-05",39.25
"2353","2016-05-06",39
"2354","2016-05-09",41.5
"2355","2016-05-10",41
"2356","2016-05-11",40.75
"2357","2016-05-12",39.5
"2358","2016-05-13",38.5
"2359","2016-05-16",40
"2360","2016-05-17",39.25
"2361","2016-05-18",40.5
"2362","2016-05-19",39.5
"2363","2016-05-20",40.75
"2364","2016-05-23",41
"2365","2016-05-24",43.5
"2366","2016-05-25",44.5
"2367","2016-05-26",45.25
"2368","2016-05-27",47
"2369","2016-05-31",47.5
"2370","2016-06-01",48.25
"2371","2016-06-02",42.75
"2372","2016-06-03",41.5
"2373","2016-06-06",42
"2374","2016-06-07",44.25
"2375","2016-06-08",44.75
"2376","2016-06-09",45
"2377","2016-06-10",42.5
"2378","2016-06-13",41
"2379","2016-06-14",39.5
"2380","2016-06-15",40.5
"2381","2016-06-16",40
"2382","2016-06-17",41.75
"2383","2016-06-20",42.5
"2384","2016-06-21",41.25
"2385","2016-06-22",40.75
"2386","2016-06-23",41.75
"2387","2016-06-24",40.5
"2388","2016-06-27",38.5
"2389","2016-06-28",40
"2390","2016-06-29",41.25
"2391","2016-06-30",42
"2392","2016-07-01",42.75
"2393","2016-07-05",41.75
"2394","2016-07-06",43
"2395","2016-07-07",43
"2396","2016-07-08",43.75
"2397","2016-07-11",44.75
"2398","2016-07-12",45.25
"2399","2016-07-13",44.5
"2400","2016-07-14",44.25
"2401","2016-07-15",44.25
"2402","2016-07-18",45.5
"2403","2016-07-19",44.25
"2404","2016-07-20",45
"2405","2016-07-21",44.5
"2406","2016-07-22",45
"2407","2016-07-25",45.25
"2408","2016-07-26",45.75
"2409","2016-07-27",46.5
"2410","2016-07-28",46.75
"2411","2016-07-29",46
"2412","2016-08-01",45.25
"2413","2016-08-02",41.75
"2414","2016-08-03",43.25
"2415","2016-08-04",43.5
"2416","2016-08-05",44.25
"2417","2016-08-08",44.25
"2418","2016-08-09",43.75
"2419","2016-08-10",43.5
"2420","2016-08-11",44.25
"2421","2016-08-12",42.5
"2422","2016-08-15",45.25
"2423","2016-08-16",44.75
"2424","2016-08-17",44.75
"2425","2016-08-18",44.75
"2426","2016-08-19",44.25
"2427","2016-08-22",44.5
"2428","2016-08-23",45.25
"2429","2016-08-24",44.75
"2430","2016-08-25",45.5
"2431","2016-08-26",45.25
"2432","2016-08-29",45.75
"2433","2016-08-30",46
"2434","2016-08-31",45.5
"2435","2016-09-01",45.5
"2436","2016-09-02",46.75
"2437","2016-09-06",47.5
"2438","2016-09-07",49
"2439","2016-09-08",49.5
"2440","2016-09-09",43.25
"2441","2016-09-12",42
"2442","2016-09-13",41.5
"2443","2016-09-14",41.5
"2444","2016-09-15",41
"2445","2016-09-16",41
"2446","2016-09-19",41.25
"2447","2016-09-20",41
"2448","2016-09-21",41.75
"2449","2016-09-22",43
"2450","2016-09-23",43
"2451","2016-09-26",42.75
"2452","2016-09-27",41.5
"2453","2016-09-28",42.25
"2454","2016-09-29",41
"2455","2016-09-30",42.25
"2456","2016-10-03",42
"2457","2016-10-04",41.75
"2458","2016-10-05",42.75
"2459","2016-10-06",42.75
"2460","2016-10-07",41.5
"2461","2016-10-10",40.75
"2462","2016-10-11",41
"2463","2016-10-12",41
"2464","2016-10-13",40.5
"2465","2016-10-14",40.5
"2466","2016-10-17",40.25
"2467","2016-10-18",39.5
"2468","2016-10-19",40.75
"2469","2016-10-20",40.25
"2470","2016-10-21",40.5
"2471","2016-10-24",40.75
"2472","2016-10-25",39.5
"2473","2016-10-26",39.25
"2474","2016-10-27",38.75
"2475","2016-10-28",39
"2476","2016-10-31",39
"2477","2016-11-01",38.75
"2478","2016-11-02",38.5
"2479","2016-11-03",38.5
"2480","2016-11-04",39.75
"2481","2016-11-07",40.25
"2482","2016-11-08",40.25
"2483","2016-11-09",40.25
"2484","2016-11-10",41.75
"2485","2016-11-11",43.25
"2486","2016-11-14",44
"2487","2016-11-15",44.25
"2488","2016-11-16",44
"2489","2016-11-17",45
"2490","2016-11-18",45.75
"2491","2016-11-21",46
"2492","2016-11-22",46.25
"2493","2016-11-23",48
"2494","2016-11-25",50
"2495","2016-11-28",49.75
"2496","2016-11-29",49.75
"2497","2016-11-30",49.25
"2498","2016-12-01",50
"2499","2016-12-02",54.25
"2500","2016-12-05",57.5
"2501","2016-12-06",60.75
"2502","2016-12-07",61
"2503","2016-12-08",59.25
"2504","2016-12-09",62.5
"2505","2016-12-12",63
"2506","2016-12-13",67
"2507","2016-12-14",65
"2508","2016-12-15",66.5
"2509","2016-12-16",69.75
"2510","2016-12-19",72.25
"2511","2016-12-20",72.25
"2512","2016-12-21",71.75
"2513","2016-12-22",69.5
"2514","2016-12-23",71.75
"2515","2016-12-27",72
"2516","2016-12-28",70.25
"2517","2016-12-29",71
"2518","2016-12-30",68.25
"2519","2017-01-03",66
"2520","2017-01-04",69.5
"2521","2017-01-05",69.5
"2522","2017-01-06",68
"2523","2017-01-09",68
"2524","2017-01-10",68.75
"2525","2017-01-11",68
"2526","2017-01-12",61.25
"2527","2017-01-13",57
"2528","2017-01-17",54
"2529","2017-01-18",56.25
"2530","2017-01-19",52.75
"2531","2017-01-20",52.25
"2532","2017-01-23",55.25
"2533","2017-01-24",59.5
"2534","2017-01-25",61.75
"2535","2017-01-26",61.25
"2536","2017-01-27",59.5
"2537","2017-01-30",58.75
"2538","2017-01-31",59.25
"2539","2017-02-01",59
"2540","2017-02-02",58.75
"2541","2017-02-03",59.25
"2542","2017-02-06",57.5
"2543","2017-02-07",57
"2544","2017-02-08",56.75
"2545","2017-02-09",57
"2546","2017-02-10",58.25
"2547","2017-02-13",58
"2548","2017-02-14",58.5
"2549","2017-02-15",59
"2550","2017-02-16",57.75
"2551","2017-02-17",57.5
"2552","2017-02-21",59.5
"2553","2017-02-22",59.25
"2554","2017-02-23",57.75
"2555","2017-02-24",58.25
"2556","2017-02-27",60.25
"2557","2017-02-28",59.25
"2558","2017-03-01",62
"2559","2017-03-02",60.75
"2560","2017-03-03",60.75
"2561","2017-03-06",60.25
"2562","2017-03-07",60.5
"2563","2017-03-08",56
"2564","2017-03-09",54.5
"2565","2017-03-10",56
"2566","2017-03-13",55.75
"2567","2017-03-14",54.5
"2568","2017-03-15",56.25
"2569","2017-03-16",60.5
"2570","2017-03-17",59
"2571","2017-03-20",58.25
"2572","2017-03-21",57.25
"2573","2017-03-22",56.25
"2574","2017-03-23",57
"2575","2017-03-24",56.5
"2576","2017-03-27",56.25
"2577","2017-03-28",57
"2578","2017-03-29",57.25
"2579","2017-03-30",57.5
"2580","2017-03-31",56.75
"2581","2017-04-03",55.75
"2582","2017-04-04",55.25
"2583","2017-04-05",54.75
"2584","2017-04-06",56
"2585","2017-04-07",54.75
"2586","2017-04-10",54.75
"2587","2017-04-11",55
"2588","2017-04-12",54.5
"2589","2017-04-13",54
"2590","2017-04-17",56
"2591","2017-04-18",56.75
"2592","2017-04-19",57.75
"2593","2017-04-20",58.5
"2594","2017-04-21",58.5
"2595","2017-04-24",59.5
"2596","2017-04-25",58.25
"2597","2017-04-26",59
"2598","2017-04-27",60
"2599","2017-04-28",58.5
"2600","2017-05-01",58.5
"2601","2017-05-02",56.75
"2602","2017-05-03",56.25
"2603","2017-05-04",55.75
"2604","2017-05-05",56
"2605","2017-05-08",56.75
"2606","2017-05-09",58.75
"2607","2017-05-10",58.5
"2608","2017-05-11",59
"2609","2017-05-12",58.75
"2610","2017-05-15",59.25
"2611","2017-05-16",59.75
"2612","2017-05-17",58
"2613","2017-05-18",58.5
"2614","2017-05-19",60
"2615","2017-05-22",61.75
"2616","2017-05-23",61.75
"2617","2017-05-24",63.25
"2618","2017-05-25",66.25
"2619","2017-05-26",63.75
"2620","2017-05-30",63.25
"2621","2017-05-31",60.75
"2622","2017-06-01",62.75
"2623","2017-06-02",59.25
"2624","2017-06-05",56.75
"2625","2017-06-06",56.25
"2626","2017-06-07",57
"2627","2017-06-08",57
"2628","2017-06-09",56.25
"2629","2017-06-12",56
"2630","2017-06-13",56.25
"2631","2017-06-14",58
"2632","2017-06-15",57
"2633","2017-06-16",57.75
"2634","2017-06-19",58.5
"2635","2017-06-20",62
"2636","2017-06-21",62
"2637","2017-06-22",61.25
"2638","2017-06-23",59.75
"2639","2017-06-26",61.25
"2640","2017-06-27",64.75
"2641","2017-06-28",68.75
"2642","2017-06-29",68.5
"2643","2017-06-30",70
"2644","2017-07-03",72.25
"2645","2017-07-05",70.5
"2646","2017-07-06",70
"2647","2017-07-07",72
"2648","2017-07-10",74
"2649","2017-07-11",69.5
"2650","2017-07-12",68.5
"2651","2017-07-13",63.25
"2652","2017-07-14",61.25
"2653","2017-07-17",62.75
"2654","2017-07-18",60
"2655","2017-07-19",62.25
"2656","2017-07-20",60.25
"2657","2017-07-21",60.25
"2658","2017-07-24",58.75
"2659","2017-07-25",60.25
"2660","2017-07-26",59.5
"2661","2017-07-27",57.5
"2662","2017-07-28",57.25
"2663","2017-07-31",55
"2664","2017-08-01",57.25
"2665","2017-08-02",57.25
"2666","2017-08-03",55.25
"2667","2017-08-04",56.75
"2668","2017-08-07",56.25
"2669","2017-08-08",58
"2670","2017-08-09",55.75
"2671","2017-08-10",53.25
"2672","2017-08-11",54.25
"2673","2017-08-14",56
"2674","2017-08-15",54.75
"2675","2017-08-16",54.25
"2676","2017-08-17",52
"2677","2017-08-18",50.5
"2678","2017-08-21",51.25
"2679","2017-08-22",51
"2680","2017-08-23",48.25
"2681","2017-08-24",49.75
"2682","2017-08-25",48.5
"2683","2017-08-28",45.5
"2684","2017-08-29",43.5
"2685","2017-08-30",44.5
"2686","2017-08-31",45.5
"2687","2017-09-01",47
"2688","2017-09-05",45.5
"2689","2017-09-06",46.5
"2690","2017-09-07",43.5
"2691","2017-09-08",43.25
"2692","2017-09-11",43
"2693","2017-09-12",43.5
"2694","2017-09-13",43.25
"2695","2017-09-14",45
"2696","2017-09-15",43.5
"2697","2017-09-18",43
"2698","2017-09-19",44
"2699","2017-09-20",43
"2700","2017-09-21",43.5
"2701","2017-09-22",43.75
"2702","2017-09-25",44.75
"2703","2017-09-26",46.5
"2704","2017-09-27",47.5
"2705","2017-09-28",48
"2706","2017-09-29",48.25
"2707","2017-10-02",48.75
"2708","2017-10-03",51.25
"2709","2017-10-04",53
"2710","2017-10-05",55.75
"2711","2017-10-06",56.25
"2712","2017-10-09",53
"2713","2017-10-10",56
"2714","2017-10-11",57
"2715","2017-10-12",57.25
"2716","2017-10-13",56.25
"2717","2017-10-16",57.25
"2718","2017-10-17",55.75
"2719","2017-10-18",57.25
"2720","2017-10-19",57.75
"2721","2017-10-20",56.5
"2722","2017-10-23",56.75
"2723","2017-10-24",57.5
"2724","2017-10-25",56.25
"2725","2017-10-26",57.5
"2726","2017-10-27",57.25
"2727","2017-10-30",57.75
"2728","2017-10-31",60.5
"2729","2017-11-01",61
"2730","2017-11-02",57
"2731","2017-11-03",57.75
"2732","2017-11-06",59
"2733","2017-11-07",58
"2734","2017-11-08",59.5
"2735","2017-11-09",59
"2736","2017-11-10",58.5
"2737","2017-11-13",57.75
"2738","2017-11-14",57.75
"2739","2017-11-15",57.25
"2740","2017-11-16",59.25
"2741","2017-11-17",62.25
"2742","2017-11-20",65
"2743","2017-11-21",68
"2744","2017-11-22",68.75
"2745","2017-11-24",70
"2746","2017-11-27",69.5
"2747","2017-11-28",71
"2748","2017-11-29",71
"2749","2017-11-30",71.25
"2750","2017-12-01",70.5
"2751","2017-12-04",67.75
"2752","2017-12-05",63
"2753","2017-12-06",62.75
"2754","2017-12-07",60
"2755","2017-12-08",63
"2756","2017-12-11",63
"2757","2017-12-12",63.5
"2758","2017-12-13",61.5
"2759","2017-12-14",60.5
"2760","2017-12-15",61.75
"2761","2017-12-18",65.25
"2762","2017-12-19",66.25
"2763","2017-12-20",66.75
"2764","2017-12-21",74.75
"2765","2017-12-22",70
"2766","2017-12-26",71.75
"2767","2017-12-27",73.25
"2768","2017-12-28",77.5
"2769","2017-12-29",83.75
"2770","2018-01-02",83
"2771","2018-01-03",82.25
"2772","2018-01-04",78.5
"2773","2018-01-05",78.5
"2774","2018-01-08",76
"2775","2018-01-09",76.5
"2776","2018-01-10",73.75
"2777","2018-01-11",75
"2778","2018-01-12",72
"2779","2018-01-16",66.25
"2780","2018-01-17",66.75
"2781","2018-01-18",64.75
"2782","2018-01-19",64
"2783","2018-01-22",64
"2784","2018-01-23",64.5
"2785","2018-01-24",63.5
"2786","2018-01-25",59.75
"2787","2018-01-26",58.25
"2788","2018-01-29",55
"2789","2018-01-30",51.75
"2790","2018-01-31",50.75
"2791","2018-02-01",52.25
"2792","2018-02-02",51.25
"2793","2018-02-05",50
"2794","2018-02-06",50.25
"2795","2018-02-07",49.75
"2796","2018-02-08",48
"2797","2018-02-09",48.75
"2798","2018-02-12",51
"2799","2018-02-13",50.5
"2800","2018-02-14",53.5
"2801","2018-02-15",53
"2802","2018-02-16",56
"2803","2018-02-20",58.5
"2804","2018-02-21",59.25
"2805","2018-02-22",56
"2806","2018-02-23",56.75
"2807","2018-02-26",58.75
"2808","2018-02-27",55
"2809","2018-02-28",54.5
"2810","2018-03-01",54.25
"2811","2018-03-02",56.75
"2812","2018-03-05",56.75
"2813","2018-03-06",58.75
"2814","2018-03-07",57
"2815","2018-03-08",54.5
"2816","2018-03-09",53.25
"2817","2018-03-12",52.75
"2818","2018-03-13",54
"2819","2018-03-14",51
"2820","2018-03-15",49.75
"2821","2018-03-16",51.25
"2822","2018-03-19",49.75
"2823","2018-03-20",48
"2824","2018-03-21",49.75
"2825","2018-03-22",48
"2826","2018-03-23",47.75
"2827","2018-03-26",48.75
"2828","2018-03-27",47.5
"2829","2018-03-28",45.5
"2830","2018-03-29",45.75
"2831","2018-04-02",43.75
"2832","2018-04-03",43
"2833","2018-04-04",46.5
"2834","2018-04-05",47.25
"2835","2018-04-06",46.75
"2836","2018-04-09",48
"2837","2018-04-10",46.75
"2838","2018-04-11",46.25
"2839","2018-04-12",47.25
"2840","2018-04-13",47.5
"2841","2018-04-16",48.25
"2842","2018-04-17",50.5
"2843","2018-04-18",51
"2844","2018-04-19",49.5
"2845","2018-04-20",49.5
"2846","2018-04-23",49.25
"2847","2018-04-24",49.25
"2848","2018-04-25",49.5
"2849","2018-04-26",51
"2850","2018-04-27",51
"2851","2018-04-30",50.25
"2852","2018-05-01",51
"2853","2018-05-02",50.25
"2854","2018-05-03",50.25
"2855","2018-05-04",51.25
"2856","2018-05-07",51.75
"2857","2018-05-08",51.25
"2858","2018-05-09",47.75
"2859","2018-05-10",47
"2860","2018-05-11",47
"2861","2018-05-14",45.25
"2862","2018-05-15",43.25
"2863","2018-05-16",42.75
"2864","2018-05-17",46.5
"2865","2018-05-18",47.25
"2866","2018-05-21",46.25
"2867","2018-05-22",45.75
"2868","2018-05-23",47
"2869","2018-05-24",46
"2870","2018-05-25",47
"2871","2018-05-29",46.75
"2872","2018-05-30",46
"2873","2018-05-31",44.5
"2874","2018-06-01",44
"2875","2018-06-04",47.75
"2876","2018-06-05",49.25
"2877","2018-06-06",50.25
"2878","2018-06-07",47.25
"2879","2018-06-08",48.75
"2880","2018-06-11",50.25
"2881","2018-06-12",50.25
"2882","2018-06-13",49.5
"2883","2018-06-14",48
"2884","2018-06-15",47.75
"2885","2018-06-18",46.5
"2886","2018-06-19",46.75
"2887","2018-06-20",46
"2888","2018-06-21",45
"2889","2018-06-22",42.75
"2890","2018-06-25",41.25
"2891","2018-06-26",42
"2892","2018-06-27",39.5
"2893","2018-06-28",41.5
"2894","2018-06-29",40.75
"2895","2018-07-02",40.25
"2896","2018-07-03",41.75
"2897","2018-07-05",43
"2898","2018-07-06",43.5
"2899","2018-07-09",43.75
"2900","2018-07-10",43
"2901","2018-07-11",44
"2902","2018-07-12",42.75
"2903","2018-07-13",43
"2904","2018-07-16",41.5
"2905","2018-07-17",44
"2906","2018-07-18",42.75
"2907","2018-07-19",43
"2908","2018-07-20",41.75
"2909","2018-07-23",40.5
"2910","2018-07-24",39.5
"2911","2018-07-25",38.25
"2912","2018-07-26",40.25
"2913","2018-07-27",38.75
"2914","2018-07-30",38.5
"2915","2018-07-31",39.25
"2916","2018-08-01",39
"2917","2018-08-02",39.25
"2918","2018-08-03",39.75
"2919","2018-08-06",39
"2920","2018-08-07",40.5
"2921","2018-08-08",42.25
"2922","2018-08-09",42
"2923","2018-08-10",41
"2924","2018-08-13",39.25
"2925","2018-08-14",39.5
"2926","2018-08-15",39.75
"2927","2018-08-16",38.75
"2928","2018-08-17",38.5
"2929","2018-08-20",38.5
"2930","2018-08-21",40.25
"2931","2018-08-22",40.25
"2932","2018-08-23",39.25
"2933","2018-08-24",39
"2934","2018-08-27",38.5
"2935","2018-08-28",38
"2936","2018-08-29",38.25
"2937","2018-08-30",38.25
"2938","2018-08-31",39
"2939","2018-09-04",38.75
"2940","2018-09-05",38.75
"2941","2018-09-06",38.25
"2942","2018-09-07",38.5
"2943","2018-09-10",39.75
"2944","2018-09-11",39.75
"2945","2018-09-12",42.25
"2946","2018-09-13",42.25
"2947","2018-09-14",42.5
"2948","2018-09-17",42.75
"2949","2018-09-18",42.25
"2950","2018-09-19",42
"2951","2018-09-20",42
"2952","2018-09-21",42
"2953","2018-09-24",41.25
"2954","2018-09-25",40.25
"2955","2018-09-26",39.75
"2956","2018-09-27",39.25
"2957","2018-09-28",40
"2958","2018-10-01",39.75
"2959","2018-10-02",40
"2960","2018-10-03",40
"2961","2018-10-04",39
"2962","2018-10-05",39
"2963","2018-10-08",40
"2964","2018-10-09",39.25
"2965","2018-10-10",38.5
"2966","2018-10-11",38
"2967","2018-10-12",37.75
"2968","2018-10-15",38
"2969","2018-10-16",39.25
