"","date","PCOM"
"1924","2018-10-02",13.92
"1925","2018-10-03",13.91
"1926","2018-10-04",14.04
"1927","2018-10-05",14.05
"1928","2018-10-08",14.98
"1929","2018-10-09",13.41
"1930","2018-10-10",13.06
"1931","2018-10-11",13.1
"1932","2018-10-12",13.15
"1933","2018-10-15",13.36
"1934","2018-10-16",13.82
"1935","2018-10-17",14.19
"1936","2018-10-18",14.49
"1937","2018-10-19",14.62
"1938","2018-10-22",14.75
"1939","2018-10-23",14.44
"1940","2018-10-24",13.27
"1941","2018-10-25",13.04
"1942","2018-10-26",12.81
"1943","2018-10-29",12.07
"1944","2018-10-30",12.5
"1945","2018-10-31",12.46
"1946","2018-11-01",12.69
"1947","2018-11-02",13.16
"1948","2018-11-05",12.25
"1949","2018-11-06",11.6
"1950","2018-11-07",11.9
"1951","2018-11-08",12.41
"1952","2018-11-09",12.14
"1953","2018-11-12",12.41
"1954","2018-11-13",12.14
"1955","2018-11-14",11.83
"1956","2018-11-15",11.89
"1957","2018-11-16",11.07
"1958","2018-11-19",10.87
"1959","2018-11-20",10.77
"1960","2018-11-21",11.08
"1961","2018-11-23",10.67
"1962","2018-11-26",10.49
"1963","2018-11-27",10.3
"1964","2018-11-28",10.65
"1965","2018-11-29",10.83
"1966","2018-11-30",10.69
"1967","2018-12-03",10.84
"1968","2018-12-04",10.57
"1969","2018-12-06",10.57
"1970","2018-12-07",10.51
"1971","2018-12-10",10.44
"1972","2018-12-11",10.16
"1973","2018-12-12",10.27
"1974","2018-12-13",10.53
"1975","2018-12-14",10.13
"1976","2018-12-17",9.99
"1977","2018-12-18",9.96
"1978","2018-12-19",10.05
"1979","2018-12-20",9.52
"1980","2018-12-21",9.06
"1981","2018-12-24",8.99
"1982","2018-12-26",9.79
"1983","2018-12-27",9.71
"1984","2018-12-28",9.8
"1985","2018-12-31",9.96
"1986","2019-01-02",9.81
"1987","2019-01-03",9.7
"1988","2019-01-04",10.26
"1989","2019-01-07",10.39
"1990","2019-01-08",10.34
"1991","2019-01-09",9.91
"1992","2019-01-10",9.96
"1993","2019-01-11",9.99
"1994","2019-01-14",10.1
"1995","2019-01-15",9.93
"1996","2019-01-16",9.98
"1997","2019-01-17",9.84
"1998","2019-01-18",9.87
"1999","2019-01-22",9.8
"2000","2019-01-23",9.57
"2001","2019-01-24",10.2
"2002","2019-01-25",10.21
"2003","2019-01-28",10.15
"2004","2019-01-29",10.16
"2005","2019-01-30",10.4
"2006","2019-01-31",10.71
"2007","2019-02-01",10.65
"2008","2019-02-04",10.29
"2009","2019-02-05",10.43
"2010","2019-02-06",10.78
"2011","2019-02-07",10.56
"2012","2019-02-08",10.58
"2013","2019-02-11",10.91
"2014","2019-02-12",11.01
"2015","2019-02-13",10.87
"2016","2019-02-14",10.74
"2017","2019-02-15",10.88
"2018","2019-02-19",10.87
"2019","2019-02-20",10.82
"2020","2019-02-21",10.89
"2021","2019-02-22",10.93
"2022","2019-02-25",10.85
"2023","2019-02-26",11.69
"2024","2019-02-27",12.01
"2025","2019-02-28",12.01
"2026","2019-03-01",12.42
"2027","2019-03-04",11.89
"2028","2019-03-05",11.85
"2029","2019-03-06",11.95
"2030","2019-03-07",11.48
"2031","2019-03-08",12.25
"2032","2019-03-11",12.87
"2033","2019-03-12",12.68
"2034","2019-03-13",12.73
"2035","2019-03-14",12.63
"2036","2019-03-15",12.69
"2037","2019-03-18",13.09
"2038","2019-03-19",13.24
"2039","2019-03-20",13.51
"2040","2019-03-21",13.38
"2041","2019-03-22",13.39
"2042","2019-03-25",13.64
"2043","2019-03-26",13.69
"2044","2019-03-27",13.56
"2045","2019-03-28",13.42
"2046","2019-03-29",13.44
"2047","2019-04-01",12.12
"2048","2019-04-02",12.61
"2049","2019-04-03",12.5
"2050","2019-04-04",12.2
"2051","2019-04-05",12.27
"2052","2019-04-08",11.77
"2053","2019-04-09",11.94
"2054","2019-04-10",12.15
"2055","2019-04-11",11.76
"2056","2019-04-12",11.79
"2057","2019-04-15",11.75
"2058","2019-04-16",11.73
"2059","2019-04-17",11.77
"2060","2019-04-18",11.95
"2061","2019-04-22",12.19
"2062","2019-04-23",12.33
"2063","2019-04-24",12.5
"2064","2019-04-25",12.35
"2065","2019-04-26",12.6
"2066","2019-04-29",12.84
"2067","2019-04-30",12.98
"2068","2019-05-01",12.9
"2069","2019-05-02",12.81
"2070","2019-05-03",13.01
"2071","2019-05-06",12.98
"2072","2019-05-07",12.61
"2073","2019-05-08",12.71
"2074","2019-05-09",12.37
"2075","2019-05-10",11.65
"2076","2019-05-13",11.91
"2077","2019-05-14",12.36
"2078","2019-05-15",12.53
"2079","2019-05-16",12.5
"2080","2019-05-17",12.86
"2081","2019-05-20",13.15
"2082","2019-05-21",13.02
"2083","2019-05-22",12.99
"2084","2019-05-23",12.58
"2085","2019-05-24",12.49
"2086","2019-05-28",12.35
"2087","2019-05-29",12.41
"2088","2019-05-30",12.52
"2089","2019-05-31",11.95
"2090","2019-06-03",11.5
"2091","2019-06-04",11.76
"2092","2019-06-05",11.49
"2093","2019-06-06",11.09
"2094","2019-06-07",11.07
"2095","2019-06-10",11.23
"2096","2019-06-11",11.52
"2097","2019-06-12",11.66
"2098","2019-06-13",11.88
"2099","2019-06-14",11.96
"2100","2019-06-17",12.05
"2101","2019-06-18",11.88
"2102","2019-06-19",12.07
"2103","2019-06-20",12.01
"2104","2019-06-21",12
"2105","2019-06-24",12.05
"2106","2019-06-25",12.03
"2107","2019-06-26",11.91
"2108","2019-06-27",12.15
"2109","2019-06-28",12.35
"2110","2019-07-01",10.4
"2111","2019-07-02",10.41
"2112","2019-07-03",10.64
"2113","2019-07-05",10.72
"2114","2019-07-08",11.19
"2115","2019-07-09",10.96
"2116","2019-07-10",10.98
"2117","2019-07-11",11
"2118","2019-07-12",11.34
"2119","2019-07-15",11.5
"2120","2019-07-16",11.9
"2121","2019-07-17",11.99
"2122","2019-07-18",11.9
"2123","2019-07-19",11.94
"2124","2019-07-22",11.75
"2125","2019-07-23",11.78
"2126","2019-07-24",11.81
"2127","2019-07-25",11.78
"2128","2019-07-26",11.77
"2129","2019-07-29",11.82
"2130","2019-07-30",12.09
"2131","2019-07-31",11.95
"2132","2019-08-01",11.98
"2133","2019-08-02",12.9
"2134","2019-08-05",12.92
"2135","2019-08-06",12.74
"2136","2019-08-07",12.51
"2137","2019-08-08",12.65
"2138","2019-08-09",12.75
"2139","2019-08-12",12.61
"2140","2019-08-13",12.62
"2141","2019-08-14",12.24
"2142","2019-08-15",11.86
"2143","2019-08-16",12.17
"2144","2019-08-19",12.12
"2145","2019-08-20",11.95
"2146","2019-08-21",11.97
"2147","2019-08-22",11.65
"2148","2019-08-23",11.25
"2149","2019-08-26",11.03
"2150","2019-08-27",10.96
"2151","2019-08-28",10.93
"2152","2019-08-29",11.02
"2153","2019-08-30",11.21
"2154","2019-09-03",11.32
"2155","2019-09-04",11.04
"2156","2019-09-05",11.04
"2157","2019-09-06",10.73
"2158","2019-09-09",11.15
"2159","2019-09-10",11.52
"2160","2019-09-11",11.7
"2161","2019-09-12",11.28
"2162","2019-09-13",11.31
"2163","2019-09-16",11.5
"2164","2019-09-17",11.98
"2165","2019-09-18",11.67
"2166","2019-09-19",11.68
"2167","2019-09-20",11.79
"2168","2019-09-23",11.77
"2169","2019-09-24",11.44
"2170","2019-09-25",11.25
"2171","2019-09-26",10.91
"2172","2019-09-27",10.79
"2173","2019-09-30",10.97
"2174","2019-10-01",11.11
"2175","2019-10-02",11.23
"2176","2019-10-03",11.47
"2177","2019-10-04",11.39
"2178","2019-10-07",11.27
"2179","2019-10-08",11.27
"2180","2019-10-09",11.33
"2181","2019-10-10",11.17
"2182","2019-10-11",11.17
"2183","2019-10-14",10.95
"2184","2019-10-15",10.85
"2185","2019-10-16",10.84
"2186","2019-10-17",10.97
"2187","2019-10-18",10.89
"2188","2019-10-21",11.1
"2189","2019-10-22",11.05
"2190","2019-10-23",11.01
"2191","2019-10-24",11.1
"2192","2019-10-25",11.12
"2193","2019-10-28",11.3
"2194","2019-10-29",11.16
"2195","2019-10-30",11.07
"2196","2019-10-31",10.9
"2197","2019-11-01",10.98
"2198","2019-11-04",11.06
"2199","2019-11-05",10.91
"2200","2019-11-06",10.78
"2201","2019-11-07",10.8
"2202","2019-11-08",10.92
"2203","2019-11-11",10.92
"2204","2019-11-12",10.7
"2205","2019-11-13",11.12
"2206","2019-11-14",11.52
"2207","2019-11-15",12.19
"2208","2019-11-18",12.12
"2209","2019-11-19",12.14
"2210","2019-11-20",12.1
"2211","2019-11-21",12.09
"2212","2019-11-22",12.19
"2213","2019-11-25",12.24
"2214","2019-11-26",12.77
"2215","2019-11-27",12.94
"2216","2019-11-29",13.33
"2217","2019-12-02",12.92
"2218","2019-12-03",12.65
"2219","2019-12-04",12.6
"2220","2019-12-05",12.72
"2221","2019-12-06",13.65
"2222","2019-12-09",13.5
"2223","2019-12-10",13.64
"2224","2019-12-11",14.05
"2225","2019-12-12",13.99
"2226","2019-12-13",14.81
"2227","2019-12-16",14.81
"2228","2019-12-17",14.65
"2229","2019-12-18",14.69
"2230","2019-12-19",14.84
"2231","2019-12-20",14.93
"2232","2019-12-23",15.19
"2233","2019-12-24",15.18
"2234","2019-12-26",15.09
"2235","2019-12-27",15.19
"2236","2019-12-30",15.05
"2237","2019-12-31",15.26
"2238","2020-01-02",14.43
"2239","2020-01-03",14.46
"2240","2020-01-06",14.54
"2241","2020-01-07",14.86
"2242","2020-01-08",15.05
"2243","2020-01-09",14.73
"2244","2020-01-10",14.71
"2245","2020-01-13",15.01
"2246","2020-01-14",14.77
"2247","2020-01-15",14.73
"2248","2020-01-16",15.19
"2249","2020-01-17",15.04
"2250","2020-01-21",14.55
"2251","2020-01-22",15.3
"2252","2020-01-23",17.280001
"2253","2020-01-24",16.9
"2254","2020-01-27",16.48
"2255","2020-01-28",16.6
"2256","2020-01-29",16.68
"2257","2020-01-30",16.73
"2258","2020-01-31",16.690001
"2259","2020-02-03",16.68
"2260","2020-02-04",16.860001
"2261","2020-02-05",16.9
"2262","2020-02-06",16.93
"2263","2020-02-07",17.34
"2264","2020-02-10",18.42
"2265","2020-02-11",18.41
"2266","2020-02-12",18.43
"2267","2020-02-13",18.52
"2268","2020-02-14",18.110001
"2269","2020-02-18",18.49
"2270","2020-02-19",18.879999
"2271","2020-02-20",18.25
"2272","2020-02-21",18.549999
"2273","2020-02-24",18.209999
"2274","2020-02-25",17.860001
"2275","2020-02-26",17.08
"2276","2020-02-27",16.299999
"2277","2020-02-28",15.84
"2278","2020-03-02",15.37
"2279","2020-03-03",14.65
"2280","2020-03-04",13.9
"2281","2020-03-05",15.6
"2282","2020-03-06",15.56
"2283","2020-03-09",14.77
"2284","2020-03-10",14.2
"2285","2020-03-11",13.46
"2286","2020-03-12",11.99
"2287","2020-03-13",12.09
"2288","2020-03-16",10.4
"2289","2020-03-17",9.96
"2290","2020-03-18",8.04
"2291","2020-03-19",8.78
"2292","2020-03-20",7.52
"2293","2020-03-23",8.2
"2294","2020-03-24",8.15
"2295","2020-03-25",8.8
"2296","2020-03-26",8.94
"2297","2020-03-27",8.9
"2298","2020-03-30",8.52
"2299","2020-03-31",8.23
"2300","2020-04-01",7.83
"2301","2020-04-02",8.5
"2302","2020-04-03",8.78
"2303","2020-04-06",9.1
"2304","2020-04-07",9.07
"2305","2020-04-08",9.45
"2306","2020-04-09",10.05
"2307","2020-04-13",9.29
"2308","2020-04-14",9.81
"2309","2020-04-15",9.08
"2310","2020-04-16",9.06
"2311","2020-04-17",9.54
"2312","2020-04-20",9.14
"2313","2020-04-21",8.98
"2314","2020-04-22",8.81
"2315","2020-04-23",8.31
"2316","2020-04-24",8.57
"2317","2020-04-27",8.92
"2318","2020-04-28",8.89
"2319","2020-04-29",9.67
"2320","2020-04-30",9.76
"2321","2020-05-01",9.51
"2322","2020-05-04",9.35
"2323","2020-05-05",9.35
"2324","2020-05-06",8.86
"2325","2020-05-07",8.92
"2326","2020-05-08",8.9
"2327","2020-05-11",8.81
"2328","2020-05-12",8.7
"2329","2020-05-13",7.35
"2330","2020-05-14",7.52
"2331","2020-05-15",7.78
"2332","2020-05-18",7.78
"2333","2020-05-19",7.28
"2334","2020-05-20",7.41
"2335","2020-05-21",7.23
"2336","2020-05-22",6.96
"2337","2020-05-26",7.44
"2338","2020-05-27",7.83
"2339","2020-05-28",7.47
"2340","2020-05-29",7.49
"2341","2020-06-01",7.83
"2342","2020-06-02",8.09
"2343","2020-06-03",8.59
"2344","2020-06-04",9.17
"2345","2020-06-05",10.71
"2346","2020-06-08",11.1
"2347","2020-06-09",11.11
"2348","2020-06-10",10.83
"2349","2020-06-11",9.99
"2350","2020-06-12",10.06
"2351","2020-06-15",9.85
"2352","2020-06-16",9.71
"2353","2020-06-17",9.54
"2354","2020-06-18",9.45
"2355","2020-06-19",9.81
"2356","2020-06-22",9.65
"2357","2020-06-23",9.62
"2358","2020-06-24",9.22
"2359","2020-06-25",9.28
"2360","2020-06-26",8.95
"2361","2020-06-29",8.7
"2362","2020-06-30",9.11
"2363","2020-07-01",8.52
"2364","2020-07-02",8.75
"2365","2020-07-06",9.21
"2366","2020-07-07",8.85
"2367","2020-07-08",10.34
"2368","2020-07-09",10.32
"2369","2020-07-10",10.43
"2370","2020-07-13",9.85
"2371","2020-07-14",9.56
"2372","2020-07-15",9.25
"2373","2020-07-16",9.62
"2374","2020-07-17",9.58
"2375","2020-07-20",10
"2376","2020-07-21",9.84
"2377","2020-07-22",9.57
"2378","2020-07-23",9.41
"2379","2020-07-24",9.33
"2380","2020-07-27",9.35
"2381","2020-07-28",9.33
"2382","2020-07-29",9.52
"2383","2020-07-30",9.37
"2384","2020-07-31",9.24
"2385","2020-08-03",8.91
"2386","2020-08-04",9.21
"2387","2020-08-05",9.5
"2388","2020-08-06",9.76
"2389","2020-08-07",9.73
"2390","2020-08-10",10.09
"2391","2020-08-11",10.39
"2392","2020-08-12",10.78
"2393","2020-08-13",10.37
"2394","2020-08-14",10.94
"2395","2020-08-17",11.2
"2396","2020-08-18",11.27
"2397","2020-08-19",11.66
"2398","2020-08-20",12.23
"2399","2020-08-21",11.96
"2400","2020-08-24",12.05
"2401","2020-08-25",11.79
"2402","2020-08-26",11.58
"2403","2020-08-27",11.64
"2404","2020-08-28",11.08
"2405","2020-08-31",10.69
"2406","2020-09-01",10.7
"2407","2020-09-02",10.73
"2408","2020-09-03",10.9
"2409","2020-09-04",10.69
"2410","2020-09-08",10.16
"2411","2020-09-09",10.19
"2412","2020-09-10",10.17
"2413","2020-09-11",10.02
"2414","2020-09-14",9.71
"2415","2020-09-15",9.71
"2416","2020-09-16",9.73
"2417","2020-09-17",9.69
"2418","2020-09-18",10.32
"2419","2020-09-21",10.03
"2420","2020-09-22",9.81
"2421","2020-09-23",9.8
"2422","2020-09-24",9.71
"2423","2020-09-25",9.4
"2424","2020-09-28",9.65
"2425","2020-09-29",9.79
"2426","2020-09-30",9.68
"2427","2020-10-01",9.91
"2428","2020-10-02",9.75
"2429","2020-10-05",9.79
"2430","2020-10-06",9.75
"2431","2020-10-07",9.59
"2432","2020-10-08",9.66
"2433","2020-10-09",9.78
"2434","2020-10-12",10.18
"2435","2020-10-13",10.12
"2436","2020-10-14",9.64
"2437","2020-10-15",9.79
"2438","2020-10-16",9.83
"2439","2020-10-19",9.78
"2440","2020-10-20",9.73
"2441","2020-10-21",9.32
"2442","2020-10-22",9.75
"2443","2020-10-23",10.25
"2444","2020-10-26",10.06
"2445","2020-10-27",10.19
"2446","2020-10-28",9.98
"2447","2020-10-29",10.05
"2448","2020-10-30",10.05
"2449","2020-11-02",9.82
"2450","2020-11-03",9.83
"2451","2020-11-04",9.9
"2452","2020-11-05",9.97
"2453","2020-11-06",9.95
"2454","2020-11-09",11.47
"2455","2020-11-10",11.99
"2456","2020-11-11",12.08
"2457","2020-11-12",11.02
"2458","2020-11-13",10.89
"2459","2020-11-16",10.65
"2460","2020-11-17",10.33
"2461","2020-11-18",10.3
"2462","2020-11-19",10.8
"2463","2020-11-20",10.83
"2464","2020-11-23",11.37
"2465","2020-11-24",11.85
"2466","2020-11-25",11.95
"2467","2020-11-27",11.56
